"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn"
"TU Dresden","2016",987.70,"10.1080/17513758.2016.1204016",FALSE,"Taylor & Francis Cogent OA","Journal of Biological Dynamics","1751-3758"
"TU Dresden","2016",1321.95,"10.15376/biores.11.2.4688-4704",FALSE,"North Carolina State University","BioResources","1930-2126"
"TU Dresden","2016",2057.69,"10.3389/fphys.2016.00216",FALSE,"Frontiers Media","Frontiers in Psychology","1664-1078"
"TU Dresden","2016",2057.70,"10.3389/fneur.2016.00117",FALSE,"Frontiers Media","Frontiers in Neurology","1664-2295"
"TU Dresden","2016",1386.35,"10.1038/srep26289",FALSE,"Nature Publishing Group","Scientific Reports","2045-2322"
"TU Dresden","2016",1944.28,"10.3389/fneur.2016.00049",FALSE,"Frontiers Media","Frontiers in Neuroscience","1662-453X"
"TU Dresden","2016",2057.70,"10.3389/fpls.2016.01145",FALSE,"Frontiers Media","Frontiers in Plant Science","1664-462X"
"TU Dresden","2016",1661.24,"10.1186/s12875-016-0482-3",FALSE,"BioMed Central","BMC Family Practice","1471-2296"
"TU Dresden","2016",1594.60,"10.1186/s12995-016-0113-x",FALSE,"BioMed Central","Journal of Occupational Medicine and Toxicology","1745-6673"
"TU Dresden","2016",1782.93,"10.3389/fpsyt.2016.00084",FALSE,"Frontiers Media","Frontiers in Psychiatry","1664-0640"
"TU Dresden","2016",1386.35,"10.1038/srep25548",FALSE,"Nature Publishing Group","Scientific Reports","2045-2322"
"TU Dresden","2016",1661.24,"10.1186/s13063-016-1687-4",FALSE,"BioMed Central","Trials","1745-6215"
"TU Dresden","2016",1661.24,"10.1186/s13063-016-1679-4",FALSE,"BioMed Central","Trials","1745-6215"
"TU Dresden","2016",857.74,"10.1155/2016/7959273",FALSE,"Hindawi","The scientific world journal","1537-744X"
"TU Dresden","2016",1386.35,"10.1038/srep27982",FALSE,"Nature Publishing Group","Scientific Reports","2045-2322"
"TU Dresden","2016",784.61,"10.15376/biores.11.3.6582-6589",FALSE,"North Carolina State University","BioResources","1930-2126"
"TU Dresden","2016",536.67,"10.1016/j.dib.2016.06.007",FALSE,"Elsevier","Data in Brief","2352-3409"
"TU Dresden","2016",2014.31,"10.1364/OE.24.015029",FALSE,"Optical Society of America (OSA)","Optics Express","1094-4087"
"TU Dresden","2016",1623.43,"10.1371/journal.pone.0159580",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203"
"TU Dresden","2016",1201.74,"10.3390/su8121219",FALSE,"MDPI","Sustainability","2071-1050"
"TU Dresden","2016",1386.35,"10.1038/srep28954",FALSE,"Nature Publishing Group","Scientific Reports","2045-2322"
"TU Dresden","2016",1187.00,"10.3390/w8090391",FALSE,"MDPI","Water","2073-4441"
"TU Dresden","2016",1602.64,"10.3390/rs8121035",FALSE,"MDPI","Remote sensing","2072-4292"
"TU Dresden","2016",1010.17,"10.3390/f7120302",FALSE,"MDPI","Forests","1999-4907"
"TU Dresden","2016",1007.10,"10.3390/f8010019",FALSE,"MDPI","Forests","1999-4907"
"TU Dresden","2016",1386.35,"10.1038/srep40829",FALSE,"Nature Publishing Group","Scientific Reports","2045-2322"
"TU Dresden","2016",1386.35,"10.1038/srep36418",FALSE,"Nature Publishing Group","Scientific Reports","2045-2322"
"TU Dresden","2016",1637.17,"10.1371/journal.pone.0165129",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203"
"TU Dresden","2016",500.00,"10.18564/jasss.3282",FALSE,"SimSoc Consortium","Journal of Artificial Societies and Social Simulation","1460-7425"
"TU Dresden","2016",2043.57,"10.3389/fnhum.2016.00370",FALSE,"Frontiers Media","Frontiers in Human Neuroscience","1662-5161"
"TU Dresden","2016",1298.79,"10.15376/biores.11.4.10042-10056",FALSE,"North Carolina State University","BioResources","1930-2126"
"TU Dresden","2016",1207.96,"10.3390/w8120579",FALSE,"MDPI","Water","2073-4441"
"TU Dresden","2016",1751.68,"10.1186/s12995-016-0147-0",FALSE,"BioMed Central","Journal of Occupational Medicine and Toxicology","1745-6673"
"TU Dresden","2016",301.12,"10.3390/coatings7010003",FALSE,"MDPI","Coatings","2079-6412"
"TU Dresden","2016",1386.35,"10.1038/s41598-017-00033-x",FALSE,"Nature Publishing Group","Scientific Reports","2045-2322"
