"DOI","period","Institution","is_hybrid"
"10.1007/s10608-018-9889-6",2018,"Radboud University","TRUE"
"10.1007/s00464-018-6034-2",2018,"University of Amsterdam","TRUE"
"10.1007/s00787-018-1114-3",2018,"University Medical Center Groningen (UMCG)","TRUE"
"10.1007/s11248-018-0058-1",2018,"University Medical Center Rotterdam (Erasmus MC)","TRUE"
"10.1007/s11136-018-1789-4",2018,"Academic Medical Center (AMC)","TRUE"
"10.1007/s00268-018-4495-z",2018,"Maastricht University","TRUE"
"10.1007/s11097-018-9558-y",2018,"University of Groningen","TRUE"
"10.1007/s00520-018-4044-1",2018,"VU University Medical Center (VUmc)","TRUE"
"10.1007/s00234-018-1978-4",2018,"Academic Medical Center (AMC)","TRUE"
"10.1007/s00208-018-1643-6",2018,"University of Amsterdam","TRUE"
"10.1007/s10796-017-9822-7",2018,"Delft University of Technology","TRUE"
"10.1140/epjp/i2018-11856-8",2018,"Utrecht University","TRUE"
"10.1007/s11540-018-9357-4",2018,"Wageningen University","TRUE"
"10.1007/s11948-018-0030-8",2018,"Delft University of Technology","TRUE"
"10.1007/s13164-018-0387-2",2018,"University of Groningen","TRUE"
"10.1007/s10734-018-0243-4",2018,"Maastricht University","TRUE"
"10.1007/s00265-018-2452-3",2018,"University of Groningen","TRUE"
"10.1007/s00442-018-4086-6",2018,"Utrecht University","TRUE"
"10.1007/s11356-018-1569-2",2018,"Wageningen University","TRUE"
"10.1007/s00429-018-1628-y",2018,"University Medical Center Utrecht","TRUE"
"10.1007/s00784-018-2355-8",2018,"Radboud University Medical Center","TRUE"
"10.1007/s00191-018-0553-9",2018,"Maastricht University","TRUE"
"10.1007/s00348-018-2487-2",2018,"Delft University of Technology","TRUE"
"10.1007/s00198-018-4412-1",2018,"Maastricht University","TRUE"
"10.1007/s10549-018-4706-1",2018,"Leiden University Medical Center (LUMC)","TRUE"
"10.1007/s10549-018-4712-3",2018,"Leiden University Medical Center (LUMC)","TRUE"
"10.1007/s11060-018-2779-7",2018,"Leiden University Medical Center (LUMC)","TRUE"
"10.1007/s10928-018-9579-8",2018,"Utrecht University","TRUE"
"10.1007/s10803-018-3478-0",2018,"University Medical Center Rotterdam (Erasmus MC)","TRUE"
"10.1007/s10519-018-9887-1",2018,"VU University Amsterdam","TRUE"
"10.1007/s10880-018-9545-z",2018,"Radboud University Medical Center","TRUE"
"10.1007/s00266-018-1095-0",2018,"Maastricht University Medical Center (UMC+)","TRUE"
"10.1007/s10865-018-9915-x",2018,"Tilburg University","TRUE"
"10.1007/s00702-018-1862-8",2018,"VU University Medical Center (VUmc)","TRUE"
"10.1007/s41999-018-0031-9",2018,"Maastricht University Medical Center (UMC+)","TRUE"
"10.1007/s11019-018-9828-z",2018,"Radboud University","TRUE"
"10.1007/s10681-018-2124-4",2018,"Wageningen University","TRUE"
"10.1007/s12187-018-9543-6",2018,"University of Groningen","TRUE"
"10.1007/s12079-018-0456-4",2018,"Academic Medical Center (AMC)","TRUE"
"10.1007/s10545-018-0151-x",2018,"Academic Medical Center (AMC)","TRUE"
"10.1007/s00394-018-1619-z",2018,"Maastricht University Medical Center (UMC+)","TRUE"
"10.1007/s00415-018-8788-9",2018,"Radboud University Medical Center","TRUE"
"10.1007/s00345-018-2202-1",2018,"Academic Medical Center (AMC)","TRUE"
"10.1007/s10071-018-1165-3",2018,"Tilburg University","TRUE"
"10.1007/s00256-018-2873-0",2018,"Leiden University Medical Center (LUMC)","TRUE"
"10.1007/s00784-018-2360-y",2018,"University of Groningen","TRUE"
"10.1007/s00787-018-1121-4",2018,"Utrecht University","TRUE"
"10.1007/s11239-018-1631-4",2018,"Radboud University Medical Center","TRUE"
"10.1007/s10549-018-4695-0",2018,"Maastricht University","TRUE"
"10.1007/s11085-018-9836-7",2018,"Delft University of Technology","TRUE"
"10.1007/s11682-018-9849-5",2018,"Leiden University Medical Center (LUMC)","TRUE"
"10.1007/s10951-018-0559-z",2018,"Utrecht University","TRUE"
"10.1007/s10549-018-4714-1",2018,"University Medical Center Utrecht","TRUE"
"10.1007/s11695-018-3121-3",2018,"University of Twente","TRUE"
"10.1208/s12249-018-0957-8",2018,"Utrecht University","TRUE"
"10.1007/s11886-018-0953-3",2018,"University Medical Center Utrecht","TRUE"
"10.1007/s00701-018-3490-3",2018,"Leiden University Medical Center (LUMC)","TRUE"
"10.1007/s00709-018-1228-y",2018,"Wageningen University","TRUE"
"10.1007/s40264-018-0649-z",2018,"University Medical Center Groningen (UMCG)","TRUE"
"10.1007/s11136-018-1798-3",2018,"VU University Medical Center (VUmc)","TRUE"
"10.1007/s00268-018-4526-9",2018,"VU University Medical Center (VUmc)","TRUE"
"10.1007/s40266-018-0523-9",2018,"Maastricht University","TRUE"
"10.1007/s10610-018-9371-8",2018,"University of Groningen","TRUE"
"10.1007/s10699-018-9545-3",2018,"University of Twente","TRUE"
"10.1007/s12186-018-9197-z",2018,"University of Twente","TRUE"
"10.1007/s10670-018-9971-1",2018,"University of Amsterdam","TRUE"
"10.1007/s12053-018-9626-8",2018,"Delft University of Technology","TRUE"
"10.1007/s10901-018-9598-1",2018,"Delft University of Technology","TRUE"
"10.1007/s10368-017-0410-6",2018,"Erasmus University","TRUE"
"10.1007/s00125-018-4584-4",2018,"University Medical Center Utrecht","TRUE"
"10.1007/s10100-018-0527-x",2018,"Tilburg University","TRUE"
"10.1007/s00784-018-2359-4",2018,"VU University Amsterdam","TRUE"
"10.1007/s12665-018-7272-2",2018,"Wageningen University","TRUE"
"10.1007/s00259-018-3951-1",2018,"VU University Medical Center (VUmc)","TRUE"
"10.1007/s00590-018-2152-8",2018,"Maastricht University","TRUE"
"10.1007/s11682-018-9826-z",2018,"University Medical Center Rotterdam (Erasmus MC)","TRUE"
"10.1007/s11042-018-5669-2",2018,"Utrecht University","TRUE"
"10.1007/s10844-018-0501-z",2018,"Eindhoven University of Technology","TRUE"
"10.3758/s13423-018-1449-2",2018,"University of Amsterdam","TRUE"
"10.1007/s11042-018-5691-4",2018,"Leiden University","TRUE"
"10.1007/s10567-018-0255-8",2018,"University of Amsterdam","TRUE"
"10.1007/s11195-018-9519-y",2018,"Maastricht University","TRUE"
"10.1007/s40831-018-0166-4",2018,"Delft University of Technology","TRUE"
"10.1007/s40273-018-0629-2",2018,"Maastricht University Medical Center (UMC+)","TRUE"
"10.1007/s11096-018-0601-4",2018,"VU University Medical Center (VUmc)","TRUE"
"10.1007/s11229-018-1693-z",2018,"Tilburg University","TRUE"
"10.1007/s11229-018-1716-9",2018,"University of Amsterdam","TRUE"
"10.1007/s11251-018-9450-8",2018,"Utrecht University","TRUE"
"10.1007/s00415-018-8780-4",2018,"University Medical Center Rotterdam (Erasmus MC)","TRUE"
"10.1007/s00213-018-4859-y",2018,"University of Groningen","TRUE"
"10.1007/s10853-018-2067-0",2018,"University of Groningen","TRUE"
"10.3758/s13415-018-0576-6",2018,"Leiden University","TRUE"
"10.1007/s12161-018-1164-7",2018,"Wageningen University","TRUE"
"10.1007/s00261-018-1519-y",2018,"University Medical Center Utrecht","TRUE"
"10.1007/s12265-018-9785-1",2018,"University Medical Center Utrecht","TRUE"
"10.1007/s11136-018-1821-8",2018,"University of Amsterdam","TRUE"
"10.1007/s41252-017-0052-2",2018,"Radboud University","TRUE"
"10.1007/s10482-018-1040-x",2018,"Wageningen University","TRUE"
"10.1007/s11784-018-0518-5",2018,"University of Groningen","TRUE"
"10.1007/s11162-018-9498-y",2018,"Utrecht University","TRUE"
"10.1007/s10658-018-1430-y",2018,"Wageningen University","TRUE"
"10.1007/s00431-018-3119-9",2018,"VU University Medical Center (VUmc)","TRUE"
"10.1007/s10113-018-1286-x",2018,"Leiden University","TRUE"
"10.1007/s00787-018-1127-y",2018,"University of Groningen","TRUE"
"10.1007/s40558-018-0105-z",2018,"Eindhoven University of Technology","TRUE"
"10.1007/s00300-018-2283-8",2018,"Wageningen University","TRUE"
"10.1007/s00348-018-2507-2",2018,"Delft University of Technology","TRUE"
"10.1007/s10853-018-2083-0",2018,"Delft University of Technology","TRUE"
"10.3758/s13421-017-0785-1",2018,"Radboud University","TRUE"
"10.1007/s10903-018-0691-z",2018,"University of Groningen","TRUE"
"10.1007/s00267-018-0996-7",2018,"Wageningen University","TRUE"
"10.1007/s11123-018-0525-y",2018,"Wageningen University","TRUE"
"10.3758/s13420-018-0313-6",2018,"University of Amsterdam","TRUE"
"10.1007/s10826-018-1018-3",2018,"Erasmus University","TRUE"
"10.1007/s40473-018-0146-9",2018,"Leiden University","TRUE"
"10.1007/s10705-018-9911-0",2018,"Wageningen University","TRUE"
"10.1007/s10640-018-0231-2",2018,"Tilburg University","TRUE"
"10.1007/s11240-018-1398-5",2018,"Leiden University","TRUE"
"10.1007/s10545-018-0142-y",2018,"University of Amsterdam","TRUE"
"10.1007/s10546-018-0335-9",2018,"Delft University of Technology","TRUE"
"10.1007/s00068-018-0918-7",2018,"University Medical Center Utrecht","TRUE"
"10.1007/s10270-018-0664-7",2018,"Eindhoven University of Technology","TRUE"
"10.1007/s00520-018-4075-7",2018,"University Medical Center Utrecht","TRUE"
"10.1007/s10113-018-1282-1",2018,"Wageningen University","TRUE"
"10.1007/s00431-018-3095-0",2018,"University Medical Center Rotterdam (Erasmus MC)","TRUE"
"10.1007/s10198-018-0955-5",2018,"University Medical Center Rotterdam (Erasmus MC)","TRUE"
"10.1007/s10236-018-1132-1",2018,"Delft University of Technology","TRUE"
"10.1007/s00394-018-1639-8",2018,"University Medical Center Utrecht","TRUE"
"10.1007/s13389-018-0183-z",2018,"Eindhoven University of Technology","TRUE"
"10.3758/s13423-018-1432-y",2018,"Leiden University","TRUE"
"10.1007/s11661-018-4505-7",2018,"Delft University of Technology","TRUE"
"10.1007/s10637-018-0569-x",2018,"VU University Medical Center (VUmc)","TRUE"
"10.1007/s11116-018-9865-8",2018,"Eindhoven University of Technology","TRUE"
"10.1007/s11881-018-0155-0",2018,"Tilburg University","TRUE"
"10.1007/s12311-018-0930-9",2018,"University Medical Center Rotterdam (Erasmus MC)","TRUE"
"10.1007/s10578-018-0792-x",2018,"Maastricht University","TRUE"
"10.1007/s11764-018-0676-x",2018,"University of Groningen","TRUE"
"10.1007/s12024-018-9946-1",2018,"Academic Medical Center (AMC)","TRUE"
"10.1007/s00601-018-1334-6",2018,"VU University Amsterdam","TRUE"
"10.1007/s10508-018-1152-4",2018,"Open University of The Netherlands","TRUE"
"10.1007/s40273-018-0623-8",2018,"University Medical Center Rotterdam (Erasmus MC)","TRUE"
"10.1007/s12053-018-9623-y",2018,"Utrecht University","TRUE"
"10.1007/s11242-018-1009-2",2018,"Eindhoven University of Technology","TRUE"
"10.1007/s10441-018-9315-1",2018,"Wageningen University","TRUE"
"10.1007/s10545-018-0143-x",2018,"University Medical Center Utrecht","TRUE"
"10.1007/s11229-018-1732-9",2018,"University of Groningen","TRUE"
"10.1007/s00221-018-5186-6",2018,"Netherlands Institute for Neuroscience","TRUE"
"10.1007/s00384-018-2978-x",2018,"Maastricht University Medical Center (UMC+)","TRUE"
"10.1007/s00190-018-1128-0",2018,"Delft University of Technology","TRUE"
"10.1007/s00784-018-2387-0",2018,"University Medical Center Utrecht","TRUE"
"10.1007/s10439-018-1986-x",2018,"Eindhoven University of Technology","TRUE"
"10.1007/s00464-018-6090-7",2018,"VU University Medical Center (VUmc)","TRUE"
"10.1007/s11082-018-1368-5",2018,"Eindhoven University of Technology","TRUE"
"10.1007/s10803-018-3508-y",2018,"Erasmus University","TRUE"
"10.1007/s11187-018-0012-x",2018,"Utrecht University","TRUE"
"10.1007/s11307-018-1163-5",2018,"VU University Medical Center (VUmc)","TRUE"
"10.1007/s10910-018-0882-9",2018,"University of Groningen","TRUE"
"10.1007/s40266-018-0524-8",2018,"University Medical Center Utrecht","TRUE"
"10.1007/s11019-018-9827-0",2018,"Maastricht University","TRUE"
"10.1007/s10506-018-9220-6",2018,"University of Groningen","TRUE"
"10.1007/s10901-018-9600-y",2018,"Delft University of Technology","TRUE"
"10.1617/s11527-018-1162-7",2018,"Delft University of Technology","TRUE"
"10.1007/s11098-018-1049-z",2018,"Utrecht University","TRUE"
"10.1007/s11229-018-1715-x",2018,"Radboud University","TRUE"
"10.1007/s10734-018-0237-2",2018,"Radboud University","TRUE"
"10.1007/s10545-018-0146-7",2018,"Radboud University Medical Center","TRUE"
"10.1007/s10649-017-9802-3",2018,"VU University Amsterdam","TRUE"
"10.1007/s00405-018-4891-x",2018,"VU University Medical Center (VUmc)","TRUE"
"10.1007/s00238-018-1404-5",2018,"Maastricht University Medical Center (UMC+)","TRUE"
"10.1007/s41348-018-0149-5",2018,"Leiden University","TRUE"
"10.1007/s10113-018-1294-x",2018,"VU University Amsterdam","TRUE"
"10.1007/s00401-018-1818-y",2018,"Netherlands Institute for Neuroscience","TRUE"
"10.1007/s00348-018-2502-7",2018,"Delft University of Technology","TRUE"
"10.1007/s00191-018-0558-4",2018,"Utrecht University","TRUE"
"10.1007/s00431-018-3111-4",2018,"University Medical Center Utrecht","TRUE"
"10.1007/s00229-018-1009-0",2018,"Leiden University","TRUE"
"10.1007/s00253-018-8853-4",2018,"Wageningen University","TRUE"
"10.1007/s00213-018-4845-4",2018,"Radboud University","TRUE"
"10.1007/s00163-018-0284-9",2018,"Eindhoven University of Technology","TRUE"
"10.1007/s10926-018-9760-3",2018,"Utrecht University","TRUE"
"10.1007/s00464-018-6086-3",2018,"VU University Medical Center (VUmc)","TRUE"
"10.1007/s11082-018-1364-9",2018,"Eindhoven University of Technology","TRUE"
"10.1007/s10851-018-0795-z",2018,"Eindhoven University of Technology","TRUE"
"10.1007/s12220-018-9989-2",2018,"Delft University of Technology","TRUE"
"10.1007/s10549-018-4723-0",2018,"University Medical Center Utrecht","TRUE"
"10.3758/s13423-018-1447-4",2018,"Tilburg University","TRUE"
"10.1007/s10519-018-9891-5",2018,"VU University Medical Center (VUmc)","TRUE"
"10.1007/s10683-018-9563-6",2018,"University of Amsterdam","TRUE"
"10.1007/s10549-018-4720-3",2018,"Wageningen University","TRUE"
"10.1007/s00606-018-1494-3",2018,"Wageningen University","TRUE"
"10.1007/s10803-018-3509-x",2018,"Radboud University Medical Center","TRUE"
"10.1007/s41060-018-0103-4",2018,"Utrecht University","TRUE"
"10.1007/s11136-018-1809-4",2018,"Tilburg University","TRUE"
"10.1007/s10493-018-0232-4",2018,"University of Amsterdam","TRUE"
"10.1007/s11136-018-1816-5",2018,"VU University Medical Center (VUmc)","TRUE"
"10.1007/s11136-018-1782-y",2018,"VU University Amsterdam","TRUE"
"10.1007/s11096-018-0602-3",2018,"University of Twente","TRUE"
"10.1007/s10677-018-9878-6",2018,"Delft University of Technology","TRUE"
"10.1007/s10680-018-9479-z",2018,"Netherlands Interdisciplinary Demographic Institute (NIDI)","TRUE"
"10.1007/s00262-018-2140-1",2018,"Maastricht University Medical Center (UMC+)","TRUE"
"10.1007/s00394-018-1636-y",2018,"Maastricht University","TRUE"
"10.1007/s00384-018-3019-5",2018,"Maastricht University","TRUE"
"10.1007/s00394-018-1630-4",2018,"University Medical Center Utrecht","TRUE"
"10.1007/s00428-018-2321-5",2018,"Academic Medical Center (AMC)","TRUE"
"10.1007/s00429-018-1656-7",2018,"Radboud University Medical Center","TRUE"
"10.1007/s00068-018-0942-7",2018,"VU University Medical Center (VUmc)","TRUE"
"10.1007/s00167-018-4916-4",2018,"University of Groningen","TRUE"
"10.1007/s11657-018-0424-x",2018,"Maastricht University Medical Center (UMC+)","TRUE"
"10.1007/s10955-018-1978-0",2018,"Eindhoven University of Technology","TRUE"
"10.1007/s11307-018-1185-z",2018,"University Medical Center Rotterdam (Erasmus MC)","TRUE"
"10.1007/s11483-018-9518-7",2018,"Wageningen University","TRUE"
"10.1007/s12350-018-1258-z",2018,"Academic Medical Center (AMC)","TRUE"
"10.1007/s10826-018-1024-5",2018,"University of Amsterdam","TRUE"
"10.1007/s11864-018-0525-1",2018,"Radboud University Medical Center","TRUE"
"10.1007/s10508-018-1147-1",2018,"Erasmus University","TRUE"
"10.1007/s12117-018-9334-y",2018,"University of Groningen","TRUE"
"10.1007/s11882-018-0776-8",2018,"Academic Medical Center (AMC)","TRUE"
"10.1007/s10120-018-0821-2",2018,"Maastricht University","TRUE"
"10.1007/s40264-018-0648-0",2018,"University Medical Center Groningen (UMCG)","TRUE"
"10.1007/s11096-018-0615-y",2018,"VU University Medical Center (VUmc)","TRUE"
"10.1007/s40804-018-0107-5",2018,"Radboud University","TRUE"
"10.1245/s10434-018-6435-4",2018,"University Medical Center Utrecht","TRUE"
"10.1007/s40802-018-0104-y",2018,"Utrecht University","TRUE"
"10.1007/s10654-018-0387-7",2018,"University Medical Center Rotterdam (Erasmus MC)","TRUE"
"10.1007/s10705-018-9919-5",2018,"Wageningen University","TRUE"
"10.1007/s11245-018-9546-4",2018,"University of Amsterdam","TRUE"
"10.1007/s11120-018-0505-0",2018,"VU University Amsterdam","TRUE"
"10.1007/s10545-018-0144-9",2018,"Radboud University Medical Center","TRUE"
"10.1007/s11192-018-2683-0",2018,"Leiden University","TRUE"
"10.1007/s11250-018-1575-x",2018,"Wageningen University","TRUE"
"10.1007/s10676-018-9452-x",2018,"Eindhoven University of Technology","TRUE"
"10.1007/s11023-018-9460-y",2018,"University of Groningen","TRUE"
"10.1007/s00586-018-5551-y",2018,"VU University Medical Center (VUmc)","TRUE"
"10.1007/s00415-018-8835-6",2018,"University Medical Center Rotterdam (Erasmus MC)","TRUE"
"10.1007/s00394-018-1644-y",2018,"Maastricht University","TRUE"
"10.1007/s00412-018-0668-7",2018,"University Medical Center Rotterdam (Erasmus MC)","TRUE"
"10.1007/s00406-018-0884-4",2018,"Academic Medical Center (AMC)","TRUE"
"10.1007/s10113-018-1297-7",2018,"Wageningen University","TRUE"
"10.1007/s10096-018-3220-z",2018,"Erasmus University","TRUE"
"10.1007/s00125-018-4583-5",2018,"Wageningen University","TRUE"
"10.1007/s10964-018-0828-3",2018,"University of Amsterdam","TRUE"
"10.1007/s11605-018-3726-9",2018,"University Medical Center Groningen (UMCG)","TRUE"
"10.1007/s00223-018-0416-2",2018,"Maastricht University","TRUE"
"10.1007/s11031-018-9687-1",2018,"Utrecht University","TRUE"
"10.1007/s10803-018-3519-8",2018,"Leiden University","TRUE"
"10.1007/s10955-018-2019-8",2018,"Eindhoven University of Technology","TRUE"
"10.1245/s10434-018-6396-7",2018,"University Medical Center Rotterdam (Erasmus MC)","TRUE"
"10.1007/s12061-018-9251-0",2018,"University of Twente","TRUE"
"10.1007/s11051-018-4152-3",2018,"Delft University of Technology","TRUE"
"10.1007/s10857-018-9403-9",2018,"Leiden University","TRUE"
"10.1007/s10545-018-0166-3",2018,"University Medical Center Rotterdam (Erasmus MC)","TRUE"
"10.1007/s10545-018-0158-3",2018,"Academic Medical Center (AMC)","TRUE"
"10.1007/s11229-018-1755-2",2018,"University of Groningen","TRUE"
"10.1007/s11242-018-1028-z",2018,"Delft University of Technology","TRUE"
"10.1007/s00784-018-2393-2",2018,"Academic Center for Dentistry Amsterdam (ACTA)","TRUE"
"10.1007/s00158-018-1932-4",2018,"Delft University of Technology","TRUE"
"10.1007/s00211-018-0961-7",2018,"University of Amsterdam","TRUE"
"10.1007/s00228-018-2434-4",2018,"University Medical Center Rotterdam (Erasmus MC)","TRUE"
"10.1007/s00204-018-2178-z",2018,"Leiden University","TRUE"
"10.1007/s00213-018-4844-5",2018,"Maastricht University","TRUE"
"10.1007/s00216-018-0989-7",2018,"Wageningen University","TRUE"
"10.1007/s11634-018-0319-0",2018,"University of Groningen","TRUE"
"10.1007/s00429-018-1638-9",2018,"Maastricht University","TRUE"
"10.1007/s12553-018-0221-y",2018,"University of Twente","TRUE"
"10.1007/s11938-018-0181-3",2018,"Radboud University Medical Center","TRUE"
"10.1007/s11238-018-9657-9",2018,"Tilburg University","TRUE"
"10.1007/s10851-018-0806-0",2018,"Eindhoven University of Technology","TRUE"
"10.1007/s12350-018-1244-5",2018,"University Medical Center Rotterdam (Erasmus MC)","TRUE"
"10.1007/s10961-018-9660-x",2018,"University of Groningen","TRUE"
"10.1007/s13235-018-0255-9",2018,"University of Groningen","TRUE"
"10.1007/s00268-018-4580-3",2018,"Leiden University Medical Center (LUMC)","TRUE"
"10.1245/s10434-018-6384-y",2018,"Maastricht University","TRUE"
"10.1007/s11270-018-3756-7",2018,"University of Twente","TRUE"
"10.1007/s40262-018-0643-8",2018,"University of Groningen","TRUE"
"10.1007/s10545-018-0148-5",2018,"Radboud University Medical Center","TRUE"
"10.1007/s12649-018-0256-3",2018,"University of Groningen","TRUE"
"10.1007/s10456-018-9607-8",2018,"VU University Medical Center (VUmc)","TRUE"
"10.1007/s00265-018-2464-z",2018,"University of Groningen","TRUE"
"10.1007/s00190-018-1133-3",2018,"Delft University of Technology","TRUE"
"10.1007/s00216-018-0912-2",2018,"Leiden University","TRUE"
"10.1007/s00520-018-4145-x",2018,"VU University Medical Center (VUmc)","TRUE"
"10.1007/s00264-018-3852-8",2018,"University Medical Center Utrecht","TRUE"
"10.1007/s00221-018-5219-1",2018,"VU University Amsterdam","TRUE"
"10.1007/s11222-018-9810-x",2018,"Radboud University","TRUE"
"10.1007/s11166-018-9273-7",2018,"Erasmus University","TRUE"
"10.3758/s13428-018-1026-7",2018,"Radboud University","TRUE"
"10.1007/s00357-018-9251-4",2018,"Leiden University","TRUE"
"10.1007/s10490-018-9563-2",2018,"Leiden University","TRUE"
"10.1007/s11682-018-9855-7",2018,"Maastricht University Medical Center (UMC+)","TRUE"
"10.3758/s13415-018-0579-3",2018,"Leiden University","TRUE"
"10.1007/s00018-018-2805-0",2018,"Academic Medical Center (AMC)","TRUE"
"10.1245/s10434-018-6391-z",2018,"Academic Medical Center (AMC)","TRUE"
"10.1007/s10530-018-1707-2",2018,"Netherlands Institute of Ecology","TRUE"
"10.1007/s00056-018-0128-2",2018,"VU University Amsterdam","TRUE"
"10.1007/s10554-018-1328-y",2018,"University Medical Center Utrecht","TRUE"
"10.1007/s10545-018-0161-8",2018,"Radboud University","TRUE"
"10.1007/s11225-018-9791-y",2018,"University of Amsterdam","TRUE"
"10.1007/s00384-018-3015-9",2018,"Academic Medical Center (AMC)","TRUE"
"10.1007/s00221-018-5241-3",2018,"Radboud University","TRUE"
"10.1007/s00467-018-3929-z",2018,"Radboud University","TRUE"
"10.1007/s00345-018-2281-z",2018,"Academic Medical Center (AMC)","TRUE"
"10.1007/s00330-018-5314-5",2018,"University Medical Center Rotterdam (Erasmus MC)","TRUE"
"10.1007/s00146-018-0840-x",2018,"University of Twente","TRUE"
"10.1007/s12028-018-0525-9",2018,"Maastricht University Medical Center (UMC+)","TRUE"
