"Institution";"DOI";"is_hybrid";"period"
"University Medical Center Utrecht";"10.1007/s00431-015-2590-9";TRUE;2015
"University of Amsterdam";"10.1007/s10071-015-0895-8";TRUE;2015
"Delft University of Technology";"10.1007/s10901-015-9458-1";TRUE;2015
"University of Groningen";"10.1007/s11229-015-0816-z";TRUE;2015
"Utrecht University";"10.1007/s00787-015-0745-x";TRUE;2015
"Erasmus MC";"10.1007/s00392-015-0891-7";TRUE;2015
"University Medical Center Groningen (UMCG)";"10.1007/s11136-015-1060-1";TRUE;2015
"Utrecht University";"10.1007/s00228-015-1904-1";TRUE;2015
"Erasmus MC";"10.1007/s00412-015-0525-x";TRUE;2015
"Maastricht University";"10.1007/s10459-015-9624-y";TRUE;2015
"Erasmus University";"10.1007/s00181-015-0974-3";TRUE;2015
"Utrecht University";"10.1007/s10668-015-9691-5";TRUE;2015
"Radboud University";"10.1007/s10817-015-9329-1";TRUE;2015
"University Medical Center Utrecht";"10.1007/s10096-015-2412-z";TRUE;2015
"University of Amsterdam";"10.3758/s13428-015-0604-1";TRUE;2015
"Wageningen University";"10.1007/s00394-015-0970-6";TRUE;2015
"Tilburg University";"10.1007/s11166-015-9215-6";TRUE;2015
"University Medical Center Groningen (UMCG)";"10.1007/s00213-015-3997-8";TRUE;2015
"Radboud University Medical Center";"10.1007/s00415-015-7828-y";TRUE;2015
"Radboud University";"10.1007/s10750-015-2386-y";TRUE;2015
"University of Groningen";"10.1007/s40264-015-0321-9";TRUE;2015
"Erasmus University";"10.1007/s10551-015-2725-y";TRUE;2015
"Eindhoven University of Technology";"10.1007/s10796-015-9585-y";TRUE;2015
"Erasmus MC";"10.1007/s00134-015-3936-5";TRUE;2015
"Erasmus University";"10.1007/s12062-015-9122-2";TRUE;2015
"Tilburg University";"10.1007/s12193-015-0187-2";TRUE;2015
"VU University Amsterdam";"10.1007/s40279-015-0359-y";TRUE;2015
"VU University Amsterdam";"10.1007/s00441-015-2239-z";TRUE;2015
"University of Groningen";"10.1007/s10869-015-9411-z";TRUE;2015
"Maastricht University Medical Center (UMC+)";"10.1007/s00455-015-9632-3";TRUE;2015
"University of Groningen";"10.1007/s00216-015-8849-1";TRUE;2015
"Maastricht University Medical Center (UMC+)";"10.1245/s10434-015-4687-9";TRUE;2015
"Fungal Biodiversity Center (CBS)";"10.1007/s13225-015-0338-5";TRUE;2015
"Delft University of Technology";"10.1007/s10838-015-9307-7";TRUE;2015
"Netherlands Institute of Ecology";"10.1007/s10482-015-0530-3";TRUE;2015
"Delft University of Technology";"10.1007/s40070-015-0047-z";TRUE;2015
"Academic Medical Center (AMC)";"10.1007/s12024-015-9698-0";TRUE;2015
"University of Twente";"10.1007/s00422-015-0656-4";TRUE;2015
"University of Groningen";"10.1007/s00702-015-1426-0";TRUE;2015
"University of Groningen";"10.1007/s00424-015-1718-0";TRUE;2015
"Radboud University Medical Center";"10.1007/s00264-015-2941-1";TRUE;2015
"Eindhoven University of Technology";"10.1007/s00397-015-0862-y";TRUE;2015
"Leiden University Medical Center (LUMC)";"10.1007/s11357-015-9802-0";TRUE;2015
"Academic Medical Center (AMC)";"10.1007/s00256-015-2208-3";TRUE;2015
"Erasmus MC";"10.1007/s00345-015-1628-y";TRUE;2015
"Eindhoven University of Technology";"10.1007/s10853-015-9164-0";TRUE;2015
"Erasmus MC";"10.1007/s00464-015-4326-3";TRUE;2015
"University of Groningen";"10.1007/s13187-015-0874-4";TRUE;2015
"Wageningen University";"10.1007/s10546-015-0054-4";TRUE;2015
"Wageningen University";"10.1007/s11104-015-2558-6";TRUE;2015
"Leiden University Medical Center (LUMC)";"10.1007/s00068-015-0550-8";TRUE;2015
"Maastricht University Medical Center (UMC+)";"10.1007/s00259-015-3100-z";TRUE;2015
"Erasmus MC";"10.1007/s12311-015-0693-5";TRUE;2015
"Academic Medical Center (AMC)";"10.1007/s00192-015-2768-8";TRUE;2015
"University of Amsterdam";"10.1007/s00500-015-1801-7";TRUE;2015
"Erasmus MC";"10.1007/s10554-015-0713-z";TRUE;2015
"Erasmus MC";"10.1007/s10554-015-0703-1";TRUE;2015
"Leiden University";"10.1007/s10734-015-9918-2";TRUE;2015
"Leiden University Medical Center (LUMC)";"10.1007/s00726-015-2045-7";TRUE;2015
"Leiden University Medical Center (LUMC)";"10.1007/s00268-015-3136-z";TRUE;2015
"University of Twente";"10.1007/s12193-015-0189-0";TRUE;2015
"VU University Medical Center (VUmc)";"10.1007/s10926-015-9597-y";TRUE;2015
"VU University Medical Center (VUmc)";"10.1007/s00262-015-1741-1";TRUE;2015
"University of Twente";"10.1007/s11269-015-1069-9";TRUE;2015
"Leiden University";"10.1007/s10067-015-3009-8";TRUE;2015
"Eindhoven University of Technology";"10.1007/s11241-015-9235-y";TRUE;2015
"VU University Amsterdam";"10.1007/s11948-015-9684-7";TRUE;2015
"Radboud University Medical Center";"10.1007/s00330-015-3742-z";TRUE;2015
"University of Amsterdam";"10.3758/s13428-015-0593-0";TRUE;2015
"Wageningen University";"10.1007/s10681-015-1516-y";TRUE;2015
"Radboud University";"10.1007/s10817-015-9330-8";TRUE;2015
"Wageningen University";"10.1007/s11367-015-0923-6";TRUE;2015
"Maastricht University Medical Center (UMC+)";"10.1007/s11886-015-0614-8";TRUE;2015
"Delft University of Technology";"10.1007/s11340-015-0048-7";TRUE;2015
"Erasmus University";"10.1007/s11136-015-1039-y";TRUE;2015
"Radboud University Medical Center";"10.1007/s00787-015-0734-0";TRUE;2015
"Wageningen University";"10.1007/s10705-015-9709-2";TRUE;2015
"Wageningen University";"10.1007/s00497-015-0266-2";TRUE;2015
"Academic Medical Center (AMC)";"10.1007/s00198-015-3235-6";TRUE;2015
"University Medical Center Utrecht";"10.1007/s10162-015-0532-x";TRUE;2015
"University Medical Center Utrecht";"10.1007/s00268-015-3162-x";TRUE;2015
"VU University Medical Center (VUmc)";"10.1007/s00223-015-0038-x";TRUE;2015
"Leiden University";"10.1007/s11095-015-1752-9";TRUE;2015
"Leiden University";"10.1007/s00586-015-4098-4";TRUE;2015
"Utrecht University";"10.1007/s11096-015-0159-3";TRUE;2015
"Academic Medical Center (AMC)";"10.1007/s10549-015-3486-0";TRUE;2015
"Academic Medical Center (AMC)";"10.1007/s00268-015-3159-5";TRUE;2015
"Delft University of Technology";"10.1007/s11948-015-9685-6";TRUE;2015
"University of Groningen";"10.1007/s11852-015-0390-z";TRUE;2015
"University of Groningen";"10.1007/s10336-015-1259-5";TRUE;2015
"Wageningen University";"10.1007/s11027-015-9669-5";TRUE;2015
"Leiden University";"10.1007/s00228-015-1887-y";TRUE;2015
"Radboud University";"10.1007/s40656-015-0080-z";TRUE;2015
"University of Twente";"10.1007/s10549-015-3490-4";TRUE;2015
"Erasmus University";"10.1007/s40273-015-0311-x";TRUE;2015
"Erasmus MC";"10.1007/s11136-015-1062-z";TRUE;2015
"VU University Medical Center (VUmc)";"10.1007/s10456-015-9476-3";TRUE;2015
"Utrecht University";"10.1007/s10877-015-9743-2";TRUE;2015
"Wageningen University";"10.1007/s11104-015-2604-4";TRUE;2015
"Academic Medical Center (AMC)";"10.1007/s10459-015-9627-8";TRUE;2015
"University of Amsterdam";"10.1007/s10526-015-9688-x";TRUE;2015
"University of Amsterdam";"10.1007/s11229-015-0834-x";TRUE;2015
"Utrecht University";"10.1007/s12549-015-0195-y";TRUE;2015
"VU University Amsterdam";"10.3758/s13414-015-0958-6";TRUE;2015
"Academic Medical Center (AMC)";"10.1007/s11682-015-9419-z";TRUE;2015
"Utrecht University";"10.1007/s12549-015-0203-2";TRUE;2015
"Leiden University";"10.3758/s13414-015-0955-9";TRUE;2015
"Erasmus MC";"10.1007/s40262-015-0298-7";TRUE;2015
"Utrecht University";"10.1007/s00281-015-0506-4";TRUE;2015
"Wageningen University";"10.1007/s00122-015-2561-6";TRUE;2015
"Wageningen University";"10.1007/s00122-015-2558-1";TRUE;2015
"University of Twente";"10.1007/s10113-015-0827-9";TRUE;2015
"Delft University of Technology";"10.1007/s00190-015-0835-z";TRUE;2015
"Maastricht University";"10.1007/s00384-015-2289-4";TRUE;2015
"University of Groningen";"10.1007/s00330-015-3877-y";TRUE;2015
"Maastricht University";"10.1007/s10237-015-0699-4";TRUE;2015
"Radboud University";"10.1007/s11469-015-9567-9";TRUE;2015
"Delft University of Technology";"10.1007/s11164-015-2157-4";TRUE;2015
"Erasmus MC";"10.1007/s10654-015-0066-x";TRUE;2015
"VU University Medical Center (VUmc)";"10.1007/s00062-015-0430-y";TRUE;2015
"Wageningen University";"10.1007/s10681-015-1517-x";TRUE;2015
"Wageningen University";"10.1007/s10533-015-0124-1";TRUE;2015
"VU University Amsterdam";"10.1007/s10551-015-2740-z";TRUE;2015
"Erasmus MC";"10.1007/s00330-015-3908-8";TRUE;2015
"Eindhoven University of Technology";"10.1140/epjb/e2015-60468-7";TRUE;2015
"Leiden University";"10.1007/s11117-014-0311-7";TRUE;2015
