"Institution";"DOI";"is_hybrid";"period"
"University of Groningen";"10.1007/s12136-015-0257-9";TRUE;2015
"Utrecht University";"10.1007/s10992-015-9354-x";TRUE;2015
"Erasmus MC";"10.1007/s00192-015-2692-y";TRUE;2015
"Erasmus MC";"10.1007/s00467-015-3096-4";TRUE;2015
"Utrecht University";"10.3758/s13423-015-0821-8";TRUE;2015
"VU University Amsterdam";"10.1007/s00223-015-9999-z";TRUE;2015
"Wageningen University";"10.1007/s11051-015-3029-y";TRUE;2015
"Leiden University";"10.1007/s00125-015-3594-8";TRUE;2015
"University Medical Center Groningen (UMCG)";"10.1007/s00520-015-2764-z";TRUE;2015
"Radboud University Medical Center";"10.1007/s00330-015-3824-y";TRUE;2015
"Radboud University Medical Center";"10.1245/s10434-015-4562-8";TRUE;2015
"University of Groningen";"10.1007/s12304-015-9241-4";TRUE;2015
"Utrecht University";"10.1007/s40262-015-0273-3";TRUE;2015
"Wageningen University";"10.1007/s10113-015-0815-0";TRUE;2015
"Radboud University Medical Center";"10.1007/s13187-015-0845-9";TRUE;2015
"University Medical Center Utrecht";"10.1007/s12170-015-0462-5";TRUE;2015
"Delft University of Technology";"10.1007/s11517-015-1312-9";TRUE;2015
"Maastricht University";"10.1007/s00330-015-3770-8";TRUE;2015
"University of Amsterdam";"10.1007/s11229-015-0773-6";TRUE;2015
"University of Amsterdam";"10.1007/s10639-015-9398-0";TRUE;2015
"Erasmus MC";"10.1007/s00330-015-3789-x";TRUE;2015
"Delft University of Technology";"10.1007/s11269-015-1006-y";TRUE;2015
"University of Groningen";"10.1007/s11098-015-0495-0";TRUE;2015
"Maastricht University Medical Center (UMC+)";"10.1007/s00417-015-3029-8";TRUE;2015
"Academic Medical Center (AMC)";"10.1007/s15010-015-0780-z";TRUE;2015
"Delft University of Technology";"10.1007/s11205-015-0991-9";TRUE;2015
