"Institution";"DOI";"is_hybrid";"period"
"Leiden University Medical Center (LUMC)";"10.1007/s00228-015-1963-3";TRUE;2015
"University of Amsterdam";"10.1007/s10551-015-2897-5";TRUE;2015
"Maastricht University Medical Center (UMC+)";"10.1007/s00414-015-1273-4";TRUE;2015
"Erasmus MC";"10.1007/s10654-015-0087-5";TRUE;2015
"Utrecht University";"10.1007/s10071-015-0932-7";TRUE;2015
"Leiden University Medical Center (LUMC)";"10.1007/s15010-015-0851-1";TRUE;2015
"Academic Medical Center (AMC)";"10.1007/s10198-015-0734-5";TRUE;2015
"VU University Amsterdam";"10.1007/s00787-015-0784-3";TRUE;2015
"Utrecht University";"10.1007/s10677-015-9641-1";TRUE;2015
"Tilburg University";"10.1007/s00431-015-2631-4";TRUE;2015
"Erasmus University";"10.1007/s10992-015-9385-3";TRUE;2015
"University of Groningen";"10.1007/s13278-015-0301-1";TRUE;2015
"Delft University of Technology";"10.1007/s10606-015-9235-4";TRUE;2015
"Maastricht University";"10.1007/s00330-015-3993-8";TRUE;2015
"University Medical Center Utrecht";"10.1007/s00395-015-0513-6";TRUE;2015
"Leiden University";"10.1007/s00213-015-4111-y";TRUE;2015
"Delft University of Technology";"10.1007/s10957-015-0826-5";TRUE;2015
"Leiden University Medical Center (LUMC)";"10.1007/s00431-015-2650-1";TRUE;2015
"VU University Amsterdam";"10.1007/s10670-015-9776-4";TRUE;2015
"Erasmus MC";"10.1007/s10459-015-9641-x";TRUE;2015
"University of Amsterdam";"10.1007/s10802-015-0085-9";TRUE;2015
"Radboud University";"10.1007/s10699-015-9438-7";TRUE;2015
"Erasmus University";"10.1007/s10198-015-0736-3";TRUE;2015
"University of Twente";"10.1007/s00221-015-4451-1";TRUE;2015
"Delft University of Technology";"10.1007/s10762-015-0210-4";TRUE;2015
"Academic Medical Center (AMC)";"10.1007/s00431-015-2649-7";TRUE;2015
"Leiden University";"10.1007/s10488-015-0697-y";TRUE;2015
"University of Groningen";"10.1007/s10802-015-0090-z";TRUE;2015
"Wageningen University";"10.1007/s10681-015-1572-3";TRUE;2015
"Leiden University Medical Center (LUMC)";"10.1007/s00431-015-2643-0";TRUE;2015
"Academic Medical Center (AMC)";"10.1007/s11886-015-0665-x";TRUE;2015
"Wageningen University";"10.1007/s11540-015-9303-7";TRUE;2015
"Delft University of Technology";"10.1007/s00348-015-2067-7";TRUE;2015
"Leiden University";"10.1007/s10008-015-3036-z";TRUE;2015
"University Medical Center Groningen (UMCG)";"10.1007/s00441-015-2285-6";TRUE;2015
"VU University Amsterdam";"10.1007/s00440-015-0666-0";TRUE;2015
"University of Groningen";"10.1007/s00228-015-1940-x";TRUE;2015
"University of Twente";"10.1007/s12350-015-0286-1";TRUE;2015
"VU University Medical Center (VUmc)";"10.1007/s11136-015-1149-6";TRUE;2015
"University of Amsterdam";"10.1007/s10519-015-9752-4";TRUE;2015
"Wageningen University";"10.1007/s10722-015-0332-5";TRUE;2015
"Erasmus MC";"10.1007/s00394-015-1058-z";TRUE;2015
"Academic Medical Center (AMC)";"10.1007/s10699-015-9449-4";TRUE;2015
"Academic Medical Center (AMC)";"10.1007/s40496-015-0069-4";TRUE;2015
"Maastricht University";"10.1007/s10699-015-9451-x";TRUE;2015
"Maastricht University";"10.1007/s00182-015-0502-x";TRUE;2015
"Leiden University Medical Center (LUMC)";"10.1007/s00125-015-3779-1";TRUE;2015
"Leiden University";"10.1007/s11047-015-9531-4";TRUE;2015
"Erasmus University";"10.1007/s10689-015-9842-8";TRUE;2015
"Maastricht University";"10.1007/s11196-015-9436-7";TRUE;2015
"Delft University of Technology";"10.1007/s13524-015-0430-1";TRUE;2015
"Academic Medical Center (AMC)";"10.1007/s10555-015-9588-7";TRUE;2015
"VU University Medical Center (VUmc)";"10.1007/s10508-015-0614-1";TRUE;2015
"Erasmus MC";"10.1007/s10654-015-0086-6";TRUE;2015
"University Medical Center Utrecht";"10.1007/s00464-015-4559-1";TRUE;2015
"Eindhoven University of Technology";"10.1007/s10236-015-0875-1";TRUE;2015
"Erasmus University";"10.1007/s40265-015-0480-0";TRUE;2015
"Tilburg University";"10.1007/s10645-015-9261-0";TRUE;2015
"Wageningen UR (University & Research Centre)";"10.1007/s11160-015-9403-0";TRUE;2015
"University of Twente";"10.1007/s10699-015-9440-0";TRUE;2015
"VU University Amsterdam";"10.1007/s00221-015-4459-6";TRUE;2015
"Open University of The Netherlands";"10.1007/s12186-015-9140-5";TRUE;2015
"Erasmus MC";"10.1007/s11095-015-1815-y";TRUE;2015
"Tilburg University";"10.1007/s10803-015-2622-3";TRUE;2015
"Erasmus University";"10.1007/s00784-015-1622-1";TRUE;2015
"Radboud University Medical Center";"10.1007/s00330-015-4030-7";TRUE;2015
"Maastricht University";"10.1007/s10699-015-9454-7";TRUE;2015
"University of Amsterdam";"10.1007/s11336-015-9479-4";TRUE;2015
"Academic Medical Center (AMC)";"10.1007/s00127-015-1126-y";TRUE;2015
"VU University Amsterdam";"10.1007/s00168-015-0711-z";TRUE;2015
"Netherlands Institute of Ecology";"10.1007/s10750-015-2448-1";TRUE;2015
"Radboud University";"10.1007/s10826-015-0309-1";TRUE;2015
"University Medical Center Utrecht";"10.1007/s00330-015-3918-6";TRUE;2015
"University of Groningen";"10.1007/s10144-015-0511-4";TRUE;2015
"Erasmus MC";"10.1007/s40592-015-0034-y";TRUE;2015
"University of Twente";"10.1007/s11548-015-1301-3";TRUE;2015
"Tilburg University";"10.1007/s11764-015-0486-3";TRUE;2015
"Erasmus MC";"10.1007/s00464-015-4560-8";TRUE;2015
"Maastricht University";"10.1007/s00204-015-1593-7";TRUE;2015
"Radboud University Medical Center";"10.1007/s00784-015-1595-0";TRUE;2015
"Erasmus University";"10.1007/s10902-015-9678-9";TRUE;2015
"University Medical Center Groningen (UMCG)";"10.1007/s10557-015-6618-1";TRUE;2015
"Tilburg University";"10.3758/s13428-015-0664-2";TRUE;2015
"Leiden University";"10.1007/s11562-015-0341-3";TRUE;2015
"Academic Medical Center (AMC)";"10.1007/s00198-015-3312-x";TRUE;2015
"University of Groningen";"10.3758/s13423-015-0958-5";TRUE;2015
"Academic Medical Center (AMC)";"10.1007/s10554-015-0793-9";TRUE;2015
"Utrecht University";"10.1007/s11858-015-0738-8";TRUE;2015
"Erasmus University";"10.1007/s10699-015-9441-z";TRUE;2015
"VU University Amsterdam";"10.1007/s00340-015-6243-5";TRUE;2015
"Erasmus MC";"10.1007/s10554-015-0779-7";TRUE;2015
"Erasmus MC";"10.1007/s10654-015-0093-7";TRUE;2015
"VU University Medical Center (VUmc)";"10.1007/s10554-015-0787-7";TRUE;2015
"Radboud University Medical Center";"10.1007/s10048-015-0462-0";TRUE;2015
"University Medical Center Groningen (UMCG)";"10.1007/s12015-015-9623-7";TRUE;2015
"University of Amsterdam";"10.1007/s00167-015-3833-z";TRUE;2015
"Erasmus MC";"10.1007/s10549-015-3597-7";TRUE;2015
"University of Groningen";"10.1007/s00248-015-0683-7";TRUE;2015
"Wageningen University";"10.1007/s00267-015-0623-9";TRUE;2015
"University of Groningen";"10.1007/s00187-015-0226-x";TRUE;2015
"University of Twente";"10.1007/s00168-015-0699-4";TRUE;2015
"Radboud University Medical Center";"10.1007/s10802-015-0081-0";TRUE;2015
"Erasmus MC";"10.1007/s10803-015-2592-5";TRUE;2015
"VU University Amsterdam";"10.1245/s10434-015-4906-4";TRUE;2015
"University Medical Center Utrecht";"10.1007/s00277-015-2529-2";TRUE;2015
"Erasmus MC";"10.1007/s10552-015-0678-1";TRUE;2015
"Radboud University Medical Center";"10.1007/s00018-015-2079-8";TRUE;2015
"VU University Amsterdam";"10.1007/s10611-015-9590-6";TRUE;2015
"Radboud University Medical Center";"10.1007/s00429-015-1115-7";TRUE;2015
"University of Twente";"10.1007/s10699-015-9443-x";TRUE;2015
"Academic Medical Center (AMC)";"10.1007/s00234-015-1607-4";TRUE;2015
"Radboud University";"10.1007/s10773-015-2817-6";TRUE;2015
"Erasmus MC";"10.1007/s00431-015-2655-9";TRUE;2015
"Radboud University Medical Center";"10.1007/s00520-015-2954-8";TRUE;2015
"Leiden University";"10.1007/s10668-015-9723-1";TRUE;2015
"Radboud University";"10.1007/s10699-015-9471-6";TRUE;2015
"Wageningen UR (University & Research Centre)";"10.1007/s11069-015-2051-9";TRUE;2015
"University of Groningen";"10.1007/s00213-015-4093-9";TRUE;2015
"Delft University of Technology";"10.1007/s00253-015-6998-y";TRUE;2015
"Academic Medical Center (AMC)";"10.1007/s00467-015-3209-0";TRUE;2015
"Erasmus University";"10.1007/s11590-015-0941-0";TRUE;2015
"University of Amsterdam";"10.1007/s13361-015-1269-9";TRUE;2015
"Maastricht University";"10.1007/s11524-015-9991-y";TRUE;2015
"Radboud University Medical Center";"10.1007/s00467-015-3215-2";TRUE;2015
"Academic Medical Center (AMC)";"10.1245/s10434-015-4930-4";TRUE;2015
"University of Amsterdam";"10.1007/s11013-015-9475-2";TRUE;2015
"University Medical Center Groningen (UMCG)";"10.1007/s10897-015-9894-9";TRUE;2015
"Leiden University Medical Center (LUMC)";"10.1007/s10578-015-0601-8";TRUE;2015
"VU University Amsterdam";"10.1007/s10611-015-9589-z";TRUE;2015
"Erasmus MC";"10.1007/s10840-015-0061-x";TRUE;2015
"University of Twente";"10.1007/s00221-015-4457-8";TRUE;2015
"Erasmus University";"10.1007/s11205-015-1128-x";TRUE;2015
"University Medical Center Utrecht";"10.1007/s11065-015-9301-1";TRUE;2015
"Leiden University";"10.1007/s11302-015-9477-0";TRUE;2015
"Radboud University Medical Center";"10.1007/s12015-015-9622-8";TRUE;2015
"Academic Medical Center (AMC)";"10.1007/s00330-015-4042-3";TRUE;2015
"Leiden University Medical Center (LUMC)";"10.1007/s00259-015-3220-5";TRUE;2015
"University Medical Center Groningen (UMCG)";"10.1007/s11136-015-1139-8";TRUE;2015
"VU University Amsterdam";"10.1007/s10519-015-9754-2";TRUE;2015
"University of Twente";"10.1007/s10971-015-3882-2";TRUE;2015
"University of Twente";"10.1007/s10699-015-9470-7";TRUE;2015
"Delft University of Technology";"10.1007/s11661-015-3169-9";TRUE;2015
"University Medical Center Utrecht";"10.1007/s10278-015-9828-y";TRUE;2015
"Erasmus University";"10.1007/s11251-015-9360-y";TRUE;2015
