"INSTITUTION","PERIOD","EURO","DOI","IS_HIBRID","PUBLISHER","JOURNAL_FULL_TITLE","ISSN"
"University of Milan",2021,1759.58,"10.3390/su13041743","FALSE","MDPI","SUSTAINABILITY","2071-1050"
"University of Milan",2021,995.3,"10.3390/ijms22010472","FALSE","MDPI","INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES","1422-0067"
"University of Milan",2021,1790,"10.1038/s41420-021-00414-2","FALSE","Springer Nature","CELL DEATH DISCOVERY","2058-7716"
"University of Milan",2021,1038,"10.3390/jcm10020256","FALSE","MDPI","JOURNAL OF CLINICAL MEDICINE","2077-0383"
"University of Milan",2021,1666,"10.3390/d13020070","TRUE","MDPI","DIVERSITY","1424-2818"
"University of Milan",2021,3354.15,"10.3389/fpsyg.2020.608451","FALSE","MDPI","FRONTIERS IN PSYCHOLOGY","1664-1078"
"University of Milan",2021,829.88,"10.3390/su13010190","FALSE","MDPI","SUSTAINABILITY","2071-1050"
"University of Milan",2021,2700,"10.1080/01419870.2020.1836380","TRUE","Routledge","ETHNIC AND RACIAL STUDIES","1466-4356"
"University of Milan",2021,974.66,"10.3390/electronics10030289","FALSE","MDPI","ELECTRONICS","2079-9292"
"University of Milan",2021,1360.07616,"10.1039/d0ob01956a","FALSE","Royal Society of Chemistry","ORGANIC & BIOMOLECULAR CHEMISTRY","1477-0520"
"University of Milan",2021,928.51,"10.3390/nu13020320","FALSE","MDPI","NUTRIENTS","2072-6643"
"University of Milan",2021,1114.21,"10.3390/diagnostics11020204","FALSE","MDPI","DIAGNOSTICS","2075-4418"
"University of Milan",2021,700,"10.3390/antiox10010118","FALSE","MDPI","ANTIOXIDANTS","2076-3921"
"University of Milan",2021,1333,"10.3390/ani11020536","FALSE","MDPI","ANIMALS","2076-2615"
"University of Milan",2021,1759,"10.3390/cells10020335","FALSE","MDPI","CELLS","2073-4409"
"University of Milan",2021,1578.02,"10.3390/molecules26040797","FALSE","MDPI","MOLECULES","1420-3049"
"University of Milan",2021,1527.35,"10.3390/ani11020522","FALSE","MDPI","ANIMALS","2076-2615"
"University of Milan",2021,1041,"10.3390/foods10010021","FALSE","MDPI","FOODS","2304-8158"
"University of Milan",2021,1300,"10.3390/ani11020391","FALSE","MDPI","ANIMALS","2076-2615"
"University of Milan",2021,1850,"10.3390/nu13020427","FALSE","MDPI","NUTRIENTS","2072-6643"
"University of Milan",2021,5116.5,"10.1126/sciadv.abd0299","FALSE","Science","SCIENCE ADVANCES","2375-2548"
"University of Milan",2021,1600,"10.3390/foods10020308","FALSE","MDPI","FOODS","2304-8158"
"University of Milan",2021,1390.07784,"10.1038/s41598-020-79964-x","TRUE","Nature Research","SCIENTIFIC REPORTS","2045-2322"
"University of Milan",2021,2500,"10.1088/1361-6404/abd4c9","TRUE","Institute of Physics Publishing (IOP)","EUROPEAN JOURNAL OF PHYSICS","0143-0807"
"University of Milan",2021,1383.13,"10.3390/foods10010091","FALSE","MDPI","FOODS","2304-8158"
"University of Milan",2021,1504,"10.3390/app11030928","FALSE","MDPI","APPLIED SCIENCES","2076-3417"
"University of Milan",2021,1450,"10.3390/ani11020514","FALSE","MDPI","ANIMALS","2076-2615"
"University of Milan",2021,1477.79,"10.3390/ijms22020830","FALSE","MDPI","INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES","1422-0067"
"University of Milan",2021,2500,"10.1210/clinem/dgaa936","TRUE","Oxford University Press","THE JOURNAL OF CLINICAL ENDOCRINOLOGY AND METABOLISM","0021-972X"
"University of Milan",2021,1477.79,"10.3390/antiox10010121","FALSE","MDPI","ANTIOXIDANTS","2076-3921"
"University of Milan",2021,1481.14,"10.3390/antiox10020141","FALSE","MDPI","ANTIOXIDANTS","2076-3921"
"University of Milan",2021,925.75,"10.3390/children8010038","FALSE","MDPI","CHILDREN","2227-9067"
"University of Milan",2021,2740,"10.1016/j.envint.2020.106163","FALSE","Elsevier","ENVIRONMENT INTERNATIONAL","0160-4120"
"University of Milan",2021,1570,"10.1038/s41598-020-79670-8","FALSE","MDPI","SCIENTIFIC REPORTS","2045-2322"
"University of Milan",2021,3110,"10.1016/j.envsci.2021.01.008","TRUE","Elsevier","ENVIRONMENTAL SCIENCE & POLICY","1462-9011"
"University of Milan",2021,1519,"10.3389/fmed.2021.648403","FALSE","Frontiers Media","FRONTIERS IN MEDICINE","2296-858X"
"University of Milan",2021,1271.31,"10.3390/cells10061555","FALSE","MDPI","CELLS","2073-4409"
"University of Milan",2021,811.54,"10.3390/min11060652","FALSE","MDPI","MINERALS","2075-163X"
"University of Milan",2021,1713.25,"10.3390/ijms22073731","FALSE","MDPI","INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES","1661-6596"
"University of Milan",2021,2162.78,"10.3390/vaccines9040322","FALSE","MDPI","VACCINES","2076-393X"
"University of Milan",2021,795.9,"10.1016/j.mex.2021.101315","FALSE","Elsevier","METHODSX (AMSTERDAM)","2215-0161"
"University of Milan",2021,1866.55,"10.3390/ijerph18115874","FALSE","MDPI","INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH","1660-4601"
"University of Milan",2021,856.63,"10.3390/su13084322","FALSE","MDPI","SUSTAINABILITY","2071-1050"
"University of Milan",2021,1803.43,"10.3390/foods10040906","FALSE","MDPI","FOODS","2304-8158"
"University of Milan",2021,1705.5,"10.3389/fphys.2021.659551","FALSE","Frontiers Media","FRONTIERS IN PHYSIOLOGY","1664-042X"
"University of Milan",2021,1850,"10.3390/ijms22126492","FALSE","MDPI","INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES","1661-6596"
"University of Milan",2021,3354.15,"10.3389/fmicb.2021.675552","FALSE","Frontiers Media","FRONTIERS IN MICROBIOLOGY","1664-302X"
"University of Milan",2021,1927.215,"10.1371/journal.pone.0247854","FALSE","Public Library of Science","PLOS ONE","1932-6203"
"University of Milan",2021,1382.36,"10.3390/agronomy11030472","FALSE","MDPI","AGRONOMY","2073-4395"
"University of Milan",2021,1658,"10.3390/ijms22052416","FALSE","MDPI","INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES","1661-6596"
"University of Milan",2021,"1,262.40","10.3390/dj9050055","FALSE","MDPI","DENTISTRY JOURNAL","2304-6767"
"University of Milan",2021,800,"10.3389/fvets.2021.669942","FALSE","Frontiers Media","FRONTIERS IN VETERINARY SCIENCE","2297-1769"
"University of Milan",2021,1927.215,"10.1371/journal.pone.0249614","FALSE","Public Library of Science","PLOS ONE","1932-6203"
"University of Milan",2021,3259.9,"10.3389/fmicb.2021.698586","FALSE","Frontiers Media","FRONTIERS IN MICROBIOLOGY","1664-302X"
"University of Milan",2021,2945,"10.1186/s12916-020-01896-0","FALSE","BioMed Central Ltd","BMC MEDICINE","1741-7015"
"University of Milan",2021,3354.15,"10.3389/fphar.2021.634404","FALSE","MDPI","FRONTIERS IN PHARMACOLOGY","1663-9812"
"University of Milan",2021,270.51,"10.3390/math9090953","FALSE","MDPI","MATHEMATICS","2227-7390"
"University of Milan",2021,1298.47,"10.3390/nu13041303","FALSE","MDPI","NUTRIENTS","2072-6643"
"University of Milan",2021,1532.91,"10.3390/jpm11050352","FALSE","MDPI","JOURNAL OF PERSONALIZED MEDICINE","2075-4426"
"University of Milan",2021,1200,"10.3390/su13116124","FALSE","MDPI","SUSTAINABILITY","2071-1050"
"University of Milan",2021,1080,"10.1098/rsos.202279","FALSE","Royal Society Publishing","ROYAL SOCIETY OPEN SCIENCE","2054-5703"
"University of Milan",2021,1262.4,"10.3390/pharmaceutics13071029","FALSE","MDPI","PHARMACEUTICS","1999-4923"
"University of Milan",2021,2400,"10.1016/j.neuroimage.2021.117964","FALSE","Elsevier","NEUROIMAGE","1053-8119"
"University of Milan",2021,1623,"10.3390/ijms22094574","FALSE","MDPI","INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES","1422-0067"
"University of Milan",2021,1623.08,"10.3390/ijms22094680","FALSE","MDPI","INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES","1422-0067"
"University of Milan",2021,2415,"10.3389/fcell.2021.638674","FALSE","Frontiers Media","FRONTIERS IN CELL AND DEVELOPMENTAL BIOLOGY","2296-634X"
"University of Milan",2021,3095,"10.1080/15548627.2021.1918915","TRUE","Taylor & Francis Group","AUTOPHAGY","1554-8627"
"University of Milan",2021,2433.19,"10.3389/fcell.2021.637565","FALSE","Frontiers Media","FRONTIERS IN CELL AND DEVELOPMENTAL BIOLOGY","2296-634X"
"University of Milan",2021,1625.33,"10.3390/ani11051336","FALSE","MDPI","ANIMALS","2076-2615"
"University of Milan",2021,1713.25,"10.3390/cells10051233","FALSE","MDPI","CELLS","2073-4409"
"University of Milan",2021,1690,"10.1038/s41598-021-89900-2","FALSE","Springer Nature","SCIENTIFIC REPORTS","2045-2322"
"University of Milan",2021,1677.075,"10.3389/fcell.2021.654467","FALSE","Frontiers Media","FRONTIERS IN CELL AND DEVELOPMENTAL BIOLOGY","2296-634X"
"University of Milan",2021,1432.62,"10.29011/2574-7754.100600","TRUE","Gavin Publisher","ANNALS OF CASE REPORTS","2574-7754"
"University of Milan",2021,1400,"10.3390/ijms22084114","FALSE","MDPI","INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES","1422-0067"
"University of Milan",2021,"1,746.50","10.1186/s12879-021-06304-3","FALSE","BioMed Central","BMC INFECTIOUS DISEASES","1471-2334"
"University of Milan",2021,1258.32,"10.3390/insects12070610","FALSE","MDPI","INSECTS","2075-4450"
"University of Milan",2021,1700,"10.1038/s41598-021-93321-6","FALSE","Nature Publishing Group","SCIENTIFIC REPORTS","2045-2322"
"University of Milan",2021,2097.2,"10.3390/foods10030513","FALSE","MDPI","FOODS","2304-8158"
"University of Milan",2021,2097.2,"10.3390/catal11040465","FALSE","MDPI","CATALYSTS","2073-4344"
"University of Milan",2021,1932.9,"10.1371/journal.pone.0251341","FALSE","Public Library of Science","PLOS ONE","1932-6203"
"University of Milan",2021,2018,"10.3390/v13040618","FALSE","Mdpi","VIRUSES","1999-4915"
"University of Milan",2021,1989.75,"10.1109/ACCESS.2021.3089538","FALSE","Institute of Electrical and Electronics Engineers","IEEE ACCESS","2169-3536"
"University of Milan",2021,1441.74,"10.3390/ijms22136913","FALSE","MDPI","INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES","1422-0067"
"University of Milan",2021,975,"10.3390/ijms22063018","FALSE","MDPI","INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES","1661-6596"
"University of Milan",2021,400,"10.1111/cgf.142615","TRUE","Wiley Blackwell Publishing","COMPUTER GRAPHICS FORUM","0167-7055"
"University of Milan",2021,1468.04,"10.3390/dj9030033","FALSE","MDPI","DENTISTRY JOURNAL","2304-6767"
"University of Milan",2021,1600,"10.1371/journal.pone.0253511","FALSE","Public Library of Science","PLOS ONE","1932-6203"
"University of Milan",2021,1844.5,"10.1186/s12913-021-06352-0","FALSE","Springer Nature","BMC HEALTH SERVICES RESEARCH","1472-6963"
"University of Milan",2021,1532.91,"10.3390/plants10040806","FALSE","MDPI","PLANTS","2223-7747"
"University of Milan",2021,2556,"10.1186/s12985-021-01519-x","FALSE","BioMed Central (BMC)","VIROLOGY JOURNAL","1743-422X"
"University of Milan",2021,2860.9,"10.1186/s12931-021-01702-2","FALSE","BioMed Central","RESPIRATORY RESEARCH","1465-9921"
"University of Milan",2021,900,"10.3390/ani11061632","FALSE","MDPI","ANIMALS","2076-2615"
"University of Milan",2021,3354.15,"10.3389/fnhum.2021.628001","FALSE","Frontiers Media","FRONTIERS IN HUMAN NEUROSCIENCE","1662-5161"
"University of Milan",2021,1490,"10.1161/JAHA.120.020419","TRUE","Wiley Blackwell Publishing","JOURNAL OF THE AMERICAN HEART ASSOCIATION. CARDIOVASCULAR AND CEREBROVASCULAR DISEASE","2047-9980"
"University of Milan",2021,3354.15,"10.3389/fvets.2021.600963","TRUE","Frontiers Media","FRONTIERS IN VETERINARY SCIENCE","2297-1769"
"University of Milan",2021,1376,"10.3390/metabo11040194","FALSE","MDPI","METABOLITES","2218-1989"
"University of Milan",2021,3060,"10.1016/j.ebiom.2021.103407","FALSE","Elsevier","EBIOMEDICINE","2352-3964"
"University of Milan",2021,1690,"10.1038/s41598-021-86149-7","FALSE","Nature Research","SCIENTIFIC REPORTS","2045-2322"
"University of Milan",2021,1442.74,"10.3390/cells10061470","FALSE","MDPI","CELLS","2073-4409"
"University of Milan",2021,1000,"10.1016/j.psj.2020.11.043","FALSE","Elsevier","POULTRY SCIENCE","1525-3171"
"University of Milan",2021,1261.94,"10.3390/biom11040487","FALSE","MDPI","BIOMOLECULES","2218-273X"
"University of Milan",2021,2306.92,"10.3390/cancers13081837","FALSE","MDPI","CANCERS","2072-6694"
"University of Milan",2021,2400,"10.3390/ijms22031050","FALSE","MDPI","INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES","1661-6596"
"University of Milan",2021,1055,"10.1080/23746149.2021.1891001","FALSE","Taylor & Francis","ADVANCES IN PHYSICS: X","2374-6149"
"University of Milan",2021,1866.55,"10.3390/ijerph18115649","FALSE","MDPI","INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH","1660-4601"
"University of Milan",2021,1500,"10.1016/j.crm.2021.100316","FALSE","Elsevier","CLIMATE RISK MANAGEMENT","2212-0963"
"University of Milan",2021,290,"10.3389/fphar.2021.649807","FALSE","Frontiers Media","FRONTIERS IN PHARMACOLOGY","1663-9812"
"University of Milan",2021,1690,"10.1038/s41598-021-83474-9","FALSE","Nature Publishing Group","SCIENTIFIC REPORTS","2045-2322"
"University of Milan",2021,1690,"10.1038/s41598-021-85004-z","FALSE","Nature Publishing Group","SCIENTIFIC REPORTS","2045-2322"
"University of Milan",2021,2000,"10.2147/RMI.S292314","FALSE","Dove Medical Press","REPORTS IN MEDICAL IMAGING","1179-1586"
"University of Milan",2021,1310.75,"10.15258/sst.2021.49.2.02","FALSE","International Seed Testing Association","SEED SCIENCE AND TECHNOLOGY","0251-0952"
"University of Milan",2021,1458,"10.3390/diagnostics11060918","FALSE","MDPI","DIAGNOSTICS","2075-4418"
"University of Milan",2021,1677.76,"10.3390/ani11030660","FALSE","MDPI","ANIMALS","2076-2615"
"University of Milan",2021,1666.2,"10.3390/pathogens10020252","FALSE","MDPI","PATHOGENS","2076-0817"
"University of Milan",2021,3354.15,"10.3389/fped.2020.633470","FALSE","Frontiers Media","FRONTIERS IN PEDIATRICS","2296-2360"
"University of Milan",2021,2103.45,"10.3389/fphys.2021.641461","FALSE","Frontiers Research Foundation","FRONTIERS IN PHYSIOLOGY","1664-042X"
"University of Milan",2021,3354.15,"10.3389/fphys.2021.628231","FALSE","Frontiers Media","FRONTIERS IN PHYSIOLOGY","1664-042X"
"University of Milan",2021,400,"10.1111/cgf.142654","TRUE","Wiley Blackwell Publishing : he Eurographics Association","COMPUTER GRAPHICS FORUM","0167-7055"
"University of Milan",2021,1487.83,"10.3390/molecules26103044","FALSE","MDPI","MOLECULES","1420-3049"
"University of Milan",2021,1300,"10.24215/23468904e115","FALSE","Universidad Nacional de La Plata","CUESTIONES DE SOCIOLOGÍA","2346-8904"
"University of Milan",2021,209.72,"10.3390/molecules26133805","FALSE","MDPI","MOLECULES","1420-3049"
"University of Milan",2021,811.54,"10.3390/ani11061672","FALSE","MDPI","ANIMALS","2076-2615"
"University of Milan",2021,1325,"10.1080/15528014.2021.1890891","TRUE","Taylor & Francis","FOOD, CULTURE, & SOCIETY","1552-8014"
"University of Milan",2021,1200,"10.1098/rsos.201310","TRUE","The Royal Society","ROYAL SOCIETY OPEN SCIENCE","2054-5703"
"University of Milan",2021,511.65,"10.3389/fpsyg.2021.605643","FALSE","Frontiers Media","FRONTIERS IN PSYCHOLOGY","1664-1078"
"University of Milan",2021,2950,"10.3389/fmicb.2021.634025","FALSE","Frontiers Media","FRONTIERS IN MICROBIOLOGY","1664-302X"
"University of Milan",2021,2223,"10.3390/cells10020328","FALSE","MDPI","CELLS","2073-4409"
"University of Milan",2021,1480,"10.3390/antibiotics10060644","FALSE","MDPI","ANTIBIOTICS","2079-6382"
"University of Milan",2021,2103.45,"10.3389/fpsyg.2021.648333","FALSE","Frontiers Media","FRONTIERS IN PSYCHOLOGY","1664-1078"
"University of Milan",2021,1677.76,"10.3390/v13040695","FALSE","MDPI","VIRUSES","1999-4915"
"University of Milan",2021,2456.5,"10.1186/s12989-021-00418-x","FALSE","BioMed Central","PARTICLE AND FIBRE TOXICOLOGY","1743-8977"
"University of Milan",2021,2643.5,"10.1016/j.neuropharm.2021.108551","TRUE","Elsevier","NEUROPHARMACOLOGY","0028-3908"
"University of Milan",2021,1386.12,"10.3390/educsci11070327","FALSE","MDPI","EDUCATION SCIENCES","2227-7102"
"University of Milan",2021,300,"10.4081/jae.2021.1139","FALSE","Pagepress","JOURNAL OF AGRICULTURAL ENGINEERING","1974-7071"
"University of Milan",2021,2434,"10.3389/fpls.2021.630122","FALSE","Frontiers","FRONTIERS IN PLANT SCIENCE","1664-462X"
"University of Milan",2021,1580.43,"10.21037/qims-20-560","FALSE","AME Publishing Company","QUANTITATIVE IMAGING IN MEDICINE AND SURGERY","2223-4292"
"University of Milan",2021,"2,643.50","10.1016/j.envres.2021.110943","TRUE","Elsevier : Academic Press","ENVIRONMENTAL RESEARCH","0013-9351"
"University of Milan",2021,1486,"10.3390/ani11061586","FALSE","MDPI","ANIMALS","2076-2615"
"University of Milan",2021,1800,"10.3390/v13030513","FALSE","MDPI","VIRUSES","1999-4915"
"University of Milan",2021,532,"10.3280/rip1-2021oa11585","FALSE","Franco Angeli","RICERCHE DI PSICOLOGIA","1972-5620"
"University of Milan",2021,943.74,"10.3390/ijms22073543","FALSE","MDPI","INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES","1661-6596"
"University of Milan",2021,1200,"10.1016/j.ijid.2021.03.057","FALSE","Elsevier","INTERNATIONAL JOURNAL OF INFECTIOUS DISEASES","1201-9712"
"University of Milan",2021,1680,"10.1038/s41598-021-87168-0","FALSE","Nature publishing group","SCIENTIFIC REPORTS","2045-2322"
"University of Milan",2021,2111.05,"10.3390/ijms22073621","FALSE","MDPI","INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES","1661-6596"
"University of Milan",2021,1623.08,"10.3390/plants10040792","FALSE","MDPI","PLANTS","2223-7747"
"University of Milan",2021,838.88,"10.3390/foods10071545","FALSE","MDPI","FOODS","2304-8158"
"University of Milan",2021,1400,"10.3390/jcdd8070080","FALSE","MDPI","JOURNAL OF CARDIOVASCULAR DEVELOPMENT AND DISEASE","2308-3425"
"University of Milan",2021,2085,"10.3390/ijerph18073336","FALSE","MDPI","INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH","1660-4601"
"University of Milan",2021,2345,"10.1186/s12889-021-10848-z","FALSE","BioMed Central (BMC)","BMC PUBLIC HEALTH","1471-2458"
"University of Milan",2021,1415.61,"10.3390/foods10051129","FALSE","MDPI","FOODS","2304-8158"
"University of Milan",2021,2500,"10.1186/s12893-021-01137-y","FALSE","BioMed Central (BMC)","BMC SURGERY","1471-2482"
"University of Milan",2021,1680,"10.3390/ani11051311","TRUE","MDPI","ANIMALS","2076-2615"
"University of Milan",2021,4000,"10.3389/fvets.2021.630809","FALSE","Frontiers","FRONTIERS IN VETERINARY SCIENCE","2297-1769"
"University of Milan",2021,1101.03,"10.3390/ani11072141","FALSE","MDPI","ANIMALS","2076-2615"
"University of Milan",2021,1700,"10.1016/j.humimm.2021.05.003","TRUE","Elsevier","HUMAN IMMUNOLOGY","0198-8859"
"University of Milan",2021,1700,"10.3390/cells10071788","FALSE","MDPI","CELLS","2073-4409"
"University of Milan",2021,1547.42,"10.3390/foods10030544","FALSE","MDPI","FOODS","2304-8158"
"University of Milan",2021,2800,"10.3390/jcm10050909","FALSE","MDPI","JOURNAL OF CLINICAL MEDICINE","2077-0383"
"University of Milan",2021,3354.15,"10.3389/fmolb.2021.694130","FALSE","Frontiers Media","FRONTIERS IN MOLECULAR BIOSCIENCES","2296-889X"
"University of Milan",2021,3979.5,"10.3389/fmats.2021.670010","FALSE","Frontiers Media","FRONTIERS IN MATERIALS","2296-8016"
"University of Milan",2021,2043,"10.2147/RMHP.S290801","FALSE","Dove Press","RISK MANAGEMENT AND HEALTHCARE POLICY","1179-1594"
"University of Milan",2021,1623.08,"10.3390/ijms22116148","FALSE","MDPI","INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES","1422-0067"
"University of Milan",2021,1350,"10.1371/journal.pone.0253631","FALSE","Public Library of Science","PLOS ONE","1932-6203"
"University of Milan",2021,1856.49,"10.3390/ijms22031481","FALSE","MDPI","INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES","1661-6596"
"University of Milan",2021,1800,"10.3390/ani11061766","FALSE","MDPI","ANIMALS","2076-2615"
"University of Milan",2021,1262.4,"10.3390/ijms22126503","FALSE","MDPI","INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES","1422-0067"
"University of Milan",2021,2700,"10.1111/gcb.15496","TRUE","Wiley","GLOBAL CHANGE BIOLOGY","1354-1013"
"University of Milan",2021,400,"10.3303/CET2186228","FALSE","AIDIC: Italian Association of Chemical Engineering","CHEMICAL ENGINEERING TRANSACTIONS","2283-9216"
"University of Milan",2021,1626.6,"10.3390/biomedicines9030286","TRUE","MDPI","BIOMEDICINES","2227-9059"
"University of Milan",2021,1262.4,"10.3390/antiox10050730","FALSE","MDPI","ANTIOXIDANTS","2076-3921"
"University of Milan",2021,"2,000","10.3390/ijerph18042053","FALSE","MDPI","INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH","1661-7827"
"University of Milan",2021,2103.45,"10.3389/fphar.2021.636377","FALSE","Frontiers Media","FRONTIERS IN PHARMACOLOGY","1663-9812"
"University of Milan",2021,1000,"10.3389/fevo.2021.621613","FALSE","Frontiers Media","FRONTIERS IN ECOLOGY AND EVOLUTION","2296-701X"
"University of Milan",2021,1041.725,"10.5334/ijic.5568","FALSE","Ubiquitous Press","INTERNATIONAL JOURNAL OF INTEGRATED CARE","1568-4156"
"University of Milan",2021,586.11,"10.3390/foods10040850","FALSE","MDPI","FOODS","2304-8158"
"University of Milan",2021,1844.7825,"10.3389/fonc.2021.644109","FALSE","Frontiers Media","FRONTIERS IN ONCOLOGY","2234-943X"
"University of Milan",2021,1262.4,"10.3390/app11073219","FALSE","MDPI","APPLIED SCIENCES","2076-3417"
"University of Milan",2021,2501.4,"10.1097/TXD.0000000000001172","FALSE","Wolters Kluwer","TRANSPLANTATION DIRECT","2373-8731"
"University of Milan",2021,320.3,"10.1080/1828051X.2021.1920483","FALSE","Taylor & Francis","ITALIAN JOURNAL OF ANIMAL SCIENCE","1828-051X"
"University of Milan",2021,901.71,"10.3390/hydrogen2030013","FALSE","MDPI","HYDROGEN","2673-4141"
"University of Milan",2021,3354.15,"10.3389/fchem.2021.666585","FALSE","Frontiers Media","FRONTIERS IN CHEMISTRY","2296-2646"
"University of Milan",2021,333,"10.3390/antiox10020330","FALSE","MDPI","ANTIOXIDANTS","2076-3921"
"University of Milan",2021,150,"10.4081/ijfs.2021.8461","FALSE","PAGEPress","ITALIAN JOURNAL OF FOOD SAFETY","2239-7132"
"University of Milan",2021,2831.13,"10.3389/fpubh.2021.625779","FALSE","Frontiers Media","FRONTIERS IN PUBLIC HEALTH","2296-2565"
"University of Milan",2021,632.64,"10.3280/rip1-2021oa11631","FALSE","Franco Angeli","RICERCHE DI PSICOLOGIA","1972-5620"
"University of Milan",2021,2490,"10.3389/fmed.2021.605909","FALSE","Frontiers","FRONTIERS IN MEDICINE","2296-858X"
"University of Milan",2021,2108,"10.1016/j.iccn.2021.103036","TRUE","Elsevier","INTENSIVE & CRITICAL CARE NURSING","0964-3397"
"University of Milan",2021,511.65,"10.3389/fphar.2020.629618","FALSE","Frontiers Media","FRONTIERS IN PHARMACOLOGY","1663-9812"
"University of Milan",2021,1713.25,"10.3390/ma14081970","FALSE","MDPI AG","MATERIALS","1996-1944"
"University of Milan",2021,1486,"10.3390/pathogens10060732","FALSE","MDPI","PATHOGENS","2076-0817"
"University of Milan",2021,1866,"10.3390/ijerph18126563","FALSE","MDPI","INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH","1661-7827"
"University of Milan",2021,300,"10.4081/jae.2021.1155","FALSE","Pagepress","JOURNAL OF AGRICULTURAL ENGINEERING","1974-7071"
"University of Milan",2021,1460.78,"10.3390/ani11072086","FALSE","MDPI","ANIMALS","2076-2615"
"University of Milan",2021,1658.83,"10.3390/ijms22052445","FALSE","MDPI","INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES","1422-0067"
"University of Milan",2021,2837,"10.1093/scipol/scab013","FALSE","Oxford University Press","SCIENCE & PUBLIC POLICY","0302-3427"
"University of Milan",2021,2097.2,"10.3390/app11031147","FALSE","MDPI","APPLIED SCIENCES","2076-3417"
"University of Milan",2021,1532,"10.3390/biomedicines9070729","FALSE","MDPI","BIOMEDICINES","2227-9059"
"University of Milan",2021,1780,"10.3390/ijms22041601","FALSE","MDPI","INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES","1422-0067"
"University of Milan",2021,1700,"10.3390/su13063382","FALSE","MDPI","SUSTAINABILITY","2071-1050"
