pos;institution_name;journal_title;eissn;doi;url;published;accepted;par_fee;article_type;article_group;initial_opt-out
33;Universität zu Köln;Data Mining and Knowledge Discovery;1573-756X;10.1007/s10618-022-00842-3;https://doi.org/10.1007/s10618-022-00842-3;18.06.2022;20.05.2022;2750;originalpaper;Research Article;optin
34;Universität zu Köln;Journal of Paleolithic Archaeology;2520-8217;10.1007/s41982-021-00103-7;https://doi.org/10.1007/s41982-021-00103-7;04.01.2022;26.08.2021;2750;originalpaper;Research Article;optin
35;Universität zu Köln;Archive for Rational Mechanics and Analysis;1432-0673;10.1007/s00205-022-01824-x;https://doi.org/10.1007/s00205-022-01824-x;11.11.2022;28.09.2022;2750;originalpaper;Research Article;optin
36;Universität zu Köln;Sozial Extra;1863-8953;10.1007/s12054-022-00537-5;https://doi.org/10.1007/s12054-022-00537-5;12.12.2022;13.09.2022;2750;originalpaper;Research Article;optin
37;Universität zu Köln;Criminal Law Forum;1572-9850;10.1007/s10609-022-09433-9;https://doi.org/10.1007/s10609-022-09433-9;23.02.2022;07.02.2022;917;bookreview;Non Research Article;optin
38;Universität zu Köln;Philosophia;1574-9274;10.1007/s11406-022-00479-y;https://doi.org/10.1007/s11406-022-00479-y;09.04.2022;20.01.2022;2750;originalpaper;Research Article;optin
39;Universität zu Köln;Plant Systematics and Evolution;1615-6110;10.1007/s00606-021-01800-0;https://doi.org/10.1007/s00606-021-01800-0;06.01.2022;15.12.2021;2750;originalpaper;Research Article;optin
40;Universität zu Köln;Zeitschrift für Literaturwissenschaft und Linguistik;2365-953X;10.1007/s41244-021-00241-z;https://doi.org/10.1007/s41244-021-00241-z;14.02.2022;29.10.2021;2750;originalpaper;Research Article;optin
41;Universität zu Köln;Standort;1432-220X;10.1007/s00548-022-00819-w;https://doi.org/10.1007/s00548-022-00819-w;07.12.2022;07.11.2022;2750;originalpaper;Research Article;optin
42;Universität zu Köln;The European Physical Journal B;1434-6036;10.1140/epjb/s10051-022-00373-2;https://doi.org/10.1140/epjb/s10051-022-00373-2;30.07.2022;22.06.2022;2750;originalpaper;Research Article;optin
43;Universität zu Köln;European Actuarial Journal;2190-9741;10.1007/s13385-022-00321-5;https://doi.org/10.1007/s13385-022-00321-5;08.07.2022;09.06.2022;2750;originalpaper;Research Article;optin
44;Universität zu Köln;Neuroethics;1874-5504;10.1007/s12152-022-09490-2;https://doi.org/10.1007/s12152-022-09490-2;28.02.2022;03.11.2021;2750;originalpaper;Research Article;optin
45;Universität zu Köln;Psychological Research;1430-2772;10.1007/s00426-022-01735-2;https://doi.org/10.1007/s00426-022-01735-2;15.09.2022;01.09.2022;2750;originalpaper;Research Article;optin
46;Universität zu Köln;Psychological Research;1430-2772;10.1007/s00426-022-01715-6;https://doi.org/10.1007/s00426-022-01715-6;22.07.2022;07.07.2022;2750;originalpaper;Research Article;optin
47;Universität zu Köln;Computational Brain & Behavior;2522-087X;10.1007/s42113-022-00139-0;https://doi.org/10.1007/s42113-022-00139-0;06.06.2022;07.05.2022;2750;originalpaper;Research Article;optin
48;Universität zu Köln;General Relativity and Gravitation;1572-9532;10.1007/s10714-022-02918-3;https://doi.org/10.1007/s10714-022-02918-3;28.03.2022;08.03.2022;2750;originalpaper;Research Article;optin
49;Universität zu Köln;Zeitschrift für Bildungsforschung;2190-6904;10.1007/s35834-022-00357-3;https://doi.org/10.1007/s35834-022-00357-3;07.09.2022;15.08.2022;2750;originalpaper;Research Article;optin
50;Universität zu Köln;Reading and Writing;1573-0905;10.1007/s11145-022-10313-2;https://doi.org/10.1007/s11145-022-10313-2;27.05.2022;10.05.2022;2750;originalpaper;Research Article;optin
51;Universität zu Köln;Mathematische Zeitschrift;1432-1823;10.1007/s00209-022-02977-x;https://doi.org/10.1007/s00209-022-02977-x;18.02.2022;13.01.2022;2750;originalpaper;Research Article;optin
52;Universität zu Köln;Annales Henri Poincaré;1424-0661;10.1007/s00023-022-01217-6;https://doi.org/10.1007/s00023-022-01217-6;11.07.2022;26.06.2022;2750;originalpaper;Research Article;optin
53;Universität zu Köln;Journal of Algebraic Combinatorics;1572-9192;10.1007/s10801-022-01144-z;https://doi.org/10.1007/s10801-022-01144-z;06.07.2022;26.04.2022;2750;originalpaper;Research Article;optin
54;Universität zu Köln;The Journal of Economic Inequality;1573-8701;10.1007/s10888-022-09548-4;https://doi.org/10.1007/s10888-022-09548-4;29.10.2022;06.09.2022;2750;originalpaper;Research Article;optin
55;Universität zu Köln;Experimental Economics;1573-6938;10.1007/s10683-022-09752-z;https://doi.org/10.1007/s10683-022-09752-z;23.03.2022;23.02.2022;2750;originalpaper;Research Article;optin
56;Universität zu Köln;Phenomenology and the Cognitive Sciences;1572-8676;10.1007/s11097-022-09880-0;https://doi.org/10.1007/s11097-022-09880-0;30.12.2022;01.12.2022;917;bookreview;Non Research Article;optin
57;Universität zu Köln;Gruppe. Interaktion. Organisation. Zeitschrift für Angewandte Organisationspsychologie (GIO);2366-6218;10.1007/s11612-022-00650-9;https://doi.org/10.1007/s11612-022-00650-9;15.11.2022;07.06.2022;2750;originalpaper;Research Article;optin
58;Universität zu Köln;Zeitschrift für Außen- und Sicherheitspolitik;1866-2196;10.1007/s12399-022-00917-5;https://doi.org/10.1007/s12399-022-00917-5;07.09.2022;11.08.2022;2750;originalpaper;Research Article;optin
59;Universität zu Köln;Current Psychology;1936-4733;10.1007/s12144-022-03232-6;https://doi.org/10.1007/s12144-022-03232-6;04.06.2022;13.05.2022;2750;originalpaper;Research Article;optin
60;Universität zu Köln;Social Psychology of Education;1573-1928;10.1007/s11218-021-09682-3;https://doi.org/10.1007/s11218-021-09682-3;06.01.2022;20.11.2021;2750;originalpaper;Research Article;optin
61;Universität zu Köln;PalZ;1867-6812;10.1007/s12542-022-00634-6;https://doi.org/10.1007/s12542-022-00634-6;17.08.2022;16.05.2022;917;editorialnotes;Non Research Article;optin
62;Universität zu Köln;Synthese;1573-0964;10.1007/s11229-022-03944-z;https://doi.org/10.1007/s11229-022-03944-z;15.11.2022;19.10.2022;2750;originalpaper;Research Article;optin
63;Universität zu Köln;Journal of Scientific Computing;1573-7691;10.1007/s10915-021-01720-8;https://doi.org/10.1007/s10915-021-01720-8;16.01.2022;03.11.2021;2750;originalpaper;Research Article;optin
64;Universität zu Köln;Zeitschrift für Erziehungswissenschaft;1862-5215;10.1007/s11618-022-01107-x;https://doi.org/10.1007/s11618-022-01107-x;01.07.2022;14.03.2022;2750;originalpaper;Research Article;optin
65;Universität zu Köln;Communications in Mathematical Physics;1432-0916;10.1007/s00220-022-04541-4;https://doi.org/10.1007/s00220-022-04541-4;17.11.2022;29.09.2022;2750;originalpaper;Research Article;optin
66;Universität zu Köln;Zeitschrift für Erziehungswissenschaft;1862-5215;10.1007/s11618-022-01125-9;https://doi.org/10.1007/s11618-022-01125-9;16.09.2022;22.08.2022;2750;originalpaper;Research Article;optin
67;Universität zu Köln;Standort;1432-220X;10.1007/s00548-022-00773-7;https://doi.org/10.1007/s00548-022-00773-7;05.04.2022;28.02.2022;2750;originalpaper;Research Article;optin
68;Universität zu Köln;ZDM – Mathematics Education;1863-9704;10.1007/s11858-022-01327-9;https://doi.org/10.1007/s11858-022-01327-9;22.01.2022;01.01.2022;2750;originalpaper;Research Article;optin
69;Universität zu Köln;The Journal of Geometric Analysis;1559-002X;10.1007/s12220-022-00990-4;https://doi.org/10.1007/s12220-022-00990-4;18.08.2022;09.06.2022;2750;originalpaper;Research Article;optin
70;Universität zu Köln;Educational Assessment, Evaluation and Accountability;1874-8600;10.1007/s11092-022-09393-z;https://doi.org/10.1007/s11092-022-09393-z;25.06.2022;14.06.2022;2750;originalpaper;Research Article;optin
71;Universität zu Köln;Journal of Infrared, Millimeter, and Terahertz Waves;1866-6906;10.1007/s10762-022-00844-8;https://doi.org/10.1007/s10762-022-00844-8;25.03.2022;28.02.2022;2750;originalpaper;Research Article;optin
72;Universität zu Köln;Mediterranean Geoscience Reviews;2661-8648;10.1007/s42990-022-00093-w;https://doi.org/10.1007/s42990-022-00093-w;21.09.2022;13.09.2022;2750;originalpaper;Research Article;optin
73;Universität zu Köln;Palaeobiodiversity and Palaeoenvironments;1867-1608;10.1007/s12549-022-00531-5;https://doi.org/10.1007/s12549-022-00531-5;30.07.2022;08.03.2022;2750;originalpaper;Research Article;optin
74;Universität zu Köln;Cognitive, Affective, & Behavioral Neuroscience;1531-135X;10.3758/s13415-022-01028-6;https://doi.org/10.3758/s13415-022-01028-6;02.08.2022;15.07.2022;2750;originalpaper;Research Article;optin
75;Universität zu Köln;Vocations and Learning;1874-7868;10.1007/s12186-022-09305-8;https://doi.org/10.1007/s12186-022-09305-8;10.11.2022;27.10.2022;2750;originalpaper;Research Article;optin
76;Universität zu Köln;Motivation and Emotion;1573-6644;10.1007/s11031-022-09994-7;https://doi.org/10.1007/s11031-022-09994-7;02.12.2022;06.11.2022;2750;originalpaper;Research Article;optin
77;Universität zu Köln;Palaeobiodiversity and Palaeoenvironments;1867-1608;10.1007/s12549-022-00546-y;https://doi.org/10.1007/s12549-022-00546-y;22.09.2022;29.07.2022;917;editorialnotes;Non Research Article;optin
78;Universität zu Köln;Science & Education;1573-1901;10.1007/s11191-022-00374-8;https://doi.org/10.1007/s11191-022-00374-8;27.08.2022;29.07.2022;2750;originalpaper;Research Article;optin
79;Universität zu Köln;Journal for General Philosophy of Science;1572-8587;10.1007/s10838-022-09599-1;https://doi.org/10.1007/s10838-022-09599-1;23.02.2022;11.01.2022;2750;originalpaper;Research Article;optin
80;Universität zu Köln;Journal of Paleolithic Archaeology;2520-8217;10.1007/s41982-022-00120-0;https://doi.org/10.1007/s41982-022-00120-0;10.08.2022;30.06.2022;2750;originalpaper;Research Article;optin
81;Universität zu Köln;PFG – Journal of Photogrammetry, Remote Sensing and Geoinformation Science;2512-2819;10.1007/s41064-022-00228-6;https://doi.org/10.1007/s41064-022-00228-6;14.12.2022;23.11.2022;2750;originalpaper;Research Article;optin
82;Universität zu Köln;Zeitschrift für Erziehungswissenschaft;1862-5215;10.1007/s11618-022-01099-8;https://doi.org/10.1007/s11618-022-01099-8;13.06.2022;07.03.2022;2750;originalpaper;Research Article;optin
83;Universität zu Köln;Zeitschrift für Erziehungswissenschaft;1862-5215;10.1007/s11618-022-01113-z;https://doi.org/10.1007/s11618-022-01113-z;15.08.2022;31.05.2022;2750;originalpaper;Research Article;optin
84;Universität zu Köln;Race and Social Problems;1867-1756;10.1007/s12552-022-09357-4;https://doi.org/10.1007/s12552-022-09357-4;21.04.2022;25.01.2022;2750;originalpaper;Research Article;optin
85;Universität zu Köln;Österreichische Zeitschrift für Soziologie;1862-2585;10.1007/s11614-022-00495-y;https://doi.org/10.1007/s11614-022-00495-y;18.08.2022;25.07.2022;2750;originalpaper;Research Article;optin
86;Universität zu Köln;Cell Death & Differentiation;1476-5403;10.1038/s41418-022-01078-w;https://doi.org/10.1038/s41418-022-01078-w;26.10.2022;06.10.2022;2750;originalpaper;Research Article;optin
87;Universität zu Köln;Journal of Population Ageing;1874-7876;10.1007/s12062-022-09391-5;https://doi.org/10.1007/s12062-022-09391-5;23.09.2022;23.08.2022;2750;originalpaper;Research Article;optin
88;Universität zu Köln;Journal of Fixed Point Theory and Applications;1661-7746;10.1007/s11784-022-00946-9;https://doi.org/10.1007/s11784-022-00946-9;04.04.2022;20.04.2021;2750;originalpaper;Research Article;optin
89;Universität zu Köln;Husserl Studies;1572-8501;10.1007/s10743-022-09317-1;https://doi.org/10.1007/s10743-022-09317-1;01.11.2022;16.09.2022;2750;originalpaper;Research Article;optin
90;Universität zu Köln;Reading and Writing;1573-0905;10.1007/s11145-022-10269-3;https://doi.org/10.1007/s11145-022-10269-3;04.03.2022;04.02.2022;2750;originalpaper;Research Article;optin
91;Universitätsklinikum Köln;Notfall + Rettungsmedizin;1436-0578;10.1007/s10049-022-01098-6;https://doi.org/10.1007/s10049-022-01098-6;21.11.2022;24.10.2022;2750;briefcommunication;Research Article;optin
92;Universitätsklinikum Köln;Clinical Oral Investigations;1436-3771;10.1007/s00784-022-04369-1;https://doi.org/10.1007/s00784-022-04369-1;22.01.2022;31.12.2021;2750;originalpaper;Research Article;optin
93;Universitätsklinikum Köln;Monatsschrift Kinderheilkunde;1433-0474;10.1007/s00112-021-01397-1;https://doi.org/10.1007/s00112-021-01397-1;18.02.2022;06.12.2021;2750;originalpaper;Research Article;optin
94;Universitätsklinikum Köln;Archives of Gynecology and Obstetrics;1432-0711;10.1007/s00404-022-06827-3;https://doi.org/10.1007/s00404-022-06827-3;20.11.2022;16.10.2022;2750;originalpaper;Research Article;optin
95;Universitätsklinikum Köln;Graefe's Archive for Clinical and Experimental Ophthalmology;1435-702X;10.1007/s00417-022-05746-y;https://doi.org/10.1007/s00417-022-05746-y;15.08.2022;28.06.2022;2750;originalpaper;Research Article;optin
96;Universitätsklinikum Köln;European Archives of Psychiatry and Clinical Neuroscience;1433-8491;10.1007/s00406-022-01424-6;https://doi.org/10.1007/s00406-022-01424-6;14.05.2022;22.04.2022;2750;originalpaper;Research Article;optin
97;Universitätsklinikum Köln;European Archives of Psychiatry and Clinical Neuroscience;1433-8491;10.1007/s00406-022-01496-4;https://doi.org/10.1007/s00406-022-01496-4;06.10.2022;27.09.2022;2750;originalpaper;Research Article;optin
98;Universitätsklinikum Köln;Cellular and Molecular Life Sciences;1420-9071;10.1007/s00018-022-04150-3;https://doi.org/10.1007/s00018-022-04150-3;04.02.2022;14.01.2022;2750;originalpaper;Research Article;optin
99;Universitätsklinikum Köln;Surgical and Radiologic Anatomy;1279-8517;10.1007/s00276-022-02921-y;https://doi.org/10.1007/s00276-022-02921-y;17.03.2022;03.03.2022;2750;originalpaper;Research Article;optin
100;Universitätsklinikum Köln;Histochemistry and Cell Biology;1432-119X;10.1007/s00418-022-02087-z;https://doi.org/10.1007/s00418-022-02087-z;28.02.2022;07.02.2022;2750;originalpaper;Research Article;optin
101;Universitätsklinikum Köln;Pediatric Nephrology;1432-198X;10.1007/s00467-022-05541-1;https://doi.org/10.1007/s00467-022-05541-1;25.04.2022;14.03.2022;2750;reviewpaper;Research Article;optin
102;Universitätsklinikum Köln;Infection;1439-0973;10.1007/s15010-022-01931-7;https://doi.org/10.1007/s15010-022-01931-7;24.10.2022;24.09.2022;2750;originalpaper;Research Article;optin
103;Universitätsklinikum Köln;European Journal of Clinical Pharmacology;1432-1041;10.1007/s00228-022-03398-9;https://doi.org/10.1007/s00228-022-03398-9;10.10.2022;29.09.2022;2750;originalpaper;Research Article;optin
104;Universitätsklinikum Köln;Naunyn-Schmiedeberg's Archives of Pharmacology;1432-1912;10.1007/s00210-022-02292-6;https://doi.org/10.1007/s00210-022-02292-6;20.09.2022;08.09.2022;2750;originalpaper;Research Article;optin
105;Universitätsklinikum Köln;Prävention und Gesundheitsförderung;1861-6763;10.1007/s11553-022-00968-8;https://doi.org/10.1007/s11553-022-00968-8;29.07.2022;06.07.2022;2750;originalpaper;Research Article;optin
106;Universitätsklinikum Köln;Naunyn-Schmiedeberg's Archives of Pharmacology;1432-1912;10.1007/s00210-022-02306-3;https://doi.org/10.1007/s00210-022-02306-3;20.10.2022;10.10.2022;2750;originalpaper;Research Article;optin
107;Universitätsklinikum Köln;Surgical Endoscopy;1432-2218;10.1007/s00464-022-09714-9;https://doi.org/10.1007/s00464-022-09714-9;01.12.2022;11.10.2022;2750;originalpaper;Research Article;optin
108;Universitätsklinikum Köln;International Ophthalmology;1573-2630;10.1007/s10792-022-02532-x;https://doi.org/10.1007/s10792-022-02532-x;05.10.2022;11.09.2022;2750;originalpaper;Research Article;optin
109;Universitätsklinikum Köln;Die Ophthalmologie;2731-7218;10.1007/s00347-022-01679-3;https://doi.org/10.1007/s00347-022-01679-3;19.07.2022;06.06.2022;2750;briefcommunication;Research Article;optin
110;Universitätsklinikum Köln;Bundesgesundheitsblatt - Gesundheitsforschung - Gesundheitsschutz;1437-1588;10.1007/s00103-022-03627-7;https://doi.org/10.1007/s00103-022-03627-7;06.12.2022;15.11.2022;2750;reviewpaper;Research Article;optin
111;Universitätsklinikum Köln;GeroScience;2509-2723;10.1007/s11357-022-00613-4;https://doi.org/10.1007/s11357-022-00613-4;07.07.2022;19.06.2022;2750;reviewpaper;Research Article;optin
112;Universitätsklinikum Köln;Infection;1439-0973;10.1007/s15010-022-01966-w;https://doi.org/10.1007/s15010-022-01966-w;29.12.2022;14.12.2022;2750;originalpaper;Research Article;optin
113;Universitätsklinikum Köln;Journal of Cancer Research and Clinical Oncology;1432-1335;10.1007/s00432-022-04311-8;https://doi.org/10.1007/s00432-022-04311-8;23.08.2022;15.08.2022;2750;originalpaper;Research Article;optin
114;Universitätsklinikum Köln;Archives of Orthopaedic and Trauma Surgery;1434-3916;10.1007/s00402-022-04431-3;https://doi.org/10.1007/s00402-022-04431-3;31.03.2022;12.03.2022;2750;originalpaper;Research Article;optin
115;Universitätsklinikum Köln;Cellular and Molecular Life Sciences;1420-9071;10.1007/s00018-022-04544-3;https://doi.org/10.1007/s00018-022-04544-3;22.09.2022;31.08.2022;2750;originalpaper;Research Article;optin
116;Universitätsklinikum Köln;Medizinische Klinik - Intensivmedizin und Notfallmedizin;2193-6226;10.1007/s00063-022-00939-z;https://doi.org/10.1007/s00063-022-00939-z;12.07.2022;20.06.2022;2750;originalpaper;Research Article;optin
117;Universitätsklinikum Köln;Cell Death & Differentiation;1476-5403;10.1038/s41418-022-01062-4;https://doi.org/10.1038/s41418-022-01062-4;29.09.2022;09.09.2022;2750;reviewpaper;Research Article;optin
118;Universitätsklinikum Köln;Journal of Neural Transmission;1435-1463;10.1007/s00702-022-02539-9;https://doi.org/10.1007/s00702-022-02539-9;27.08.2022;12.08.2022;2750;originalpaper;Research Article;optin
119;Universitätsklinikum Köln;Annals of Hematology;1432-0584;10.1007/s00277-022-05028-x;https://doi.org/10.1007/s00277-022-05028-x;17.11.2022;04.11.2022;2750;originalpaper;Research Article;optin
120;Universitätsklinikum Köln;Archives of Gynecology and Obstetrics;1432-0711;10.1007/s00404-022-06441-3;https://doi.org/10.1007/s00404-022-06441-3;27.02.2022;09.02.2022;2750;reviewpaper;Research Article;optin
121;Universitätsklinikum Köln;European Spine Journal;1432-0932;10.1007/s00586-021-07079-6;https://doi.org/10.1007/s00586-021-07079-6;29.01.2022;27.11.2021;2750;reviewpaper;Research Article;optin
122;Universitätsklinikum Köln;Current Psychology;1936-4733;10.1007/s12144-022-04102-x;https://doi.org/10.1007/s12144-022-04102-x;11.12.2022;30.11.2022;2750;originalpaper;Research Article;optin
124;Universitätsklinikum Köln;Clinical Oral Investigations;1436-3771;10.1007/s00784-022-04373-5;https://doi.org/10.1007/s00784-022-04373-5;29.01.2022;03.01.2022;2750;originalpaper;Research Article;optin
125;Universitätsklinikum Köln;Obere Extremität;1862-6602;10.1007/s11678-022-00692-x;https://doi.org/10.1007/s11678-022-00692-x;31.05.2022;29.04.2022;2750;originalpaper;Research Article;optin
126;Universitätsklinikum Köln;Clinical Research in Cardiology;1861-0692;10.1007/s00392-022-02095-y;https://doi.org/10.1007/s00392-022-02095-y;15.09.2022;30.08.2022;2750;originalpaper;Research Article;optin
127;Universitätsklinikum Köln;The European Journal of Health Economics;1618-7601;10.1007/s10198-022-01476-4;https://doi.org/10.1007/s10198-022-01476-4;27.05.2022;28.04.2022;2750;originalpaper;Research Article;optin
128;Universitätsklinikum Köln;Drugs & Aging;1179-1969;10.1007/s40266-022-00942-1;https://doi.org/10.1007/s40266-022-00942-1;16.06.2022;09.05.2022;2750;reviewpaper;Research Article;optin
129;Universitätsklinikum Köln;European Radiology;1432-1084;10.1007/s00330-022-09261-w;https://doi.org/10.1007/s00330-022-09261-w;23.11.2022;21.10.2022;2750;originalpaper;Research Article;optin
130;Universitätsklinikum Köln;Bundesgesundheitsblatt - Gesundheitsforschung - Gesundheitsschutz;1437-1588;10.1007/s00103-022-03557-4;https://doi.org/10.1007/s00103-022-03557-4;20.06.2022;27.05.2022;2750;reviewpaper;Research Article;optin
131;Universitätsklinikum Köln;European Archives of Psychiatry and Clinical Neuroscience;1433-8491;10.1007/s00406-021-01373-6;https://doi.org/10.1007/s00406-021-01373-6;04.01.2022;16.12.2021;2750;originalpaper;Research Article;optin
132;Universitätsklinikum Köln;Pediatric Nephrology;1432-198X;10.1007/s00467-022-05573-7;https://doi.org/10.1007/s00467-022-05573-7;05.08.2022;31.03.2022;2750;reviewpaper;Research Article;optin
133;Universitätsklinikum Köln;Archives of Orthopaedic and Trauma Surgery;1434-3916;10.1007/s00402-022-04355-y;https://doi.org/10.1007/s00402-022-04355-y;31.01.2022;06.01.2022;2750;originalpaper;Research Article;optin
134;Universitätsklinikum Köln;Cell Death & Differentiation;1476-5403;10.1038/s41418-022-01060-6;https://doi.org/10.1038/s41418-022-01060-6;04.10.2022;06.09.2022;2750;reviewpaper;Research Article;optin
135;Universitätsklinikum Köln;Techniques in Coloproctology;1128-045X;10.1007/s10151-022-02608-x;https://doi.org/10.1007/s10151-022-02608-x;19.03.2022;26.02.2022;2750;originalpaper;Research Article;optin
136;Universitätsklinikum Köln;Cell Death & Differentiation;1476-5403;10.1038/s41418-022-01096-8;https://doi.org/10.1038/s41418-022-01096-8;29.11.2022;14.11.2022;2750;originalpaper;Research Article;optin
137;Universitätsklinikum Köln;Journal of Psychopathology and Behavioral Assessment;1573-3505;10.1007/s10862-022-09983-7;https://doi.org/10.1007/s10862-022-09983-7;28.06.2022;10.06.2022;2750;originalpaper;Research Article;optin
138;Universitätsklinikum Köln;Rechtsmedizin;1434-5196;10.1007/s00194-022-00553-5;https://doi.org/10.1007/s00194-022-00553-5;15.02.2022;08.12.2021;2750;briefcommunication;Research Article;optin
