"institution","period","euro","doi","backlist_oa","publisher","book_title","isbn","isbn_print","isbn_electronic","license_ref","indexed_in_crossref","doab"
"HU Berlin",2019,7351.34,"10.1017/9781108873079",FALSE,"Cambridge University Press","Playful Virtual Violence","978-1-108-87307-9","978-1-108-81943-5","978-1-108-87307-9","https://www.cambridge.org/core/terms",TRUE,FALSE
"HU Berlin",2019,6664,"10.1515/9783110666816",FALSE,"De Gruyter","Geistliche Liederdichter zwischen Liturgie und Volkssprache","978-3-11-066681-6",NA,"978-3-11-066681-6","https://creativecommons.org/licenses/by/4.0/",TRUE,TRUE
"HU Berlin",2020,6069,"10.31244/9783830990826",FALSE,"Waxmann Verlag","Sprachbetrachtung im Literaturunterricht?","978-3-8309-4082-1",NA,NA,"https://creativecommons.org/licenses/by-sa/4.0/",TRUE,TRUE
"HU Berlin",2020,2927.4,"10.18452/21523",FALSE,"Beltz","Disability Studies im deutschsprachigen Raum","978-3-7799-5357-9",NA,NA,"https://creativecommons.org/licenses/by/4.0/",FALSE,FALSE
"HU Berlin",2020,7140,"10.14361/9783839450093",FALSE,"transcript Verlag","Das Indernet","978-3-8394-5009-3",NA,"978-3-8394-5009-3","https://creativecommons.org/licenses/by/4.0/",TRUE,FALSE
"HU Berlin",2020,6343.3,"10.14361/9783839448816",FALSE,"transcript Verlag","Imagined Economies - Real Fictions","978-3-8394-4881-6",NA,"978-3-8394-4881-6","https://creativecommons.org/licenses/by/4.0/",TRUE,TRUE
"HU Berlin",2020,1450,"10.36202/9783826072062",FALSE,"Königshausen & Neumann","Agency","978-3-8260-7206-2",NA,NA,"https://creativecommons.org/licenses/by/4.0/",FALSE,FALSE
"HU Berlin",2020,6736.73,"10.1515/9783110681017",FALSE,"De Gruyter","Developing Heritage – Developing Countries","978-3-11-068101-7",NA,"978-3-11-068101-7","https://creativecommons.org/licenses/by/4.0/",TRUE,TRUE
"HU Berlin",2020,5161.68,"10.1007/978-3-658-29993-4",FALSE,"Springer Fachmedien Wiesbaden","Online-Komponenten digitaler Spiele","978-3-658-29992-7","978-3-658-29992-7","978-3-658-29993-4","https://creativecommons.org/licenses/by/4.0",TRUE,FALSE
"HU Berlin",2020,15080,"10.1007/978-3-030-58641-6",FALSE,"Springer International Publishing","Familial Feeling","978-3-030-58640-9","978-3-030-58640-9","978-3-030-58641-6","https://creativecommons.org/licenses/by/4.0",TRUE,FALSE
"HU Berlin",2020,3016,"10.14361/9783839453520",FALSE,"transcript Verlag","Beyond the Mirror","978-3-8394-5352-0",NA,"978-3-8394-5352-0","https://creativecommons.org/licenses/by/4.0/",TRUE,TRUE
"HU Berlin",2020,6604.5,"10.14361/9783839453858",FALSE,"transcript Verlag","Ver-rückte Expertisen","978-3-8394-5385-8",NA,"978-3-8394-5385-8","https://creativecommons.org/licenses/by/4.0/",TRUE,FALSE
"HU Berlin",2020,9520,"10.1515/9783110647044",FALSE,"De Gruyter","Cultural Techniques","978-3-11-064704-4",NA,"978-3-11-064704-4","https://creativecommons.org/licenses/by/4.0/",TRUE,TRUE
"HU Berlin",2020,2766.99,"10.5771/9783748909491",FALSE,"Nomos Verlagsgesellschaft mbH & Co. KG","Digitale Disruption und Recht","978-3-7489-0949-1",NA,NA,"https://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,TRUE
"HU Berlin",2020,2017.47,"10.1515/9783110715293",FALSE,"De Gruyter","Bildzensur","978-3-11-071529-3",NA,"978-3-11-071529-3","https://creativecommons.org/licenses/by/4.0/",TRUE,TRUE
"HU Berlin",2020,4640,"10.14361/9783839455036",FALSE,"transcript Verlag","Co-Parenting und die Zukunft der Liebe","978-3-8394-5503-6",NA,"978-3-8394-5503-6","https://creativecommons.org/licenses/by/4.0/",TRUE,TRUE
"HU Berlin",2020,7580.3,"10.3726/b17914",FALSE,"Peter Lang","Echoes of Reaganism in Hollywood Blockbuster Movies from the 1980s to the 2010s","978-3-631-84350-5",NA,"978-3-631-84350-5","https://creativecommons.org/licenses/by/4.0/",TRUE,TRUE
"HU Berlin",2020,5220,"10.14361/9783839455975",FALSE,"transcript Verlag","Technologisches Regieren","978-3-8394-5597-5",NA,"978-3-8394-5597-5","https://creativecommons.org/licenses/by/4.0/",TRUE,FALSE
"HU Berlin",2020,5000,"10.3224/84742431",FALSE,"Verlag Barbara Budrich","Elternschaft und Familie jenseits von Heteronormativität und Zweigeschlechtlichkeit","978-3-8474-2431-4",NA,NA,"https://creativecommons.org/licenses/by-sa/4.0/",TRUE,TRUE
"HU Berlin",2020,7551.1,"10.5771/9783748910220",FALSE,"Nomos Verlagsgesellschaft mbH & Co. KG","Vermittlungsarbeit","978-3-7489-1022-0",NA,NA,"https://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,TRUE
"HU Berlin",2020,3480,"10.31244/9783830992905",FALSE,"Waxmann Verlag","Technische Bildung. Stimmen aus Forschung, Lehre und Praxis","978-3-8309-4290-0",NA,NA,"https://creativecommons.org/licenses/by-sa/4.0/",TRUE,TRUE
"HU Berlin",2020,5220,"10.1007/978-3-658-32411-7",FALSE,"Springer Fachmedien Wiesbaden","Professoren mit Migrationshintergrund","978-3-658-32410-0","978-3-658-32410-0","978-3-658-32411-7","https://creativecommons.org/licenses/by/4.0",TRUE,TRUE
"HU Berlin",2020,5220,"10.1007/978-3-662-62812-6",FALSE,"Springer Berlin Heidelberg","Die Phonetik von äh und ähm","978-3-662-62811-9","978-3-662-62811-9","978-3-662-62812-6","https://creativecommons.org/licenses/by/4.0",TRUE,FALSE
"HU Berlin",2020,6788.9,"10.14361/9783839455937",FALSE,"transcript Verlag","Der literarische Realismus und die illustrierten Printmedien","978-3-8376-5593-3","978-3-8376-5593-3","978-3-8394-5593-7","https://creativecommons.org/licenses/by/4.0/",TRUE,TRUE
"HU Berlin",2021,2380,"10.31244/9783830992752",FALSE,"Waxmann Verlag","(Un)Equal Pathways to Higher Education. Social Origins and Destinations of Colombian Graduates","978-3-8309-4275-7",NA,NA,"https://creativecommons.org/licenses/by-sa/4.0/",TRUE,FALSE
"HU Berlin",2021,1960,"10.35468/5876",FALSE,"Verlag Julius Klinkhardt","Institutioneller Wandel und Steuerung von ""Förderbedürftigkeit"" im Zugeinklusiver Bildung in Spanien 1960-2013. Ein qualitativerMehrebenenvergleich zur Berücksichtigung von Diversität inSekundarschulen in Andalusien","978-3-7815-2441-5",NA,NA,"https://creativecommons.org/licenses/by-sa/4.0/",TRUE,TRUE
