institution;period;euro;doi;is_hybrid;publisher;journal_full_title
TU Wien;2019;1353.95;10.3390/nano9040635;FALSE;MDPI;Nanomaterials
TU Wien;2019;841.72;10.3390/ijgi8050217;FALSE;MDPI;ISPRS International Journal of Geo-Information
TU Wien;2019;1526.33;10.3390/ijms20010185;FALSE;MDPI;International Journal of Molecular Sciences
TU Wien;2019;1526.33;10.3390/ma12020207;FALSE;MDPI;Materials
TU Wien;2019;1524.76;10.3390/en12061086;FALSE;MDPI;Energies
TU Wien;2019;1471.25;10.3390/en12050898;FALSE;MDPI;Energies
TU Wien;2019;1523.46;10.3390/en12071264;FALSE;MDPI;Energies
TU Wien;2019;844.20;10.3390/ijgi8040197;FALSE;MDPI;ISPRS International Journal of Geo-Information
TU Wien;2019;1525.04;10.3390/rs11080950;FALSE;MDPI;Remote Sensing
TU Wien;2019;1521.97;10.3390/en12081560;FALSE;MDPI;Energies
TU Wien;2019;738.37;10.3390/mi10050285;FALSE;MDPI;Micromachines
TU Wien;2019;971.74;10.3390/su11113041;FALSE;MDPI;Sustainability
TU Wien;2019;1434.98;10.3390/su11092530;FALSE;MDPI;Sustainability
TU Wien;2019;1269.55;10.3390/app9112265;FALSE;MDPI;Applied Sciences
TU Wien;2019;184.37;10.3390/act8020041;FALSE;MDPI;Actuators
TU Wien;2019;547.84;10.3390/buildings9060143;FALSE;MDPI;Buildings
TU Wien;2019;297.79;10.3390/resources8020112;FALSE;MDPI;Resources
TU Wien;2019;1542.66;10.3390/en12142646;FALSE;MDPI;Energies
TU Wien;2019;1381.52;10.3390/catal9070583;FALSE;MDPI;Catalysts
TU Wien;2019;1542.44;10.3390/en12152893;FALSE;MDPI;Energies
TU Wien;2019;1551.97;10.3390/en12183410;FALSE;MDPI;Energies
TU Wien;2019;1580.34;10.3390/ma12203358;FALSE;MDPI;Materials
TU Wien;2019;1584.89;10.3390/ma12172664;FALSE;MDPI;Materials
TU Wien;2019;1590.18;10.3390/en12203865;FALSE;MDPI;Energies
TU Wien;2019;1321.80;10.3390/app9183878;FALSE;MDPI;Applied Sciences
TU Wien;2019;1498.04;10.3390/su11195173;FALSE;MDPI;Sustainability
TU Wien;2019;1360.85;10.3390/en12214153;FALSE;MDPI;Energies
TU Wien;2019;1048.09;10.3390/microorganisms7120648;FALSE;MDPI;Microorganisms
TU Wien;2019;1567.07;10.3390/en12224396;FALSE;MDPI;Energies
TU Wien;2019;1484.03;10.3390/su11236765;FALSE;MDPI;Sustainability
TU Wien;2019;872.86;10.3390/agronomy10010069;FALSE;MDPI;Agronomy 
TU Wien;2019;1483.86;10.3390/su12010300;FALSE;MDPI;Sustainability
TU Wien;2019;1044.84;10.3390/pr7120956;FALSE;MDPI;Processes
TU Wien;2019;737.68;10.3390/mi11010050;FALSE;MDPI;Micromachines
TU Wien;2019;1330.63;10.1109/ACCESS.2018.2867290;FALSE;IEEE Open Access;IEEE Access
TU Wien;2019;1131.04;10.1109/ACCESS.2019.2897219;FALSE;IEEE Open Access;IEEE Access
TU Wien;2019;1330.63;10.1109/ACCESS.2019.2891969;FALSE;IEEE Open Access;IEEE Access
TU Wien;2019;1330.63;10.1109/ACCESS.2019.2893136;FALSE;IEEE Open Access;IEEE Access
TU Wien;2019;1157.88;10.1109/ACCESS.2019.2934707;FALSE;IEEE Open Access;IEEE Access
TU Wien;2019;1157.88;10.1109/ACCESS.2019.2934635;FALSE;IEEE Open Access;IEEE Access
TU Wien;2019;1157.86;10.1109/ACCESS.2019.2945622;FALSE;IEEE Open Access;IEEE Access
TU Wien;2019;1968.54;10.1109/ACCESS.2019.2958154;FALSE;IEEE Open Access;IEEE Access
