DOI,period,Institution,is_hybrid
10.1007/s11081-019-09476-9,2019,Royal Institute of Technology,TRUE
10.1007/s00294-019-01048-9,2019,Umea University,TRUE
10.1007/s10342-019-01247-6,2019,Swedish University of Agricultural Sciences,TRUE
10.1007/s12640-019-00134-7,2019,Karolinska Institute,TRUE
10.1007/s00023-019-00870-8,2019,Uppsala University,TRUE
10.1007/s00276-019-02389-3,2019,Karolinska Institute,TRUE
10.1007/s10584-019-02599-z,2019,Lund University,TRUE
10.1007/s11846-019-00372-1,2019,Lund University,TRUE
10.1007/s41061-019-0267-y,2019,Mid Sweden University,TRUE
10.1007/s10995-019-02827-z,2019,Uppsala University,TRUE
10.1007/s00787-019-01445-y,2019,Karolinska Institute,TRUE
10.1007/s00228-019-02787-x,2019,Karolinska Institute,TRUE
10.1007/s10995-019-02828-y,2019,Uppsala University,TRUE
10.1007/s10584-019-02611-6,2019,Lund University,TRUE
10.1007/s10111-019-00616-w,2019,Royal Institute of Technology,TRUE
10.1007/s00125-019-05044-z,2019,Lund University,TRUE
10.1007/s00170-019-04679-x,2019,Chalmers University of Technology,TRUE
10.1007/s40881-019-00078-w,2019,University of Gothenburg,TRUE
10.1007/s10649-019-09927-1,2019,University of Gothenburg,TRUE
10.1007/s12155-019-10079-6,2019,Swedish University of Agricultural Sciences,TRUE
10.1007/s10519-019-09986-3,2019,Karolinska Institute,TRUE
10.1007/s11661-019-05548-8,2019,Linköping University,TRUE
10.1007/s10763-019-10033-0,2019,Örebro University,TRUE
10.1007/s10562-019-03042-9,2019,Linnaeus University,TRUE
10.1007/s10854-019-02640-y,2019,Royal Institute of Technology,TRUE
10.1007/s10988-019-09291-6,2019,Stockholm University,TRUE
10.1007/s10967-019-06938-3,2019,Swedish Defence Research Agency,TRUE
10.1007/s00701-019-04150-6,2019,University of Gothenburg,TRUE
10.1007/s00198-019-05241-x,2019,University of Gothenburg,TRUE
10.1007/s11695-019-04304-6,2019,Karolinska Institute,TRUE
10.1007/s10680-019-09546-9,2019,Lund University,TRUE
10.1007/s00520-019-05200-6,2019,University of Gothenburg,TRUE
10.1007/s10389-019-01170-5,2019,Umea University,TRUE
10.1007/s10612-019-09483-3,2019,Lund University,TRUE
10.1007/s12116-019-09295-0,2019,University of Gothenburg,TRUE
10.1007/s11036-019-01441-1,2019,Swedish Defence Research Agency,TRUE
10.1007/s00784-019-03137-y,2019,Karolinska Institute,TRUE
10.1007/s10654-019-00590-7,2019,Karolinska Institute,TRUE
10.1007/s00024-019-02378-y,2019,Lulea University of Technology,TRUE
10.1007/s00592-019-01464-w,2019,Lund University,TRUE
10.1007/s11269-019-02447-w,2019,Lund University,TRUE
10.1007/s41666-019-00059-y,2019,RISE Research Institutes of Sweden,TRUE
10.1007/s10797-019-09585-2,2019,University of Gothenburg,TRUE
10.1007/s00535-019-01652-z,2019,Karolinska Institute,TRUE
10.1007/s00216-019-02236-9,2019,Karlstad University,TRUE
10.1007/s00253-019-10254-x,2019,Lund University,TRUE
10.1007/s00198-019-05242-w,2019,University of Gothenburg,TRUE
10.1007/s10570-019-02888-x,2019,Chalmers University of Technology,TRUE
10.1007/s12053-019-09833-8,2019,Lund University,TRUE
10.1007/s10753-019-01133-8,2019,University of Gothenburg,TRUE
10.1007/s12671-019-01274-9,2019,Lund University,TRUE
10.1007/s11269-019-02430-5,2019,Lulea University of Technology,TRUE
10.1007/s11219-019-09489-8,2019,Blekinge Institute of Technology,TRUE
10.1007/s00421-019-04275-7,2019,Swedish School of Sport and Health Sciences (GIH),TRUE
10.1007/s10543-019-00792-1,2019,Chalmers University of Technology,TRUE
10.1007/s41894-019-0064-6,2019,Umea University,TRUE
10.1007/s00265-019-2772-y,2019,Stockholm University,TRUE
