"DOI";"period";"Institution";"is_hybrid"
"10.1007/s11242-021-01587-1";2021;"Lulea University of Technology";TRUE
"10.1140/epjs/s11734-021-00061-9";2021;"Linnaeus University";TRUE
"10.1007/s00246-021-02595-0";2021;"Umea University";TRUE
"10.1007/s43615-021-00040-1";2021;"Stockholm University";TRUE
"10.1007/s11663-021-02154-1";2021;"Lulea University of Technology";TRUE
"10.1007/s10803-021-05001-z";2021;"Uppsala University";TRUE
"10.1007/s00220-021-04083-1";2021;"Uppsala University";TRUE
"10.1007/s00330-021-07907-9";2021;"University of Gothenburg";TRUE
"10.1245/s10434-021-09941-9";2021;"Uppsala University";TRUE
"10.1007/s43452-021-00222-6";2021;"Lulea University of Technology";TRUE
"10.1007/s10096-021-04240-3";2021;"Lund University";TRUE
"10.1007/s11136-021-02839-9";2021;"Uppsala University";TRUE
"10.1007/s40825-020-00178-8";2021;"Chalmers University of Technology";TRUE
"10.1007/s13748-021-00242-6";2021;"Umea University";TRUE
"10.1007/s10654-021-00745-5";2021;"University of Gothenburg";TRUE
"10.1007/s11948-021-00303-y";2021;"Karolinska Institute";TRUE
"10.1007/s00766-021-00351-7";2021;"Blekinge Institute of Technology";TRUE
"10.1140/epja/s10050-021-00386-y";2021;"Uppsala University";TRUE
"10.1007/s10677-021-10182-8";2021;"Stockholm University";TRUE
"10.1007/s10826-021-01956-w";2021;"Dalarna University";TRUE
"10.1007/s11258-021-01136-2";2021;"University of Gothenburg";TRUE
"10.1007/s10639-021-10535-x";2021;"Lulea University of Technology";TRUE
"10.1007/s00464-021-08486-y";2021;"Karolinska Institute";TRUE
"10.1007/s11239-021-02446-y";2021;"Lund University";TRUE
"10.1007/s10694-021-01122-0";2021;"Lund University";TRUE
"10.1245/s10434-021-09942-8";2021;"Lund University";TRUE
"10.1007/s00420-021-01694-y";2021;"Umea University";TRUE
"10.1007/s00190-021-01509-5";2021;"Chalmers University of Technology";TRUE
"10.1007/s42461-021-00422-x";2021;"Lulea University of Technology";TRUE
"10.1007/s10853-021-06056-0";2021;"University West";TRUE
"10.1007/s11356-021-13914-6";2021;"Swedish University of Agricultural Sciences";TRUE
"10.1007/s00420-021-01697-9";2021;"Karolinska Institute";TRUE
"10.1245/s10434-021-10026-w";2021;"Karolinska Institute";TRUE
"10.1007/s00221-021-06100-0";2021;"Umea University";TRUE
"10.1617/s11527-021-01704-y";2021;"RISE Research Institutes of Sweden";TRUE
"10.1007/s11695-021-05416-8";2021;"Lund University";TRUE
"10.1007/s11242-021-01594-2";2021;"Lulea University of Technology";TRUE
"10.1007/s10653-021-00923-0";2021;"Linköping University";TRUE
"10.1007/s11572-021-09571-y";2021;"University of Gothenburg";TRUE
"10.1007/s10551-021-04811-6";2021;"Linköping University";TRUE
"10.1007/s11292-021-09468-9";2021;"Malmö University";TRUE
"10.1007/s10389-021-01539-5";2021;"Lund University";TRUE
"10.1007/s00382-021-05760-6";2021;"University of Gothenburg";TRUE
"10.1007/s10694-021-01125-x";2021;"Lund University";TRUE
"10.1007/s00262-021-02939-y";2021;"University of Gothenburg";TRUE
"10.1007/s13399-021-01516-8";2021;"Swedish University of Agricultural Sciences";TRUE
"10.1007/s12649-021-01440-y";2021;"Linköping University";TRUE
"10.1007/s10676-021-09595-x";2021;"Uppsala University";TRUE
"10.1007/s10728-021-00432-2";2021;"Södertörn University";TRUE
"10.1007/s13196-021-00273-5";2021;"Linnaeus University";TRUE
"10.1007/s11625-021-00957-4";2021;"Linköping University";TRUE
"10.1007/s11356-021-13500-w";2021;"Lulea University of Technology";TRUE
"10.1007/s11548-021-02353-w";2021;"Uppsala University";TRUE
"10.1007/s12665-021-09653-z";2021;"Lund University";TRUE
"10.1007/s10589-021-00277-4";2021;"Royal Institute of Technology";TRUE
"10.1007/s12686-021-01208-5";2021;"The Swedish Environmental Protection Agency";TRUE
"10.1245/s10434-021-10055-5";2021;"Karolinska Institute";TRUE
"10.1007/s10552-021-01433-1";2021;"Lund University";TRUE
"10.1007/s10950-021-10008-1";2021;"Uppsala University";TRUE
"10.1007/s12109-021-09801-0";2021;"Uppsala University";TRUE
"10.1007/s13163-021-00396-w";2021;"Karlstad University";TRUE
"10.1007/s13239-021-00537-8";2021;"Lund University";TRUE
"10.1007/s13364-021-00571-w";2021;"Swedish University of Agricultural Sciences";TRUE
"10.1007/s00420-021-01701-2";2021;"Karolinska Institute";TRUE
"10.1007/s00223-021-00853-0";2021;"Lund University";TRUE
"10.1007/s00127-021-02099-5";2021;"Karolinska Institute";TRUE
