DOI,period,Institution,is_hybrid
10.1007/s40271-019-00357-y,2019,Karolinska Institute,TRUE
10.1007/s00520-019-4652-4,2019,Karolinska Institute,TRUE
10.1007/s13319-019-0217-z,2019,Karolinska Institute,TRUE
10.1007/s12671-019-01098-7,2019,Halmstad University,TRUE
10.1007/s10311-019-00859-z,2019,Royal Institute of Technology,TRUE
10.1007/s12020-019-01852-w,2019,Lund University,TRUE
10.1007/s10549-019-05138-7,2019,Lund University,TRUE
10.1007/s10661-019-7253-2,2019,Lund University,TRUE
10.1007/s11239-019-01816-x,2019,Lund University,TRUE
10.1007/s11406-019-00059-7,2019,Lund University,TRUE
10.1007/s00501-019-0827-z,2019,Örebro University,TRUE
10.1007/s10948-019-5023-6,2019,Stockholm University,TRUE
10.1007/s12028-019-00675-x,2019,Uppsala University,TRUE
10.1007/s10029-019-01900-4,2019,Umea University,TRUE
10.1007/s00198-019-04872-4,2019,University of Gothenburg,TRUE
10.1007/s11528-019-00375-5,2019,Royal Institute of Technology,TRUE
10.1007/s00053-019-0341-5,2019,Linköping University,TRUE
10.1007/s11250-019-01820-6,2019,Swedish University of Agricultural Sciences,TRUE
10.1007/s11829-019-09677-0,2019,Royal Institute of Technology,TRUE
10.1007/s11625-019-00667-y,2019,Lund University,TRUE
10.1007/s00107-019-01388-w,2019,Linnaeus University,TRUE
10.1007/s41664-019-00084-1,2019,Stockholm University,TRUE
10.1007/s11625-019-00664-1,2019,Stockholm University,TRUE
10.1007/s10803-019-03907-3,2019,Uppsala University,TRUE
10.1007/s00521-019-04056-5,2019,Jönköping University,TRUE
10.1007/s10018-019-00238-6,2019,Swedish University of Agricultural Sciences,TRUE
10.1007/s00440-019-00901-9,2019,Royal Institute of Technology,TRUE
10.1007/s11212-019-09319-4,2019,Karlstad University,TRUE
10.1007/s10555-019-09786-5,2019,Lund University,TRUE
10.1007/s11051-019-4479-4,2019,Linköping University,TRUE
10.1007/s11664-019-07020-0,2019,Royal Institute of Technology,TRUE
10.1007/s00520-019-04676-6,2019,Örebro University,TRUE
10.1007/s10896-019-00039-1,2019,Uppsala University,TRUE
10.1007/s10798-019-09500-0,2019,Mälardalen University,TRUE
10.1007/s11136-019-02120-0,2019,Karolinska Institute,TRUE
10.1007/s10096-019-03494-2,2019,Karolinska Institute,TRUE
10.1007/s10096-019-03493-3,2019,Karolinska Institute,TRUE
10.1007/s00059-019-4789-4,2019,Karolinska Institute,TRUE
10.1007/s11239-019-01822-z,2019,Karolinska Institute,TRUE
10.1007/s10858-019-00226-8,2019,University of Gothenburg,TRUE
10.1007/s10878-019-00388-z,2019,Chalmers University of Technology,TRUE
10.1007/s10980-019-00779-x,2019,Lund University,TRUE
10.1007/s12104-019-09879-w,2019,Lund University,TRUE
10.1007/s10790-019-09688-3,2019,Uppsala University,TRUE
10.1007/s10562-019-02694-x,2019,Chalmers University of Technology,TRUE
10.1007/s00384-019-03258-6,2019,Umea University,TRUE
10.1007/s12671-019-01113-x,2019,Umea University,TRUE
10.1007/s11229-019-02121-z,2019,Uppsala University,TRUE
10.1007/s11764-019-00741-5,2019,Lund University,TRUE
10.1007/s11469-019-00063-8,2019,Stockholm University,TRUE
10.1007/s13253-019-00355-5,2019,Swedish University of Agricultural Sciences,TRUE
10.1007/s10565-019-09465-9,2019,Lund University,TRUE
10.1208/s12248-019-0305-2,2019,Uppsala University,TRUE
10.1007/s10584-019-02391-z,2019,Linköping University,TRUE
10.1007/s10433-019-00505-1,2019,Umea University,TRUE
10.1007/s11257-019-09223-w,2019,Karlstad University,TRUE
10.1007/s10704-019-00351-3,2019,Lulea University of Technology,TRUE
10.1007/s40831-019-00217-x,2019,Lulea University of Technology,TRUE
10.1007/s11042-019-7336-7,2019,Jönköping University,TRUE
10.1007/s11159-019-09769-2,2019,Linköping University,TRUE
10.1007/s00424-019-02262-7,2019,Lund University,TRUE
10.1007/s10780-019-09349-1,2019,Linköping University,TRUE
10.1007/s12008-019-00538-x,2019,Chalmers University of Technology,TRUE
10.1007/s10111-019-00547-6,2019,Swedish National Road and Transport Research Institute (VTI),TRUE
10.1007/s10928-019-09622-x,2019,University of Gothenburg,TRUE
10.1007/s00167-019-05397-3,2019,Karolinska Institute,TRUE
10.1007/s10620-019-05509-6,2019,Karolinska Institute,TRUE
10.1007/s00167-019-05396-4,2019,Karolinska Institute,TRUE
10.1007/s10894-019-00212-w,2019,Uppsala University,TRUE
10.1007/s10894-019-00213-9,2019,Uppsala University,TRUE
10.1007/s11661-019-05163-7,2019,University West,TRUE
10.1007/s11829-019-09685-0,2019,Karlstad University,TRUE
10.1007/s10668-019-00329-0,2019,Stockholm University,TRUE
10.1007/s11367-019-01594-x,2019,Chalmers University of Technology,TRUE
10.1007/s10681-019-2377-6,2019,Swedish University of Agricultural Sciences,TRUE
10.1007/s11661-019-05170-8,2019,Royal Institute of Technology,TRUE
10.1007/s00220-019-03371-1,2019,Uppsala University,TRUE
10.1007/s00787-019-01293-w,2019,Uppsala University,TRUE
10.1007/s10198-019-01039-0,2019,Linköping University,TRUE
10.1007/s11356-019-04557-9,2019,Swedish University of Agricultural Sciences,TRUE
10.1007/s00701-019-03853-0,2019,Uppsala University,TRUE
10.1007/s10565-019-09468-6,2019,Lund University,TRUE
10.1007/s10886-019-01056-6,2019,Mid Sweden University,TRUE
10.1007/s00415-019-09228-w,2019,Karolinska Institute,TRUE
10.1007/s00428-019-02540-w,2019,Karolinska Institute,TRUE
10.1007/s11191-019-00036-2,2019,Stockholm University,TRUE
10.1007/s11926-019-0810-4,2019,Karolinska Institute,TRUE
10.1007/s00127-019-01668-z,2019,Karolinska Institute,TRUE
10.1007/s10903-019-00871-z,2019,Malmö University,TRUE
10.1007/s10761-019-00500-3,2019,Lund University,TRUE
10.1007/s11785-019-00903-4,2019,Linnaeus University,TRUE
10.1007/s00701-019-03856-x,2019,Lund University,TRUE
10.1007/s00484-019-01690-5,2019,Lund University,TRUE
10.1007/s00392-019-01430-0,2019,University of Gothenburg,TRUE
10.1007/s13365-019-00734-1,2019,University of Gothenburg,TRUE
10.1007/s00228-019-02645-w,2019,Karolinska Institute,TRUE
10.1007/s00345-019-02682-1,2019,Karolinska Institute,TRUE
10.1007/s13187-019-01493-7,2019,Karolinska Institute,TRUE
10.1007/s11244-019-01145-6,2019,Chalmers University of Technology,TRUE
10.1007/s11244-019-01146-5,2019,Lund University,TRUE
10.1007/s13563-019-00175-6,2019,Lulea University of Technology,TRUE
10.1007/s10113-019-01480-0,2019,Swedish University of Agricultural Sciences,TRUE
10.1007/s10344-019-1264-8,2019,Swedish University of Agricultural Sciences,TRUE
10.1007/s10914-019-09462-z,2019,Swedish Museum of Natural History,TRUE
10.1007/s10853-019-03458-z,2019,Royal Institute of Technology,TRUE
10.1007/s00606-019-01572-8,2019,Stockholm University,TRUE
10.1007/s10683-019-09604-3,2019,Lund University,TRUE
10.1007/s10340-019-01095-8,2019,Swedish University of Agricultural Sciences,TRUE
10.1007/s11102-019-00951-1,2019,University of Gothenburg,TRUE
10.1007/s00253-019-09707-0,2019,Royal Institute of Technology,TRUE
10.1007/s00216-019-01699-0,2019,Uppsala University,TRUE
10.1007/s10877-019-00289-w,2019,Uppsala University,TRUE
10.1007/s11367-019-01597-8,2019,Swedish University of Agricultural Sciences,TRUE
10.1007/s00027-019-0631-6,2019,Uppsala University,TRUE
10.1007/s10926-019-09833-6,2019,Örebro University,TRUE
10.1007/s10806-019-09762-7,2019,Swedish University of Agricultural Sciences,TRUE
10.1007/s10803-019-03944-y,2019,Stockholm University,TRUE
10.1007/s10806-019-09760-9,2019,Stockholm University,TRUE
10.1007/s10803-019-03946-w,2019,Stockholm University,TRUE
10.1208/s12248-019-0310-5,2019,Uppsala University,TRUE
10.1007/s13280-019-01163-4,2019,Stockholm University,TRUE
10.1245/s10434-019-07239-5,2019,Uppsala University,TRUE
10.1007/s10021-019-00356-y,2019,Swedish University of Agricultural Sciences,TRUE
10.1007/s10841-019-00141-1,2019,University of Gothenburg,TRUE
10.1007/s10664-019-09698-6,2019,Lund University,TRUE
10.1007/s00300-019-02471-x,2019,Swedish University of Agricultural Sciences,TRUE
10.1007/s11085-019-09906-0,2019,Chalmers University of Technology,TRUE
10.1007/s00256-019-03191-3,2019,Karolinska Institute,TRUE
10.1007/s00228-019-02650-z,2019,Karolinska Institute,TRUE
10.1007/s00192-019-03915-y,2019,Örebro University,TRUE
10.1007/s10570-019-02349-5,2019,Royal Institute of Technology,TRUE
10.1007/s10924-019-01412-3,2019,Chalmers University of Technology,TRUE
10.1007/s11244-019-01155-4,2019,Chalmers University of Technology,TRUE
10.1007/s40799-019-00317-z,2019,Chalmers University of Technology,TRUE
10.1007/s10974-019-09505-1,2019,Linnaeus University,TRUE
10.1007/s10649-019-09887-6,2019,Mälardalen University,TRUE
10.1007/s12665-019-8196-1,2019,Uppsala University,TRUE
10.1007/s10336-019-01648-9,2019,Lund University,TRUE
10.1007/s00253-019-09720-3,2019,Chalmers University of Technology,TRUE
10.1007/s10853-019-03496-7,2019,Linköping University,TRUE
10.1007/s11051-019-4498-1,2019,University of Gothenburg,TRUE
10.1007/s11600-019-00276-4,2019,Royal Institute of Technology,TRUE
10.1007/s00455-019-09995-8,2019,Chalmers University of Technology,TRUE
10.1007/s12142-019-0549-3,2019,Uppsala University,TRUE
10.1007/s00401-019-01986-1,2019,Umea University,TRUE
10.1007/s10641-019-00864-9,2019,Stockholm University,TRUE
10.1007/s12571-019-00906-1,2019,Swedish University of Agricultural Sciences,TRUE
10.1007/s11196-019-09615-6,2019,Örebro University,TRUE
10.1007/s10641-019-00869-4,2019,Karlstad University,TRUE
10.1007/s10677-019-09987-5,2019,Uppsala University,TRUE
10.1007/s10797-019-09532-1,2019,Linnaeus University,TRUE
10.1007/s13178-019-00388-y,2019,University of Gothenburg,TRUE
10.1007/s11098-019-01273-5,2019,Uppsala University,TRUE
10.1007/s10570-019-02357-5,2019,Mid Sweden University,TRUE
10.1007/s40751-019-00051-6,2019,Mälardalen University,TRUE
10.1007/s11367-019-01610-0,2019,Chalmers University of Technology,TRUE
10.1007/s00216-019-01721-5,2019,Uppsala University,TRUE
10.1007/s10803-019-03974-6,2019,Uppsala University,TRUE
10.1007/s11196-019-09617-4,2019,Dalarna University,TRUE
10.1007/s12369-019-00540-z,2019,Linköping University,TRUE
10.1007/s10849-019-09286-3,2019,Royal Institute of Technology,TRUE
10.1007/s10853-019-03519-3,2019,University of Boras,TRUE
10.1007/s13358-019-00188-2,2019,Swedish Museum of Natural History,TRUE
10.1007/s40558-019-00141-6,2019,University West,TRUE
10.1007/s12571-019-00912-3,2019,Swedish University of Agricultural Sciences,TRUE
10.1007/s00572-019-00886-2,2019,Swedish University of Agricultural Sciences,TRUE
10.1007/s13593-019-0569-z,2019,Swedish University of Agricultural Sciences,TRUE
10.1007/s00464-019-06732-y,2019,University of Gothenburg,TRUE
10.1007/s10849-019-09285-4,2019,University of Gothenburg,TRUE
10.1007/s00187-019-00277-w,2019,Örebro University,TRUE
10.1007/s00125-019-4850-0,2019,Lund University,TRUE
10.1007/s00359-019-01328-2,2019,Lund University,TRUE
10.1007/s00417-019-04294-2,2019,Lund University,TRUE
10.1007/s00227-019-3498-0,2019,Stockholm University,TRUE
10.1007/s00023-019-00783-6,2019,Stockholm University,TRUE
10.1007/s00049-019-00280-6,2019,Mid Sweden University,TRUE
10.1007/s00259-019-04297-5,2019,Karolinska Institute,TRUE
10.1007/s11764-019-00747-z,2019,Karolinska Institute,TRUE
10.1007/s40520-019-01166-x,2019,Karolinska Institute,TRUE
10.1007/s10654-019-00506-5,2019,Karolinska Institute,TRUE
10.1007/s00259-019-04305-8,2019,Karolinska Institute,TRUE
10.1007/s00262-019-02322-y,2019,Karolinska Institute,TRUE
10.1007/s10231-019-00840-1,2019,Linköping University,TRUE
10.1007/s00464-019-06731-z,2019,University of Gothenburg,TRUE
10.1007/s10531-019-01736-5,2019,University of Gothenburg,TRUE
10.1007/s10336-019-01653-y,2019,Lund University,TRUE
10.1007/s10021-019-00360-2,2019,Swedish University of Agricultural Sciences,TRUE
10.1007/s10096-019-03529-8,2019,Linköping University,TRUE
10.1007/s00167-019-05470-x,2019,Linnaeus University,TRUE
10.1007/s13198-019-00778-w,2019,Lulea University of Technology,TRUE
10.1007/s00167-019-05487-2,2019,University of Gothenburg,TRUE
10.1007/s11356-019-04856-1,2019,University of Gothenburg,TRUE
10.1007/s40368-019-00431-x,2019,University of Gothenburg,TRUE
10.1007/s10853-019-03530-8,2019,Royal Institute of Technology,TRUE
10.1007/s00127-019-01696-9,2019,Linköping University,TRUE
10.1007/s11406-019-00069-5,2019,Stockholm University,TRUE
10.1007/s11695-019-03826-3,2019,Uppsala University,TRUE
10.1007/s00127-019-01695-w,2019,Lund University,TRUE
10.1007/s41244-019-00127-1,2019,Uppsala University,TRUE
10.1007/s00787-019-01313-9,2019,Linköping University,TRUE
10.1007/s00246-019-02092-5,2019,Umea University,TRUE
10.1007/s41742-019-00180-1,2019,Lund University,TRUE
10.1007/s10103-019-02774-9,2019,Örebro University,TRUE
10.1007/s00428-019-02563-3,2019,Karolinska Institute,TRUE
10.1007/s00345-019-02732-8,2019,Karolinska Institute,TRUE
10.1007/s10654-019-00511-8,2019,Karolinska Institute,TRUE
10.1007/s10549-019-05204-0,2019,Karolinska Institute,TRUE
10.1007/s11227-019-02824-7,2019,Linköping University,TRUE
10.1007/s00181-019-01669-6,2019,Lund University,TRUE
10.1007/s10775-019-09392-5,2019,Linköping University,TRUE
10.1007/s11150-019-09446-1,2019,Linnaeus University,TRUE
10.1007/s11676-019-00921-0,2019,Swedish University of Agricultural Sciences,TRUE
10.1007/s00521-019-04163-3,2019,Blekinge Institute of Technology,TRUE
10.1007/s10921-019-0584-7,2019,Royal Institute of Technology,TRUE
10.1007/s10915-019-00932-3,2019,Uppsala University,TRUE
10.1007/s12663-019-01217-w,2019,Umea University,TRUE
10.1007/s11051-019-4524-3,2019,University of Gothenburg,TRUE
10.1007/s00125-019-4874-5,2019,Umea University,TRUE
10.1007/s11657-019-0599-9,2019,Karolinska Institute,TRUE
10.1007/s11095-019-2628-1,2019,Lund University,TRUE
10.1007/s11912-019-0798-y,2019,Uppsala University,TRUE
10.1007/s10291-019-0851-1,2019,Chalmers University of Technology,TRUE
10.1007/s00125-019-4857-6,2019,Uppsala University,TRUE
10.1007/s10921-019-0590-9,2019,Chalmers University of Technology,TRUE
10.1007/s12035-019-1585-3,2019,Uppsala University,TRUE
10.1007/s12035-019-1580-8,2019,Karolinska Institute,TRUE
10.1208/s12248-019-0319-9,2019,Uppsala University,TRUE
10.1007/s11295-019-1343-8,2019,Swedish University of Agricultural Sciences,TRUE
10.1007/s00125-019-4854-9,2019,Chalmers University of Technology,TRUE
10.1007/s12035-019-1548-8,2019,Karolinska Institute,TRUE
10.1007/s00106-019-0663-1,2019,Uppsala University,TRUE
10.1007/s11095-019-2592-9,2019,Uppsala University,TRUE
10.1007/s11270-019-4145-6,2019,Stockholm University,TRUE
10.1007/s11841-019-0715-8,2019,Uppsala University,TRUE
10.1007/s00894-019-4014-7,2019,Royal Institute of Technology,TRUE
10.1007/s40496-019-0211-9,2019,Karolinska Institute,TRUE
10.1007/s10706-019-00888-z,2019,Lulea University of Technology,TRUE
10.1007/s13347-019-00348-9,2019,Royal Institute of Technology,TRUE
10.1007/s00170-019-03403-z,2019,Royal Institute of Technology,TRUE
10.1007/s10886-019-01067-3,2019,Lund University,TRUE
10.1007/s00216-019-01741-1,2019,Lund University,TRUE
10.1007/s41244-019-00136-0,2019,University of Gothenburg,TRUE
10.1007/s00701-019-03893-6,2019,Uppsala University,TRUE
10.1007/s11186-019-09347-3,2019,Stockholm University,TRUE
10.1007/s00439-019-02006-8,2019,Karolinska Institute,TRUE
10.1007/s10797-019-09538-9,2019,Jönköping University,TRUE
10.1007/s10899-019-09847-y,2019,Karolinska Institute,TRUE
10.1007/s12666-019-01667-3,2019,Dalarna University,TRUE
10.1007/s00208-019-01828-1,2019,Chalmers University of Technology,TRUE
10.1007/s12560-019-09387-z,2019,Uppsala University,TRUE
10.1007/s10566-019-09508-6,2019,Stockholm University,TRUE
10.1007/s11625-019-00695-8,2019,Stockholm University,TRUE
10.1007/s11098-019-01283-3,2019,Stockholm University,TRUE
10.1007/s40520-019-01207-5,2019,Karolinska Institute,TRUE
10.1007/s10746-019-09504-8,2019,Lund University,TRUE
10.1007/s41470-019-00052-1,2019,Linnaeus University,TRUE
10.1007/s00401-019-02013-z,2019,Lund University,TRUE
10.1007/s12010-019-03006-0,2019,Lund University,TRUE
10.1007/s10803-019-04001-4,2019,Karolinska Institute,TRUE
10.1007/s12652-019-01286-2,2019,University of Skövde,TRUE
10.1007/s00253-019-09692-4,2019,Lund University,TRUE
10.1007/s40194-019-00735-y,2019,University West,TRUE
10.1007/s00280-019-03829-y,2019,Chalmers University of Technology,TRUE
10.1007/s10722-019-00770-0,2019,Stockholm University,TRUE
10.1007/s11269-019-02256-1,2019,Lund University,TRUE
10.1007/s12678-019-00531-8,2019,Royal Institute of Technology,TRUE
10.1007/s11282-019-00387-0,2019,Malmö University,TRUE
10.1007/s00068-019-01119-z,2019,University of Gothenburg,TRUE
10.1007/s00425-019-03160-z,2019,Swedish University of Agricultural Sciences,TRUE
10.1007/s10237-019-01142-4,2019,Lund University,TRUE
10.1007/s10334-019-00740-8,2019,Uppsala University,TRUE
10.1007/s10670-019-00118-1,2019,Umea University,TRUE
10.1007/s11098-019-01292-2,2019,Umea University,TRUE
10.1007/s12649-019-00667-0,2019,Linköping University,TRUE
10.1007/s00359-019-01331-7,2019,Lund University,TRUE
10.1007/s41297-019-00065-5,2019,Swedish School of Sport and Health Sciences (GIH),TRUE
10.1007/s00701-019-03895-4,2019,Uppsala University,TRUE
10.1007/s11195-019-09563-w,2019,Jönköping University,TRUE
10.1007/s00401-019-02007-x,2019,Linköping University,TRUE
10.1007/s10592-019-01180-6,2019,University of Gothenburg,TRUE
10.1245/s10434-019-07352-5,2019,Karolinska Institute,TRUE
10.1007/s00432-019-02918-y,2019,Linköping University,TRUE
10.1007/s00268-019-04995-z,2019,Karolinska Institute,TRUE
10.1007/s00285-019-01344-5,2019,Chalmers University of Technology,TRUE
10.1007/s00285-019-01347-2,2019,Stockholm University,TRUE
10.1007/s00345-019-02739-1,2019,Karolinska Institute,TRUE
10.1007/s10639-019-09908-0,2019,Örebro University,TRUE
10.1007/s00784-019-02891-3,2019,Umea University,TRUE
10.1007/s00466-019-01700-8,2019,Royal Institute of Technology,TRUE
10.1007/s11027-019-09860-x,2019,Chalmers University of Technology,TRUE
10.1007/s10928-019-09632-9,2019,Uppsala University,TRUE
10.1007/s10959-019-00901-4,2019,Lund University,TRUE
10.1007/s10608-019-10020-3,2019,Lund University,TRUE
10.1007/s11102-019-00960-0,2019,University of Gothenburg,TRUE
10.1007/s11625-019-00696-7,2019,Stockholm University,TRUE
10.1007/s10899-019-09851-2,2019,Stockholm University,TRUE
10.1007/s11250-019-01905-2,2019,Swedish University of Agricultural Sciences,TRUE
10.1007/s10654-019-00522-5,2019,University of Gothenburg,TRUE
10.1007/s10901-019-09665-z,2019,Stockholm University,TRUE
10.1007/s11250-019-01895-1,2019,Swedish University of Agricultural Sciences,TRUE
10.1007/s10584-019-02423-8,2019,Chalmers University of Technology,TRUE
10.1007/s11096-019-00812-8,2019,Mid Sweden University,TRUE
10.1007/s11414-019-09657-5,2019,University West,TRUE
10.1007/s13127-019-00402-6,2019,University of Gothenburg,TRUE
10.3758/s13428-019-01226-0,2019,Lund University,TRUE
10.1007/s00238-019-01530-0,2019,Lund University,TRUE
10.1007/s40201-019-00372-z,2019,Lund University,TRUE
10.1007/s10677-019-09990-w,2019,Lund University,TRUE
10.1007/s10798-019-09511-x,2019,Blekinge Institute of Technology,TRUE
10.1007/s10570-019-02430-z,2019,Chalmers University of Technology,TRUE
10.1007/s00531-019-01701-1,2019,Lund University,TRUE
10.1007/s10797-019-09544-x,2019,Uppsala University,TRUE
10.1007/s00531-019-01712-y,2019,Lund University,TRUE
10.1007/s00204-019-02439-0,2019,Karolinska Institute,TRUE
10.1007/s10329-019-00727-y,2019,Linköping University,TRUE
10.1007/s10151-019-01972-5,2019,Lund University,TRUE
10.1007/s10888-019-09412-y,2019,Uppsala University,TRUE
10.1007/s11217-019-09663-2,2019,Stockholm University,TRUE
10.1007/s12220-019-00187-2,2019,University of Gothenburg,TRUE
10.1007/s00167-019-05491-6,2019,University of Gothenburg,TRUE
10.1007/s40368-019-00425-9,2019,Malmö University,TRUE
10.1007/s42454-019-00002-x,2019,Lulea University of Technology,TRUE
10.1007/s00384-019-03283-5,2019,Uppsala University,TRUE
10.1007/s40558-019-00143-4,2019,University West,TRUE
10.1007/s10933-019-00073-5,2019,Lund University,TRUE
10.1007/s00449-019-02130-9,2019,Swedish University of Agricultural Sciences,TRUE
10.1007/s00220-019-03451-2,2019,Chalmers University of Technology,TRUE
10.1007/s00345-019-02770-2,2019,Örebro University,TRUE
10.1007/s11538-019-00607-y,2019,Uppsala University,TRUE
10.1007/s00405-019-05440-6,2019,University of Gothenburg,TRUE
10.1007/s11282-019-00381-6,2019,Karolinska Institute,TRUE
10.1007/s00049-019-00281-5,2019,Swedish University of Agricultural Sciences,TRUE
10.1007/s00606-019-01574-6,2019,Uppsala University,TRUE
10.1007/s00248-019-01369-9,2019,Uppsala University,TRUE
10.1007/s00068-019-01133-1,2019,University of Gothenburg,TRUE
10.1007/s11013-019-09628-7,2019,Karolinska Institute,TRUE
10.1007/s00345-019-02760-4,2019,Karolinska Institute,TRUE
10.1007/s12010-019-02961-y,2019,University of Boras,TRUE
10.1007/s10680-019-09525-0,2019,Stockholm University,TRUE
10.1007/s10797-019-09537-w,2019,Umea University,TRUE
10.1007/s00223-019-00546-9,2019,Uppsala University,TRUE
10.1007/s00787-019-01324-6,2019,Stockholm University,TRUE
10.1007/s00216-019-01813-2,2019,Karlstad University,TRUE
10.1007/s00586-019-05989-0,2019,University of Gothenburg,TRUE
10.1007/s10494-019-00019-x,2019,Chalmers University of Technology,TRUE
10.1007/s10639-019-09897-0,2019,Stockholm University,TRUE
10.1007/s11625-019-00690-z,2019,University of Gothenburg,TRUE
10.1007/s11661-019-05208-x,2019,Royal Institute of Technology,TRUE
10.1007/s11695-019-03834-3,2019,Karolinska Institute,TRUE
10.1007/s12062-019-09244-8,2019,Stockholm University,TRUE
10.1007/s40865-019-00108-5,2019,Stockholm University,TRUE
10.1007/s41244-019-00134-2,2019,Stockholm University,TRUE
10.1007/s13370-019-00689-w,2019,Linnaeus University,TRUE
10.1007/s11218-019-09486-6,2019,Stockholm University,TRUE
10.1007/s11858-019-01045-9,2019,Malmö University,TRUE
10.1007/s12012-019-09516-x,2019,Karolinska Institute,TRUE
10.1007/s10468-019-09882-8,2019,Uppsala University,TRUE
10.1007/s40879-019-00332-9,2019,Uppsala University,TRUE
10.1007/s00167-019-05501-7,2019,Linköping University,TRUE
10.1007/s00766-019-00310-3,2019,Lund University,TRUE
10.1007/s00187-019-00280-1,2019,Lulea University of Technology,TRUE
10.1007/s00167-019-05429-y,2019,University of Gothenburg,TRUE
10.1007/s00592-019-01353-2,2019,Uppsala University,TRUE
10.1140/epjb/e2019-90636-6,2019,Lund University,TRUE
10.1140/epja/i2019-12731-5,2019,Uppsala University,TRUE
10.1007/s00222-019-00882-5,2019,Stockholm University,TRUE
10.1007/s13593-019-0575-1,2019,Swedish University of Agricultural Sciences,TRUE
10.1007/s10767-019-9320-7,2019,University of Gothenburg,TRUE
