"INSTITUTION","PERIOD","AGREEMENT","DOI","IS_HIBRID","PUBLISHER","JOURNAL_FULL_TITLE","ISSN"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00431-021-03965-9",1,"Springer Science and Business Media Deutschland GmbH","EUROPEAN JOURNAL OF PEDIATRICS","0340-6199"
"University of Milan",2021,"University of Milan - Springer","10.1007/s43069-020-00052-x",1,"Springer","SN OPERATIONS RESEARCH FORUM","2662-2556"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00726-021-02987-9",1,"Springer","AMINO ACIDS","0939-4451"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00330-021-08240-x",1,"Springer","EUROPEAN RADIOLOGY","0938-7994"
"University of Milan",2021,"University of Milan - Springer","10.1007/s10072-021-05641-0",,"Springer","NEUROLOGICAL SCIENCES","1590-1874"
"University of Milan",2021,"University of Milan - Springer","10.1007/s12020-021-02626-z",1,"Springer","ENDOCRINE","1355-008X"
"University of Milan",2021,"University of Milan - Springer","10.1007/s10072-020-05035-8",1,"Springer","NEUROLOGICAL SCIENCES","1590-1874"
"University of Milan",2021,"University of Milan - Springer","10.1007/s10722-021-01118-3",1,"Springer","GENETIC RESOURCES AND CROP EVOLUTION","0925-9864"
"University of Milan",2021,"University of Milan - Springer","10.1007/s11154-021-09628-2",1,"Springer","REVIEWS IN ENDOCRINE & METABOLIC DISORDERS","1389-9155"
"University of Milan",2021,"University of Milan - Springer","10.1007/s40620-020-00956-1",1,"Springer","JN. JOURNAL OF NEPHROLOGY","1121-8428"
"University of Milan",2021,"University of Milan - Springer","10.1007/s10719-021-09988-6",1,"Springer","GLYCOCONJUGATE JOURNAL","0282-0080"
"University of Milan",2021,"University of Milan - Springer","10.1007/s10140-021-01919-0",1,"Springer","EMERGENCY RADIOLOGY","1070-3004"
"University of Milan",2021,"University of Milan - Springer","10.1007/s10067-021-05614-w",1,"Springer","CLINICAL RHEUMATOLOGY","0770-3198"
"University of Milan",2021,"University of Milan - Springer","10.1007/s12134-021-00815-3",1,"Springer","JOURNAL OF INTERNATIONAL MIGRATION AND INTEGRATION","1488-3473"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00592-021-01699-6",1,"Springer","ACTA DIABETOLOGICA","0940-5429"
"University of Milan",2021,"University of Milan - Springer","10.1007/s10714-021-02819-x",1,"Springer Nature","GENERAL RELATIVITY AND GRAVITATION","0001-7701"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00405-021-06794-6",1,"Springer","EUROPEAN ARCHIVES OF OTO-RHINO-LARYNGOLOGY","0937-4477"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00421-021-04646-z",1,"Springer","EUROPEAN JOURNAL OF APPLIED PHYSIOLOGY","1439-6319"
"University of Milan",2021,"University of Milan - Springer","10.1007/s12649-021-01435-9",1,"Springer","WASTE AND BIOMASS VALORIZATION","1877-2641"
"University of Milan",2021,"University of Milan - Springer","10.1007/s12603-021-1616-4",1,"Springer","THE JOURNAL OF NUTRITION, HEALTH & AGING","1279-7707"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00423-021-02118-8",1,"Springer","LANGENBECK'S ARCHIVES OF SURGERY","1435-2443"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00436-021-07089-9",1,"Springer","PARASITOLOGY RESEARCH","0932-0113"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00421-021-04654-z",1,"Springer","EUROPEAN JOURNAL OF APPLIED PHYSIOLOGY","1439-6319"
"University of Milan",2021,"University of Milan - Springer","10.1007/s10072-021-05200-7",1,"Springer-Verlag Italia s.r.l.","NEUROLOGICAL SCIENCES","1590-1874"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00148-021-00829-2",1,"Springer","JOURNAL OF POPULATION ECONOMICS","0933-1433"
"University of Milan",2021,"University of Milan - Springer","10.1007/s10955-021-02741-1",1,"Springer","JOURNAL OF STATISTICAL PHYSICS","0022-4715"
"University of Milan",2021,"University of Milan - Springer","10.1007/s10961-021-09854-5",1,"Springer","THE JOURNAL OF TECHNOLOGY TRANSFER","0892-9912"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00424-021-02571-w",1,"Springer","PFLÜGERS ARCHIV","0031-6768"
"University of Milan",2021,"University of Milan - Springer","10.1007/s11883-021-00918-3",1,"Springer","CURRENT ATHEROSCLEROSIS REPORTS","1523-3804"
"University of Milan",2021,"University of Milan - Springer","10.1007/s10495-021-01668-y",1,"Springer","APOPTOSIS","1360-8185"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00330-021-07740-0",1,"Springer","EUROPEAN RADIOLOGY","0938-7994"
"University of Milan",2021,"University of Milan - Springer","10.1245/s10434-020-09481-8",1,"Springer","ANNALS OF SURGICAL ONCOLOGY","1068-9265"
"University of Milan",2021,"University of Milan - Springer","10.1007/s12298-021-00984-6",1,"Springer","PHYSIOLOGY AND MOLECULAR BIOLOGY OF PLANTS","0971-5894"
"University of Milan",2021,"University of Milan - Springer","10.1007/s11250-021-02696-1",1,"Springer","TROPICAL ANIMAL HEALTH AND PRODUCTION","0049-4747"
"University of Milan",2021,"University of Milan - Springer","10.1007/s12144-021-01400-8",1,"Springer","CURRENT PSYCHOLOGY","1046-1310"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00414-021-02550-x",1,"Springer","INTERNATIONAL JOURNAL OF LEGAL MEDICINE","0937-9827"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00345-021-03811-5",1,"Springer","WORLD JOURNAL OF UROLOGY","0724-4983"
"University of Milan",2021,"University of Milan - Springer","10.1007/s40620-021-01152-5",1,"Springer","JN. JOURNAL OF NEPHROLOGY","1121-8428"
"University of Milan",2021,"University of Milan - Springer","10.1007/s10072-021-05520-8",1,"Springer","NEUROLOGICAL SCIENCES","1590-1874"
"University of Milan",2021,"University of Milan - Springer","10.1007/s12665-021-09860-8",1,"Springer","ENVIRONMENTAL EARTH SCIENCES","1866-6280"
"University of Milan",2021,"University of Milan - Springer","10.1007/s10346-021-01697-3",1,"Springer","LANDSLIDES","1612-510X"
"University of Milan",2021,"University of Milan - Springer","10.1007/s12649-021-01462-6",1,"Springer","WASTE AND BIOMASS VALORIZATION","1877-2641"
"University of Milan",2021,"University of Milan - Springer","10.1140/epja/s10050-021-00451-6",1,"Springer","THE EUROPEAN PHYSICAL JOURNAL. A, HADRONS AND NUCLEI","1434-6001"
"University of Milan",2021,"University of Milan - Springer","10.1007/s12134-021-00870-w",1,"Springer","JOURNAL OF INTERNATIONAL MIGRATION AND INTEGRATION","1488-3473"
"University of Milan",2021,"University of Milan - Springer","10.1007/s10140-021-01946-x",1,"Springer Science and Business Media Deutschland GmbH","EMERGENCY RADIOLOGY","1070-3004"
"University of Milan",2021,"University of Milan - Springer","10.1007/s10884-021-09944-w",1,"Springer","JOURNAL OF DYNAMICS AND DIFFERENTIAL EQUATIONS","1040-7294"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00330-021-07997-5",1,"Springer","EUROPEAN RADIOLOGY","0938-7994"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00526-021-02002-9",1,"Springer","CALCULUS OF VARIATIONS AND PARTIAL DIFFERENTIAL EQUATIONS","0944-2669"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00269-021-01154-6",1,"Springer","PHYSICS AND CHEMISTRY OF MINERALS","0342-1791"
"University of Milan",2021,"University of Milan - Springer","10.1007/s10652-021-09804-7",1,"Springer","ENVIRONMENTAL FLUID MECHANICS","1567-7419"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00414-021-02636-6",1,"Springer","INTERNATIONAL JOURNAL OF LEGAL MEDICINE","0937-9827"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00032-021-00332-z",1,"Springer","MILAN JOURNAL OF MATHEMATICS","1424-9286"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00421-021-04763-9",1,"Springer","EUROPEAN JOURNAL OF APPLIED PHYSIOLOGY","1439-6319"
"University of Milan",2021,"University of Milan - Springer","10.1007/s11547-021-01357-5",1,"Springer","LA RADIOLOGIA MEDICA","0033-8362"
"University of Milan",2021,"University of Milan - Springer","10.1007/s11154-021-09639-z",1,"Springer","REVIEWS IN ENDOCRINE & METABOLIC DISORDERS","1389-9155"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00414-021-02654-4",1,"Springer","INTERNATIONAL JOURNAL OF LEGAL MEDICINE","0937-9827"
"University of Milan",2021,"University of Milan - Springer","10.1007/s40316-021-00166-6",1,"Springer","ANNALES MATHÉMATIQUES DU QUÉBEC","2195-4755"
"University of Milan",2021,"University of Milan - Springer","10.1007/s10353-021-00720-0",1,"Springer","EUROPEAN SURGERY","1682-8631"
"University of Milan",2021,"University of Milan - Springer","10.1140/epje/s10189-021-00063-4",1,"Springer","THE EUROPEAN PHYSICAL JOURNAL. E, SOFT MATTER","1292-8941"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00236-021-00398-7",1,"Springer","ACTA INFORMATICA","0001-5903"
"University of Milan",2021,"University of Milan - Springer","10.1007/s10029-021-02407-7",1,"Springer","HERNIA","1265-4906"
"University of Milan",2021,"University of Milan - Springer","10.1007/s11695-021-05298-w",1,"Springer","OBESITY SURGERY","0960-8923"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00249-021-01500-0",1,"Springer","EUROPEAN BIOPHYSICS JOURNAL WITH BIOPHYSICS LETTERS","0175-7571"
"University of Milan",2021,"University of Milan - Springer","10.1007/s11126-021-09884-0",1,"Springer","PSYCHIATRIC QUARTERLY","0033-2720"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00455-021-10369-2",1,"Springer","DYSPHAGIA","0179-051X"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00592-021-01747-1",1,"Springer","ACTA DIABETOLOGICA","0940-5429"
"University of Milan",2021,"University of Milan - Springer","10.1007/s12020-021-02802-1",1,"Springer","ENDOCRINE","1355-008X"
"University of Milan",2021,"University of Milan - Springer","10.1007/s11295-021-01515-w",1,"Springer","TREE GENETICS & GENOMES","1614-2942"
"University of Milan",2021,"University of Milan - Springer","10.1007/s40266-021-00852-8",1,"Springer","DRUGS & AGING","1170-229X"
"University of Milan",2021,"University of Milan - Springer","10.1007/s40619-021-00878-5",1,"Springer","L'ENDOCRINOLOGO","1590-170X"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00415-021-10637-z",1,"Springer","JOURNAL OF NEUROLOGY","0340-5354"
"University of Milan",2021,"University of Milan - Springer","10.1007/s11547-021-01375-3",1,"Springer","LA RADIOLOGIA MEDICA","0033-8362"
"University of Milan",2021,"University of Milan - Springer","10.1007/s12371-021-00596-2",1,"Springer","GEOHERITAGE","1867-2477"
"University of Milan",2021,"University of Milan - Springer","10.1007/s10182-021-00405-9",1,"Springer","ASTA ADVANCES IN STATISTICAL ANALYSIS","1863-8171"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00431-021-04034-x",1,"Springer","EUROPEAN JOURNAL OF PEDIATRICS","0340-6199"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00414-021-02655-3",1,"Springer","INTERNATIONAL JOURNAL OF LEGAL MEDICINE","0937-9827"
"University of Milan",2021,"University of Milan - Springer","10.1007/s42976-021-00178-6",1,"Springer","CEREAL RESEARCH COMMUNICATIONS","0133-3720"
"University of Milan",2021,"University of Milan - Springer","10.1007/s11356-021-15515-9",1,"Springer","ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH INTERNATIONAL","0944-1344"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00453-021-00811-0",1,"Springer","ALGORITHMICA","0178-4617"
"University of Milan",2021,"University of Milan - Springer","10.1007/s11538-021-00861-z",1,"Springer","BULLETIN OF MATHEMATICAL BIOLOGY","0092-8240"
"University of Milan",2021,"University of Milan - Springer","10.1007/s13364-021-00564-9",1,"Springer Science and Business Media Deutschland GmbH","MAMMAL RESEARCH","2199-2401"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00592-021-01700-2",1,"Springer-Verlag Italia s.r.l.","ACTA DIABETOLOGICA","0940-5429"
"University of Milan",2021,"University of Milan - Springer","10.1007/s40618-021-01525-4",1,"Springer Science and Business Media Deutschland GmbH","JOURNAL OF ENDOCRINOLOGICAL INVESTIGATION","1720-8386"
"University of Milan",2021,"University of Milan - Springer","10.1007/s40261-021-01011-y",1,"Springer","CLINICAL DRUG INVESTIGATION","1173-2563"
"University of Milan",2021,"University of Milan - Springer","10.1007/s10719-021-09974-y",1,"Springer","GLYCOCONJUGATE JOURNAL","0282-0080"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00592-021-01777-9",1,"Springer","ACTA DIABETOLOGICA","0940-5429"
"University of Milan",2021,"University of Milan - Springer","10.1007/s40618-021-01609-1",1,"Springer Science and Business Media Deutschland GmbH","JOURNAL OF ENDOCRINOLOGICAL INVESTIGATION","0391-4097"
"University of Milan",2021,"University of Milan - Springer","10.1007/s11523-021-00795-5",1,"Springer","TARGETED ONCOLOGY","1776-2596"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00414-021-02629-5",1,"Springer","INTERNATIONAL JOURNAL OF LEGAL MEDICINE","0937-9827"
"University of Milan",2021,"University of Milan - Springer","10.1007/s12126-021-09462-6",1,"Springer","AGEING INTERNATIONAL","0163-5158"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00010-021-00795-w",1,"Springer","AEQUATIONES MATHEMATICAE","0001-9054"
"University of Milan",2021,"University of Milan - Springer","10.1007/s11158-021-09515-2",1,"Springer Science and Business Media B.V.","RES PUBLICA","1356-4765"
"University of Milan",2021,"University of Milan - Springer","10.1007/s40618-021-01625-1",1,"Springer Science and Business Media Deutschland GmbH","JOURNAL OF ENDOCRINOLOGICAL INVESTIGATION","0391-4097"
"University of Milan",2021,"University of Milan - Springer","10.1007/s40618-021-01527-2",1,"Springer","JOURNAL OF ENDOCRINOLOGICAL INVESTIGATION","0391-4097"
"University of Milan",2021,"University of Milan - Springer","10.1007/s40519-021-01316-z",1,"Springer Science and Business Media Deutschland GmbH","EATING AND WEIGHT DISORDERS","1124-4909"
"University of Milan",2021,"University of Milan - Springer","10.1007/s13235-021-00381-4",1,"Springer","DYNAMIC GAMES AND APPLICATIONS","2153-0785"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00355-021-01367-2",1,"Springer","SOCIAL CHOICE AND WELFARE","0176-1714"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00330-021-08258-1",1,"Springer","EUROPEAN RADIOLOGY","0938-7994"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00134-021-06495-y",1,"Springer Science and Business Media Deutschland GmbH","INTENSIVE CARE MEDICINE","0342-4642"
"University of Milan",2021,"University of Milan - Springer","10.1007/s40574-021-00306-4",1,"Springer Science and Business Media Deutschland GmbH","BOLLETTINO DELLA UNIONE MATEMATICA ITALIANA","1972-6724"
"University of Milan",2021,"University of Milan - Springer","10.1007/s11883-021-00972-x",1,"Springer","CURRENT ATHEROSCLEROSIS REPORTS","1523-3804"
"University of Milan",2021,"University of Milan - Springer","10.1007/s12210-021-01004-1",1,"Springer Science and Business Media Deutschland GmbH","RENDICONTI LINCEI. SCIENZE FISICHE E NATURALI","2037-4631"
"University of Milan",2021,"University of Milan - Springer","10.1007/s40618-021-01605-5",1,"Springer Science and Business Media Deutschland GmbH","JOURNAL OF ENDOCRINOLOGICAL INVESTIGATION","0391-4097"
"University of Milan",2021,"University of Milan - Springer","10.1007/s40618-021-01556-x",1,"Springer","JOURNAL OF ENDOCRINOLOGICAL INVESTIGATION","0391-4097"
"University of Milan",2021,"University of Milan - Springer","10.1007/s43032-021-00745-6",1,"Springer Science and Business Media Deutschland GmbH","REPRODUCTIVE SCIENCES","1933-7191"
"University of Milan",2021,"University of Milan - Springer","10.1007/s40520-021-02001-y",1,"Springer Science and Business Media Deutschland GmbH","AGING CLINICAL AND EXPERIMENTAL RESEARCH","1594-0667"
"University of Milan",2021,"University of Milan - Springer","10.1007/s10973-021-10990-1",1,"Springer Science and Business Media B.V.","JOURNAL OF THERMAL ANALYSIS AND CALORIMETRY","1388-6150"
"University of Milan",2021,"University of Milan - Springer","10.1007/s10877-021-00674-4",1,"Springer Science and Business Media B.V.","JOURNAL OF CLINICAL MONITORING AND COMPUTING","1387-1307"
"University of Milan",2021,"University of Milan - Springer","10.1007/s12035-021-02505-8",1,"Springer","MOLECULAR NEUROBIOLOGY","0893-7648"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00404-021-06243-z",1,"Springer Science and Business Media Deutschland GmbH","ARCHIVES OF GYNECOLOGY AND OBSTETRICS","0932-0067"
"University of Milan",2021,"University of Milan - Springer","10.1007/s11332-021-00854-4",1,"Springer-Verlag Italia s.r.l.","SPORT SCIENCES FOR HEALTH","1824-7490"
"University of Milan",2021,"University of Milan - Springer","10.1007/s40618-021-01562-z",1,"Springer Science and Business Media Deutschland GmbH","JOURNAL OF ENDOCRINOLOGICAL INVESTIGATION","0391-4097"
"University of Milan",2021,"University of Milan - Springer","10.1007/s40619-021-00960-y",1,"Springer","L'ENDOCRINOLOGO","1590-170X"
"University of Milan",2021,"University of Milan - Springer","10.1007/s12035-021-02282-4",1,"Springer","MOLECULAR NEUROBIOLOGY","0893-7648"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00406-021-01343-y",1,"Springer Science and Business Media Deutschland GmbH","EUROPEAN ARCHIVES OF PSYCHIATRY AND CLINICAL NEUROSCIENCE","0940-1334"
"University of Milan",2021,"University of Milan - Springer","10.1007/s11926-020-00976-7",1,"Springer","CURRENT RHEUMATOLOGY REPORTS","1523-3774"
"University of Milan",2021,"University of Milan - Springer","10.1007/s11205-021-02798-1",1,"Springer","SOCIAL INDICATORS RESEARCH","0303-8300"
"University of Milan",2021,"University of Milan - Springer","10.1007/s12020-021-02897-6",1,"Springer","ENDOCRINE","1559-0100"
"University of Milan",2021,"University of Milan - Springer","10.1007/s11739-021-02838-1",1,"Springer Science and Business Media Deutschland GmbH","INTERNAL AND EMERGENCY MEDICINE","1828-0447"
"University of Milan",2021,"University of Milan - Springer","10.1007/s13304-021-01054-y",1,"Springer Science and Business Media Deutschland GmbH","UPDATES IN SURGERY","2038-131X"
"University of Milan",2021,"University of Milan - Springer","10.1007/s11229-021-03096-6",1,"Springer Science and Business Media B.V.","SYNTHESE","0039-7857"
"University of Milan",2021,"University of Milan - Springer","10.1007/s12311-021-01295-y",1,"Springer","CEREBELLUM","1473-4222"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00261-021-03294-3",1,"Springer","ABDOMINAL RADIOLOGY","2366-004X"
"University of Milan",2021,"University of Milan - Springer","10.1007/s10670-021-00477-8",1,"Springer Science and Business Media B.V.","ERKENNTNIS","0165-0106"
"University of Milan",2021,"University of Milan - Springer","10.1007/s11356-021-15085-w",1,"Springer Science and Business Media Deutschland GmbH","ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH INTERNATIONAL","1614-7499"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00467-021-05212-7",1,"Springer","PEDIATRIC NEPHROLOGY","0931-041X"
"University of Milan",2021,"University of Milan - Springer","10.1007/s10353-021-00730-y",1,"Springer","EUROPEAN SURGERY","1682-8631"
"University of Milan",2021,"University of Milan - Springer","10.1007/s12018-021-09278-7",1,"Springer","CLINICAL REVIEWS IN BONE AND MINERAL METABOLISM","1534-8644"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00497-021-00421-4",1,"Springer Science and Business Media Deutschland GmbH","PLANT REPRODUCTION","2194-7953"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00167-021-06771-w",1,"Springer","KNEE SURGERY, SPORTS TRAUMATOLOGY, ARTHROSCOPY","0942-2056"
"University of Milan",2021,"University of Milan - Springer","10.1007/s12028-021-01294-1",1,"Springer","NEUROCRITICAL CARE","1541-6933"
"University of Milan",2021,"University of Milan - Springer","10.1007/s11229-021-03330-1",1,"Springer Science and Business Media B.V.","SYNTHESE","0039-7857"
"University of Milan",2021,"University of Milan - Springer","10.1007/s11785-021-01141-3",1,"Springer","COMPLEX ANALYSIS AND OPERATOR THEORY","1661-8254"
"University of Milan",2021,"University of Milan - Springer","10.1007/s11605-021-05098-8",1,"Springer","JOURNAL OF GASTROINTESTINAL SURGERY","1091-255X"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00417-021-05384-w",1,"Springer Science and Business Media Deutschland GmbH","GRAEFE'S ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY","0721-832X"
"University of Milan",2021,"University of Milan - Springer","10.1007/s10668-021-01464-3",1,"Springer Science and Business Media B.V.","ENVIRONMENT, DEVELOPMENT AND SUSTAINABILITY","1387-585X"
"University of Milan",2021,"University of Milan - Springer","10.1007/s11115-021-00545-1",1,"Springer","PUBLIC ORGANIZATION REVIEW","1573-7098"
"University of Milan",2021,"University of Milan - Springer","10.1007/s40619-021-00909-1",1,"Springer","L'ENDOCRINOLOGO","1590-170X"
"University of Milan",2021,"University of Milan - Springer","10.1007/s12024-021-00383-z",1,"Springer","FORENSIC SCIENCE, MEDICINE AND PATHOLOGY","1547-769X"
"University of Milan",2021,"University of Milan - Springer","10.1007/s11356-021-16244-9",1,"Springer Science and Business Media Deutschland GmbH","ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH INTERNATIONAL","0944-1344"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00392-021-01914-y",1,"Springer Science and Business Media Deutschland GmbH","CLINICAL RESEARCH IN CARDIOLOGY","1861-0684"
"University of Milan",2021,"University of Milan - Springer","10.1007/s11739-021-02841-6",1,"Springer Science and Business Media Deutschland GmbH","INTERNAL AND EMERGENCY MEDICINE","1828-0447"
"University of Milan",2021,"University of Milan - Springer","10.1007/s40619-021-00945-x",1,"Springer","L'ENDOCRINOLOGO","1590-170X"
"University of Milan",2021,"University of Milan - Springer","10.1007/s10270-021-00899-6",1,"Springer Science and Business Media Deutschland GmbH","SOFTWARE AND SYSTEMS MODELING","1619-1366"
"University of Milan",2021,"University of Milan - Springer","10.1007/s10719-021-10008-w",1,"Springer","GLYCOCONJUGATE JOURNAL","0282-0080"
"University of Milan",2021,"University of Milan - Springer","10.1007/s13304-021-01131-2",1,"Springer Science and Business Media Deutschland GmbH","UPDATES IN SURGERY","2038-131X"
"University of Milan",2021,"University of Milan - Springer","10.1245/s10434-021-10800-w",1,"Springer Science and Business Media Deutschland GmbH","ANNALS OF SURGICAL ONCOLOGY","1068-9265"
"University of Milan",2021,"University of Milan - Springer","10.1007/s40520-021-01856-5",1,"Springer","AGING CLINICAL AND EXPERIMENTAL RESEARCH","1720-8319"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00428-020-03015-z",1,"Springer Science and Business Media Deutschland GmbH","VIRCHOWS ARCHIV","0945-6317"
"University of Milan",2021,"University of Milan - Springer","10.1007/s13348-021-00329-2",1,"Springer","COLLECTANEA MATHEMATICA","0010-0757"
"University of Milan",2021,"University of Milan - Springer","10.1007/s10530-021-02603-7",1,"Springer Science and Business Media Deutschland GmbH","BIOLOGICAL INVASIONS","1387-3547"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00423-021-02294-7",1,"Springer Science and Business Media Deutschland GmbH","LANGENBECK'S ARCHIVES OF SURGERY","1435-2443"
"University of Milan",2021,"University of Milan - Springer","10.1007/s13762-021-03698-0",1,"Springer Science and Business Media Deutschland GmbH","INTERNATIONAL JOURNAL OF ENVIRONMENTAL SCIENCE AND TECHNOLOGY","1735-1472"
"University of Milan",2021,"University of Milan - Springer","10.1007/s12016-021-08855-4",1,"Springer","CLINICAL REVIEWS IN ALLERGY & IMMUNOLOGY","1080-0549"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00423-021-02214-9",1,"Springer Science and Business Media Deutschland GmbH","LANGENBECK'S ARCHIVES OF SURGERY","1435-2443"
"University of Milan",2021,"University of Milan - Springer","10.1007/s10973-021-11074-w",1,"Springer Science and Business Media B.V.","JOURNAL OF THERMAL ANALYSIS AND CALORIMETRY","1388-6150"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00234-021-02810-y",1,"Springer Science and Business Media Deutschland GmbH","NEURORADIOLOGY","0028-3940"
"University of Milan",2021,"University of Milan - Springer","10.1007/s10072-020-05009-w",1,"Springer-Verlag Italia s.r.l.","NEUROLOGICAL SCIENCES","1590-1874"
"University of Milan",2021,"University of Milan - Springer","10.1007/s40266-021-00840-y",1,"Springer","DRUGS & AGING","1170-229X"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00330-021-08283-0",1,"Springer","EUROPEAN RADIOLOGY","0938-7994"
"University of Milan",2021,"University of Milan - Springer","10.1007/s13304-021-01158-5",1,"Springer","UPDATES IN SURGERY","2038-131X"
"University of Milan",2021,"University of Milan - Springer","10.1007/s12076-021-00272-7",1,"Springer Science and Business Media Deutschland GmbH","LETTERS IN SPATIAL AND RESOURCE SCIENCES","1864-4031"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00209-020-02679-2",1,"Springer","MATHEMATISCHE ZEITSCHRIFT","0025-5874"
"University of Milan",2021,"University of Milan - Springer","10.1007/s10013-021-00475-x",1,"Springer","VIETNAM JOURNAL OF MATHEMATICS","2305-221X"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00455-021-10255-x",1,"Springer","DYSPHAGIA","0179-051X"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00266-021-02247-x",1,"Springer","AESTHETIC PLASTIC SURGERY","0364-216X"
"University of Milan",2021,"University of Milan - Springer","10.1007/s12254-021-00681-w",1,"Springer","MAGAZINE OF EUROPEAN MEDICAL ONCOLOGY","1865-5041"
