"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","license_ref","pmid","url","local_id"
"University of Regensburg","2011","972","10.1186/1742-2094-8-125",FALSE,"BioMed Central","Journal of neuroinflammation","1742-2094","cc_by","21958395","oai:epub.uni-regensburg.de:22418","22418"
"University of Regensburg","2011","978","10.3748/wjg.v17.i13.1739",FALSE,"Baishideng Publishing Group, WJG Press","World journal of gastroenterology : WJG","1007-9327","cc_by_nc","21483635","oai:epub.uni-regensburg.de:22419","22419"
"University of Regensburg","2011","1608","10.1186/1472-6785-11-21",FALSE,"BioMed Central","BMC ecology","1472-6785","cc_by","21961560","oai:epub.uni-regensburg.de:22420","22420"
"University of Regensburg","2011","1660.05","10.1186/1471-2474-12-150",FALSE,"BioMed Central","BMC musculoskeletal disorders","1471-2474","cc_by","21729321","oai:epub.uni-regensburg.de:22421","22421"
"University of Regensburg","2011","1116","10.1186/1746-160x-7-23",FALSE,"BioMed Central","Head & Face Medicine","1746-160X","cc_by",NA,"oai:epub.uni-regensburg.de:22891","22891"
"University of Regensburg","2012","719.95","10.1088/1367-2630/14/2/023018",FALSE,"Institute of Physics","New Journal of Physics",NA,"cc_by",NA,"oai:epub.uni-regensburg.de:23417","23417"
"University of Regensburg","2012","745.25",NA,FALSE,"e-Century Publishing Corporation","International Journal of Molecular Epidemiology and Genetics","1948-1756","cc_by_nc","22493756","oai:epub.uni-regensburg.de:23616","23616"
"University of Regensburg","2012","1022.26","10.1371/journal.pone.0033956",FALSE,NA,"PloS one","1932-6203","cc_by","22448281","oai:epub.uni-regensburg.de:23723","23723"
"University of Regensburg","2011","129.53","10.1107/s1600536811041237",FALSE,"International Union of Crystallography; Wiley/Blackwell","Acta crystallographica. Section E, Structure reports online","1600-5368","cc_by","22219792","oai:epub.uni-regensburg.de:23726","23726"
"University of Regensburg","2011","1068","10.1186/1475-2840-10-94",FALSE,"BioMed Central","Cardiovascular diabetology","1475-2840","cc_by","22008236","oai:epub.uni-regensburg.de:23727","23727"
"University of Regensburg","2012","1904","10.3389/fpsyg.2012.00040",FALSE,"Frontiers","Frontiers in psychology","1664-1078","cc_by_nc","22363311","oai:epub.uni-regensburg.de:23731","23731"
"University of Regensburg","2011","900","10.3389/fnsys.2011.00088",FALSE,"Frontiers Media S.A.","Frontiers in systems neuroscience","1662-5137",NA,"22069382","oai:epub.uni-regensburg.de:23732","23732"
"University of Regensburg","2012","1142.4","10.3389/fnsys.2012.00015",FALSE,"Frontiers","Frontiers in Systems Neuroscience",NA,"cc_by_nc",NA,"oai:epub.uni-regensburg.de:23733","23733"
"University of Regensburg","2012","1071","10.3389/fnsys.2012.00011",FALSE,"Frontiers Media S.A.","Frontiers in systems neuroscience","1662-5137","cc_by_nc","22383902","oai:epub.uni-regensburg.de:23734","23734"
"University of Regensburg","2012","771.01","10.1155/2012/851648",FALSE,"Hindawi Publishing Corporation","Journal of Ophthalmology","2090-004X (Print), 2090-0058 (Online)","cc_by",NA,"oai:epub.uni-regensburg.de:23735","23735"
"University of Regensburg","2011","1275","10.4137/mbi.s8516",FALSE,"Libertas Academica","Microbiology Insights","1178-6361","cc_by_nc",NA,"oai:epub.uni-regensburg.de:23736","23736"
"University of Regensburg","2012","1023.74","10.1371/journal.pone.0032552",FALSE,NA,"PloS one","1932-6203","cc_by","22431976","oai:epub.uni-regensburg.de:23739","23739"
"University of Regensburg","2011","978.62","10.1371/journal.pone.0027088",FALSE,NA,"PloS one","1932-6203","cc_by","22073259","oai:epub.uni-regensburg.de:23744","23744"
"University of Regensburg","2012","2084.16","10.4172/2155-9562.1000124",FALSE,"OMICs Publ. Group","Journal of Neurology and Neurophysiology","2155-9562","cc_by","18300883","oai:epub.uni-regensburg.de:23746","23746"
"University of Regensburg","2012","1019.41","10.1371/journal.pone.0035201",FALSE,"Public Library of Science","PLoS One",NA,"cc_by",NA,"oai:epub.uni-regensburg.de:23788","23788"
"University of Regensburg","2012","1028.34","10.1371/journal.pone.0034723",FALSE,NA,"PLoS One",NA,"cc_by",NA,"oai:epub.uni-regensburg.de:23789","23789"
"University of Regensburg","2011","1100","10.1186/1471-2105-13-55",FALSE,"BioMed Central","BMC Bioinformatics","1471-2105","cc_by",NA,"oai:epub.uni-regensburg.de:23790","23790"
"University of Regensburg","2011","1056","10.1186/1471-2202-13-36",FALSE,"BioMed Central","BMC Neuroscience","1471-2202","cc_by",NA,"oai:epub.uni-regensburg.de:23791","23791"
"University of Regensburg","2011","1076","10.1186/1471-2261-12-17",FALSE,"BioMed Central","BMC Cardiovascular Disorders",NA,"cc_by",NA,"oai:epub.uni-regensburg.de:23792","23792"
"University of Regensburg","2011","948","10.1186/1748-717x-7-108",FALSE,"BioMed Central","Radiation Oncology","1748-717X","cc_by","22784505","oai:epub.uni-regensburg.de:24167","24167"
"University of Regensburg","2012","2000","10.1002/open.201200011",FALSE,"Wiley-VCH","ChemistryOpen","2191-1363",NA,NA,"oai:epub.uni-regensburg.de:25263","25263"
"University of Regensburg","2012","285.6","10.1524/ncrs.2012.0173",FALSE,"De Gruyter Oldenbourg","Zeitschrift für Kristallographie - New Crystal Structures","1433-7266",NA,NA,"oai:epub.uni-regensburg.de:25530","25530"
"University of Regensburg","2012","1110.97","10.3748/wjg.v18.i46.6836",FALSE,"Baishideng Publishing Group, WJG Press","World Journal of Gastroenterology","1007-9327","cc_by_nc",NA,"oai:epub.uni-regensburg.de:25533","25533"
"University of Regensburg","2012","1031.79","10.1371/journal.pone.0048620",FALSE,NA,"PLoS One",NA,"cc_by",NA,"oai:epub.uni-regensburg.de:25534","25534"
"University of Regensburg","2013","575","10.3389/fnhum.2012.00342",FALSE,"Frontiers","Frontiers in Human Neuroscience","1662-5161","cc_by",NA,"oai:epub.uni-regensburg.de:25535","25535"
"University of Regensburg","2012","244.24","10.5539/jms.v3n1p9",FALSE,"Canadian Center of Science and Education","Journal of Management and Sustainability","1925-4725, 1925-4733","cc_by",NA,"oai:epub.uni-regensburg.de:25635","25635"
"University of Regensburg","2012","1095.42","10.1371/journal.pone.0038540",FALSE,NA,"PloS One",NA,NA,NA,"oai:epub.uni-regensburg.de:25811","25811"
"University of Regensburg","2012","1079.57","10.1371/journal.pone.0038260",FALSE,NA,"Plos One",NA,"cc_by",NA,"oai:epub.uni-regensburg.de:25834","25834"
"University of Regensburg","2012","119","10.4081/cp.2012.e64",FALSE,"PAGEPress","Clinics and Practice","2039-7283","cc_by_nc",NA,"oai:epub.uni-regensburg.de:25836","25836"
"University of Regensburg","2012","1028.16","10.3389/fpsyg.2012.00287",FALSE,"Frontiers Media","Frontiers in Psychology, Section Frontiers in Cognition",NA,"cc_by",NA,"oai:epub.uni-regensburg.de:25837","25837"
"University of Regensburg","2012","1106.19","10.1371/journal.pone.0042349",FALSE,NA,"Plos ONE",NA,"cc_by",NA,"oai:epub.uni-regensburg.de:25839","25839"
"University of Regensburg","2011","1096","10.1186/1475-2840-11-57",FALSE,"BioMed Central","Cardiovascular Diabetology",NA,"cc_by",NA,"oai:epub.uni-regensburg.de:25840","25840"
"University of Regensburg","2012","1142.4","10.3389/fpsyg.2012.00265",FALSE,"Frontiers","Frontiers in Cognition",NA,"cc_by",NA,"oai:epub.uni-regensburg.de:25841","25841"
"University of Regensburg","2011","1188","10.1186/ar3852",FALSE,"BioMed Central","Arthritis Research & Therapy",NA,"cc_by",NA,"oai:epub.uni-regensburg.de:25842","25842"
"University of Regensburg","2011","572","10.1186/1752-1947-6-209",FALSE,"BioMed Central","Journal of Medical Case Reports",NA,"cc_by",NA,"oai:epub.uni-regensburg.de:25843","25843"
"University of Regensburg","2012","2000","10.1002/open.201200008",FALSE,"Wiley","Chemistry Open","2191-1363","cc_by_nc",NA,"oai:epub.uni-regensburg.de:25844","25844"
"University of Regensburg","2012","1904","10.3389/fpsyg.2012.00141",FALSE,"Frontiers Media S.A.","Frontiers in Psychology",NA,"cc_by_nc",NA,"oai:epub.uni-regensburg.de:25846","25846"
"University of Regensburg","2011","1028","10.1186/2040-7378-4-9",FALSE,"BioMed Central","Experimental & Translational Stroke Medicine","2040-7378","cc_by",NA,"oai:epub.uni-regensburg.de:25847","25847"
"University of Regensburg","2012","1099.53","10.1371/journal.pone.0042449",FALSE,NA,"Plos One",NA,"cc_by",NA,"oai:epub.uni-regensburg.de:25848","25848"
"University of Regensburg","2011","1076","10.1186/1471-2474-13-65",FALSE,"BioMed Central","BMC Musculoskeletal Disorders",NA,"cc_by",NA,"oai:epub.uni-regensburg.de:25852","25852"
"University of Regensburg","2012","1797.12","10.1371/journal.pntd.0001741",FALSE,NA,"PLoS Neglected Tropical Diseases",NA,"cc_by",NA,"oai:epub.uni-regensburg.de:25853","25853"
"University of Regensburg","2012","1142.4","10.3389/fnsys.2012.00041",FALSE,"Frontiers Media S.A.","Frontiers in Systems Neuroscience",NA,"cc_by_nc",NA,"oai:epub.uni-regensburg.de:25854","25854"
"University of Regensburg","2012","583.1","10.3389/fmicb.2012.00074",FALSE,"Frontiers Media S.A.","Frontiers in Microbial Immunology",NA,"cc_by_nc",NA,"oai:epub.uni-regensburg.de:25856","25856"
"University of Regensburg","2012","1079.57","10.1371/journal.pone.0038348",FALSE,NA,"PloS One",NA,"cc_by",NA,"oai:epub.uni-regensburg.de:25857","25857"
"University of Regensburg","2011","1292","10.1186/2042-6410-3-17",FALSE,"BioMed Central","Biology of Sex Differences","2042-6410","cc_by",NA,"oai:epub.uni-regensburg.de:25858","25858"
"University of Regensburg","2011","516","10.1186/1752-1947-6-177",FALSE,"BioMed Central","Journal of Medical Case Reports","1752-1947","cc_by",NA,"oai:epub.uni-regensburg.de:25860","25860"
"University of Regensburg","2012","1088.62","10.1371/journal.pone.0038887",FALSE,NA,"PLoS One",NA,"cc_by",NA,"oai:epub.uni-regensburg.de:25861","25861"
"University of Regensburg","2012","1079.57","10.1371/journal.pone.0037979",FALSE,"Public Library of Science","PLoS ONE",NA,"cc_by",NA,"oai:epub.uni-regensburg.de:25862","25862"
"University of Regensburg","2012","756.59","10.12659/msm.882463",FALSE,"International Scientific Information","Medical Science Monitor","1643-3750 (online), 1234-1010 (print)",NA,"22293882","oai:epub.uni-regensburg.de:25863","25863"
"University of Regensburg","2012","2380","10.3389/fpsyt.2012.00070",FALSE,"Frontiers Media S.A.","Frontiers in Psychiatry, Frontiers in Neuropsychiatric Imaging and Stimulation","1664-0640","cc_by",NA,"oai:epub.uni-regensburg.de:25864","25864"
"University of Regensburg","2012","1077.76","10.1371/journal.pone.0044499",FALSE,NA,"Plos One",NA,"cc_by",NA,"oai:epub.uni-regensburg.de:26017","26017"
"University of Regensburg","2012","1075.35","10.1371/journal.pone.0045599",FALSE,NA,"Plos One",NA,"cc_by",NA,"oai:epub.uni-regensburg.de:26018","26018"
"University of Regensburg","2012","152.61","10.1107/s1600536812038792",FALSE,"International Union of Crystallography","Acta Crystallographica Section E","1600-5368","cc_by",NA,"oai:epub.uni-regensburg.de:26033","26033"
"University of Regensburg","2011","1200","10.1186/1477-7525-10-97",FALSE,"BioMed Central","Health and Quality of Life Outcomes","1477-7525","cc_by",NA,"oai:epub.uni-regensburg.de:26036","26036"
"University of Regensburg","2011","1180","10.1186/2046-1682-5-19",FALSE,"BioMed Central","BMC Biophysics",NA,"cc_by",NA,"oai:epub.uni-regensburg.de:26042","26042"
"University of Regensburg","2011","1060","10.1186/1748-717x-7-162",FALSE,"BioMed Central","Radiation Oncology","1748-717X","cc_by",NA,"oai:epub.uni-regensburg.de:26079","26079"
"University of Regensburg","2011","1192","10.1186/1472-6890-12-16",FALSE,"BioMed Central","BMC Clinical Pathology","1472-6890","cc_by",NA,"oai:epub.uni-regensburg.de:26080","26080"
"University of Regensburg","2011","1388","10.1186/2047-1440-1-15",FALSE,"BioMed Central","Transplantation Research",NA,"cc_by",NA,"oai:epub.uni-regensburg.de:26081","26081"
"University of Regensburg","2012","1364","10.1186/2047-1440-1-12",FALSE,"BioMed Central","Transplantation Research",NA,"cc_by",NA,"oai:epub.uni-regensburg.de:26083","26083"
"University of Regensburg","2012","1368","10.1186/2047-1440-1-17",FALSE,"BioMed Central","Transplantation Research","2047-1440","cc_by",NA,"oai:epub.uni-regensburg.de:26084","26084"
"University of Regensburg","2012","1000","10.1186/2001-1326-1-22",FALSE,"Springer","Clinical and Translational Medicine",NA,"cc_by",NA,"oai:epub.uni-regensburg.de:26085","26085"
"University of Regensburg","2012","766.22","10.1155/2012/412512",FALSE,"Hindawi Publishing Corporation","Computational Intelligence and Neuroscience (CIN)","1687-5265",NA,NA,"oai:epub.uni-regensburg.de:26460","26460"
"University of Regensburg","2013","1981.35","10.1093/nar/gks705",FALSE,"Oxford University Press","Nucleic Acids Research",NA,"cc_by_nc",NA,"oai:epub.uni-regensburg.de:26554","26554"
"University of Regensburg","2012","761.05",NA,FALSE,"e-Century Publishing Corporation","International Journal of Molecular Epidemiology and Genetics : IJMEG","1948-1756","cc_by_nc","23050055","oai:epub.uni-regensburg.de:26556","26556"
"University of Regensburg","2011","1160","10.1186/1475-2840-11-48",FALSE,"BioMed Central","Cardio Vascular Diabetology",NA,"cc_by",NA,"oai:epub.uni-regensburg.de:26557","26557"
"University of Regensburg","2012","1236","10.1186/1477-7525-10-128",FALSE,"BioMed Central","Health and Quality of Life Outcomes",NA,"cc_by",NA,"oai:epub.uni-regensburg.de:26558","26558"
"University of Regensburg","2012","956.24","10.1371/journal.pone.0051032",FALSE,"PUBLIC LIBRARY SCIENCE","PLoS ONE","1932-6203","cc_by","23236424","oai:epub.uni-regensburg.de:26578","26578"
"University of Regensburg","2013","1240.19","10.1371/journal.pone.0054085",FALSE,NA,"PLoS One",NA,"cc_by",NA,"oai:epub.uni-regensburg.de:27510","27510"
"University of Regensburg","2013","1635.44","10.3390/s121216954",FALSE,"MDPI (Basel)","Sensors","1424-8220","cc_by",NA,"oai:epub.uni-regensburg.de:27511","27511"
"University of Regensburg","2012","1142.4","10.3389/fpsyg.2012.00519",FALSE,"Frontiers","Frontiers in Cognition",NA,"cc_by",NA,"oai:epub.uni-regensburg.de:27512","27512"
"University of Regensburg","2013","1963.5","10.1093/nar/gks1056",FALSE,"Oxford Univ. Press","Nucleic acids research","1362-4962","cc_by_nc","23209026","oai:epub.uni-regensburg.de:27513","27513"
"University of Regensburg","2012","941.93","10.1371/journal.pone.0052499",FALSE,NA,"PLoS ONE",NA,"cc_by",NA,"oai:epub.uni-regensburg.de:27514","27514"
"University of Regensburg","2012","1046.59","10.1371/journal.pone.0052371",FALSE,"Public Library of Science","PLoS One","1932-6203","cc_by",NA,"oai:epub.uni-regensburg.de:27515","27515"
"University of Regensburg","2012","943.4","10.1371/journal.pone.0051755",FALSE,NA,"PLoS ONE",NA,"cc_by",NA,"oai:epub.uni-regensburg.de:27516","27516"
"University of Regensburg","2012","1244.74","10.1038/srep00942",FALSE,"Nature","Scientific Reports",NA,"cc_by_nc_sa",NA,"oai:epub.uni-regensburg.de:27517","27517"
"University of Regensburg","2012","1142.4","10.3389/fpsyg.2012.00566",FALSE,NA,"Frontiers in Psychology",NA,NA,NA,"oai:epub.uni-regensburg.de:27518","27518"
"University of Regensburg","2012","944.57","10.1371/journal.pone.0052067",FALSE,"Public Library of Science","PLoS ONE","1932-6203","cc_by",NA,"oai:epub.uni-regensburg.de:27577","27577"
"University of Regensburg","2013","1178.1","10.1167/13.1.10",FALSE,"Association for Research in Vision and Ophthalmology (ARVO)","Journal of Vision","1534-7362",NA,NA,"oai:epub.uni-regensburg.de:27729","27729"
"University of Regensburg","2012","1216","10.1186/1472-6882-12-235",FALSE,"BioMed Central","BMC Complementary and Alternative Medicine","1472-6882","cc_by",NA,"oai:epub.uni-regensburg.de:27947","27947"
"University of Regensburg","2012","1056","10.1186/1745-6215-13-211",FALSE,"BioMed Central","Trials",NA,"cc_by","23151227","oai:epub.uni-regensburg.de:27951","27951"
"University of Regensburg","2012","684.1","10.7150/thno.5113",FALSE,"Ivyspring","Theranostics","1838-7640","cc_by_nc_nd",NA,"oai:epub.uni-regensburg.de:27965","27965"
"University of Regensburg","2012","1256","10.1186/1475-2840-12-46",FALSE,"BioMed Central","Cardiovascular Diabetology","1475-2840","cc_by",NA,"oai:epub.uni-regensburg.de:28000","28000"
"University of Regensburg","2013","484.41","10.3390/ph6020269",FALSE,"MDPI (Basel)","Pharmaceuticals","1424-8247","cc_by",NA,"oai:epub.uni-regensburg.de:28262","28262"
"University of Regensburg","2013","1206.72","10.1371/journal.pone.0073961",FALSE,NA,"PLoS One","1932-6203","cc_by","24023919","oai:epub.uni-regensburg.de:28434","28434"
"University of Regensburg","2014","1178.1","10.1088/1367-2630/15/7/073047",FALSE,"Institute of Physics","New Journal of Physics","1367-2630","cc_by",NA,"oai:epub.uni-regensburg.de:28624","28624"
"University of Regensburg","2013","833","10.2340/00015555-1632",FALSE,"Society for Publication of Acta Dermato-Venereologica","Acta dermato-venereologica","0001-5555, 1651-2057",NA,NA,"oai:epub.uni-regensburg.de:28743","28743"
"University of Regensburg","2013","1904","10.3389/fnhum.2013.00134",FALSE,"Frontiers Media","Frontiers in human neuroscience","1662-5161","cc_by","23596407","oai:epub.uni-regensburg.de:28745","28745"
"University of Regensburg","2013","1523.2","10.3389/fnhum.2013.00291",FALSE,"Frontiers Media","Frontiers in Human Neuroscience","1662-5161","cc_by",NA,"oai:epub.uni-regensburg.de:28746","28746"
"University of Regensburg","2013","960","10.3389/fnint.2013.00005",FALSE,"Frontiers Media","Frontiers in integrative neuroscience","1662-5145","cc_by","23407860","oai:epub.uni-regensburg.de:28766","28766"
"University of Regensburg","2012","1244","10.1186/1477-7525-11-65",FALSE,"BioMed Central","Health and Quality of Life Outcomes","1477-7525","cc_by","17162986","oai:epub.uni-regensburg.de:28767","28767"
"University of Regensburg","2012","1232","10.1186/1471-2350-14-25",FALSE,"BioMed Central","BMC Medical Genetics","1471-2350","cc_by","23409726","oai:epub.uni-regensburg.de:28771","28771"
"University of Regensburg","2012","1316","10.1186/1749-8090-8-158",FALSE,"BMC","Journal of cardiothoracic surgery","1749-8090","cc_by","23800191","oai:epub.uni-regensburg.de:28772","28772"
"University of Regensburg","2012","1228","10.1186/1471-2407-13-67",FALSE,"BioMed Central","BMC Cancer","1471-2407","cc_by","23391248","oai:epub.uni-regensburg.de:28774","28774"
"University of Regensburg","2012","1228","10.1186/cc12782",FALSE,"BMC","Critical care (London)","1466-609X","cc_by","23786965","oai:epub.uni-regensburg.de:28775","28775"
"University of Regensburg","2013","916.3","10.3389/fpsyg.2013.00428",FALSE,"Frontiers Media","Frontiers in psychology : Perception Sience","1664-1078","cc_by","23882237","oai:epub.uni-regensburg.de:28776","28776"
"University of Regensburg","2013","916.3","10.3389/fpsyg.2013.00467",FALSE,"Frontiers Media","Frontiers in psychology: Perception Science","1664-1078","cc_by","23898312","oai:epub.uni-regensburg.de:28777","28777"
"University of Regensburg","2012","1096","10.1186/1748-717x-8-153",FALSE,"BMC","Radiation oncology (London)","1748-717X","cc_by","23800172","oai:epub.uni-regensburg.de:28778","28778"
"University of Regensburg","2012","1080","10.1186/1748-717x-8-66",FALSE,"BioMed Central","Radiation oncology (London)","1748-717X","cc_by","23514369","oai:epub.uni-regensburg.de:28779","28779"
"University of Regensburg","2013","1142.4","10.3389/fpls.2013.00241",FALSE,"Frontiers Media","Frontiers in plant science","1664-462X","cc_by","23847644","oai:epub.uni-regensburg.de:28780","28780"
"University of Regensburg","2013","2074.62","10.1371/journal.pgen.1003500",FALSE,NA,"PLoS genetics","1553-7404","cc_by","23754948","oai:epub.uni-regensburg.de:28782","28782"
"University of Regensburg","2012","1056","10.1186/1757-2215-6-51",FALSE,"BioMed Central","Journal of ovarian research","1757-2215","cc_by","23849542","oai:epub.uni-regensburg.de:28786","28786"
"University of Regensburg","2013","1238.34","10.1371/journal.pone.0060644",FALSE,NA,"PloS one","1932-6203","cc_by","23555998","oai:epub.uni-regensburg.de:28787","28787"
"University of Regensburg","2012","1132","10.1186/1749-8090-8-77",FALSE,"BioMed Central","Journal of cardiothoracic surgery","1749-8090","cc_by","23577747","oai:epub.uni-regensburg.de:28788","28788"
"University of Regensburg","2012","1620","10.1186/gb-2013-14-5-r46",FALSE,"BioMed Central","Genome biology","1465-6914","cc_by","23705593","oai:epub.uni-regensburg.de:28789","28789"
"University of Regensburg","2012","1236","10.1186/1472-6750-13-9",FALSE,"BioMed Central","BMC biotechnology","1472-6750","cc_by","23391022","oai:epub.uni-regensburg.de:28790","28790"
"University of Regensburg","2013","1142.4","10.3389/fpsyg.2013.00352",FALSE,"Frontiers Media","Frontiers in psychology","1664-1078","cc_by","23847557","oai:epub.uni-regensburg.de:28791","28791"
"University of Regensburg","2013","1119.25","10.1371/journal.pone.0058338",FALSE,NA,"PloS one","1932-6203","cc_by","23484020","oai:epub.uni-regensburg.de:28792","28792"
"University of Regensburg","2013","192.8",NA,FALSE,"Food Science Publisher","Functional Foods in Health and Disease","2160-3855","cc_by",NA,"oai:epub.uni-regensburg.de:28794","28794"
"University of Regensburg","2013","1120.81","10.1371/journal.pone.0065134",FALSE,NA,"PloS one","1932-6203","cc_by","23741472","oai:epub.uni-regensburg.de:28795","28795"
"University of Regensburg","2012","1120","10.1186/1745-6215-14-269",FALSE,"BioMed Central","Trials","1745-6215","cc_by","23968498","oai:epub.uni-regensburg.de:28796","28796"
"University of Regensburg","2013","640","10.5772/55683",FALSE,NA,NA,NA,"cc_by",NA,"oai:epub.uni-regensburg.de:28798","28798"
"University of Regensburg","2012","1240","10.1186/1477-7525-11-115",FALSE,"BioMed Central","Health and quality of life outcomes","1477-7525","cc_by","23835154","oai:epub.uni-regensburg.de:28799","28799"
"University of Regensburg","2013","1236.53","10.1371/journal.pone.0068412",FALSE,NA,"PloS one","1932-6203","cc_by","23874617","oai:epub.uni-regensburg.de:28800","28800"
"University of Regensburg","2013","1236.43","10.1371/journal.pone.0065388",FALSE,NA,"PloS one","1932-6203","cc_by","23776475","oai:epub.uni-regensburg.de:28801","28801"
"University of Regensburg","2013","1802.85","10.1093/nar/gkt218",FALSE,"Oxford University Press","Nucleic Acids Research","1362-4962","cc_by_nc","23580549","oai:epub.uni-regensburg.de:28804","28804"
"University of Regensburg","2012","624","10.1186/1752-1947-7-128",FALSE,NA,"Journal of medical case reports","1752-1947","cc_by","23668891","oai:epub.uni-regensburg.de:28807","28807"
"University of Regensburg","2013","1226.81","10.1371/journal.pone.0059739",FALSE,NA,"PloS one","1932-6203","cc_by","21147968","oai:epub.uni-regensburg.de:28808","28808"
"University of Regensburg","2013","1252.83","10.1371/journal.pone.0059298",FALSE,NA,"PloS one","1932-6203","cc_by","23555013","oai:epub.uni-regensburg.de:28809","28809"
"University of Regensburg","2013","1017.13","10.1167/13.6.16",FALSE,"Association for Research in Vision and Ophthalmology (ARVO)","Journal of vision","1534-7362",NA,"23729767","oai:epub.uni-regensburg.de:28812","28812"
"University of Regensburg","2012","1480","10.1186/2047-1440-2-12",FALSE,"BioMed Central","Transplantation Research","2047-1440","cc_by","23816330","oai:epub.uni-regensburg.de:28814","28814"
"University of Regensburg","2013","1232.92","10.1371/journal.pone.0056360",FALSE,NA,"PloS one","1932-6203","cc_by","9514405","oai:epub.uni-regensburg.de:28815","28815"
"University of Regensburg","2013","1267.35","10.1093/nar/gkt355",FALSE,"Oxford University Press","Nucleic acids research","1362-4962","cc_by_nc","23658224","oai:epub.uni-regensburg.de:28816","28816"
"University of Regensburg","2012","1124","10.1186/1749-8090-8-59",FALSE,"BioMed Central","Journal of cardiothoracic surgery","1749-8090","cc_by","23547910","oai:epub.uni-regensburg.de:28817","28817"
