"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","license_ref","pmid","url","local_id"
"University of Regensburg","2021","1730.14","10.1038/s41598-020-70059-1",TRUE,"NATURE RESEARCH","Scientific Reports","2045-2322","cc_by_4",NA,"oai:epub.uni-regensburg.de:44992","44992"
"University of Regensburg","2021","3029.74","10.1038/s42003-021-02016-1",TRUE,"Springer","Communications Biology",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:45028","45028"
"University of Regensburg","2021","1095.04","10.1186/s40359-020-00460-y",TRUE,"BMC","BMC Psychology","2050-7283","cc_by_4",NA,"oai:epub.uni-regensburg.de:45045","45045"
"University of Regensburg","2021","1730.14","10.1038/s41598-020-73331-6",TRUE,"NATURE RESEARCH","Scientific Reports","2045-2322","cc_by_4",NA,"oai:epub.uni-regensburg.de:45047","45047"
"University of Regensburg","2021","1661.12","10.1186/s12859-020-03750-9",TRUE,"BMC","BMC Bioinformatics","1471-2105","cc_by",NA,"oai:epub.uni-regensburg.de:45048","45048"
"University of Regensburg","2021","1730.14","10.1038/s41598-020-71700-9",TRUE,"NATURE RESEARCH","Scientific Reports","2045-2322","cc_by_4",NA,"oai:epub.uni-regensburg.de:45050","45050"
"University of Regensburg","2021","1661.12","10.1186/s13063-020-04710-7",TRUE,"BMC","Trials","1745-6215","cc_by_4",NA,"oai:epub.uni-regensburg.de:45051","45051"
"University of Regensburg","2021","1730.14","10.1038/s41598-020-74986-x",TRUE,"NATURE RESEARCH","Scientific Reports","2045-2322","cc_by",NA,"oai:epub.uni-regensburg.de:45052","45052"
"University of Regensburg","2021","1661.12","10.1186/s13063-020-04831-z",TRUE,"BMC","Trials","1745-6215","cc_by_4",NA,"oai:epub.uni-regensburg.de:45054","45054"
"University of Regensburg","2021","2953.36","10.1038/s42004-020-00407-9",TRUE,"NATURE RESEARCH","Communications Chemistry","2399-3669","cc_by_4",NA,"oai:epub.uni-regensburg.de:45055","45055"
"University of Regensburg","2021","1730.14","10.1038/s41598-020-74309-0",TRUE,"NATURE RESEARCH","Scientific Reports","2045-2322","cc_by_4",NA,"oai:epub.uni-regensburg.de:45057","45057"
"University of Regensburg","2021","3364","10.1038/s41467-020-18701-4",TRUE,"NATURE RESEARCH","Nature Communications","2041-1723","cc_by_4",NA,"oai:epub.uni-regensburg.de:45058","45058"
"University of Regensburg","2021","1704.08","10.1186/s12944-021-01431-x",TRUE,"BMC Springer Nature","Lipids in Health and Disease","1476-511X","cc_by_4",NA,"oai:epub.uni-regensburg.de:45059","45059"
"University of Regensburg","2021","1894.48","10.1186/s12891-021-04585-y",TRUE,"BMC Open","BMC Musculoskeletal Disorders",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:45083","45083"
"University of Regensburg","2021","1943","10.1002/aisy.202000214",TRUE,"Wiley","Advanced Intelligent Systems","2640-4567","cc_by_4",NA,"oai:epub.uni-regensburg.de:45093","45093"
"University of Regensburg","2021","1726.08","10.1111/ddi.13199",TRUE,"Wiley","Diversity and Distributions","1472-4642, 1366-9516","cc_by_4",NA,"oai:epub.uni-regensburg.de:45094","45094"
"University of Regensburg","2021","1763.2","10.1002/clc.23538",TRUE,"Wiley","Clinical Cardiology","1932-8737, 0160-9289","cc_by_4",NA,"oai:epub.uni-regensburg.de:45095","45095"
"University of Regensburg","2021","1726.08","10.1111/ddi.13177",TRUE,"Wiley","Diversity and Distributions","1472-4642, 1366-9516","cc_by_4",NA,"oai:epub.uni-regensburg.de:45096","45096"
"University of Regensburg","2021","1670.4","10.1002/ece3.7173",TRUE,"Wiley","Ecology and Evolution","2045-7758, 2045-7758","cc_by_4",NA,"oai:epub.uni-regensburg.de:45097","45097"
"University of Regensburg","2021","1380.4","10.1002/2211-5463.13096",TRUE,"Wiley","FEBS Open Bio","2211-5463","cc_by_4",NA,"oai:epub.uni-regensburg.de:45200","45200"
"University of Regensburg","2021","1989.68","10.1186/s13287-021-02313-w",TRUE,"Springer","Stem Cell Research & Therapy",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:45380","45380"
"University of Regensburg","2021","1799.28","10.1186/s12860-021-00364-8",TRUE,"BMC","BMC Molecular and Cell Biology",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:45600","45600"
"University of Regensburg","2021","3451","10.1038/s41467-021-23334-2",TRUE,"Nature","Nature Communications",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:45601","45601"
"University of Regensburg","2021","2640.66","10.1186/s13054-021-03581-x",TRUE,"Springer","Critical Care",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:45613","45613"
"University of Regensburg","2021","1842.55","10.1186/s12903-021-01563-7",TRUE,"Springer","BMC Oral Health",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:45621","45621"
"University of Regensburg","2021","1837","10.1038/s41598-021-90008-w",TRUE,"Springer","Scientific Reports",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:45644","45644"
"University of Regensburg","2021","1837","10.1038/s41598-021-92169-0",TRUE,"Springer","Scientific Reports",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:45939","45939"
"University of Regensburg","2021","1837","10.1038/s41598-021-92351-4",TRUE,"Springer","Scientific Reports",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:45943","45943"
"University of Regensburg","2021","2010.05","10.1186/s12913-021-06632-9",TRUE,"Springer","BMC Health Services Research",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:46008","46008"
"University of Regensburg","2022","3094","10.1002/1878-0261.13135",TRUE,"Wiley","Molecular Oncology","1878-0261, 1574-7891","cc_by_4",NA,"oai:epub.uni-regensburg.de:46063","46063"
"University of Regensburg","2021","1160","10.1007/s40685-020-00127-9",TRUE,"Springer","Business Research","2198-2627, 2198-3402","cc_by_4",NA,"oai:epub.uni-regensburg.de:46347","46347"
"University of Regensburg","2021","2998.8","10.1002/ehf2.13332",TRUE,"Wiley Online Library","ESC Heart Failure","2055-5822, 2055-5822","cc_by_nc_nd_4",NA,"oai:epub.uni-regensburg.de:46348","46348"
"University of Regensburg","2021","3451","10.1038/s41467-021-21031-8",TRUE,"Nature","Nature Communications","2041-1723","cc_by_4",NA,"oai:epub.uni-regensburg.de:46375","46375"
"University of Regensburg","2021","1763.72","10.1186/s12905-021-01193-9",TRUE,"BMC Springer Nature","BMC Women's Health","1472-6874","cc_by_4",NA,"oai:epub.uni-regensburg.de:46376","46376"
"University of Regensburg","2021","3451","10.1038/s41467-021-21474-z",TRUE,"Nature","Nature Communications","2041-1723","cc_by_4",NA,"oai:epub.uni-regensburg.de:46377","46377"
"University of Regensburg","2021","1704.08","10.1186/s40814-021-00796-1",TRUE,"BMC Springer Nature","Pilot and Feasibility Studies","2055-5784","cc_by_4",NA,"oai:epub.uni-regensburg.de:46378","46378"
"University of Regensburg","2021","3451","10.1038/s41467-021-21780-6",TRUE,"Nature","Nature Communications","2041-1723","cc_by_4",NA,"oai:epub.uni-regensburg.de:46379","46379"
"University of Regensburg","2021","1044.44","10.1186/s42155-021-00221-x",TRUE,"Springer","CVIR Endovascular","2520-8934","cc_by_4",NA,"oai:epub.uni-regensburg.de:46380","46380"
"University of Regensburg","2021","1837","10.1038/s41598-021-83068-5",TRUE,"Nature","Scientific Reports","2045-2322","cc_by_4",NA,"oai:epub.uni-regensburg.de:46381","46381"
"University of Regensburg","2021","3451","10.1038/s41467-021-21547-z",TRUE,"Nature","Nature Communications","2041-1723","cc_by_4",NA,"oai:epub.uni-regensburg.de:46382","46382"
"University of Regensburg","2021","1837","10.1038/s41598-021-84710-y",TRUE,"Nature","Scientific Reports","2045-2322","cc_by_4",NA,"oai:epub.uni-regensburg.de:46383","46383"
"University of Regensburg","2021","1842.55","10.1186/s12903-021-01510-6",TRUE,"BMC Springer Nature","BMC Oral Health","1472-6831","cc_by_4",NA,"oai:epub.uni-regensburg.de:46384","46384"
"University of Regensburg","2021","3451","10.1038/s41467-020-20850-5",TRUE,"Nature","Nature Communications","2041-1723","cc_by_4",NA,"oai:epub.uni-regensburg.de:46385","46385"
"University of Regensburg","2021","1704.08","10.1186/s12944-021-01431-x",TRUE,"BMC Springer Nature","Lipids in Health and Disease","1476-511X","cc_by_4",NA,"oai:epub.uni-regensburg.de:46386","46386"
"University of Regensburg","2021","3451","10.1038/s41467-021-21661-y",TRUE,"Nature","Nature Communications","2041-1723",NA,NA,"oai:epub.uni-regensburg.de:46387","46387"
"University of Regensburg","2021","1989.68","10.1186/s12893-021-01167-6",TRUE,"BMC Springer Nature","BMC Surgery","1471-2482","cc_by_4",NA,"oai:epub.uni-regensburg.de:46388","46388"
"University of Regensburg","2021","3451","10.1038/s41467-021-21572-y",TRUE,"Nature Publishing Group","Nature Communications","2041-1723","cc_by_4","33664251","oai:epub.uni-regensburg.de:46389","46389"
"University of Regensburg","2021","1641.75","10.3390/metabo11070452",TRUE,"MDPI","Metabolites","2218-1989","cc_by_4",NA,"oai:epub.uni-regensburg.de:46441","46441"
"University of Regensburg","2021","1837","10.1038/s41598-021-87411-8",TRUE,"Nature Publishing Group","Scientific Reports","2045-2322","cc_by_4",NA,"oai:epub.uni-regensburg.de:49393","49393"
"University of Regensburg","2021","1842.55","10.1186/s12879-021-06274-6",TRUE,"BMC Open","BMC Infectious Diseases","1471-2334","cc_by_4",NA,"oai:epub.uni-regensburg.de:51052","51052"
"University of Regensburg","2021","3451","10.1038/s41467-021-22191-3",TRUE,"Nature Publishing Group","Nature Communications","2041-1723","cc_by_4",NA,"oai:epub.uni-regensburg.de:51155","51155"
"University of Regensburg","2021","1933.69","10.1038/s41598-021-97500-3",TRUE,"Springer Nature","Scientific Reports","2045-2322","cc_by_4",NA,"oai:epub.uni-regensburg.de:51401","51401"
"University of Regensburg","2021","1842.55","10.1186/s12903-021-01740-8",TRUE,"Springer Nature","BMC Oral Health","1472-6831","cc_by_4",NA,"oai:epub.uni-regensburg.de:51402","51402"
"University of Regensburg","2021","1933.69","10.1038/s41598-021-96851-1",TRUE,"Nature","Scientific Reports","2045-2322","cc_by_4",NA,"oai:epub.uni-regensburg.de:51428","51428"
"University of Regensburg","2021","3451","10.1038/s41467-021-24491-0",TRUE,"Nature","Nature Communications","2041-1723","cc_by_4",NA,"oai:epub.uni-regensburg.de:51444","51444"
"University of Regensburg","2021","1933.69","10.1038/s41598-021-97809-z",TRUE,"Nature Publishing Group","Scientific Reports","2045-2322","cc_by_4",NA,"oai:epub.uni-regensburg.de:51594","51594"
"University of Regensburg","2021","1608.88","10.1186/s13019-021-01579-8",TRUE,"Springer","Journal of Cardiothoracic Surgery","1749-8090","cc_by_4",NA,"oai:epub.uni-regensburg.de:51631","51631"
"University of Regensburg","2021","1933.69","10.1038/s41598-021-96164-3",TRUE,"Nature Research","Scientific Reports","2045-2322","cc_by_4",NA,"oai:epub.uni-regensburg.de:51632","51632"
"University of Regensburg","2021","1933.69","10.1038/s41598-021-96137-6",TRUE,"Nature Research","Scientific Reports","2045-2322","cc_by_4",NA,"oai:epub.uni-regensburg.de:51648","51648"
"University of Regensburg","2021","2138.14","10.1186/s12889-021-11268-9",TRUE,"BMC Open","BMC Public Health","1471-2458","cc_by_4",NA,"oai:epub.uni-regensburg.de:51649","51649"
"University of Regensburg","2021","1842.55","10.1186/s12903-021-01761-3",TRUE,"BMC Open","BMC Oral Health","1472-6831","cc_by_4",NA,"oai:epub.uni-regensburg.de:51650","51650"
"University of Regensburg","2021","1608.88","10.1186/s40348-021-00120-0",TRUE,"Springer","Molecular and Cellular Pediatrics","2194-7791","cc_by_4",NA,"oai:epub.uni-regensburg.de:51651","51651"
"University of Regensburg","2021","1837","10.1038/s41598-021-94988-7",TRUE,"Nature Research","Scientific Reports","2045-2322","cc_by_4",NA,"oai:epub.uni-regensburg.de:51652","51652"
"University of Regensburg","2021","5390.7","10.1038/s41467-021-25499-2",TRUE,"Nature Research","Nature Communications","2041-1723","cc_by_4",NA,"oai:epub.uni-regensburg.de:51653","51653"
"University of Regensburg","2021","621.18","10.1002/emp2.12520",TRUE,"Wiley","Journal of the American College of Emergency Physicians Open","2688-1152","cc_by_nc_nd_4",NA,"oai:epub.uni-regensburg.de:51655","51655"
"University of Regensburg","2021","1242.36","10.1002/2211-5463.13274",TRUE,"Wiley","FEBS Open Bio","2211-5463","cc_by_4",NA,"oai:epub.uni-regensburg.de:51656","51656"
"University of Regensburg","2021","1850.45","10.1161/jaha.121.021985",TRUE,"Wiley","Journal of the American Heart Association","2047-9980","cc_by_nc_4",NA,"oai:epub.uni-regensburg.de:51660","51660"
"University of Regensburg","2021","1499.4","10.1002/ehf2.13571",TRUE,"Wiley","ESC Heart Failure","2055-5822","cc_by_nc_nd_4",NA,"oai:epub.uni-regensburg.de:51661","51661"
"University of Regensburg","2021","1370.88","10.1002/ece3.7965",TRUE,"Wiley","Ecology and Evolution","2045-7758","cc_by_4",NA,"oai:epub.uni-regensburg.de:51662","51662"
"University of Regensburg","2021","1989.68","10.1186/s13287-021-02317-6",TRUE,"Springer","Stem Cell Research & Therapy","1757-6512","cc_by_4",NA,"oai:epub.uni-regensburg.de:51715","51715"
"University of Regensburg","2021","3451","10.1038/s41467-021-22968-6",TRUE,"Springer","Nature Communications","2041-1723","cc_by_4",NA,"oai:epub.uni-regensburg.de:51716","51716"
"University of Regensburg","2021","3451","10.1038/s41467-021-23064-5",TRUE,"Springer","Nature Communications","2041-1723","cc_by_4",NA,"oai:epub.uni-regensburg.de:51717","51717"
"University of Regensburg","2021","3029.74","10.1038/s42003-021-02129-7",TRUE,"Springer","Communications Biology","2399-3642","cc_by_4",NA,"oai:epub.uni-regensburg.de:51718","51718"
"University of Regensburg","2021","1894.48","10.1186/s12891-021-04223-7",TRUE,"BMC Open","BMC Musculoskeletal Disorders","1471-2474","cc_by_4",NA,"oai:epub.uni-regensburg.de:51766","51766"
"University of Regensburg","2021","1842.55","10.1186/s13005-021-00265-3",TRUE,"BMC Open","Head & Face Medicine","1746-160X","cc_by_4",NA,"oai:epub.uni-regensburg.de:51767","51767"
"University of Regensburg","2021","1009.12","10.1186/s40359-021-00564-z",TRUE,"BMC Open","BMC Psychology","2050-7283","cc_by_4",NA,"oai:epub.uni-regensburg.de:51768","51768"
"University of Regensburg","2021","1109.08","10.1186/s13256-021-02844-z",TRUE,"BMC Open","Journal of Medical Case Reports","1752-1947","cc_by_4",NA,"oai:epub.uni-regensburg.de:51769","51769"
"University of Regensburg","2021","1894.48","10.1186/s13018-021-02411-8",TRUE,"BMC Open","Journal of Orthopaedic Surgery and Research","1749-799X","cc_by_4",NA,"oai:epub.uni-regensburg.de:51770","51770"
"University of Regensburg","2021","1894.48","10.1186/s13019-021-01460-8",TRUE,"BMC Open","Journal of Cardiothoracic Surgery","1749-8090","cc_by_4",NA,"oai:epub.uni-regensburg.de:51771","51771"
"University of Regensburg","2021","1713.6","10.1002/ece3.8029",TRUE,"Wiley","Ecology and Evolution","2045-7758, 2045-7758","cc_by_4",NA,"oai:epub.uni-regensburg.de:51783","51783"
"University of Regensburg","2021","1894.48","10.1186/s13019-021-01579-8",TRUE,"BMC Open","Journal of Cardiothoracic Surgery","1749-8090","cc_by_4",NA,"oai:epub.uni-regensburg.de:51786","51786"
"University of Regensburg","2022","571.2","10.1002/acm2.13592",TRUE,"Wiley","Journal of Applied Clinical Medical Physics","1526-9914","cc_by_4",NA,"oai:epub.uni-regensburg.de:51883","51883"
"University of Regensburg","2022","1999.2","10.1111/ecog.06042",TRUE,"Wiley","Ecography","1600-0587, 0906-7590","cc_by_4",NA,"oai:epub.uni-regensburg.de:51903","51903"
"University of Regensburg","2022","3570","10.1038/s41377-021-00685-5",TRUE,"Springer Nature","Light: Science & Applications","2047-7538","cc_by_4",NA,"oai:epub.uni-regensburg.de:51964","51964"
"University of Regensburg","2022","2065.84","10.1186/s13023-022-02291-z",TRUE,"Springer","Orphanet Journal of Rare Diseases","1750-1172","cc_by_4",NA,"oai:epub.uni-regensburg.de:51994","51994"
"University of Regensburg","2022","2010.05","10.1186/s12913-021-07234-1",TRUE,"BioMed Central","BMC Health Services Research","1472-6963","cc_by_4",NA,"oai:epub.uni-regensburg.de:52049","52049"
"University of Regensburg","2022","1894.48","10.1186/s12955-021-01866-x",TRUE,"Springer","Health and Quality of Life Outcomes","1477-7525","cc_by_4",NA,"oai:epub.uni-regensburg.de:52056","52056"
"University of Regensburg","2022","3570","10.1038/s41377-021-00685-5",TRUE,"Springer","Light: Science & Applications","2047-7538","cc_by_4",NA,"oai:epub.uni-regensburg.de:52057","52057"
"University of Regensburg","2022","5390.7","10.1038/s41467-021-26690-1",TRUE,"Springer","Nature Communications","2041-1723","cc_by_4",NA,"oai:epub.uni-regensburg.de:52058","52058"
"University of Regensburg","2022","1763.73","10.1186/s13063-021-05835-z",TRUE,"Springer","Trials","1745-6215","cc_by_4",NA,"oai:epub.uni-regensburg.de:52098","52098"
"University of Regensburg","2022","1704.08","10.1186/s12944-021-01567-w",TRUE,"Springer","Lipids in Health and Disease","1476-511X","cc_by_4",NA,"oai:epub.uni-regensburg.de:52100","52100"
"University of Regensburg","2022","1989.68","10.1186/s12893-021-01404-y",TRUE,"Springer","BMC Surgery","1471-2482","cc_by_4",NA,"oai:epub.uni-regensburg.de:52101","52101"
"University of Regensburg","2022","1969.65","10.1186/s12885-021-08842-0",TRUE,"Springer","BMC Cancer","1471-2407","cc_by_4",NA,"oai:epub.uni-regensburg.de:52102","52102"
"University of Regensburg","2022","1078.93","10.1186/s13256-021-03213-6",TRUE,"Springer","Journal of Medical Case Reports","1752-1947","cc_by_4",NA,"oai:epub.uni-regensburg.de:52111","52111"
"University of Regensburg","2022","1842.55","10.1186/s13005-021-00295-x",TRUE,"Springer","Head & Face Medicine","1746-160X","cc_by_4",NA,"oai:epub.uni-regensburg.de:52114","52114"
"University of Regensburg","2022","2256.38","10.1186/s13613-021-00975-6",TRUE,"Springer","Annals of Intensive Care","2110-5820","cc_by_4",NA,"oai:epub.uni-regensburg.de:52116","52116"
"University of Regensburg","2022","1933.69","10.1038/s41598-021-02499-2",TRUE,"Springer","Scientific Reports","2045-2322","cc_by_4",NA,"oai:epub.uni-regensburg.de:52117","52117"
"University of Regensburg","2022","2138.14","10.1186/s13049-021-00961-8",TRUE,"Springer","Scandinavian Journal of Trauma, Resuscitation and Emergency Medicine","1757-7241","cc_by_4",NA,"oai:epub.uni-regensburg.de:52119","52119"
"University of Regensburg","2022","1933.69","10.1038/s41598-021-01039-2",TRUE,"Nature Publishing Group","Scientific Reports","2045-2322","cc_by_4",NA,"oai:epub.uni-regensburg.de:52121","52121"
"University of Regensburg","2022","1933.69","10.1038/s41598-021-99924-3",TRUE,"Springer","Scientific Reports","2045-2322","cc_by_4",NA,"oai:epub.uni-regensburg.de:52175","52175"
"University of Regensburg","2022","1894.48","10.1186/s13018-021-02767-x",TRUE,"Springer","Journal of Orthopaedic Surgery and Research","1749-799X","cc_by_4",NA,"oai:epub.uni-regensburg.de:52176","52176"
"University of Regensburg","2022","3904.33","10.1038/s41419-021-04298-z",TRUE,"Springer","Cell Death & Disease","2041-4889","cc_by_4",NA,"oai:epub.uni-regensburg.de:52177","52177"
"University of Regensburg","2022","5579.3","10.1038/s41467-022-30334-3",TRUE,"Nature Publishing Group","Nature Communications","2041-1723","cc_by_4",NA,"oai:epub.uni-regensburg.de:52318","52318"
"University of Regensburg","2022","1044.44","10.1186/s40359-022-00817-5",TRUE,"Springer","BMC Psychology","2050-7283","cc_by_4",NA,"oai:epub.uni-regensburg.de:52337","52337"
"University of Regensburg","2022","3677.1","10.1038/s41377-022-00824-6",TRUE,"Springer","Light: Science & Applications","2047-7538","cc_by_4",NA,"oai:epub.uni-regensburg.de:52338","52338"
"University of Regensburg","2022","2001.37","10.1038/s41598-022-12542-5",TRUE,"Springer","Scientific Reports","2045-2322","cc_by_4",NA,"oai:epub.uni-regensburg.de:52339","52339"
"University of Regensburg","2022","3900.76","10.1038/s41398-022-01973-3",TRUE,"Springer","Translational Psychiatry","2158-3188","cc_by_4",NA,"oai:epub.uni-regensburg.de:52340","52340"
"University of Regensburg","2022","2749.04","10.1186/s13046-022-02394-2",TRUE,"Springer","Journal of Experimental & Clinical Cancer Research","1756-9966","cc_by_4",NA,"oai:epub.uni-regensburg.de:52429","52429"
"University of Regensburg","2022","3300.82","10.1038/s42003-022-03448-z",TRUE,"Springer","Communications Biology","2399-3642","cc_by_4",NA,"oai:epub.uni-regensburg.de:52430","52430"
"University of Regensburg","2022","2001.37","10.1038/s41598-022-14311-w",TRUE,"Springer","Scientific Reports","2045-2322","cc_by_4",NA,"oai:epub.uni-regensburg.de:52431","52431"
"University of Regensburg","2022","3300.82","10.1038/s42003-022-03549-9",TRUE,"Springer","Communications Biology","2399-3642","cc_by_4",NA,"oai:epub.uni-regensburg.de:52526","52526"
