institution;period;euro;DOI;is_hybrid;opt-out
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s10334-020-00868-y;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s00256-020-03588-5;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s00194-020-00414-z;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s00424-020-02481-3;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s00415-019-09681-7;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s00234-019-02355-1;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s00414-020-02375-0;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s12028-020-01054-7;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s00134-020-06095-2;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s11282-020-00434-1;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s00221-020-06010-7;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s10585-020-10065-9;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s00347-020-01241-z;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s00415-020-10327-2;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s11553-020-00802-z;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s00115-020-01021-9;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s00101-020-00793-8;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s00066-020-01681-1;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s11033-020-05721-y;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s00330-020-06997-1;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s00415-020-09904-2;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s00063-020-00729-5;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s12975-020-00796-y;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s00259-020-04801-2;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s00261-020-02641-0;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1038/s41375-020-0871-4;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s00392-020-01731-9;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s00120-020-01297-4;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s00431-020-03843-w;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s00129-020-04637-9;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s10049-020-00746-z;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s00120-020-01253-2;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s00393-020-00932-x;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s00345-020-03154-7;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s11016-020-00602-3;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s00415-020-10128-7;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s10151-020-02363-x;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s10557-020-06972-4;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1038/s41375-020-0917-7;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s00105-020-04726-9;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s11229-020-02907-6;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s00420-020-01593-8;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s00347-020-01203-5;TRUE;optin
Heinrich-Heine-Universität Düsseldorf;2020;2405,73;10.1007/s00063-020-00712-0;TRUE;optin
