institution,period,euro,DOI,is_hybrid,authors,Article title,Journal full title
Universitat de Barcelona,2017,"784,41",http://dx.doi.org/10.3390/e19030105,FALSE,"Blanco, Pablo M.; Via, Mireia; Garcés, Josep Lluís; Madurga, Sergio; Mas, Francesc",Brownian Dynamics Computational Model of Protein Diffusion in Crowded Media with Dextran Macromolecules as Obstacles,Entropy
Universitat de Barcelona,2017,"1537,5",http://dx.doi.org/10.1186/s12974-017-0834-5,FALSE,"Pulido-Salgado, Marta; Vidal-Taboada, Jose M.; Garcia Diaz-Barriga, Gerardo; Serratosa, Joan; Valente, Tony; Castillo, Paola; Matalonga, Jonathan; Straccia, Marco; Canals, Josep M.; Valledor, Annabel; Solà, Carme; Saura, Josep",Myeloid C/EBP&#946; deficiency reshapes microglial gene expression and is protective in experimental autoimmune encephalomyelitis,Journal of Neuroinflammation
Universitat de Barcelona,2017,"1785,51",http://dx.doi.org/10.18632/oncotarget.16103,FALSE,"Monzo, Mariano; Santasusagna, Sandra; Moreno, Isabel; Martinez, Francisco; Hernández, Raquel; Muñoz, Carmen; Castellano, Joan J.; Moreno, Josep; Navarro, Alfons",Exosomal microRNAs isolated from plasma of mesenteric veins linked to liver metastases in resected patients with colon cancer,Oncotarget
Universitat de Barcelona,2017,"596,57",http://dx.doi.org/10.1038/srep41931,FALSE,"Gómez-Grau, Marta; Albaigés, Júlia; Casas, Josefina; Auladell, Carme; Dierssen, Mara; Vilageliu, Lluïsa; Grinberg, Daniel",New murine Niemann-Pick type C models bearing a pseudoexon-generating mutation recapitulate the main neurobehavioural and molecular features of the disease,Scientific Reports
Universitat de Barcelona,2017,440,http://dx.doi.org/10.1038/srep44138,FALSE,"Urreizti, Roser; Cueto-Gonzalez, Anna Maria; Franco-Valls, Héctor; Mort-Farre, Sílvia; Roca-Ayats, Neus; Ponomarenko, Julia; Cozzuto, Luca; Company, Carlos; Bosio, Mattia; Ossowski, Stephan; Montfort, Magda; Hecht, Jochen; Tizzano, Eduardo F.; Cormand, Bru; Vilageliu, Lluïsa; Opitz, John M.; Neri, Giovanni; Grinberg, Daniel; Balcells, Susana",A De Novo Nonsense Mutation in MAGEL2 in a Patient Initially Diagnosed as Opitz-C: Similarities Between Schaaf-Yang and Opitz-C Syndromes,Scientific Reports
Universitat de Barcelona,2017,2000,http://dx.doi.org/10.1103/PhysRevX.7.011028,FALSE,"Levis, Demian; Pagonabarraga, Ignacio; Díaz Guilera, Albert",Synchronization in Dynamical Networks of Locally Coupled Self-Propelled Oscillators,Physical Review X
Universitat de Barcelona,2017,"654,75",http://dx.doi.org/10.3390/nu9020156,FALSE,"Massot-Cladera, Malen; Pérez-Cano, Francisco; Llorach, Rafael; Urpi-Sarda, Mireia",'Cocoa and Chocolate: Science and Gastronomy' -The Second Annual Workshop of the Research Institute on Nutrition and Food Security (INSA): 9 November 2016,Nutrients
Universitat de Barcelona,2017,"1105,59",http://dx.doi.org/10.3390/nu9030278,FALSE,"Sangüesa, Gemma; Baena, Miguel; Hutter, Natalia; Montañés, José Carlos; Sánchez, Rosa María; Roglans, Núria; Laguna, Juan Carlos; Alegret, Marta",The Addition of Liquid Fructose to a Western-Type Diet in LDL-R&#8722;/&#8722; Mice Induces Liver Inflammation and Fibrogenesis Markers without Disrupting Insulin Receptor Signalling after an Insulin Challenge,Nutrients
Universitat de Barcelona,2017,"534,74",http://dx.doi.org/10.3389/fmicb.2017.00566,FALSE,"Navarro, Ferrran; Muniesa, Maite",Phages in the Human Body,Frontiers in Microbiology
Universitat de Barcelona,2017,"413,54",http://dx.doi.org/10.5751/ACE-00938-120103,FALSE,"Bravo, Carolina; Cuscó, Francesc; Morales, Manuel B.; Mañosa, Santi",Diet composition of a declining steppe bird the Little Bustard (Tetrax tetrax) in relation to farming practices,Avian Conservation and Ecology
Universitat de Barcelona,2017,"376,84",http://dx.doi.org/10.1039/c7ra01569k,FALSE,"Alea-Reyes, María E.; Rodrigues, Mafalda; Serrà, Albert; Mora, Margarita; Sagristá, Maria L.; González, Asensio; Durán, Sara; Duch, Marta; Plaza, José Antonio; Vallés, Elisa; Russell, David A.; Pérez-García, Lluïsa","Nanostructured materials for photodynamic therapy: synthesis, characterization and in vitro activity",RSC Advances
Universitat de Barcelona,2017,1280,http://dx.doi.org/10.1002/open.201700067,FALSE,"Gandioso, Albert; Palau, Marta; Nin-Hill, Alba; Melnyk, Ivanna; Rovira, Carme; Nonell, Santi; Velasco, Dolores; García-Amorós, Jaume; Marchán, Vicente",Sequential uncaging with green light can be achieved by fine-tuning the structure of a dicyanocoumarin chromophore,ChemistryOpen
Universitat de Barcelona,2017,580,http://dx.doi.org/10.1038/s41598-017-00576-z,FALSE,"Aspillaga, Eneko; Bartumeus, Frederic; Starr, Richard M.; López-Sanz, Àngel; Linares, Cristina; Díaz, David; Garrabou, Joaquim; Zabala, Mikel; Hereu, Bernat",Thermal stratification drives movement of a coastal apex predator,Scientific Reports
Universitat de Barcelona,2017,"1257,57",http://dx.doi.org/10.1371/journal.ppat.1006312,FALSE,"Gaviria-Cantin, Tania; El Mouali, Youssef; Le Guyon, Soazig; Romling, Ute; Balsalobre, Carlos",Gre factors-mediated control of hilD transcription is essential for the invasion of epithelial cells by Salmonella enterica serovar Typhimurium,PLOS Pathogens
Universitat de Barcelona,2017,"537,7",http://dx.doi.org/10.3389/fmicb.2017.00326,FALSE,"Paytubi, Sonia; De la Cruz, Mercedes; Tormo, Jose R.; Martín, Jesús; González, Ignacio; González-Menendez, Victor; Genilloud, Olga; Reyes, Fernando; Vicente, Francisca; Madrid, Cristina; Balsalobre, Carlos",A High-Throughput Screening Platform of Microbial Natural Products for the Discovery of Molecules with Antibiofilm Properties against Salmonella,Frontiers in Microbiology
Universitat de Barcelona,2017,"978,75",http://dx.doi.org/10.1038/s41598-017-02723-y,FALSE,"Mir, Bartomeu; Solés, Xavier; González, Carlos; Escaja, Núria",The effect of the neutral cytidine protonated analogue pseudoisocytidine on the stability of i-motif structures,Scientific Reports
Universitat de Barcelona,2017,2000,http://dx.doi.org/10.3389/fnhum.2017.00203,FALSE,"Jorges, Björn; López-Moliner, Joan",Gravity as a Strong Prior: Implications for Perception and Action,Frontiers in Human Neuroscience
Universitat de Barcelona,2017,2000,http://dx.doi.org/10.1002/advs.201600274,FALSE,"Calderon-Dominguez, María; Alcalá, Martín; Sebastián, David; Zorzano, Antonio; Viana, Marta; Serra, Dolors; Herrero, Laura",Brown Adipose Tissue Bioenergetics: A New Methodological Approach,Advanced Science
Universitat de Barcelona,2017,"1091,43",http://dx.doi.org/10.1371/journal.pone.0177683,FALSE,"Di Pietro, Ornella; Juárez-Jiménez, Jordi; Muñoz-Torrero, Diego; Laughton, Charles A.; Luque, F. Javier",Unveiling a novel transient druggable pocket in BACE-1 through molecular simulations: Conformational analysis and binding mode of multisite inhibitors,PLOS ONE
Universitat de Barcelona,2017,"1519,5",http://dx.doi.org/10.18632/oncotarget.18363,FALSE,"Stanzani, Elisabetta; Martínez-Soler, Fina; Martín Mateos, Teresa; Vidal, Noemi; Villanueva, Alberto; Pujana, Miquel Angel; Serra-Musach, Jordi; De la Iglesia, Núria; Giménez-Bonafé, Pepita; Tortosa, Avelina",Radioresistance of mesenchymal glioblastoma initiating cells correlates with patient outcome and is associated with activation of inflammatory program,Oncotarget
Universitat de Barcelona,2017,"591,28",http://dx.doi.org/10.1371/journal.pone.0174803,FALSE,"Militão, Teresa; Andrade Dinis, Herculano; Zango, Laura; Calabuig, Pascual; Stefan, Laura M.; González-Solís, Jacob","Population size, breeding biology and on-land threats of Cape Verde petrel (Pterodroma feae) in Fogo Island, Cape Verde",PLOS ONE
Universitat de Barcelona,2017,"652,5",http://dx.doi.org/10.1038/s41598-017-02554-x,FALSE,"Sintas, Cèlia; Carreño, Oriel; Fernàndez-Castillo, Noèlia; Corominas, Roser; Vila-Pueyo, Marta; Toma, Claudio; Cuenca-León, Ester; Barroeta, Isabel; Roig, Carles; Volpini, Víctor; Macaya, Alfons; Cormand, Bru",Mutation Spectrum in the CACNA1A Gene in 49 Patients with Episodic Ataxia,Scientific Reports
Universitat de Barcelona,2017,"1322,99",http://dx.doi.org/10.3389/fpsyg.2017.00905,FALSE,"Manolov, Rumen; Losada, José L.",Simulation Theory Applied to Direct Systematic Observation,Frontiers in Psichology
Universitat de Barcelona,2017,"804,74",http://dx.doi.org/10.1155/2017/8019498,FALSE,"Merino, Raúl; Vives, Josep",Option Price Decomposition in Spot-Dependent Volatility Models and Some Applications,International Journal of Stochastic Analysis
Universitat de Barcelona,2017,"1468,98",http://dx.doi.org/10.1371/journal.pone.0175125,FALSE,"Bosch, Xavier; Monclús, Esther; Escoda, Ona; Guerra-García, Mar; Moreno, Pedro; Guasch, Neus; López-Soto, Alfons",Unintentional weight loss: Clinical characteristics and outcomes in a prospective cohort of 2677 patients,PLOS ONE
Universitat de Barcelona,2017,"1598,4",http://dx.doi.org/10.2147/IJN.S138763,FALSE,"Sans-Serramitjana, Eulalia; Jorba, Marta; Pedraz, José Luis; Vinuesa, Teresa; Viñas, Miguel",Determination of the spatiotemporal dependence of Pseudomonas aeruginosa biofilm viability after treatment with NLC-colistin,International Journal of Nanomedicine
Universitat de Barcelona,2017,2000,http://dx.doi.org/10.1038/s41467-017-00617-1,FALSE,"Guillamat, Pau; Ignés-Mullol, Jordi; Sagués, Francesc",Taming active turbulence with patterned soft interfaces,Nature Communications
Universitat de Barcelona,2017,"675,84",http://dx.doi.org/10.1371/journal.pone.0178925,FALSE,"Brun, Sonia; Abella, Neus; Berciano, Maria T.; Tapia, Olga; Jaumot, Montserrat; Freire, Raimundo; Lafarga, Miguel; Agell, Neus",SUMO regulates p21Cip1 intracellular distribution and with p21Cip1 facilitates multiprotein complex formation in the nucleolus upon DNA damage,PLOS ONE
Universitat de Barcelona,2017,"1244,92",http://dx.doi.org/10.3389/fpls.2017.00984,FALSE,"Ramírez-Estrada, Karla; Castillo, Nidia; Lara, Juan A.; Arró, Monserrat; Boronat, Albert; Ferrer, Albert; Altabella, Teresa",Tomato UDP-Glucose Sterol Glycosyltransferases: A Family of Developmental and Stress Regulated Genes that Encode Cytosolic and Membrane-Associated Forms of the Enzyme,Frontiers in Plant Science
Universitat de Barcelona,2017,"1089,31",http://dx.doi.org/10.3389/fpsyg.2017.00877,FALSE,"Montesano, Adrián; Feixas, Guillem; Caspar, Franz; Winter, David",Depression and Identity: Are Self-Constructions Negative or Conflictual?,Frontiers in Psychology
Universitat de Barcelona,2017,"1600,91",http://dx.doi.org/10.1016/j.redox.2017.06.003,FALSE,"Ettcheto, Miren; Sánchez-López, Elena; Pons, Laura; Busquets, Oriol; Olloquequi, Jordi; Beas-Zarate, Carlos; Pallas, Merce; García, Maria Luisa; Auladell, Carme; Folch, Jaume; Camins, Antoni",Dexibuprofen prevents neurodegeneration and cognitive decline in APPswe/PS1dE9 through multiple signaling pathways,Redox Biology
Universitat de Barcelona,2017,783,http://dx.doi.org/10.1038/srep42960,FALSE,"Català, Frederic; Marsà, Ferran; Montes-Usategui, Mario; Farré, Arnau; Martín-Badosa, Estela",Extending calibration-free force measurements to optically-trapped rod-shaped samples,Scientific Reports
Universitat de Barcelona,2017,2000,http://dx.doi.org/10.18632/oncotarget.18699,FALSE,"Cubillos-Rojas, Monica; Schneider, Taiane; Bartrons, Ramon; Ventura, Francesc; Rosa, Jose Luis",NEURL4 regulates the transcriptional activity of tumor suppressor protein p53 by modulating its oligomerization,Oncotarget
Universitat de Barcelona,2017,"645,71",http://dx.doi.org/10.3389/fpsyg.2017.01188,FALSE,"Arias-Pujol, Eulàlia; Anguera, M. Teresa",Observation of Interactions in Adolescent Group Therapy: A Mixed Methods Study,Frontiers in Psychology
Universitat de Barcelona,2017,"1222,39",http://dx.doi.org/10.3390/molecules22060906,FALSE,"Camps, Pelayo; Gómez, Tània; Otermin, Ane; Font-Bardia, Mercè","Alternative Access to Functionalized 2,8-Ethanonoradamantane Derivatives",Molecules
Universitat de Barcelona,2017,"1078,36",http://dx.doi.org/10.3389/fmicb.2017.01274,FALSE,"Fábrega, María-José; Rodríguez-Nogales, Alba; Garrido-Mesa, José; Algieri, Francesca; Badía, Josefa; Giménez, Rosa; Gálvez, Julio; Baldomà, Laura",Intestinal Anti-inflammatory Effects of Outer Membrane Vesicles from Escherichia coli Nissle 1917 in DSS-Experimental Colitis in Mice,Frontiers in Microbiology
Universitat de Barcelona,2017,"1226,28",http://dx.doi.org/10.3390/ijms18061154,FALSE,"Cordeiro, Anna; Monzó, Mariano; Navarro, Alfons",Non-Coding RNAs in Hodgkin Lymphoma,International Journal of Molecular Sciences
Universitat de Barcelona,2017,2000,http://dx.doi.org/10.3389/fpsyg.2017.01339,FALSE,"Leuteritz, Jan-Paul; Navarro, José; Berger, Rita",How Knowledge Worker Teams Deal Effectively with Task Uncertainty: The Impact of Transformational Leadership and Group Development,Frontiers in Psychology
Universitat de Barcelona,2017,2000,http://dx.doi.org/10.1111/1751-7915.12841,FALSE,"García-Aljaro, Cristina; Ballesté, Elisenda; Muniesa, Maite; Jofre, Juan",Determination of crAssphage in water samples and applicability for tracking human faecal pollution,Microbial Biotechnology
Universitat de Barcelona,2017,852,http://dx.doi.org/10.1093/nar/gkx313,FALSE,"López-Ferrando, Víctor; Gazzo, Andrea; De la Cruz, Xavier; Orozco, Modesto; Gelpí, Josep Ll.","PMut: a web-based tool for the annotation of pathological variants on proteins, 2017 update",Nucleic Acids Research
Universitat de Barcelona,2017,"1485,33",http://dx.doi.org/10.1097/MD.0000000000006886,FALSE,"Montori-Palacín, Elisabet; Prieto-González, Sergio; Carrasco-Miserachs, Ignasi; Altes-Capella, Jordi; Compta, Yaroslau; López-Soto, Alfons; Bosch, Xavier",Quick outpatient diagnosis in small district or general tertiary hospitals: A comparative observational study,Medicine (Baltimore)
Universitat de Barcelona,2017,"501,92",http://dx.doi.org/10.1038/s41598-017-10207-2,FALSE,"Cabana-Domínguez, Judit; Roncero, Carlos; Pineda-Cirera, Laura; Palma-Álvarez, R. Felipe; Ros-Cucurull, Elena; Grau-López, Laura; Esojo, Abderaman; Casas, Miquel; Arenas, Concepció; Ramos-Quiroga, Josep Antoni; Ribasés, Marta; Fernàndez-Castillo, Noèlia; Cormand, Bru",Association of the PLCB1 gene with drug dependence,Scientific Reports
Universitat de Barcelona,2017,"1255,24",http://dx.doi.org/10.1021/acsomega.7b00778,FALSE,"Estelrich, Joan; Busquets, Maria Antònia; Morán, María del Carmen",The Effect of PEGylation on Ligand-Targeted Magnetoliposomes: A Missed Goal,ACS OMEGA
Universitat de Barcelona,2017,1305,http://dx.doi.org/10.1038/s41598-017-07130-x,FALSE,"Soriano-Castell, David; Chavero, Albert; Rentero, Carles; Bosch, Marta; Vidal-Quadras, Maite; Pol, Albert; Enrich, Carlos; Tebar, Francesc",ROCK1 is a novel Rac1 effector to regulate tubular endocytic membrane formation during clathrin-independent endocytosis,Scientific Reports
Universitat de Barcelona,2017,"821,53",http://dx.doi.org/10.3389/fnut.2017.00028,FALSE,"Camps-Bossacoma, Mariona; Massot-Cladera, Malen; Abril-Gil, Mar; Franch, Angels; Pérez-Cano, Francisco J.; Castell, Margarida",Cocoa Diet and Antibody Immune Response in Preclinical Studies,Frontiers in Nutrition
Universitat de Barcelona,2017,"702,69",http://dx.doi.org/10.1038/s41598-017-12308-4,FALSE,"Manils, Joan; Fischer, Heinz; Climent, Joan; Casas, Eduard; García-Martínez, Celia; Bas, Jordi; Sukseree, Supawadee; Vavouri, Tanya; Ciruela, Francisco; De Anta, Josep Maria; Tschachler, Erwin; Eckhart, Leopold; Soler, Concepció",Double deficiency of Trex2 and DNase1L2 nucleases leads to accumulation of DNA in lingual cornifying keratinocytes without activating inflammatory responses,Scientific Reports
Universitat de Barcelona,2017,2000,http://dx.doi.org/10.15252/msb.20167321,FALSE,"Tarrado-Castellarnau, Míriam; De Atauri, Pedro; Tarragó-Celada, Josep; Perarnau, Jordi; Yuneva, Mariia; Thomson, Timothy M.; Cascante, Marta",De novo MYC addiction as an adaptive response of cancer cells to CDK4/6 inhibition,Molecular Systems Biology
Universitat de Barcelona,2017,2000,http://dx.doi.org/10.18632/oncotarget.21624,FALSE,"Urtasun, Nerea; Boces-Pascual, Clara; Boix, Loreto; Bruix, Jordi; Pastor-Anglada, Marçal; Pérez-Torras, Sandra",Role of drug-dependent transporter modulation on the chemosensitivity of cholangiocarcinoma,Oncotarget
Universitat de Barcelona,2017,"977,11",http://dx.doi.org/10.7717/peerj.3697,FALSE,"Oliva, Laia; Aranda, Tània; Caviola, Giada; Fernández-Bernal, Anna; Alemany, Marià; Fernández-López, José-Antonio; Remesar, Xavier","In rats fed high-energy diets, taste, rather than fat content, is the key factor increasing food intake: a comparison of a cafeteria and a lipid-supplemented standard diet",PEER J
Universitat de Barcelona,2017,1305,http://dx.doi.org/10.1038/s41598-017-09450-4,FALSE,"Rotondo, Floriana; Ho-Palma, Ana Cecilia; Remesar, Xavier; Fernández-López, José Antonio; Romero, María del Mar; Alemany, Marià","Glycerol is synthesized and secreted by adipocytes to dispose of excess glucose, via glycerogenesis and increased acyl-glycerol turnover",Scientific Reports
Universitat de Barcelona,2017,"1346,11",http://dx.doi.org/10.1371/journal.pone.0185005,FALSE,"Calvo-Martín, Juan M.; Papaceit, Montserrat; Segarra, Carmen",Molecular population genetics of the Polycomb genes in Drosophila subobscura,PLOS ONE
Universitat de Barcelona,2017,"417,67",http://dx.doi.org/10.1039/c7ra03639f,FALSE,"Caparrós, Francisco J.; Guarnizo, Anderson; Rossell, Marta D.; Angurell, Inmaculada; Seco, Miquel; Muller, Guillermo; Llorca, Jordi; Rossell, Oriol",NH2- or PPh2-functionalized linkers for the immobilization of palladium on magnetite nanoparticles?,RSC Advances
Universitat de Barcelona,2017,"1315,47",http://dx.doi.org/10.1371/journal.pone.0185758,FALSE,"Rodríguez-Ferreiro, Javier; Barberia, Itxaso",The moral foundations of illusory correlation,PLOS ONE
Universitat de Barcelona,2017,1305,http://dx.doi.org/10.1038/s41598-017-13043-6,FALSE,"Orengo, Dorcas J.; Puerma, Eva; Cereijo, Unai; Salguero, David; Aguadé, Montserrat",An easy route to the massive karyotyping of complex chromosomal arrangements in Drosophila,Scientifics Reports
Universitat de Barcelona,2017,"1179,75",http://dx.doi.org/10.1371/journal.pgen.1007030,FALSE,"Su, Hanxia; Sureda-Gomez, Miquel; Rabaneda-Lombarte, Neus; Gelabert, Maria; Xie, Jianlei; Wu, Wei; Adell, Teresa",A C-terminally Truncated Form of &#946;-catenin Acts as a Novel Regulator of Wnt/&#946;-catenin Signaling in Planarians,PLOS Genetics
Universitat de Barcelona,2017,"790,2",http://dx.doi.org/10.1371/journal.pone.0185911,FALSE,"Gonzales-Gustavson, Eloy; Timoneda, N.; Fernandez-Cassi, X.; Caballero, A.; Abril, J. F.; Buti, M.; Rodriguez-Frias, F.; Girones, R.","Identification of sapovirus GV.2, astrovirus VA3 and novel anelloviruses in serum from patients with acute hepatitis of unknown aetiology",PLOS ONE
Universitat de Barcelona,2017,"475,83",http://dx.doi.org/10.1371/journal.pone.0185072,FALSE,"De Castro-Catala, Marta; Mora-Solano, Aurea; Kwapil, Thomas R.; Cristóbal-Narváez, Paula; Sheinbaum, Tamara; Racioppi, Anna; Barrantes-Vidal, Neus; Rosa, Araceli",The genome-wide associated candidate gene ZNF804A and psychosis-proneness: Evidence of sex-modulated association,PLOS ONE
Universitat de Barcelona,2017,"1801,06",http://dx.doi.org/10.3389/fmicb.2017.02160,FALSE,"Paytubi, Sonia; Cansado, Cintia; Madrid, Cristina; Balsalobre, Carlos",Nutrient Composition Promotes Switching between Pellicle and Bottom Biofilm in Salmonella,Frontiers in Microbiology
Universitat de Barcelona,2017,2000,http://dx.doi.org/10.1038/s41467-017-01977-4,FALSE,"Alcón, Isaac; Viñes, Francesc; Moreira, Iberio de P. R.; Bromley, Stefan T.",Existence of multi-radical and closed-shell semiconducting states in post-graphene organic Dirac materials,Nature Communications
Universitat de Barcelona,2017,1350,http://dx.doi.org/10.1186/s12864-017-4148-x,FALSE,"Silva-Marrero, Jonás I.; Sáez, Alberto; Caballero-Solares, Albert; Viegas, Ivan; Almajano, María Pilar; Fernández, Felipe; Baanante, Isabel V.; Metón, Isidoro",A transcriptomic approach to study the effect of long-term starvation and diet composition on the expression of mitochondrial oxidative phosphorylation genes in gilthead sea bream (Sparus aurata),BMC Genomics
