pos;institution_name;journal_title;eissn;doi;url;published;accepted;par_fee;article_type;article_group;initial_opt-out
34;Bergische Universität Wuppertal;Zentralblatt für Arbeitsmedizin, Arbeitsschutz und Ergonomie;2198-0713;10.1007/s40664-022-00470-0;https://doi.org/10.1007/s40664-022-00470-0;31.05.2022;05.05.2022;2750;originalpaper;Research Article;optin
35;Bergische Universität Wuppertal;Minds and Machines;1572-8641;10.1007/s11023-022-09597-8;https://doi.org/10.1007/s11023-022-09597-8;14.03.2022;23.02.2022;917;editorialnotes;Non Research Article;optin
36;Bergische Universität Wuppertal;Scientometrics;1588-2861;10.1007/s11192-021-04250-0;https://doi.org/10.1007/s11192-021-04250-0;27.01.2022;15.12.2021;2750;originalpaper;Research Article;optin
37;Bergische Universität Wuppertal;Journal of Business Economics;1861-8928;10.1007/s11573-022-01130-8;https://doi.org/10.1007/s11573-022-01130-8;20.12.2022;06.12.2022;2750;originalpaper;Research Article;optin
38;Bergische Universität Wuppertal;International Economics and Economic Policy;1612-4812;10.1007/s10368-022-00539-4;https://doi.org/10.1007/s10368-022-00539-4;25.05.2022;06.05.2022;2750;originalpaper;Research Article;optin
39;Bergische Universität Wuppertal;Journal of Intelligent Manufacturing;1572-8145;10.1007/s10845-022-01915-2;https://doi.org/10.1007/s10845-022-01915-2;05.02.2022;20.01.2022;2750;reviewpaper;Research Article;optin
40;Bergische Universität Wuppertal;Numerical Algorithms;1572-9265;10.1007/s11075-022-01431-7;https://doi.org/10.1007/s11075-022-01431-7;16.11.2022;28.09.2022;2750;originalpaper;Research Article;optin
41;Bergische Universität Wuppertal;NTM Zeitschrift für Geschichte der Wissenschaften, Technik und Medizin;1420-9144;10.1007/s00048-022-00329-8;https://doi.org/10.1007/s00048-022-00329-8;21.03.2022;10.02.2022;917;bookreview;Non Research Article;optin
42;Bergische Universität Wuppertal;Earth Systems and Environment;2509-9434;10.1007/s41748-022-00336-8;https://doi.org/10.1007/s41748-022-00336-8;27.12.2022;17.11.2022;2750;reviewpaper;Research Article;optin
43;Bergische Universität Wuppertal;Unterrichtswissenschaft;2520-873X;10.1007/s42010-022-00143-0;https://doi.org/10.1007/s42010-022-00143-0;18.03.2022;01.02.2022;2750;originalpaper;Research Article;optin
44;Bergische Universität Wuppertal;Structural and Multidisciplinary Optimization;1615-1488;10.1007/s00158-021-03111-x;https://doi.org/10.1007/s00158-021-03111-x;24.01.2022;14.10.2021;2750;originalpaper;Research Article;optin
45;Bergische Universität Wuppertal;Cognitive Processing;1612-4790;10.1007/s10339-022-01084-3;https://doi.org/10.1007/s10339-022-01084-3;07.03.2022;03.02.2022;2750;briefcommunication;Research Article;optin
46;Bergische Universität Wuppertal;Journal of Child and Family Studies;1573-2843;10.1007/s10826-022-02262-9;https://doi.org/10.1007/s10826-022-02262-9;15.02.2022;28.01.2022;2750;originalpaper;Research Article;optin
47;Bergische Universität Wuppertal;International Economics and Economic Policy;1612-4812;10.1007/s10368-022-00540-x;https://doi.org/10.1007/s10368-022-00540-x;22.06.2022;05.05.2022;2750;originalpaper;Research Article;optin
48;Bergische Universität Wuppertal;International Economics and Economic Policy;1612-4812;10.1007/s10368-022-00535-8;https://doi.org/10.1007/s10368-022-00535-8;31.05.2022;26.04.2022;2750;originalpaper;Research Article;optin
49;Bergische Universität Wuppertal;Social Psychology of Education;1573-1928;10.1007/s11218-022-09685-8;https://doi.org/10.1007/s11218-022-09685-8;02.03.2022;17.01.2022;2750;originalpaper;Research Article;optin
50;Bergische Universität Wuppertal;International Economics and Economic Policy;1612-4812;10.1007/s10368-022-00538-5;https://doi.org/10.1007/s10368-022-00538-5;24.06.2022;03.05.2022;2750;originalpaper;Research Article;optin
51;Bergische Universität Wuppertal;KZfSS Kölner Zeitschrift für Soziologie und Sozialpsychologie;1861-891X;10.1007/s11577-022-00864-1;https://doi.org/10.1007/s11577-022-00864-1;22.12.2022;18.11.2022;2750;originalpaper;Research Article;optin
52;Bergische Universität Wuppertal;OR Spectrum;1436-6304;10.1007/s00291-022-00680-1;https://doi.org/10.1007/s00291-022-00680-1;11.05.2022;14.04.2022;2750;originalpaper;Research Article;optout
53;Bergische Universität Wuppertal;Scientometrics;1588-2861;10.1007/s11192-022-04356-z;https://doi.org/10.1007/s11192-022-04356-z;09.04.2022;14.03.2022;2750;originalpaper;Research Article;optin
54;Bergische Universität Wuppertal;Jahresbericht der Deutschen Mathematiker-Vereinigung;1869-7135;10.1365/s13291-022-00254-8;https://doi.org/10.1365/s13291-022-00254-8;17.05.2022;28.04.2022;2750;originalpaper;Research Article;optin
55;Bergische Universität Wuppertal;Unterrichtswissenschaft;2520-873X;10.1007/s42010-022-00146-x;https://doi.org/10.1007/s42010-022-00146-x;20.04.2022;04.04.2022;2750;originalpaper;Research Article;optin
56;Bergische Universität Wuppertal;Jahresbericht der Deutschen Mathematiker-Vereinigung;1869-7135;10.1365/s13291-022-00262-8;https://doi.org/10.1365/s13291-022-00262-8;24.10.2022;11.10.2022;2750;originalpaper;Research Article;optin
