institution;period;DOI;euro;is_hybrid
Johannes Gutenberg Universit„t Mainz;2016;doi:10.1038/srep20322;1165;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.1186/s13287-015-0268-x;1559,5;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.1186/s13024-016-0084-5;1640,5;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.1371/journal.pone.0145949;1251,51;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.3390/v8020037;1153,29;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.3389/fnins.2016.00107;793,33;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.3389/fnana.2016.00047;2249,83;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.1371/journal.pone.0147165;1232,94;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.1371/journal.pone.0149193;1219,62;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.1155/2016/3467832;1384,49;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.1186/s12974-016-0542-6;1619;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.1186/s13104-016-1937-2;850;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.1371/journal.pone.0151913;1350;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.18632/oncotarget.8337;1806;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.1093/nar/gkw473;2130;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.1186/s13148-016-0215-4;1995;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.3389/fimmu.2016.00232;1963,65;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.1371/journal.pone.0153978;1311;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.1523/ENEURO.0096-16.2016;1310,93;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.1186/s13063-016-1707-4;2142;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.3389/fncir.2016.00040;1904,72;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.1186/s13063-016-1417-y;1538,25;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.1186/s12920-016-0210-9;1538,25;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.1186/s12868-016-0280-9;1745;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.1186/s12888-016-0908-4;1830,52;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.3389/fimmu.2016.00294;1979,73;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.3390/ijms17010084;1327,82;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.1186/s12888-016-0875-9;1451,21;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.1186/s12871-016-0261-7;1800;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.1038/srep29759;1165;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.1038/srep29629;1165;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.1371/journal.pone.0161505;1350;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.1016/j.invent.2016.07.003;1127,45;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.1093/nar/gkw791;2130;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.1186/s12885-016-2797-9;1745;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.1155/2016/7943495;1901,24;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.1038/srep32337;1398;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.1038/srep38298;1165;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.1186/s12888-016-0995-2;1830,52;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.1038/srep32554;1398;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.2196/jmir.6003;2498,31;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.1093/ijnp/pyv091;1700;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.1107/S2414314616019635;95,23;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.1038/srep35099;1386,35;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.1107/S2414314616019507;111,73;FALSE
Johannes Gutenberg Universit„t Mainz;2016;doi:10.3389/fnbeh.2016.00199;2698,63;FALSE
;;;;
;;;;
;;;;
;;;;
 ;;;;
