pos;institution_name;journal_title;eissn;doi;url;accepted;par_fee;initial_opt-out
42;Universität Duisburg-Essen;CHEMISTRY - A EUROPEAN JOURNAL;1521-3765;10.1002/chem.202202953;https://doi.org/10.1002/chem.202202953;25.09.2022;2750;optin
43;Universität Duisburg-Essen;PROCEEDINGS IN APPLIED MATHEMATICS & MECHANICS;1617-7061;10.1002/pamm.202200155;https://doi.org/10.1002/pamm.202200155;17.10.2022;2750;optin
44;Universität Duisburg-Essen;CHEMCATCHEM;1867-3899;10.1002/cctc.202200366;https://doi.org/10.1002/cctc.202200366;01.06.2022;2750;optin
45;Universität Duisburg-Essen;LIVER INTERNATIONAL;1478-3231;10.1111/liv.15486;https://doi.org/10.1111/liv.15486;23.11.2022;2750;optin
46;Universität Duisburg-Essen;PROCEEDINGS IN APPLIED MATHEMATICS & MECHANICS;1617-7061;10.1002/pamm.202200236;https://doi.org/10.1002/pamm.202200236;11.10.2022;2750;optin
47;Universität Duisburg-Essen;CHEMISTRY - A EUROPEAN JOURNAL;1521-3765;10.1002/chem.202201081;https://doi.org/10.1002/chem.202201081;09.06.2022;2750;optin
48;Universität Duisburg-Essen;SMALL;1613-6829;10.1002/smll.202206485;https://doi.org/10.1002/smll.202206485;27.12.2022;2750;optin
49;Universität Duisburg-Essen;JOURNAL OF RAMAN SPECTROSCOPY;1097-4555;10.1002/jrs.6482;https://doi.org/10.1002/jrs.6482;02.12.2022;2750;optin
50;Universität Duisburg-Essen;ADVANCED ENGINEERING MATERIALS;1527-2648;10.1002/adem.202201019;https://doi.org/10.1002/adem.202201019;20.09.2022;2750;optin
51;Universität Duisburg-Essen;ACTA NEUROLOGICA SCANDINAVICA;1600-0404;10.1111/ane.13611;https://doi.org/10.1111/ane.13611;02.03.2022;2750;optin
52;Universität Duisburg-Essen;CHEMCATCHEM;1867-3899;10.1002/cctc.202201222;https://doi.org/10.1002/cctc.202201222;30.10.2022;2750;optin
53;Universität Duisburg-Essen;SOLAR RRL;2367-198X;10.1002/solr.202200867;https://doi.org/10.1002/solr.202200867;28.11.2022;2750;optin
54;Universität Duisburg-Essen;EUROPEAN JOURNAL OF ORGANIC CHEMISTRY;1099-0690;10.1002/ejoc.202200591;https://doi.org/10.1002/ejoc.202200591;29.06.2022;2750;optin
55;Universität Duisburg-Essen;PROCEEDINGS IN APPLIED MATHEMATICS & MECHANICS;1617-7061;10.1002/pamm.202200185;https://doi.org/10.1002/pamm.202200185;19.10.2022;2750;optin
56;Universität Duisburg-Essen;THEORIA;1755-2567;10.1111/theo.12410;https://doi.org/10.1111/theo.12410;30.04.2022;2750;optin
57;Universität Duisburg-Essen;CHEMELECTROCHEM;2196-0216;10.1002/celc.202200586;https://doi.org/10.1002/celc.202200586;30.07.2022;2750;optin
58;Universität Duisburg-Essen;CHEMISTRY - A EUROPEAN JOURNAL;1521-3765;10.1002/chem.202201031;https://doi.org/10.1002/chem.202201031;29.05.2022;2750;optin
59;Universität Duisburg-Essen;SMALL;1613-6829;10.1002/smll.202202253;https://doi.org/10.1002/smll.202202253;09.06.2022;2750;optin
60;Universität Duisburg-Essen;EUROPEAN JOURNAL OF INORGANIC CHEMISTRY;1099-0682;10.1002/ejic.202200638;https://doi.org/10.1002/ejic.202200638;12.10.2022;2750;optin
61;Universität Duisburg-Essen;CLINICAL PSYCHOLOGY & PSYCHOTHERAPY;1099-0879;10.1002/cpp.2709;https://doi.org/10.1002/cpp.2709;05.01.2022;2750;optin
62;Universität Duisburg-Essen;CONTEMPORARY ACCOUNTING RESEARCH;1911-3846;10.1111/1911-3846.12847;https://doi.org/10.1111/1911-3846.12847;04.12.2022;2750;optin
63;Universität Duisburg-Essen;JOURNAL OF RISK AND INSURANCE;1539-6975;10.1111/jori.12407;https://doi.org/10.1111/jori.12407;10.09.2022;2750;optin
64;Universität Duisburg-Essen;ADVANCED MATERIALS INTERFACES;2196-7350;10.1002/admi.202201233;https://doi.org/10.1002/admi.202201233;25.09.2022;2750;optin
65;Universität Duisburg-Essen;CHEMISTRY - A EUROPEAN JOURNAL;1521-3765;10.1002/chem.202104125;https://doi.org/10.1002/chem.202104125;08.02.2022;2750;optin
66;Universität Duisburg-Essen;CHEMPHOTOCHEM;2367-0932;10.1002/cptc.202200169;https://doi.org/10.1002/cptc.202200169;23.08.2022;2750;optin
67;Universität Duisburg-Essen;SMALL;1613-6829;10.1002/smll.202201167;https://doi.org/10.1002/smll.202201167;31.05.2022;2750;optin
68;Universitätsklinikum Essen;JOURNAL DER DEUTSCHEN DERMATOLOGISCHEN GESELLSCHAFT;1610-0387;10.1111/ddg.14741_g;https://doi.org/10.1111/ddg.14741_g;14.01.2022;2750;optin
69;Universitätsklinikum Essen;EUROPEAN JOURNAL OF HAEMATOLOGY;1600-0609;10.1111/ejh.13788;https://doi.org/10.1111/ejh.13788;08.05.2022;2750;optin
70;Universitätsklinikum Essen;EUROPEAN JOURNAL OF IMMUNOLOGY;1521-4141;10.1002/eji.202249940;https://doi.org/10.1002/eji.202249940;13.10.2022;2750;optin
71;Universitätsklinikum Essen;PIGMENT CELL & MELANOMA RESEARCH;1755-148X;10.1111/pcmr.13078;https://doi.org/10.1111/pcmr.13078;04.12.2022;2750;optin
72;Universitätsklinikum Essen;ANDROLOGY;2047-2927;10.1111/andr.13282;https://doi.org/10.1111/andr.13282;23.08.2022;2750;optin
73;Universitätsklinikum Essen;JOURNAL OF CARDIAC SURGERY;1540-8191;10.1111/jocs.16262;https://doi.org/10.1111/jocs.16262;04.01.2022;2750;optin
74;Universitätsklinikum Essen;ADVANCED MATERIALS;1521-4095;10.1002/adma.202207390;https://doi.org/10.1002/adma.202207390;22.09.2022;2750;optin
75;Universitätsklinikum Essen;THE FASEB JOURNAL;1530-6860;10.1096/fj.202101656RR;https://doi.org/10.1096/fj.202101656RR;16.03.2022;2750;optin
76;Universitätsklinikum Essen;EUROPEAN JOURNAL OF NEUROLOGY;1468-1331;10.1111/ene.15574;https://doi.org/10.1111/ene.15574;11.09.2022;2750;optin
77;Universitätsklinikum Essen;PIGMENT CELL & MELANOMA RESEARCH;1755-148X;10.1111/pcmr.13060;https://doi.org/10.1111/pcmr.13060;26.07.2022;2750;optin
78;Universitätsklinikum Essen;CLINICAL ENDOCRINOLOGY;1365-2265;10.1111/cen.14724;https://doi.org/10.1111/cen.14724;10.02.2022;2750;optin
79;Universitätsklinikum Essen;MEDICAL PHYSICS;2473-4209;10.1002/mp.16006;https://doi.org/10.1002/mp.16006;20.09.2022;2750;optin
80;Universitätsklinikum Essen;EUROPEAN JOURNAL OF NEUROLOGY;1468-1331;10.1111/ene.15634;https://doi.org/10.1111/ene.15634;07.11.2022;2750;optin
81;Universitätsklinikum Essen;MYCOSES;1439-0507;10.1111/myc.13430;https://doi.org/10.1111/myc.13430;06.02.2022;2750;optin
82;Universitätsklinikum Essen;HLA: IMMUNE RESPONSE GENETICS;2059-2310;10.1111/tan.14790;https://doi.org/10.1111/tan.14790;22.08.2022;2750;optin
83;Universitätsklinikum Essen;PIGMENT CELL & MELANOMA RESEARCH;1755-148X;10.1111/pcmr.13075;https://doi.org/10.1111/pcmr.13075;12.11.2022;2750;optin
84;Universitätsklinikum Essen;THE JOURNAL OF PHYSIOLOGY;1469-7793;10.1113/JP283817;https://doi.org/10.1113/JP283817;02.10.2022;2750;optin
85;Universitätsklinikum Essen;ARTIFICIAL ORGANS;1525-1594;10.1111/aor.14419;https://doi.org/10.1111/aor.14419;28.09.2022;2750;optin
86;Universitätsklinikum Essen;ARTIFICIAL ORGANS;1525-1594;10.1111/aor.14245;https://doi.org/10.1111/aor.14245;20.03.2022;2750;optin
87;Universitätsklinikum Essen;EUROPEAN JOURNAL OF HAEMATOLOGY;1600-0609;10.1111/ejh.13818;https://doi.org/10.1111/ejh.13818;12.06.2022;2750;optin
88;Universitätsklinikum Essen;DIABETIC MEDICINE;1464-5491;10.1111/dme.14852;https://doi.org/10.1111/dme.14852;06.04.2022;2750;optin
89;Universitätsklinikum Essen;MEDICAL PHYSICS;2473-4209;10.1002/mp.15535;https://doi.org/10.1002/mp.15535;04.02.2022;2750;optin
90;Universitätsklinikum Essen;ARTIFICIAL ORGANS;1525-1594;10.1111/aor.14398;https://doi.org/10.1111/aor.14398;25.08.2022;2750;optin
91;Universitätsklinikum Essen;INTERNATIONAL JOURNAL OF CANCER;1097-0215;10.1002/ijc.34187;https://doi.org/10.1002/ijc.34187;03.05.2022;2750;optin
92;Universitätsklinikum Essen;EUROPEAN JOURNAL OF NEUROSCIENCE;1460-9568;10.1111/ejn.15687;https://doi.org/10.1111/ejn.15687;03.05.2022;2750;optin
93;Universitätsklinikum Essen;HUMAN MUTATION;1098-1004;10.1002/humu.24338;https://doi.org/10.1002/humu.24338;29.01.2022;2750;optin
94;Universitätsklinikum Essen;EUROPEAN JOURNAL OF PAIN;1532-2149;10.1002/ejp.1955;https://doi.org/10.1002/ejp.1955;08.04.2022;2750;optin
95;Universitätsklinikum Essen;JOURNAL DER DEUTSCHEN DERMATOLOGISCHEN GESELLSCHAFT;1610-0387;10.1111/ddg.14745;https://doi.org/10.1111/ddg.14745;17.01.2022;2750;optin
96;Universitätsklinikum Essen;PEDIATRIC PULMONOLOGY;1099-0496;10.1002/ppul.25974;https://doi.org/10.1002/ppul.25974;12.05.2022;2750;optin
97;Universitätsklinikum Essen;BRITISH JOURNAL OF DERMATOLOGY;1365-2133;10.1111/bjd.21619;https://doi.org/10.1111/bjd.21619;11.03.2022;2750;optin
98;Universitätsklinikum Essen;JOURNAL DER DEUTSCHEN DERMATOLOGISCHEN GESELLSCHAFT;1610-0387;10.1111/ddg.14854;https://doi.org/10.1111/ddg.14854;16.06.2022;2750;optin
99;Universitätsklinikum Essen;HEMATOLOGICAL ONCOLOGY;1099-1069;10.1002/hon.3053;https://doi.org/10.1002/hon.3053;15.07.2022;2750;optin
100;Universitätsklinikum Essen;EUROPEAN JOURNAL OF HAEMATOLOGY;1600-0609;10.1111/ejh.13849;https://doi.org/10.1111/ejh.13849;22.08.2022;2750;optin
101;Universitätsklinikum Essen;JOURNAL OF NEUROCHEMISTRY;1471-4159;10.1111/jnc.15708;https://doi.org/10.1111/jnc.15708;09.10.2022;2750;optin
102;Universitätsklinikum Essen;PEDIATRIC BLOOD & CANCER;1545-5017;10.1002/pbc.29953;https://doi.org/10.1002/pbc.29953;08.08.2022;2750;optin
103;Universitätsklinikum Essen;EUROPEAN JOURNAL OF NEUROLOGY;1468-1331;10.1111/ene.15253;https://doi.org/10.1111/ene.15253;10.01.2022;2750;optin
104;Universitätsklinikum Essen;JOURNAL OF THE EUROPEAN ACADEMY OF DERMATOLOGY AND VENEREOLOGY;1468-3083;10.1111/jdv.18847;https://doi.org/10.1111/jdv.18847;12.12.2022;2750;optin
105;Universitätsklinikum Essen;IMMUNOLOGICAL REVIEWS;1600-065X;10.1111/imr.13176;https://doi.org/10.1111/imr.13176;07.11.2022;2750;optin
106;Universitätsklinikum Essen;MEDICAL PHYSICS;2473-4209;10.1002/mp.16209;https://doi.org/10.1002/mp.16209;25.12.2022;2750;optin
107;Universitätsklinikum Essen;JOURNAL OF LEUKOCYTE BIOLOGY;1938-3673;10.1002/JLB.3CE0522-283R;https://doi.org/10.1002/JLB.3CE0522-283R;15.07.2022;2750;optin
108;Universitätsklinikum Essen;THERAPEUTIC APHERESIS AND DIALYSIS;1744-9987;10.1111/1744-9987.13798;https://doi.org/10.1111/1744-9987.13798;05.01.2022;2750;optin
109;Universitätsklinikum Essen;JOURNAL DER DEUTSCHEN DERMATOLOGISCHEN GESELLSCHAFT;1610-0387;10.1111/ddg.14788;https://doi.org/10.1111/ddg.14788;09.03.2022;2750;optin
110;Universitätsklinikum Essen;JOURNAL DER DEUTSCHEN DERMATOLOGISCHEN GESELLSCHAFT;1610-0387;10.1111/ddg.14930;https://doi.org/10.1111/ddg.14930;08.09.2022;2750;optin
111;Universitätsklinikum Essen;SMALL;1613-6829;10.1002/smll.202205030;https://doi.org/10.1002/smll.202205030;22.12.2022;2750;optin
112;Universitätsklinikum Essen;EUROPEAN JOURNAL OF NEUROLOGY;1468-1331;10.1111/ene.15625;https://doi.org/10.1111/ene.15625;01.11.2022;2750;optin
113;Universitätsklinikum Essen;EUROPEAN JOURNAL OF HAEMATOLOGY;1600-0609;10.1111/ejh.13903;https://doi.org/10.1111/ejh.13903;16.11.2022;2750;optin
114;Universitätsklinikum Essen;CURRENT PROTOCOLS;2691-1299;10.1002/cpz1.573;https://doi.org/10.1002/cpz1.573;30.08.2022;2750;optin
115;Universitätsklinikum Essen;MEDICAL PHYSICS;2473-4209;10.1002/mp.15573;https://doi.org/10.1002/mp.15573;20.02.2022;2750;optin
116;Universitätsklinikum Essen;AMERICAN JOURNAL OF REPRODUCTIVE IMMUNOLOGY;1600-0897;10.1111/aji.13626;https://doi.org/10.1111/aji.13626;12.09.2022;2750;optin
117;Universitätsklinikum Essen;AMERICAN JOURNAL OF HEMATOLOGY;1096-8652;10.1002/ajh.26671;https://doi.org/10.1002/ajh.26671;21.07.2022;2750;optin
118;Universitätsklinikum Essen;AMERICAN JOURNAL OF HEMATOLOGY;1096-8652;10.1002/ajh.26620;https://doi.org/10.1002/ajh.26620;04.05.2022;2750;optin
