"institution","period","euro","doi","backlist_oa","publisher","book_title","isbn","isbn_print","isbn_electronic","license_ref","indexed_in_crossref","doab"
"Lund University",2025,11604.08,"10.5040/9781509986620",FALSE,"Hart Publishing","Systemic Economic Offences as International Crimes","978-1-5099-8662-0","978-1-5099-8659-0","978-1-5099-8662-0","https://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,FALSE
"Lund University",2025,5842.55,"10.51952/9781529221473",FALSE,"Bristol University Press","Mundania","978-1-5292-2147-3","978-1-5292-2144-2","978-1-5292-2147-3",NA,TRUE,FALSE
"Lund University",2025,16418.84,"10.1093/9780198983002.001.0001",FALSE,"Oxford University PressOxford","The Reasoning of the Court of Justice of the EU","978-0-19-898298-2","978-0-19-898298-2","978-0-19-898300-2","https://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,FALSE
"Lund University",2025,11740.28,"10.5040/9780567719317",FALSE,"Bloomsbury Publishing","Engaging Werner G. Jeanrond's Theological Thinking","978-0-567-71931-7","978-0-567-71927-0","978-0-567-71931-7","https://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,FALSE
"Lund University",2025,7662.58,NA,FALSE,"Taylor & Francis","The Routledge Handbook of Memory in East","978-1-003-32609-0",NA,NA,NA,FALSE,FALSE
"Lund University",2025,12111.18,NA,FALSE,"Taylor & Francis","Conspiracy Theories in the European Digital Sphere","978-1-003-66722-3",NA,NA,NA,FALSE,FALSE
"Lund University",2025,14931.07,NA,FALSE,"Taylor & Francis","Tourism , Place and Mobility","978-1-003-75612-5",NA,NA,NA,FALSE,FALSE
"Lund University",2025,9409.76,"10.3366/9781399545792",FALSE,"Edinburgh University Press","Agonistic Memory and Peace","978-1-3995-4579-2",NA,"978-1-3995-4579-2",NA,TRUE,FALSE
"Lund University",2025,11471.44,NA,FALSE,"Bloomsbury Publishing Plc","The Limits of Positive Obligations in Human Rights Law","978-1-5099-9145-7",NA,NA,NA,FALSE,FALSE
"Lund University",2025,11298.97,NA,FALSE,"The University of Manchester","Elites in Civil Society: A comparative perspective","978-1-5261-9165-6",NA,NA,NA,FALSE,FALSE
"Lund University",2025,3164,"10.37852/oblu.323",FALSE,"Samhällsvetenskapliga fakulteten, Lunds universitet","Urban Creativity","978-91-88369-92-5",NA,"978-91-88369-92-5",NA,TRUE,FALSE
"Lund University",2025,7014.32,NA,FALSE,"Edward Elgar Publishing","The geography of poverty: Theories, data and Methods, and Case Studies","978-1-0353-3959-4",NA,NA,NA,FALSE,FALSE
"Lund University",2025,11598.72,NA,FALSE,"Edward Elgar Publishing","How to Govern a University Effectively","978-1-0353-4199-3",NA,NA,NA,FALSE,FALSE
"Lund University",2025,4305.93,NA,FALSE,"Edward Elgar Publishing","Feminist and Queer Imaginaries of Hope in a Turbulent Era","978-1-0353-3683-8",NA,NA,NA,FALSE,FALSE
"Lund University",2025,13454.24,NA,FALSE,"Springer Nature","Swedish Slavery, Diplomacy, and Culture in the Early Modern Mediterranean","978-3-032-09667-8",NA,NA,NA,FALSE,FALSE
"Lund University",2025,13797.05,NA,FALSE,"Springer Nature","The Political Economy of Migration","978-3-032-20037-2",NA,NA,NA,FALSE,FALSE
"Lund University",2025,8767.1,NA,FALSE,"Brill","Phlebotomy by Abu Bakr Muhammad ibn Zakariyya al-Razi","978-90-04-26869-2",NA,NA,NA,FALSE,FALSE
"Lund University",2024,7365.92,NA,FALSE,"Bloomsbury Publishing Plc","Ethics of Reproductive Technologies and the family","978-1-350-52519-1",NA,NA,NA,FALSE,FALSE
"Lund University",2024,9406.77,"10.3366/9781399548335",FALSE,"Edinburgh University Press","Islamic Aid and Gulf States in Contemporary Crises","978-1-3995-4833-5",NA,"978-1-3995-4833-5",NA,TRUE,FALSE
"Lund University",2024,6227.19,"10.30861/9781407358208",FALSE,"BAR Publishing","Patrones de asentamiento en la Bética romana","978-1-4073-5820-8","978-1-4073-5820-8",NA,NA,TRUE,FALSE
"Lund University",2024,11509.89,"10.5744/9780813079493",FALSE,"University Press of Florida","The Archaeology of Seafaring in Small-Scale Societies: Negotiating Watery Worlds","978-0-8130-7949-3","978-0-8130-7949-3",NA,NA,TRUE,FALSE
