institution;period;euro;doi;is_hybrid;publisher;journal_full_title;issn;url;opt_out
Eberhard Karls Universität Tübingen;2019;2.591,81;10.1002/ejic.201901023;TRUE;;;;;FALSE
Eberhard Karls Universität Tübingen;2019;2.591,81;10.1002/spp2.1300;TRUE;;;;;FALSE
Eberhard Karls Universität Tübingen;2019;2.591,81;10.1111/beer.12259;TRUE;;;;;FALSE
Eberhard Karls Universität Tübingen;2019;2.591,81;10.1111/ejss.12893;TRUE;;;;;FALSE
Eberhard Karls Universität Tübingen;2019;2.591,81;10.1111/jdv.16106;TRUE;;;;;FALSE
Eberhard Karls Universität Tübingen;2019;2.591,81;10.1111/tid.13228;TRUE;;;;;FALSE
Eberhard Karls Universität Tübingen;2019;2.591,81;10.1111/tmi.13320;TRUE;;;;;FALSE
Eberhard Karls Universität Tübingen;2019;2.591,81;10.1002/cne.24745;TRUE;;;;;FALSE
Eberhard Karls Universität Tübingen;2019;2.591,81;10.1002/asna.201913605;TRUE;;;;;FALSE
Eberhard Karls Universität Tübingen;2019;2.591,81;10.1002/adem.201900922;TRUE;;;;;FALSE
Eberhard Karls Universität Tübingen;2019;2.591,81;10.1111/1365-2435.13502;TRUE;;;;;FALSE
Eberhard Karls Universität Tübingen;2019;2.591,81;10.1111/ejh.13331;TRUE;;;;;FALSE
Eberhard Karls Universität Tübingen;2019;2.591,81;10.1002/ange.201914608;TRUE;;;;;FALSE
