"Institution";"DOI";"is_hybrid";"period"
"Academic Medical Center (AMC)";"10.1007/s11886-016-0745-6";TRUE;2016
"Leiden University Medical Center (LUMC)";"10.1007/s00280-016-3050-6";TRUE;2016
"VU University Medical Center (VUmc)";"10.1007/s40279-016-0551-8";TRUE;2016
"Erasmus University";"10.3758/s13415-016-0435-2";TRUE;2016
"University Medical Center Utrecht";"10.1007/s00192-016-3030-8";TRUE;2016
"Delft University of Technology";"10.1007/s10291-016-0544-y";TRUE;2016
"Erasmus University";"10.1007/s00394-016-1219-8";TRUE;2016
"University of Amsterdam";"10.1007/s10657-016-9539-y";TRUE;2016
"Eindhoven University of Technology";"10.1007/s00453-016-0160-9";TRUE;2016
"Leiden University Medical Center (LUMC)";"10.1007/s00264-016-3208-1";TRUE;2016
"Utrecht University";"10.1007/s00253-016-7574-9";TRUE;2016
"Erasmus MC";"10.1007/s00431-016-2728-4";TRUE;2016
"Delft University of Technology";"10.1007/s00348-016-2181-1";TRUE;2016
"Delft University of Technology";"10.1007/s11116-016-9701-y";TRUE;2016
"Delft University of Technology";"10.1007/s40940-016-0024-3";TRUE;2016
"Leiden University Medical Center (LUMC)";"10.1007/s00403-016-1654-7";TRUE;2016
"Eindhoven University of Technology";"10.1140/epjb/e2016-70065-y";TRUE;2016
"Utrecht University";"10.1007/s12053-016-9453-8";TRUE;2016
"Radboud University Medical Center";"10.1007/s00345-016-1841-3";TRUE;2016
"Erasmus MC";"10.1007/s00464-016-4970-2";TRUE;2016
"Radboud University Medical Center";"10.1007/s00464-016-4959-x";TRUE;2016
"University of Amsterdam";"10.1007/s10623-016-0216-5";TRUE;2016
"University of Amsterdam";"10.1007/s00031-016-9390-9";TRUE;2016
"Tilburg University";"10.1007/s10687-016-0255-3";TRUE;2016
"Delft University of Technology";"10.1007/s00170-016-8869-9";TRUE;2016
"Leiden University";"10.1007/s10858-016-0035-z";TRUE;2016
"Leiden University";"10.1007/s40802-016-0056-z";TRUE;2016
"University of Groningen";"10.1007/s00357-016-9200-z";TRUE;2016
"University of Twente";"10.1007/s10484-016-9339-8";TRUE;2016
"University Medical Center Groningen (UMCG)";"10.1245/s10434-016-5263-7";TRUE;2016
"VU University Medical Center (VUmc)";"10.1007/s10803-016-2805-6";TRUE;2016
"Delft University of Technology";"10.1007/s00464-016-4972-0";TRUE;2016
"Erasmus University";"10.1007/s10654-016-0159-1";TRUE;2016
"Erasmus University";"10.1007/s00420-016-1141-7";TRUE;2016
"Leiden University Medical Center (LUMC)";"10.1007/s00464-016-4971-1";TRUE;2016
"University of Amsterdam";"10.1007/s10803-016-2810-9";TRUE;2016
"VU University Medical Center (VUmc)";"10.1007/s11060-016-2141-x";TRUE;2016
"University Medical Center Groningen (UMCG)";"10.1007/s00405-016-4085-3";TRUE;2016
"Netherlands Institute of Ecology";"10.1007/s10750-016-2779-6";TRUE;2016
"Erasmus University";"10.3758/s13414-016-1130-7";TRUE;2016
"University of Twente";"10.1007/s10494-016-9731-8";TRUE;2016
"Erasmus University";"10.1007/s11894-016-0506-0";TRUE;2016
"University Medical Center Groningen (UMCG)";"10.1007/s00520-016-3263-6";TRUE;2016
"Maastricht University";"10.1007/s10578-016-0648-1";TRUE;2016
"Maastricht University";"10.1007/s00038-016-0828-6";TRUE;2016
"Utrecht University";"10.1007/s00221-016-4672-y";TRUE;2016
"Delft University of Technology";"10.1007/s12283-016-0208-8";TRUE;2016
"Radboud University";"10.1007/s13347-016-0221-7";TRUE;2016
"Leiden University Medical Center (LUMC)";"10.1007/s40134-016-0167-7";TRUE;2016
"Leiden University";"10.1007/s10646-016-1671-5";TRUE;2016
"University of Groningen";"10.1007/s10901-016-9515-4";TRUE;2016
"VU University Amsterdam";"10.1007/s10237-016-0795-0";TRUE;2016
"Delft University of Technology";"10.1007/s12061-016-9189-z";TRUE;2016
"University Medical Center Groningen (UMCG)";"10.1007/s00784-016-1844-x";TRUE;2016
"Utrecht University";"10.1007/s00572-016-0706-3";TRUE;2016
"Wageningen University";"10.1007/s10984-016-9209-6";TRUE;2016
"Radboud University";"10.1007/s11019-016-9698-1";TRUE;2016
"University of Twente";"10.1007/s11249-016-0693-8";TRUE;2016
"Erasmus MC";"10.1007/s00431-016-2733-7";TRUE;2016
"Academic Medical Center (AMC)";"10.1007/s11695-016-2222-0";TRUE;2016
"Wageningen University";"10.1007/s11104-016-2917-y";TRUE;2016
"Maastricht University";"10.1007/s12134-016-0499-4";TRUE;2016
"Wageningen University";"10.1007/s10661-016-5351-y";TRUE;2016
"Maastricht University";"10.1007/s11033-016-4006-y";TRUE;2016
"Delft University of Technology";"10.1007/s10967-016-4870-x";TRUE;2016
"University of Amsterdam";"10.1245/s10434-016-5247-7";TRUE;2016
"University of Twente";"10.1007/s10450-016-9794-9";TRUE;2016
"Maastricht University";"10.1007/s11883-016-0597-y";TRUE;2016
"University Medical Center Utrecht";"10.1007/s10103-016-1950-7";TRUE;2016
"Netherlands Institute for Neuroscience";"10.1007/s00018-016-2264-4";TRUE;2016
"University of Amsterdam";"10.1007/s11225-016-9669-9";TRUE;2016
"Delft University of Technology";"10.1007/s10955-016-1542-8";TRUE;2016
"Wageningen University";"10.1007/s10646-016-1676-0";TRUE;2016
"VU University Medical Center (VUmc)";"10.1007/s00586-016-4619-9";TRUE;2016
"Delft University of Technology";"10.1007/s10237-016-0799-9";TRUE;2016
"Delft University of Technology";"10.1007/s00791-016-0260-8";TRUE;2016
"University of Twente";"10.1007/s11528-016-0078-8";TRUE;2016
"University of Amsterdam";"10.1007/s10029-016-1504-8";TRUE;2016
"University of Groningen";"10.1007/s00335-016-9645-8";TRUE;2016
"Utrecht University";"10.1007/s10677-016-9737-2";TRUE;2016
"VU University Medical Center (VUmc)";"10.1007/s00586-016-4606-1";TRUE;2016
"Erasmus MC";"10.1007/s11548-016-1422-3";TRUE;2016
"Maastricht University";"10.1007/s12265-016-9693-1";TRUE;2016
"Academic Medical Center (AMC)";"10.1007/s00431-016-2734-6";TRUE;2016
"Utrecht University";"10.1007/s10964-016-0503-5";TRUE;2016
"University Medical Center Utrecht";"10.1007/s10792-016-0262-z";TRUE;2016
"University of Groningen";"10.1007/s00138-016-0777-3";TRUE;2016
"Delft University of Technology";"10.1007/s11067-016-9328-8";TRUE;2016
"Open University of The Netherlands";"10.1007/s11251-016-9377-x";TRUE;2016
"Academic Medical Center (AMC)";"10.1007/s10459-016-9687-4";TRUE;2016
"University of Groningen";"10.1007/s10879-016-9333-8";TRUE;2016
"University Medical Center Utrecht";"10.1007/s00330-016-4419-y";TRUE;2016
"Maastricht University";"10.1007/s00198-016-3645-0";TRUE;2016
"Utrecht University";"10.1007/s00213-016-4330-x";TRUE;2016
"VU University Medical Center (VUmc)";"10.1007/s10877-016-9890-0";TRUE;2016
"Erasmus MC";"10.1007/s10096-016-2677-x";TRUE;2016
"Radboud University Medical Center";"10.1007/s00467-016-3420-7";TRUE;2016
"Utrecht University";"10.1007/s11095-016-1954-9";TRUE;2016
"Leiden University Medical Center (LUMC)";"10.1007/s00399-016-0428-4";TRUE;2016
"Wageningen University";"10.1007/s11248-016-9964-2";TRUE;2016
"Maastricht University Medical Center (UMC+)";"10.1007/s00117-016-0100-3";TRUE;2016
"Utrecht University";"10.1007/s11225-016-9672-1";TRUE;2016
"Erasmus MC";"10.1007/s00418-016-1453-4";TRUE;2016
