"Institution";"DOI";"is_hybrid";"period"
"Leiden University Medical Center (LUMC)";"10.1007/s00213-015-4201-x";TRUE;2016
"Radboud University Medical Center";"10.1007/s11682-016-9508-7";TRUE;2016
"Radboud University Medical Center";"10.1007/s00262-016-1796-7";TRUE;2016
"Utrecht University";"10.1007/s10236-015-0919-6";TRUE;2016
"Academic Medical Center (AMC)";"10.1007/s00520-016-3115-4";TRUE;2016
"Erasmus MC";"10.1007/s10096-016-2595-y";TRUE;2016
"University of Amsterdam";"10.1007/s10803-016-2722-8";TRUE;2016
"Radboud University Medical Center";"10.1007/s00402-016-2430-z";TRUE;2016
"Radboud University Medical Center";"10.1007/s00784-016-1751-1";TRUE;2016
"Radboud University Medical Center";"10.1007/s11764-016-0518-7";TRUE;2016
"University of Groningen";"10.1007/s11127-016-0317-8";TRUE;2016
"Maastricht University";"10.1007/s10803-016-2740-6";TRUE;2016
"Leiden University Medical Center (LUMC)";"10.1007/s11307-016-0940-2";TRUE;2016
"University of Groningen";"10.1007/s40299-016-0282-5";TRUE;2016
"Wageningen University";"10.1007/s10653-016-9803-7";TRUE;2016
"Radboud University Medical Center";"10.1007/s00405-016-3908-6";TRUE;2016
"University of Amsterdam";"10.1007/s10901-016-9502-9";TRUE;2016
"Erasmus University";"10.1007/s10901-016-9503-8";TRUE;2016
"University Medical Center Utrecht";"10.1007/s10554-016-0852-x";TRUE;2016
"Radboud University Medical Center";"10.1007/s00406-016-0679-4";TRUE;2016
"Erasmus University";"10.1007/s10198-016-0767-4";TRUE;2016
"Academic Medical Center (AMC)";"10.1007/s00464-016-4788-y";TRUE;2016
"Radboud University";"10.1007/s11205-016-1264-y";TRUE;2016
"Erasmus MC";"10.1007/s10654-016-0123-0";TRUE;2016
"University Medical Center Groningen (UMCG)";"10.1007/s10545-016-9918-0";TRUE;2016
"Radboud University";"10.1007/s00216-016-9382-6";TRUE;2016
"Wageningen University";"10.1007/s00228-016-2016-2";TRUE;2016
"VU University Amsterdam";"10.1007/s10270-015-0491-z";TRUE;2016
"Utrecht University";"10.1007/s00382-015-2907-4";TRUE;2016
"Erasmus MC";"10.1007/s00467-016-3312-x";TRUE;2016
"Erasmus MC";"10.1007/s10554-015-0832-6";TRUE;2016
"Maastricht University";"10.1007/s10734-015-9979-2";TRUE;2016
"Radboud University";"10.1007/s11145-015-9613-9";TRUE;2016
"Radboud University";"10.1007/s10608-016-9754-4";TRUE;2016
"Tilburg University";"10.1007/s10107-016-0978-6";TRUE;2016
"University of Twente";"10.1007/s10236-016-0927-1";TRUE;2016
"University of Groningen";"10.1007/s10909-016-1524-x";TRUE;2016
"VU University Medical Center (VUmc)";"10.1007/s11096-016-0258-9";TRUE;2016
"Leiden University";"10.1007/s11145-016-9630-3";TRUE;2016
"Leiden University";"10.1007/s00431-016-2697-7";TRUE;2016
"Radboud University Medical Center";"10.1007/s10926-016-9630-9";TRUE;2016
"Academic Medical Center (AMC)";"10.1007/s00345-016-1782-x";TRUE;2016
"Wageningen University";"10.1007/s00248-016-0734-8";TRUE;2016
"Delft University of Technology";"10.1007/s11661-016-3404-z";TRUE;2016
"Delft University of Technology";"10.1007/s00339-016-9643-4";TRUE;2016
"Leiden University Medical Center (LUMC)";"10.1007/s00262-016-1805-x";TRUE;2016
"Radboud University";"10.1007/s00497-016-0275-9";TRUE;2016
"University of Twente";"10.1007/s10961-016-9467-6";TRUE;2016
"VU University Medical Center (VUmc)";"10.1007/s10728-016-0313-7";TRUE;2016
"Wageningen University";"10.1007/s00253-016-7337-7";TRUE;2016
"University of Amsterdam";"10.1007/s00405-016-3910-z";TRUE;2016
"Leiden University";"10.1007/s00285-015-0956-2";TRUE;2016
"Wageningen University";"10.1007/s13592-016-0427-9";TRUE;2016
"Leiden University Medical Center (LUMC)";"10.1007/s00586-016-4404-9";TRUE;2016
"Wageningen University";"10.1007/s10901-016-9500-y";TRUE;2016
"VU University Amsterdam";"10.1007/s11292-016-9253-3";TRUE;2016
"Leiden University";"10.1007/s00334-016-0562-2";TRUE;2016
"Leiden University";"10.1007/s11196-016-9457-x";TRUE;2016
"Erasmus University";"10.1007/s10818-016-9211-1";TRUE;2016
"University of Twente";"10.1007/s10067-016-3191-3";TRUE;2016
"Tilburg University";"10.1007/s11031-016-9543-0";TRUE;2016
"Utrecht University";"10.1007/s11116-016-9680-z";TRUE;2016
"University of Amsterdam";"10.1007/s10645-016-9270-7";TRUE;2016
"Academic Medical Center (AMC)";"10.1007/s11883-016-0564-7";TRUE;2016
"Maastricht University Medical Center (UMC+)";"10.1007/s10067-016-3212-2";TRUE;2016
"Academic Medical Center (AMC)";"10.1007/s00414-016-1324-5";TRUE;2016
"University of Twente";"10.1007/s10151-016-1432-8";TRUE;2016
"University Medical Center Utrecht";"10.1007/s11605-016-3092-4";TRUE;2016
"VU University Amsterdam";"10.1007/s10645-016-9272-5";TRUE;2016
"University of Amsterdam";"10.1007/s00365-016-9325-7";TRUE;2016
"University of Groningen";"10.1007/s00726-016-2186-3";TRUE;2016
"Utrecht University";"10.1007/s00228-016-2030-4";TRUE;2016
"Academic Medical Center (AMC)";"10.1007/s00066-016-0946-3";TRUE;2016
"University of Amsterdam";"10.1007/s10458-016-9328-6";TRUE;2016
"VU University Amsterdam";"10.3758/s13423-016-1008-7";TRUE;2016
"Delft University of Technology";"10.1007/s11242-016-0649-3";TRUE;2016
"Netherlands Institute of Ecology";"10.1007/s10531-015-1041-2";TRUE;2016
"Eindhoven University of Technology";"10.1007/s10915-015-0157-6";TRUE;2016
"Erasmus University";"10.1007/s10460-015-9679-7";TRUE;2016
"Eindhoven University of Technology";"10.1007/s00723-015-0752-6";TRUE;2016
"Delft University of Technology";"10.1007/s00190-015-0883-4";TRUE;2016
"Radboud University";"10.1007/s00425-015-2455-5";TRUE;2016
"Utrecht University";"10.1007/s12117-016-9264-5";TRUE;2016
"Open University of The Netherlands";"10.1007/s11251-016-9367-z";TRUE;2016
"Eindhoven University of Technology";"10.1007/s00466-015-1254-y";TRUE;2016
"University Medical Center Utrecht";"10.1007/s11605-016-3083-5";TRUE;2016
"University of Groningen";"10.1007/s11948-016-9759-0";TRUE;2016
"University Medical Center Groningen (UMCG)";"10.1007/s10689-016-9879-3";TRUE;2016
"Leiden University Medical Center (LUMC)";"10.1007/s12020-016-0888-7";TRUE;2016
"Wageningen University";"10.1007/s12571-016-0551-4";TRUE;2016
"Leiden University Medical Center (LUMC)";"10.1007/s00439-016-1638-x";TRUE;2016
"Erasmus MC";"10.1007/s00586-016-4423-6";TRUE;2016
"Radboud University Medical Center";"10.1007/s10903-016-0352-z";TRUE;2016
"Delft University of Technology";"10.1007/s11043-016-9294-z";TRUE;2016
"University of Groningen";"10.1007/s00167-016-4031-3";TRUE;2016
"University of Twente";"10.1007/s12369-016-0340-4";TRUE;2016
"University of Twente";"10.1007/s10562-016-1697-6";TRUE;2016
"Utrecht University";"10.1007/s00221-016-4571-2";TRUE;2016
"Leiden University Medical Center (LUMC)";"10.1007/s10334-016-0529-4";TRUE;2016
"Utrecht University";"10.1007/s10802-016-0134-z";TRUE;2016
"VU University Medical Center (VUmc)";"10.1007/s00520-016-3112-7";TRUE;2016
"Utrecht University";"10.1007/s10936-016-9412-8";TRUE;2016
"Academic Medical Center (AMC)";"10.1007/s10554-016-0856-6";TRUE;2016
"Radboud University";"10.1140/epja/i2016-16021-6";TRUE;2016
