DOI,period,Institution,is_hybrid
10.1007/s00330-017-4745-8,2017,Erasmus MC,TRUE
10.1007/s10654-017-0226-2,2017,Leiden University Medical Center (LUMC),TRUE
10.1007/s11120-016-0329-8,2017,University of Amsterdam,TRUE
10.1007/s10578-016-0707-7,2017,Maastricht University,TRUE
10.1007/s10459-016-9747-9,2017,University Medical Center Groningen (UMCG),TRUE
10.1007/s00253-017-8102-2,2017,Wageningen University,TRUE
10.1007/s40647-016-0164-5,2017,Erasmus University,TRUE
10.1007/s11999-016-5218-0,2017,VU University Medical Center (VUmc),TRUE
10.1007/s00248-017-0929-7,2017,Radboud University,TRUE
10.1007/s11682-017-9673-3,2017,VU University Amsterdam,TRUE
10.1007/s10029-017-1577-z,2017,Erasmus MC,TRUE
10.1007/s10877-017-9980-7,2017,University Medical Center Groningen (UMCG),TRUE
10.1007/s00125-017-4216-4,2017,Academic Medical Center (AMC),TRUE
10.1007/s11024-017-9313-5,2017,Wageningen University,TRUE
10.1007/s00405-017-4453-7,2017,Maastricht University Medical Center (UMC+),TRUE
10.1007/s10676-017-9416-6,2017,Delft University of Technology,TRUE
10.1007/s11187-016-9811-0,2017,Tilburg University,TRUE
10.1007/s12685-016-0186-6,2017,University of Amsterdam,TRUE
10.1007/s11187-016-9826-6,2017,Erasmus University,TRUE
10.1007/s11032-016-0617-1,2017,Wageningen University,TRUE
10.1007/s11241-016-9266-z,2017,Eindhoven University of Technology,TRUE
10.1007/s10113-016-1095-z,2017,Wageningen University,TRUE
10.1007/s10696-016-9273-3,2017,University of Twente,TRUE
10.1007/s11557-017-1270-8,2017,Fungal Biodiversity Center (CBS),TRUE
10.1007/s00586-017-4943-8,2017,Leiden University Medical Center (LUMC),TRUE
10.1007/s12687-016-0290-4,2017,University Medical Center Utrecht,TRUE
10.1007/s10909-016-1733-3,2017,Eindhoven University of Technology,TRUE
10.1007/s40262-016-0503-3,2017,Erasmus MC,TRUE
10.1007/s11920-017-0757-y,2017,Leiden University,TRUE
10.1007/s00041-017-9521-2,2017,Delft University of Technology,TRUE
10.1007/s00291-017-0474-2,2017,University of Twente,TRUE
10.1007/s10790-017-9587-8,2017,Tilburg University,TRUE
10.1007/s40263-017-0410-7,2017,Radboud University Medical Center,TRUE
10.1007/s10198-017-0874-x,2017,Erasmus University,TRUE
10.1007/s00186-017-0576-2,2017,Tilburg University,TRUE
10.1007/s11229-017-1346-7,2017,University of Amsterdam,TRUE
10.1007/s10459-017-9762-5,2017,University Medical Center Groningen (UMCG),TRUE
10.1007/s00168-017-0807-8,2017,Utrecht University,TRUE
10.1007/s13394-017-0189-3,2017,Utrecht University,TRUE
10.1007/s00125-017-4224-4,2017,Erasmus MC,TRUE
10.1007/s11005-017-0941-3,2017,Delft University of Technology,TRUE
10.1007/s00330-017-4752-9,2017,University of Groningen,TRUE
10.1007/s12021-017-9324-2,2017,Maastricht University,TRUE
10.1007/s40262-017-0510-z,2017,Utrecht University,TRUE
10.1007/s40656-017-0129-2,2017,University of Amsterdam,TRUE
10.1007/s00348-016-2299-1,2017,Delft University of Technology,TRUE
10.1007/s11270-017-3261-4,2017,Utrecht University,TRUE
10.1007/s11115-017-0378-2,2017,Utrecht University,TRUE
10.1007/s11166-016-9249-4,2017,Tilburg University,TRUE
10.1007/s10519-017-9837-3,2017,Academic Medical Center (AMC),TRUE
10.1007/s11192-017-2300-7,2017,Leiden University,TRUE
10.1007/s00068-017-0768-8,2017,Leiden University Medical Center (LUMC),TRUE
10.1007/s11367-017-1281-3,2017,Leiden University,TRUE
10.1007/s10645-017-9292-9,2017,University of Amsterdam,TRUE
10.1007/s00105-017-3945-0,2017,Maastricht University Medical Center (UMC+),TRUE
10.1007/s11192-017-2284-3,2017,Leiden University,TRUE
10.1007/s12035-017-0403-z,2017,Radboud University Medical Center,TRUE
10.1007/s11831-016-9207-y,2017,Eindhoven University of Technology,TRUE
10.1007/s12194-017-0394-5,2017,Radboud University Medical Center,TRUE
10.1007/s10682-017-9888-1,2017,Utrecht University,TRUE
10.1007/s40670-017-0380-x,2017,University Medical Center Utrecht,TRUE
10.1007/s00038-017-0949-6,2017,University of Groningen,TRUE
10.1007/s11095-017-2120-8,2017,Leiden University,TRUE
10.1007/s11120-017-0340-8,2017,Wageningen University,TRUE
10.1007/s00431-017-2864-5,2017,VU University Medical Center (VUmc),TRUE
10.1007/s11205-017-1554-z,2017,Erasmus University,TRUE
10.1007/s10824-017-9293-1,2017,VU University Amsterdam,TRUE
10.1007/s10539-017-9565-3,2017,University of Groningen,TRUE
10.1007/s00787-017-0950-x,2017,Leiden University,TRUE
10.1007/s10851-017-0705-9,2017,Eindhoven University of Technology,TRUE
10.1007/s11229-016-1306-7,2017,University of Groningen,TRUE
10.1007/s11115-017-0376-4,2017,Leiden University,TRUE
10.1007/s10964-017-0646-z,2017,Radboud University,TRUE
10.1007/s00158-017-1663-y,2017,Delft University of Technology,TRUE
10.1007/s00414-017-1548-z,2017,University of Amsterdam,TRUE
10.1007/s11816-017-0425-z,2017,Wageningen University,TRUE
10.1007/s40865-017-0053-x,2017,Utrecht University,TRUE
10.3758/s13414-017-1287-8,2017,University of Amsterdam,TRUE
10.1007/s40263-017-0412-5,2017,VU University Medical Center (VUmc),TRUE
10.1007/s11060-016-2352-1,2017,VU University Medical Center (VUmc),TRUE
10.3758/s13428-017-0852-3,2017,Radboud University,TRUE
10.1007/s40262-017-0508-6,2017,Erasmus MC,TRUE
10.1007/s40257-016-0245-x,2017,Leiden University Medical Center (LUMC),TRUE
10.1007/s10120-017-0695-8,2017,University Medical Center Utrecht,TRUE
10.1007/s11136-017-1512-x,2017,Radboud University Medical Center,TRUE
10.1007/s00246-017-1590-0,2017,University of Amsterdam,TRUE
10.1007/s11098-017-0882-9,2017,Utrecht University,TRUE
10.1007/s10943-017-0369-1,2017,VU University Amsterdam,TRUE
10.1007/s11750-017-0440-9,2017,VU University Amsterdam,TRUE
10.1007/s11195-017-9476-x,2017,Tilburg University,TRUE
10.1007/s12152-017-9307-x,2017,University of Twente,TRUE
10.1007/s10107-017-1126-7,2017,VU University Amsterdam,TRUE
10.1007/s10648-017-9400-z,2017,Wageningen University,TRUE
10.1007/s11192-016-2215-8,2017,Leiden University,TRUE
10.1007/s10803-016-3013-0,2017,University of Amsterdam,TRUE
10.1007/s10459-017-9765-2,2017,Maastricht University,TRUE
10.1007/s10895-017-2049-7,2017,University of Amsterdam,TRUE
10.1007/s10479-017-2407-5,2017,Tilburg University,TRUE
10.1007/s00500-017-2499-5,2017,University of Amsterdam,TRUE
10.1007/s00601-017-1254-x,2017,VU University Amsterdam,TRUE
10.1007/s10198-017-0876-8,2017,Erasmus University,TRUE
10.1007/s11746-017-2960-8,2017,Wageningen University,TRUE
10.1007/s10877-017-9990-5,2017,University of Groningen,TRUE
10.1007/s11116-017-9762-6,2017,VU University Amsterdam,TRUE
10.1007/s11205-017-1575-7,2017,University of Groningen,TRUE
10.1007/s00018-017-2460-x,2017,Leiden University Medical Center (LUMC),TRUE
10.1007/s10670-017-9882-6,2017,Tilburg University,TRUE
10.1007/s10404-017-1866-y,2017,University of Twente,TRUE
10.1007/s11104-017-3190-4,2017,Utrecht University,TRUE
10.1007/s10549-017-4157-0,2017,Maastricht University Medical Center (UMC+),TRUE
10.1007/s00779-017-1006-4,2017,Delft University of Technology,TRUE
10.1007/s12671-017-0687-0,2017,Tilburg University,TRUE
10.1007/s00415-017-8400-8,2017,University Medical Center Utrecht,TRUE
10.1007/s10955-017-1736-8,2017,Leiden University,TRUE
10.1007/s10584-017-1922-3,2017,Utrecht University,TRUE
10.1007/s00429-016-1352-4,2017,University of Amsterdam,TRUE
10.1007/s11367-017-1270-6,2017,Leiden University,TRUE
10.1007/s10554-017-1084-4,2017,VU University Medical Center (VUmc),TRUE
10.1007/s12265-017-9731-7,2017,Leiden University Medical Center (LUMC),TRUE
10.1007/s11235-017-0287-2,2017,University of Twente,TRUE
10.1007/s00261-017-1062-2,2017,Maastricht University Medical Center (UMC+),TRUE
10.1007/s00256-017-2580-2,2017,Academic Medical Center (AMC),TRUE
10.1007/s11136-017-1500-1,2017,Tilburg University,TRUE
10.1007/s10519-017-9836-4,2017,VU University Amsterdam,TRUE
10.1007/s10683-017-9517-4,2017,Tilburg University,TRUE
10.1007/s40858-017-0128-6,2017,Wageningen University,TRUE
10.1007/s00787-017-0959-1,2017,Leiden University,TRUE
10.1007/s10645-017-9290-y,2017,Tilburg University,TRUE
10.1007/s00038-016-0936-3,2017,University of Amsterdam,TRUE
10.1007/s10798-017-9396-1,2017,Delft University of Technology,TRUE
10.1007/s12117-017-9303-x,2017,Leiden University,TRUE
10.1007/s00020-017-2345-2,2017,Leiden University,TRUE
10.1007/s40264-017-0504-7,2017,Radboud University Medical Center,TRUE
10.1007/s00270-017-1607-3,2017,Leiden University Medical Center (LUMC),TRUE
10.1007/s00425-017-2656-1,2017,Wageningen University,TRUE
10.1245/s10434-017-5797-3,2017,University of Groningen,TRUE
10.1007/s10508-017-0951-3,2017,VU University Amsterdam,TRUE
10.1007/s00213-017-4549-1,2017,Maastricht University,TRUE
10.1007/s10826-017-0679-7,2017,Tilburg University,TRUE
10.1007/s00586-017-4970-5,2017,University Medical Center Utrecht,TRUE
10.1007/s10459-017-9760-7,2017,Maastricht University,TRUE
10.1007/s00247-017-3787-z,2017,Academic Medical Center (AMC),TRUE
10.1007/s00291-017-0473-3,2017,University of Twente,TRUE
10.1007/s10266-017-0296-3,2017,Radboud University Medical Center,TRUE
10.1007/s10835-017-9265-1,2017,University of Groningen,TRUE
10.1007/s00397-017-0998-z,2017,University of Amsterdam,TRUE
10.1617/s11527-017-1003-0,2017,Eindhoven University of Technology,TRUE
10.1007/s00259-017-3637-0,2017,University Medical Center Utrecht,TRUE
10.1007/s00256-017-2581-1,2017,Leiden University Medical Center (LUMC),TRUE
10.1007/s10554-017-1093-3,2017,Leiden University Medical Center (LUMC),TRUE
10.1007/s40520-016-0711-6,2017,University of Twente,TRUE
10.1007/s40719-017-0074-2,2017,Academic Medical Center (AMC),TRUE
10.1007/s00299-017-2098-z,2017,Wageningen University,TRUE
10.1007/s11136-017-1497-5,2017,VU University Amsterdam,TRUE
10.1007/s00167-016-4403-8,2017,Academic Medical Center (AMC),TRUE
10.1007/s10877-017-9999-9,2017,University of Twente,TRUE
10.1245/s10434-017-5815-5,2017,University Medical Center Utrecht,TRUE
10.1007/s10549-017-4137-4,2017,Radboud University Medical Center,TRUE
10.1007/s40262-017-0515-7,2017,Academic Medical Center (AMC),TRUE
10.1007/s10578-017-0712-5,2017,University of Amsterdam,TRUE
10.1007/s00520-017-3598-7,2017,University Medical Center Groningen (UMCG),TRUE
10.1007/s10826-017-0661-4,2017,VU University Amsterdam,TRUE
10.1007/s00431-017-2871-6,2017,Academic Medical Center (AMC),TRUE
10.1007/s10096-017-2937-4,2017,University Medical Center Utrecht,TRUE
10.1007/s00414-017-1546-1,2017,Academic Medical Center (AMC),TRUE
10.1007/s13187-017-1190-y,2017,University of Groningen,TRUE
10.1007/s10592-017-0940-z,2017,Wageningen University,TRUE
10.1007/s10503-016-9418-2,2017,Radboud University,TRUE
10.1007/s00454-017-9878-7,2017,Eindhoven University of Technology,TRUE
10.1007/s13670-017-0196-y,2017,Radboud University Medical Center,TRUE
10.1007/s10237-017-0881-y,2017,Delft University of Technology,TRUE
10.1007/s00391-017-1196-4,2017,Radboud University,TRUE
10.1007/s12062-017-9176-4,2017,Maastricht University,TRUE
10.1007/s11069-017-2763-0,2017,VU University Amsterdam,TRUE
10.1007/s10549-017-4155-2,2017,Maastricht University Medical Center (UMC+),TRUE
10.1007/s11136-017-1507-7,2017,Erasmus MC,TRUE
10.1007/s10784-017-9351-3,2017,Wageningen University,TRUE
10.1007/s10677-017-9780-7,2017,Delft University of Technology,TRUE
10.1007/s00167-017-4438-5,2017,Radboud University Medical Center,TRUE
10.1007/s40429-017-0131-5,2017,Radboud University,TRUE
10.1007/s00167-017-4440-y,2017,Academic Medical Center (AMC),TRUE
10.1007/s11307-016-1042-x,2017,University Medical Center Utrecht,TRUE
10.1007/s41125-017-0012-x,2017,Radboud University,TRUE
10.1007/s10802-017-0271-z,2017,University of Amsterdam,TRUE
10.1007/s12119-017-9419-9,2017,Utrecht University,TRUE
10.1007/s00345-017-2013-9,2017,Radboud University Medical Center,TRUE
10.1007/s00041-017-9532-z,2017,Delft University of Technology,TRUE
10.1007/s00066-017-1121-1,2017,Erasmus MC,TRUE
10.1007/s00068-017-0783-9,2017,University Medical Center Utrecht,TRUE
10.1007/s00103-017-2521-1,2017,Maastricht University,TRUE
10.1007/s00134-017-4738-8,2017,Radboud University Medical Center,TRUE
10.1007/s00167-017-4473-2,2017,Radboud University Medical Center,TRUE
10.1007/s00180-017-0721-7,2017,University of Groningen,TRUE
10.1007/s00192-017-3304-9,2017,Maastricht University Medical Center (UMC+),TRUE
10.1007/s00204-017-1941-x,2017,Wageningen University,TRUE
10.1007/s00221-016-4868-1,2017,VU University Amsterdam,TRUE
10.1007/s00221-017-4912-9,2017,Utrecht University,TRUE
10.1007/s00223-017-0264-5,2017,Maastricht University Medical Center (UMC+),TRUE
10.1007/s00228-017-2220-8,2017,University Medical Center Groningen (UMCG),TRUE
10.1007/s00251-017-0982-x,2017,VU University Amsterdam,TRUE
10.1007/s00253-017-8190-z,2017,University of Groningen,TRUE
10.1007/s00253-017-8212-x,2017,Wageningen University,TRUE
10.1007/s00253-017-8214-8,2017,Wageningen University,TRUE
10.1007/s00259-017-3651-2,2017,Maastricht University Medical Center (UMC+),TRUE
10.1007/s00259-017-3664-x,2017,Academic Medical Center (AMC),TRUE
10.1007/s00259-017-3672-x,2017,University Medical Center Groningen (UMCG),TRUE
10.1007/s00259-017-3675-7,2017,Maastricht University,TRUE
10.1007/s00264-017-3467-5,2017,University Medical Center Groningen (UMCG),TRUE
10.1007/s00265-017-2288-2,2017,University of Amsterdam,TRUE
10.1007/s00267-017-0847-y,2017,Wageningen University,TRUE
10.1007/s00268-017-3962-2,2017,Academic Medical Center (AMC),TRUE
10.1007/s00330-017-4767-2,2017,Radboud University Medical Center,TRUE
10.1007/s00330-017-4768-1,2017,Erasmus MC,TRUE
10.1007/s00330-017-4770-7,2017,University Medical Center Utrecht,TRUE
10.1007/s00330-017-4789-9,2017,University Medical Center Groningen (UMCG),TRUE
10.1007/s00330-017-4802-3,2017,University Medical Center Utrecht,TRUE
10.1007/s00340-017-6688-9,2017,Eindhoven University of Technology,TRUE
10.1007/s00345-017-2028-2,2017,University of Amsterdam,TRUE
10.1007/s00348-017-2315-0,2017,Eindhoven University of Technology,TRUE
10.1007/s00348-017-2318-x,2017,Delft University of Technology,TRUE
10.1007/s00348-017-2324-z,2017,Delft University of Technology,TRUE
10.1007/s00357-017-9226-x,2017,Maastricht University,TRUE
10.1007/s00360-017-1072-y,2017,University Medical Center Groningen (UMCG),TRUE
10.1007/s00381-017-3389-y,2017,Maastricht University Medical Center (UMC+),TRUE
10.1007/s00382-017-3619-8,2017,Utrecht University,TRUE
10.1007/s00392-017-1096-z,2017,University Medical Center Groningen (UMCG),TRUE
10.1007/s00394-017-1408-0,2017,Wageningen University,TRUE
10.1007/s00394-017-1420-4,2017,Maastricht University Medical Center (UMC+),TRUE
10.1007/s00394-017-1442-y,2017,Utrecht University,TRUE
10.1007/s00401-017-1697-7,2017,Erasmus MC,TRUE
10.1007/s00404-017-4323-y,2017,Leiden University Medical Center (LUMC),TRUE
10.1007/s00405-017-4486-y,2017,Erasmus MC,TRUE
10.1007/s00406-017-0784-z,2017,Leiden University,TRUE
10.1007/s00408-017-9983-7,2017,University Medical Center Utrecht,TRUE
10.1007/s00415-017-8424-0,2017,Radboud University Medical Center,TRUE
10.1007/s00415-017-8429-8,2017,Erasmus MC,TRUE
10.1007/s00421-017-3584-2,2017,University Medical Center Groningen (UMCG),TRUE
10.1007/s00429-017-1378-2,2017,Maastricht University,TRUE
10.1007/s00431-017-2883-2,2017,Leiden University Medical Center (LUMC),TRUE
10.1007/s00439-017-1776-9,2017,Erasmus MC,TRUE
10.1007/s00440-017-0760-6,2017,Eindhoven University of Technology,TRUE
10.1007/s00441-017-2598-8,2017,Radboud University Medical Center,TRUE
10.1007/s00441-017-2600-5,2017,Radboud University Medical Center,TRUE
10.1007/s00453-017-0306-4,2017,University of Twente,TRUE
10.1007/s00454-017-9879-6,2017,Eindhoven University of Technology,TRUE
10.1007/s00464-017-5450-z,2017,Maastricht University,TRUE
10.1007/s00464-017-5456-6,2017,Academic Medical Center (AMC),TRUE
10.1007/s00464-017-5494-0,2017,VU University Medical Center (VUmc),TRUE
10.1007/s00467-017-3625-4,2017,Academic Medical Center (AMC),TRUE
10.1007/s00467-017-3626-3,2017,Academic Medical Center (AMC),TRUE
10.1007/s00467-017-3642-3,2017,Radboud University Medical Center,TRUE
10.1007/s00520-017-3668-x,2017,Wageningen University,TRUE
10.1007/s00586-017-5032-8,2017,University Medical Center Utrecht,TRUE
10.1007/s00592-017-0985-y,2017,University Medical Center Groningen (UMCG),TRUE
10.1007/s00787-017-0972-4,2017,VU University Amsterdam,TRUE
10.1007/s10029-017-1600-4,2017,University Medical Center Utrecht,TRUE
10.1007/s10035-017-0705-x,2017,University of Twente,TRUE
10.1007/s10067-017-3589-6,2017,Maastricht University,TRUE
10.1007/s10096-017-2969-9,2017,University Medical Center Utrecht,TRUE
10.1007/s10120-017-0708-7,2017,Radboud University Medical Center,TRUE
10.1007/s10198-017-0880-z,2017,Erasmus MC,TRUE
10.1007/s10198-017-0883-9,2017,Erasmus University,TRUE
10.1007/s10231-017-0655-2,2017,Leiden University,TRUE
10.1007/s10236-017-1043-6,2017,Delft University of Technology,TRUE
10.1007/s10270-017-0590-0,2017,Eindhoven University of Technology,TRUE
10.1007/s10334-017-0611-6,2017,Leiden University Medical Center (LUMC),TRUE
10.1007/s10433-017-0420-9,2017,VU University Amsterdam,TRUE
10.1007/s10441-017-9306-7,2017,Erasmus University,TRUE
10.1007/s10456-017-9546-9,2017,VU University Medical Center (VUmc),TRUE
10.1007/s10460-017-9778-8,2017,Wageningen University,TRUE
10.1007/s10461-017-1757-y,2017,Leiden University,TRUE
10.1007/s10468-017-9678-z,2017,Radboud University,TRUE
10.1007/s10479-017-2454-y,2017,Delft University of Technology,TRUE
10.1007/s10482-017-0855-1,2017,Fungal Biodiversity Center (CBS),TRUE
10.1007/s10506-017-9196-7,2017,University of Amsterdam,TRUE
10.1007/s10506-017-9199-4,2017,University of Groningen,TRUE
10.1007/s10526-017-9801-4,2017,Wageningen University,TRUE
10.1007/s10531-017-1329-5,2017,Radboud University,TRUE
10.1007/s10545-017-0029-3,2017,Maastricht University Medical Center (UMC+),TRUE
10.1007/s10549-017-4180-1,2017,Maastricht University,TRUE
10.1007/s10551-017-3488-4,2017,Radboud University,TRUE
10.1007/s10551-017-3512-8,2017,University of Twente,TRUE
10.1007/s10554-017-1111-5,2017,Leiden University Medical Center (LUMC),TRUE
10.1007/s10554-017-1125-z,2017,Academic Medical Center (AMC),TRUE
10.1007/s10561-017-9613-x,2017,Erasmus MC,TRUE
10.1007/s10623-017-0347-3,2017,Radboud University,TRUE
10.1007/s10637-017-0451-2,2017,Utrecht University,TRUE
10.1007/s10646-017-1790-7,2017,VU University Amsterdam,TRUE
10.1007/s10651-017-0368-0,2017,Wageningen University,TRUE
10.1007/s10654-017-0236-0,2017,Erasmus MC,TRUE
10.1007/s10668-017-9938-4,2017,VU University Amsterdam,TRUE
10.1007/s10670-017-9890-6,2017,Maastricht University,TRUE
10.1007/s10676-017-9421-9,2017,Tilburg University,TRUE
10.1007/s10677-017-9796-z,2017,Utrecht University,TRUE
10.1007/s10677-017-9797-y,2017,Utrecht University,TRUE
10.1007/s10677-017-9801-6,2017,University of Groningen,TRUE
10.1007/s10677-017-9803-4,2017,University of Groningen,TRUE
10.1007/s10696-017-9285-7,2017,Erasmus University,TRUE
10.1007/s10734-017-0126-0,2017,Maastricht University,TRUE
10.1007/s10763-017-9810-x,2017,Utrecht University,TRUE
10.1007/s10784-017-9366-9,2017,Wageningen University,TRUE
10.1007/s10790-017-9593-x,2017,Erasmus University,TRUE
