"Institution";"DOI";"is_hybrid";"period"
"VU University Medical Center (VUmc)";"10.1007/s00787-015-0764-7";TRUE;2015
"University Medical Center Utrecht";"10.1007/s12630-015-0492-y";TRUE;2015
"Erasmus MC";"10.1007/s00439-015-1595-9";TRUE;2015
"Utrecht University";"10.1007/s11269-015-1139-z";TRUE;2015
"University Medical Center Utrecht";"10.1007/s00394-015-1030-y";TRUE;2015
"Academic Medical Center (AMC)";"10.1007/s10654-015-0083-9";TRUE;2015
"Erasmus MC";"10.1007/s10654-015-0082-x";TRUE;2015
"University Medical Center Groningen (UMCG)";"10.1007/s40336-015-0139-6";TRUE;2015
"University Medical Center Utrecht";"10.1007/s00234-015-1577-6";TRUE;2015
"Utrecht University";"10.1007/s10488-015-0679-0";TRUE;2015
"University of Twente";"10.1007/s10257-015-0291-6";TRUE;2015
"Radboud University Medical Center";"10.1007/s00520-015-2909-0";TRUE;2015
"Wageningen University";"10.1007/s12155-015-9669-z";TRUE;2015
"University of Twente";"10.1007/s00392-015-0907-3";TRUE;2015
"Maastricht University";"10.1007/s12035-015-9423-8";TRUE;2015
"Delft University of Technology";"10.1007/s00453-015-0069-8";TRUE;2015
"Erasmus University";"10.1007/s10997-015-9330-4";TRUE;2015
"University of Groningen";"10.1007/s10479-015-1912-7";TRUE;2015
"University Medical Center Groningen (UMCG)";"10.1007/s11307-015-0882-0";TRUE;2015
"Delft University of Technology";"10.1007/s12685-015-0145-7";TRUE;2015
"Leiden University Medical Center (LUMC)";"10.1007/s00228-015-1935-7";TRUE;2015
"VU University Medical Center (VUmc)";"10.1007/s40266-015-0293-6";TRUE;2015
"University of Groningen";"10.1007/s00421-015-3248-z";TRUE;2015
"Maastricht University";"10.1007/s13235-015-0169-8";TRUE;2015
"University of Amsterdam";"10.1007/s10503-015-9373-3";TRUE;2015
"University of Amsterdam";"10.1007/s10503-015-9378-y";TRUE;2015
"University of Twente";"10.1007/s00280-015-2874-9";TRUE;2015
"Delft University of Technology";"10.1007/s12031-015-0641-3";TRUE;2015
"Erasmus MC";"10.1007/s00428-015-1832-6";TRUE;2015
"Utrecht University";"10.1007/s10329-015-0482-2";TRUE;2015
"University of Amsterdam";"10.1007/s10804-015-9217-2";TRUE;2015
"Academic Medical Center (AMC)";"10.1007/s00134-015-4057-x";TRUE;2015
"Leiden University Medical Center (LUMC)";"10.1007/s10549-015-3562-5";TRUE;2015
"Erasmus MC";"10.1007/s10840-015-0054-9";TRUE;2015
"Utrecht University";"10.1007/s10113-015-0866-2";TRUE;2015
"VU University Medical Center (VUmc)";"10.1007/s00223-015-0059-5";TRUE;2015
"Leiden University";"10.1007/s40571-015-0064-5";TRUE;2015
"Erasmus MC";"10.1007/s10803-015-2595-2";TRUE;2015
"University Medical Center Utrecht";"10.1007/s12265-015-9643-3";TRUE;2015
"University of Amsterdam";"10.3758/s13423-015-0913-5";TRUE;2015
"Leiden University";"10.1007/s12526-015-0384-y";TRUE;2015
"Utrecht University";"10.1007/s10880-015-9432-9";TRUE;2015
"University Medical Center Utrecht";"10.1007/s13402-015-0241-9";TRUE;2015
"University Medical Center Utrecht";"10.1007/s00405-015-3773-8";TRUE;2015
"VU University Medical Center (VUmc)";"10.1007/s00125-015-3754-x";TRUE;2015
"VU University Medical Center (VUmc)";"10.1007/s11538-015-0103-7";TRUE;2015
"University Medical Center Utrecht";"10.1007/s00330-015-4013-8";TRUE;2015
"Delft University of Technology";"10.1007/s10458-015-9309-1";TRUE;2015
"Utrecht University";"10.1007/s10508-015-0627-9";TRUE;2015
"Radboud University";"10.1007/s11061-015-9454-4";TRUE;2015
"Leiden University Medical Center (LUMC)";"10.1007/s00520-015-2925-0";TRUE;2015
"Maastricht University";"10.1007/s00221-015-4437-z";TRUE;2015
"Wageningen University";"10.1007/s00374-015-1056-6";TRUE;2015
"Radboud University Medical Center";"10.1007/s40262-015-0325-8";TRUE;2015
"Erasmus MC";"10.1007/s00234-015-1571-z";TRUE;2015
"Utrecht University";"10.1007/s10849-015-9224-5";TRUE;2015
"Leiden University Medical Center (LUMC)";"10.1007/s13361-015-1258-z";TRUE;2015
"University Medical Center Utrecht";"10.1007/s00415-015-7898-x";TRUE;2015
"Erasmus University";"10.1007/s10657-015-9514-z";TRUE;2015
"VU University Amsterdam";"10.1007/s10519-015-9745-3";TRUE;2015
"Maastricht University";"10.1007/s10058-015-0180-y";TRUE;2015
"Leiden University";"10.1007/s10295-015-1666-x";TRUE;2015
"Leiden University";"10.1007/s10610-015-9288-4";TRUE;2015
"Utrecht University";"10.1007/s11242-015-0546-1";TRUE;2015
"University of Amsterdam";"10.1007/s10508-015-0594-1";TRUE;2015
"University Medical Center Utrecht";"10.1007/s11060-015-1883-1";TRUE;2015
"Erasmus MC";"10.1007/s40262-015-0328-5";TRUE;2015
"Delft University of Technology";"10.1007/s10940-015-9265-6";TRUE;2015
"University of Groningen";"10.1007/s10336-015-1284-4";TRUE;2015
"Maastricht University";"10.1007/s13361-015-1254-3";TRUE;2015
"University of Amsterdam";"10.1007/s10639-015-9430-4";TRUE;2015
"Utrecht University";"10.1007/s10637-015-0281-z";TRUE;2015
"Wageningen University";"10.1007/s40258-015-0200-7";TRUE;2015
"Eindhoven University of Technology";"10.1007/s00031-015-9335-8";TRUE;2015
"Wageningen University";"10.1007/s10531-015-0985-6";TRUE;2015
"Eindhoven University of Technology";"10.1007/s11134-015-9460-z";TRUE;2015
"VU University Amsterdam";"10.1007/s12076-015-0155-1";TRUE;2015
"Erasmus MC";"10.1007/s11136-015-1130-4";TRUE;2015
"Maastricht University Medical Center (UMC+)";"10.1007/s00259-015-3169-4";TRUE;2015
"Tilburg University";"10.1007/s11136-015-1135-z";TRUE;2015
"Eindhoven University of Technology";"10.1007/s11370-015-0185-y";TRUE;2015
"Leiden University";"10.1007/s10745-015-9783-8";TRUE;2015
"University Medical Center Utrecht";"10.1007/s10877-015-9777-5";TRUE;2015
"University of Groningen";"10.1007/s00464-015-4254-2";TRUE;2015
"Wageningen University";"10.1007/s12263-015-0478-y";TRUE;2015
"Maastricht University";"10.1007/s12115-015-9927-x";TRUE;2015
"University of Amsterdam";"10.1007/s11136-015-1127-z";TRUE;2015
"VU University Medical Center (VUmc)";"10.1007/s00268-015-3223-1";TRUE;2015
"University of Groningen";"10.1007/s00425-015-2395-0";TRUE;2015
"University of Groningen";"10.1007/s00464-015-4508-z";TRUE;2015
"University of Amsterdam";"10.1007/s10503-015-9377-z";TRUE;2015
"University Medical Center Utrecht";"10.1007/s00234-015-1589-2";TRUE;2015
"Academic Medical Center (AMC)";"10.1007/s00423-015-1337-4";TRUE;2015
"University of Amsterdam";"10.1007/s00264-015-2982-5";TRUE;2015
"Wageningen University";"10.1007/s10980-015-0258-5";TRUE;2015
"Academic Medical Center (AMC)";"10.1007/s11764-015-0485-4";TRUE;2015
"University Medical Center Utrecht";"10.1245/s10434-015-4840-5";TRUE;2015
"Eindhoven University of Technology";"10.1007/s10894-015-0012-7";TRUE;2015
"University Medical Center Groningen (UMCG)";"10.1007/s10459-015-9634-9";TRUE;2015
"Erasmus MC";"10.1007/s00394-015-1026-7";TRUE;2015
"VU University Medical Center (VUmc)";"10.1007/s10096-015-2484-9";TRUE;2015
"Wageningen University";"10.1007/s00253-015-6937-y";TRUE;2015
"Leiden University";"10.1007/s11121-015-0602-7";TRUE;2015
"Utrecht University";"10.1007/s11121-015-0598-z";TRUE;2015
"Utrecht University";"10.1007/s00221-015-4438-y";TRUE;2015
"University of Groningen";"10.1007/s11229-015-0916-9";TRUE;2015
"University of Groningen";"10.1007/s00702-015-1465-6";TRUE;2015
"Erasmus University";"10.1007/s10198-015-0729-2";TRUE;2015
"VU University Medical Center (VUmc)";"10.1007/s00277-015-2509-6";TRUE;2015
"VU University Amsterdam";"10.1007/s00441-015-2263-z";TRUE;2015
"Maastricht University";"10.1007/s12685-015-0140-z";TRUE;2015
"University of Twente";"10.1007/s10519-015-9735-5";TRUE;2015
"University of Groningen";"10.1007/s11185-015-9150-9";TRUE;2015
"Wageningen University";"10.1007/s10546-015-0086-9";TRUE;2015
"Radboud University Medical Center";"10.1007/s13760-015-0528-7";TRUE;2015
"Maastricht University Medical Center (UMC+)";"10.1007/s10096-015-2482-y";TRUE;2015
"University of Amsterdam";"10.1007/s10503-015-9374-2";TRUE;2015
"University of Amsterdam";"10.1007/s40496-015-0064-9";TRUE;2015
"University Medical Center Utrecht";"10.1007/s00134-015-4071-z";TRUE;2015
"Radboud University Medical Center";"10.1007/s12308-015-0259-y";TRUE;2015
"Leiden University";"10.3758/s13423-015-0934-0";TRUE;2015
"University of Groningen";"10.1007/s12064-015-0214-6";TRUE;2015
"Tilburg University";"10.1007/s10926-015-9607-0";TRUE;2015
"Leiden University Medical Center (LUMC)";"10.1007/s10637-015-0285-8";TRUE;2015
"Tilburg University";"10.1007/s10790-015-9515-8";TRUE;2015
"Delft University of Technology";"10.1007/s11948-015-9697-2";TRUE;2015
"Erasmus MC";"10.1007/s40264-015-0341-5";TRUE;2015
"Radboud University Medical Center";"10.1007/s10803-015-2572-9";TRUE;2015
"VU University Amsterdam";"10.1007/s12061-015-9167-x";TRUE;2015
"VU University Medical Center (VUmc)";"10.1007/s00520-015-2910-7";TRUE;2015
"University of Groningen";"10.1007/s00520-015-2911-6";TRUE;2015
"Erasmus MC";"10.1007/s00259-015-3193-4";TRUE;2015
"University Medical Center Utrecht";"10.1007/s00247-015-3420-y";TRUE;2015
"Tilburg University";"10.1007/s11336-015-9475-8";TRUE;2015
"Erasmus MC";"10.1007/s10439-015-1410-8";TRUE;2015
"Leiden University";"10.1007/s10828-015-9075-0";TRUE;2015
"Maastricht University Medical Center (UMC+)";"10.1007/s00701-015-2547-9";TRUE;2015
"Eindhoven University of Technology";"10.1007/s10009-015-0399-5";TRUE;2015
"Utrecht University";"10.1007/s00787-015-0772-7";TRUE;2015
"Maastricht University Medical Center (UMC+)";"10.1007/s12576-015-0398-z";TRUE;2015
"VU University Medical Center (VUmc)";"10.1007/s11136-015-1124-2";TRUE;2015
"Radboud University";"10.1007/s00345-015-1679-0";TRUE;2015
"VU University Medical Center (VUmc)";"10.1007/s11136-015-1122-4";TRUE;2015
"Delft University of Technology";"10.1007/s00253-015-6971-9";TRUE;2015
"Delft University of Technology";"10.1007/s00190-015-0850-0";TRUE;2015
"University Medical Center Groningen (UMCG)";"10.1007/s12630-015-0464-2";TRUE;2015
"University of Groningen";"10.1007/s00186-015-0513-1";TRUE;2015
"Tilburg University";"10.1007/s10801-015-0633-y";TRUE;2015
"Erasmus MC";"10.1007/s00428-015-1830-8";TRUE;2015
"Radboud University";"10.1007/s10608-015-9716-2";TRUE;2015
"University of Groningen";"10.1007/s00428-015-1824-6";TRUE;2015
"VU University Amsterdam";"10.1007/s12685-015-0144-8";TRUE;2015
"University Medical Center Utrecht";"10.1007/s00431-015-2626-1";TRUE;2015
"Radboud University Medical Center";"10.1007/s00787-015-0766-5";TRUE;2015
"Delft University of Technology";"10.1007/s10696-015-9224-4";TRUE;2015
"University Medical Center Groningen (UMCG)";"10.1007/s00520-015-2919-y";TRUE;2015
"Radboud University Medical Center";"10.1007/s00277-015-2486-9";TRUE;2015
"University Medical Center Utrecht";"10.1007/s00345-015-1691-4";TRUE;2015
"Maastricht University";"10.1007/s10683-015-9468-6";TRUE;2015
"Eindhoven University of Technology";"10.1140/epje/i2015-15105-5";TRUE;2015
