"Institution";"DOI";"is_hybrid";"period"
"University of Amsterdam";"10.1007/s11192-015-1630-6";TRUE;2015
"Delft University of Technology";"10.1007/s00792-015-0765-y";TRUE;2015
"University Medical Center Utrecht";"10.1007/s11523-015-0374-9";TRUE;2015
"Wageningen University";"10.1007/s12231-015-9309-8";TRUE;2015
"Academic Medical Center (AMC)";"10.1007/s11908-015-0495-4";TRUE;2015
"Wageningen University";"10.1007/s10705-015-9708-3";TRUE;2015
"Radboud University Medical Center";"10.1007/s12308-015-0249-0";TRUE;2015
"University of Groningen";"10.1007/s00726-015-2023-0";TRUE;2015
"Delft University of Technology";"10.1007/s10494-015-9623-3";TRUE;2015
"Wageningen University";"10.1007/s11367-015-0914-7";TRUE;2015
"Utrecht University";"10.1007/s10739-015-9410-y";TRUE;2015
"Wageningen University";"10.1007/s11051-015-2911-y";TRUE;2015
"Radboud University Medical Center";"10.1007/s00330-015-3743-y";TRUE;2015
"Wageningen University";"10.1007/s00216-015-8775-2";TRUE;2015
"Academic Medical Center (AMC)";"10.1007/s11682-015-9395-3";TRUE;2015
"University of Groningen";"10.1007/s10988-015-9174-z";TRUE;2015
"Eindhoven University of Technology";"10.1007/s10951-015-0432-2";TRUE;2015
"Utrecht University";"10.1007/s11325-015-1206-y";TRUE;2015
"Maastricht University";"10.1007/s11115-015-0319-x";TRUE;2015
"VU University Medical Center (VUmc)";"10.1007/s10880-015-9423-x";TRUE;2015
"Leiden University Medical Center (LUMC)";"10.1007/s00380-015-0703-z";TRUE;2015
"University of Groningen";"10.1007/s00134-015-3899-6";TRUE;2015
"University of Groningen";"10.1007/s10645-015-9254-z";TRUE;2015
"Erasmus MC";"10.1007/s40618-015-0323-6";TRUE;2015
"Radboud University";"10.1007/s11948-015-9660-2";TRUE;2015
"Academic Medical Center (AMC)";"10.1007/s00384-015-2253-3";TRUE;2015
"Utrecht University";"10.1007/s00221-015-4355-0";TRUE;2015
"University of Amsterdam";"10.1007/s00220-015-2398-5";TRUE;2015
"Tilburg University";"10.1007/s00520-015-2802-x";TRUE;2015
"Wageningen University";"10.1007/s10551-015-2728-8";TRUE;2015
"Academic Medical Center (AMC)";"10.1007/s00018-015-1974-3";TRUE;2015
"VU University Amsterdam";"10.1007/s00268-015-3100-y";TRUE;2015
"Delft University of Technology";"10.1007/s40571-015-0055-6";TRUE;2015
"University of Groningen";"10.1007/s11218-015-9290-1";TRUE;2015
"Academic Medical Center (AMC)";"10.1007/s00330-015-3737-9";TRUE;2015
"University of Twente";"10.1007/s12350-015-0164-x";TRUE;2015
"University of Groningen";"10.1007/s00253-015-6639-5";TRUE;2015
"Utrecht University";"10.1007/s11858-015-0698-z";TRUE;2015
"Delft University of Technology";"10.1007/s11044-015-9461-z";TRUE;2015
"Academic Medical Center (AMC)";"10.1007/s11999-015-4376-9";TRUE;2015
"Eindhoven University of Technology";"10.1007/s11340-015-0046-9";TRUE;2015
"Radboud University Medical Center";"10.1007/s00520-015-2795-5";TRUE;2015
"University of Twente";"10.1007/s10902-015-9647-3";TRUE;2015
"Radboud University";"10.1007/s10964-015-0308-y";TRUE;2015
"University of Twente";"10.1007/s11095-015-1734-y";TRUE;2015
"Maastricht University";"10.1007/s00228-015-1878-z";TRUE;2015
"Radboud University Medical Center";"10.1007/s40272-015-0137-1";TRUE;2015
"VU University Amsterdam";"10.1007/s40520-015-0390-8";TRUE;2015
"University of Groningen";"10.1007/s10964-015-0310-4";TRUE;2015
"Utrecht University";"10.1007/s00265-015-1946-5";TRUE;2015
"Radboud University Medical Center";"10.1007/s00520-015-2808-4";TRUE;2015
"University Medical Center Groningen (UMCG)";"10.1007/s40264-015-0302-z";TRUE;2015
"University Medical Center Utrecht";"10.1007/s11060-015-1826-x";TRUE;2015
"University of Amsterdam";"10.1007/s11165-015-9474-x";TRUE;2015
"Academic Medical Center (AMC)";"10.1007/s11894-015-0444-2";TRUE;2015
"University Medical Center Utrecht";"10.1007/s10803-015-2473-y";TRUE;2015
"University Medical Center Utrecht";"10.1007/s00234-015-1543-3";TRUE;2015
"Erasmus MC";"10.1245/s10434-015-4632-y";TRUE;2015
"Eindhoven University of Technology";"10.1007/s10539-015-9490-2";TRUE;2015
"Academic Medical Center (AMC)";"10.1007/s00167-015-3664-y";TRUE;2015
"University Medical Center Utrecht";"10.1007/s11136-015-1050-3";TRUE;2015
"Erasmus MC";"10.1007/s00384-015-2270-2";TRUE;2015
"Eindhoven University of Technology";"10.1007/s10851-015-0586-8";TRUE;2015
"University of Amsterdam";"10.1007/s10801-015-0609-y";TRUE;2015
"Maastricht University";"10.1007/s10826-015-0235-2";TRUE;2015
"Wageningen University";"10.1007/s00204-015-1541-6";TRUE;2015
"Leiden University";"10.1007/s11695-015-1748-x";TRUE;2015
"University of Amsterdam";"10.1007/s11077-015-9219-8";TRUE;2015
"Tilburg University";"10.1007/s00221-015-4363-0";TRUE;2015
"University of Groningen";"10.1007/s00259-015-3107-5";TRUE;2015
"VU University Amsterdam";"10.1007/s10869-015-9410-0";TRUE;2015
"Tilburg University";"10.1007/s13235-015-0162-2";TRUE;2015
"University of Twente";"10.1007/s00766-015-0230-6";TRUE;2015
"VU University Amsterdam";"10.1007/s12061-015-9142-6";TRUE;2015
"University of Twente";"10.1007/s11205-015-0986-6";TRUE;2015
"Delft University of Technology";"10.1007/s00170-015-7305-x";TRUE;2015
"University of Twente";"10.1007/s00339-015-9238-5";TRUE;2015
"Utrecht University";"10.1007/s11695-015-1718-3";TRUE;2015
"Academic Medical Center (AMC)";"10.1007/s11926-015-0522-3";TRUE;2015
"Leiden University";"10.1007/s10578-015-0553-z";TRUE;2015
"Utrecht University";"10.1007/s11251-015-9351-z";TRUE;2015
"VU University Medical Center (VUmc)";"10.1007/s00259-015-3087-5";TRUE;2015
"Erasmus MC";"10.1007/s40272-015-0138-0";TRUE;2015
"Eindhoven University of Technology";"10.1007/s10584-015-1435-x";TRUE;2015
"Erasmus MC";"10.1007/s00228-015-1880-5";TRUE;2015
"VU University Amsterdam";"10.1007/s11027-015-9662-z";TRUE;2015
"Utrecht University";"10.1007/s11113-015-9369-6";TRUE;2015
"Maastricht University";"10.1007/s00127-015-1082-6";TRUE;2015
"VU University Medical Center (VUmc)";"10.1007/s00520-015-2778-6";TRUE;2015
"Tilburg University";"10.1007/s10531-015-0948-y";TRUE;2015
"Academic Medical Center (AMC)";"10.1007/s00251-015-0849-y";TRUE;2015
"Radboud University Medical Center";"10.1007/s00192-015-2754-1";TRUE;2015
"Tilburg University";"10.1007/s11634-015-0211-0";TRUE;2015
"Erasmus MC";"10.1007/s40264-015-0316-6";TRUE;2015
"Maastricht University";"10.1007/s00330-015-3856-3";TRUE;2015
"University of Amsterdam";"10.1007/s10551-015-2727-9";TRUE;2015
"University Medical Center Groningen (UMCG)";"10.1007/s10557-015-6600-y";TRUE;2015
"University of Amsterdam";"10.1007/s10639-015-9412-6";TRUE;2015
"Academic Medical Center (AMC)";"10.1007/s11517-015-1331-6";TRUE;2015
"Maastricht University";"10.1007/s00204-015-1545-2";TRUE;2015
"University of Groningen";"10.1007/s40273-015-0291-x";TRUE;2015
