"Institution";"DOI";"is_hybrid";"period"
"VU University Amsterdam";"10.1007/s00601-016-1090-4";TRUE;2016
"Academic Medical Center (AMC)";"10.1007/s00464-016-4889-7";TRUE;2016
"VU University Amsterdam";"10.1007/s10784-016-9318-9";TRUE;2016
"VU University Medical Center (VUmc)";"10.1007/s11102-016-0716-3";TRUE;2016
"University of Twente";"10.1007/s13593-016-0363-0";TRUE;2016
"University of Twente";"10.1007/s10584-016-1657-6";TRUE;2016
"VU University Medical Center (VUmc)";"10.1007/s00125-016-3938-z";TRUE;2016
"Erasmus University";"10.1007/s00330-016-4329-z";TRUE;2016
"Maastricht University Medical Center (UMC+)";"10.1007/s00330-016-4336-0";TRUE;2016
"Maastricht University";"10.1007/s00198-016-3555-1";TRUE;2016
"VU University Amsterdam";"10.3758/s13423-016-1035-4";TRUE;2016
"University of Groningen";"10.1208/s12249-016-0515-1";TRUE;2016
"Radboud University";"10.3758/s13423-016-1030-9";TRUE;2016
"Wageningen University";"10.1007/s10546-016-0152-y";TRUE;2016
"VU University Medical Center (VUmc)";"10.1007/s10456-016-9506-9";TRUE;2016
"Tilburg University";"10.1007/s11060-016-2115-z";TRUE;2016
"Erasmus University";"10.1007/s00384-016-2573-y";TRUE;2016
"Utrecht University";"10.1007/s10942-016-0236-0";TRUE;2016
"VU University Medical Center (VUmc)";"10.1007/s10926-016-9639-0";TRUE;2016
"VU University Amsterdam";"10.1007/s10729-016-9364-4";TRUE;2016
"Radboud University Medical Center";"10.1007/s10802-016-0149-5";TRUE;2016
"VU University Amsterdam";"10.1007/s10107-016-1004-8";TRUE;2016
"University of Groningen";"10.1007/s11098-016-0667-6";TRUE;2016
"Delft University of Technology";"10.1007/s40735-016-0042-3";TRUE;2016
"VU University Amsterdam";"10.1007/s00601-016-1094-0";TRUE;2016
"Radboud University Medical Center";"10.1007/s00262-016-1832-7";TRUE;2016
"University of Groningen";"10.1007/s12126-016-9243-9";TRUE;2016
"Utrecht University";"10.1007/s10826-016-0416-7";TRUE;2016
"Netherlands Institute of Ecology";"10.1007/s00265-016-2107-1";TRUE;2016
"Delft University of Technology";"10.1007/s00253-016-7500-1";TRUE;2016
"Maastricht University Medical Center (UMC+)";"10.1007/s00384-016-2576-8";TRUE;2016
"Maastricht University";"10.1007/s13235-016-0186-2";TRUE;2016
"University of Twente";"10.1007/s10608-016-9774-0";TRUE;2016
"Erasmus MC";"10.1007/s00134-016-4344-1";TRUE;2016
"Radboud University Medical Center";"10.1007/s11255-016-1283-2";TRUE;2016
"VU University Amsterdam";"10.1007/s10433-016-0370-7";TRUE;2016
"University Medical Center Groningen (UMCG)";"10.1007/s12350-016-0482-7";TRUE;2016
"VU University Amsterdam";"10.1007/s00332-016-9298-5";TRUE;2016
"University of Groningen";"10.1007/s00359-016-1084-1";TRUE;2016
"Leiden University";"10.1007/s11047-016-9550-9";TRUE;2016
"Delft University of Technology";"10.1007/s11517-016-1490-0";TRUE;2016
"Tilburg University";"10.1007/s10287-016-0253-6";TRUE;2016
"University of Groningen";"10.1007/s10992-016-9397-7";TRUE;2016
"Leiden University";"10.1007/s10826-016-0418-5";TRUE;2016
"Radboud University";"10.1007/s00355-016-0958-z";TRUE;2016
"Wageningen University";"10.1007/s11269-016-1315-9";TRUE;2016
"Erasmus University";"10.1007/s13347-016-0217-3";TRUE;2016
"Rathenau Institute";"10.1007/s11569-016-0257-2";TRUE;2016
"University Medical Center Utrecht";"10.1007/s11906-016-0648-3";TRUE;2016
"University of Amsterdam";"10.1007/s10493-016-0042-5";TRUE;2016
"Radboud University";"10.1007/s00497-016-0282-x";TRUE;2016
"Academic Medical Center (AMC)";"10.1007/s11517-016-1497-6";TRUE;2016
"Radboud University Medical Center";"10.1007/s00439-016-1658-6";TRUE;2016
"Radboud University Medical Center";"10.1007/s00423-016-1414-3";TRUE;2016
"Delft University of Technology";"10.1007/s11948-016-9780-3";TRUE;2016
"Utrecht University";"10.1007/s40336-016-0172-0";TRUE;2016
"Erasmus University";"10.1007/s10549-016-3777-0";TRUE;2016
"Radboud University Medical Center";"10.1007/s00405-016-4020-7";TRUE;2016
"Radboud University Medical Center";"10.1007/s40262-016-0403-6";TRUE;2016
"Radboud University Medical Center";"10.1007/s00428-016-1935-8";TRUE;2016
"Wageningen University";"10.1007/s11273-016-9489-8";TRUE;2016
"University of Groningen";"10.1007/s10851-016-0649-5";TRUE;2016
"Erasmus MC";"10.1007/s00394-016-1210-4";TRUE;2016
"VU University Amsterdam";"10.1007/s10677-016-9722-9";TRUE;2016
"Leiden University";"10.1007/s10578-016-0642-7";TRUE;2016
"University of Amsterdam";"10.1007/s10452-016-9577-0";TRUE;2016
"Wageningen University";"10.1007/s10811-016-0842-3";TRUE;2016
"Radboud University";"10.1007/s10897-016-9958-5";TRUE;2016
"VU University Medical Center (VUmc)";"10.1007/s11136-016-1292-8";TRUE;2016
"VU University Medical Center (VUmc)";"10.1007/s11136-016-1294-6";TRUE;2016
"VU University Medical Center (VUmc)";"10.1007/s10585-016-9791-0";TRUE;2016
"VU University Amsterdam";"10.1007/s11089-016-0692-6";TRUE;2016
"VU University Medical Center (VUmc)";"10.1007/s00234-016-1683-0";TRUE;2016
"Maastricht University Medical Center (UMC+)";"10.1007/s00381-016-3085-3";TRUE;2016
"Wageningen University";"10.1007/s11483-016-9429-4";TRUE;2016
"University of Groningen";"10.1007/s00787-016-0846-1";TRUE;2016
"VU University Amsterdam";"10.1007/s00340-016-6395-y";TRUE;2016
"Maastricht University Medical Center (UMC+)";"10.1007/s10549-016-3783-2";TRUE;2016
"University of Groningen";"10.1007/s10545-016-9932-2";TRUE;2016
"University Medical Center Groningen (UMCG)";"10.1007/s10162-016-0565-9";TRUE;2016
"Delft University of Technology";"10.1007/s11116-016-9695-5";TRUE;2016
"University Medical Center Utrecht";"10.1007/s00167-016-4131-0";TRUE;2016
"Delft University of Technology";"10.1007/s00163-016-0228-1";TRUE;2016
"Radboud University";"10.1007/s00442-016-3627-0";TRUE;2016
"Maastricht University Medical Center (UMC+)";"10.1007/s10140-016-1396-z";TRUE;2016
"Maastricht University Medical Center (UMC+)";"10.1007/s00405-016-4038-x";TRUE;2016
"VU University Medical Center (VUmc)";"10.1007/s12265-016-9691-3";TRUE;2016
"University of Groningen";"10.1007/s11307-016-0954-9";TRUE;2016
"Leiden University";"10.1007/s11367-016-1109-6";TRUE;2016
"Tilburg University";"10.1007/s11238-016-9549-9";TRUE;2016
"Wageningen University";"10.1007/s10681-016-1696-0";TRUE;2016
"University of Amsterdam";"10.1007/s10784-016-9323-z";TRUE;2016
"Wageningen University";"10.1007/s10784-016-9321-1";TRUE;2016
"Utrecht University";"10.1007/s11242-016-0689-8";TRUE;2016
"VU University Amsterdam";"10.1007/s10980-016-0378-6";TRUE;2016
"Wageningen University";"10.1007/s10499-016-0005-1";TRUE;2016
"Radboud University Medical Center";"10.1007/s00270-016-1345-y";TRUE;2016
"Tilburg University";"10.1007/s10623-016-0209-4";TRUE;2016
"Utrecht University";"10.1007/s00221-016-4637-1";TRUE;2016
"Academic Medical Center (AMC)";"10.1007/s00345-016-1828-0";TRUE;2016
"Tilburg University";"10.1007/s10687-016-0252-6";TRUE;2016
"Radboud University";"10.1007/s11103-016-0481-8";TRUE;2016
"Radboud University";"10.1007/s10551-016-3174-y";TRUE;2016
"Academic Medical Center (AMC)";"10.1007/s00268-016-3509-y";TRUE;2016
"University Medical Center Utrecht";"10.1007/s00423-016-1425-0";TRUE;2016
"Maastricht University Medical Center (UMC+)";"10.1007/s11883-016-0583-4";TRUE;2016
"VU University Medical Center (VUmc)";"10.1007/s00234-016-1684-z";TRUE;2016
"University Medical Center Utrecht";"10.1007/s00535-016-1211-3";TRUE;2016
"University of Amsterdam";"10.1007/s13278-016-0326-0";TRUE;2016
"University Medical Center Groningen (UMCG)";"10.1007/s11136-016-1298-2";TRUE;2016
"University of Groningen";"10.1007/s10676-016-9399-8";TRUE;2016
"University of Twente";"10.1007/s00415-016-8115-2";TRUE;2016
"University Medical Center Utrecht";"10.1007/s00330-016-4355-x";TRUE;2016
"University of Groningen";"10.1007/s00330-016-4357-8";TRUE;2016
"Utrecht University";"10.1007/s10545-016-9935-z";TRUE;2016
"Erasmus University";"10.3758/s13421-016-0611-1";TRUE;2016
"VU University Medical Center (VUmc)";"10.1007/s10926-016-9641-6";TRUE;2016
"Radboud University Medical Center";"10.1007/s12024-016-9778-9";TRUE;2016
"VU University Amsterdam";"10.1007/s00601-016-1102-4";TRUE;2016
"University of Amsterdam";"10.1140/epje/i2016-16044-3";TRUE;2016
"Maastricht University";"10.3758/s13415-016-0423-6";TRUE;2016
"Leiden University Medical Center (LUMC)";"10.1007/s00484-016-1170-7";TRUE;2016
"Radboud University Medical Center";"10.1007/s10459-016-9681-x";TRUE;2016
"VU University Medical Center (VUmc)";"10.1007/s00464-016-4938-2";TRUE;2016
"Maastricht University";"10.1007/s10460-016-9698-z";TRUE;2016
"University of Amsterdam";"10.1007/s40318-016-0089-9";TRUE;2016
"Wageningen University";"10.1007/s10479-016-2199-z";TRUE;2016
"Wageningen University";"10.1007/s10526-016-9739-y";TRUE;2016
"Tilburg University";"10.1007/s00186-016-0542-4";TRUE;2016
"University of Amsterdam";"10.1007/s10457-016-9946-7";TRUE;2016
"Delft University of Technology";"10.1007/s11116-016-9697-3";TRUE;2016
"Leiden University Medical Center (LUMC)";"10.1007/s00415-016-8130-3";TRUE;2016
"University Medical Center Utrecht";"10.1007/s12016-016-8540-0";TRUE;2016
"University of Groningen";"10.1007/s40273-016-0410-3";TRUE;2016
"University of Groningen";"10.3758/s13423-016-1041-6";TRUE;2016
"Wageningen University";"10.1007/s00253-016-7441-8";TRUE;2016
"Academic Medical Center (AMC)";"10.1007/s12031-016-0750-7";TRUE;2016
"Delft University of Technology";"10.1007/s00348-016-2159-z";TRUE;2016
"University of Twente";"10.1007/s00586-016-4570-9";TRUE;2016
"Leiden University";"10.1007/s11307-016-0959-4";TRUE;2016
"VU University Medical Center (VUmc)";"10.1007/s11748-016-0650-3";TRUE;2016
"VU University Amsterdam";"10.1007/s11356-016-6704-3";TRUE;2016
"Wageningen University";"10.1007/s11356-016-6714-1";TRUE;2016
"Tilburg University";"10.1007/s10902-016-9745-x";TRUE;2016
"Utrecht University";"10.1007/s11199-016-0616-z";TRUE;2016
"University of Amsterdam";"10.1007/s10623-016-0210-y";TRUE;2016
"VU University Amsterdam";"10.1007/s00199-016-0966-3";TRUE;2016
"University Medical Center Utrecht";"10.1007/s00330-016-4343-1";TRUE;2016
"Delft University of Technology";"10.1007/s11269-016-1294-x";TRUE;2016
"University Medical Center Utrecht";"10.1007/s00392-016-0984-y";TRUE;2016
"Maastricht University";"10.1007/s41358-016-0021-8";TRUE;2016
"Radboud University";"10.1007/s11104-016-2851-z";TRUE;2016
