pos;institution_name;journal_title;eissn;doi;url;accepted;par_fee;initial_opt-out
85;Friedrich-Alexander-Universität Erlangen-Nürnberg;JOURNAL OF COMPUTATIONAL CHEMISTRY;1096-987X;10.1002/jcc.26878;https://doi.org/10.1002/jcc.26878;28.03.2022;2750;optin
86;Friedrich-Alexander-Universität Erlangen-Nürnberg;CHEMISTRY - A EUROPEAN JOURNAL;1521-3765;10.1002/chem.202201414;https://doi.org/10.1002/chem.202201414;29.06.2022;2750;optin
87;Friedrich-Alexander-Universität Erlangen-Nürnberg;CHEMISTRY - A EUROPEAN JOURNAL;1521-3765;10.1002/chem.202203373;https://doi.org/10.1002/chem.202203373;01.11.2022;2750;optin
88;Friedrich-Alexander-Universität Erlangen-Nürnberg;JOURNAL OF BIOPHOTONICS;1864-0648;10.1002/jbio.202200073;https://doi.org/10.1002/jbio.202200073;19.05.2022;2750;optin
90;Friedrich-Alexander-Universität Erlangen-Nürnberg;EUROPEAN JOURNAL OF ORGANIC CHEMISTRY;1099-0690;10.1002/ejoc.202200994;https://doi.org/10.1002/ejoc.202200994;18.09.2022;2750;optin
91;Friedrich-Alexander-Universität Erlangen-Nürnberg;ADVANCED MATERIALS;1521-4095;10.1002/adma.202206569;https://doi.org/10.1002/adma.202206569;06.11.2022;2750;optin
92;Friedrich-Alexander-Universität Erlangen-Nürnberg;MEDICAL PHYSICS;2473-4209;10.1002/mp.15643;https://doi.org/10.1002/mp.15643;21.03.2022;2750;optin
93;Friedrich-Alexander-Universität Erlangen-Nürnberg;ZEITSCHRIFT FUR ANORGANISCHE UND ALLGEMEINE CHEMIE;1521-3749;10.1002/zaac.202200138;https://doi.org/10.1002/zaac.202200138;01.05.2022;2750;optin
94;Friedrich-Alexander-Universität Erlangen-Nürnberg;CHEMELECTROCHEM;2196-0216;10.1002/celc.202200066;https://doi.org/10.1002/celc.202200066;06.03.2022;2750;optin
95;Friedrich-Alexander-Universität Erlangen-Nürnberg;EUROPEAN POLICY ANALYSIS;2380-6567;10.1002/epa2.1141;https://doi.org/10.1002/epa2.1141;03.03.2022;2750;optin
96;Friedrich-Alexander-Universität Erlangen-Nürnberg;CRYSTAL RESEARCH AND TECHNOLOGY;1521-4079;10.1002/crat.202200150;https://doi.org/10.1002/crat.202200150;06.10.2022;2750;optin
97;Friedrich-Alexander-Universität Erlangen-Nürnberg;APPLIED COGNITIVE PSYCHOLOGY;1099-0720;10.1002/acp.3952;https://doi.org/10.1002/acp.3952;18.04.2022;2750;optin
98;Friedrich-Alexander-Universität Erlangen-Nürnberg;ANGEWANDTE CHEMIE INTERNATIONAL EDITION;1521-3773;10.1002/anie.202214705;https://doi.org/10.1002/anie.202214705;22.11.2022;2750;optin
99;Friedrich-Alexander-Universität Erlangen-Nürnberg;ANGEWANDTE CHEMIE;1521-3757;10.1002/ange.202214705;https://doi.org/10.1002/ange.202214705;22.11.2022;1375;optin
100;Friedrich-Alexander-Universität Erlangen-Nürnberg;QUARTERLY JOURNAL OF THE ROYAL METEOROLOGICAL SOCIETY;1477-870X;10.1002/qj.4374;https://doi.org/10.1002/qj.4374;25.09.2022;2750;optin
101;Friedrich-Alexander-Universität Erlangen-Nürnberg;CHEMCATCHEM;1867-3899;10.1002/cctc.202200563;https://doi.org/10.1002/cctc.202200563;03.07.2022;2750;optin
102;Friedrich-Alexander-Universität Erlangen-Nürnberg;ANGEWANDTE CHEMIE INTERNATIONAL EDITION;1521-3773;10.1002/anie.202202957;https://doi.org/10.1002/anie.202202957;13.04.2022;2750;optin
103;Friedrich-Alexander-Universität Erlangen-Nürnberg;ANGEWANDTE CHEMIE INTERNATIONAL EDITION;1521-3773;10.1002/anie.202201169;https://doi.org/10.1002/anie.202201169;31.05.2022;2750;optin
104;Friedrich-Alexander-Universität Erlangen-Nürnberg;THE ANATOMICAL RECORD;1932-8494;10.1002/ar.25030;https://doi.org/10.1002/ar.25030;05.06.2022;2750;optin
105;Friedrich-Alexander-Universität Erlangen-Nürnberg;MACROMOLECULAR MATERIALS AND ENGINEERING;1439-2054;10.1002/mame.202100974;https://doi.org/10.1002/mame.202100974;03.03.2022;2750;optin
106;Friedrich-Alexander-Universität Erlangen-Nürnberg;EMBO REPORTS;1469-3178;10.15252/embr.202255648;https://doi.org/10.15252/embr.202255648;06.10.2022;2750;optin
107;Friedrich-Alexander-Universität Erlangen-Nürnberg;INTERNATIONAL JOURNAL OF CANCER;1097-0215;10.1002/ijc.34254;https://doi.org/10.1002/ijc.34254;08.08.2022;2750;optin
108;Friedrich-Alexander-Universität Erlangen-Nürnberg;INTERNATIONAL JOURNAL FOR NUMERICAL METHODS IN ENGINEERING;1097-0207;10.1002/nme.7177;https://doi.org/10.1002/nme.7177;16.11.2022;2750;optin
109;Friedrich-Alexander-Universität Erlangen-Nürnberg;ANGEWANDTE CHEMIE INTERNATIONAL EDITION;1521-3773;10.1002/anie.202202866;https://doi.org/10.1002/anie.202202866;03.05.2022;2750;optin
110;Friedrich-Alexander-Universität Erlangen-Nürnberg;CHEMISTRY - A EUROPEAN JOURNAL;1521-3765;10.1002/chem.202200167;https://doi.org/10.1002/chem.202200167;17.03.2022;2750;optin
111;Friedrich-Alexander-Universität Erlangen-Nürnberg;CHEMPHYSCHEM;1439-7641;10.1002/cphc.202200117;https://doi.org/10.1002/cphc.202200117;30.03.2022;2750;optin
112;Friedrich-Alexander-Universität Erlangen-Nürnberg;PROCEEDINGS IN APPLIED MATHEMATICS & MECHANICS;1617-7061;10.1002/pamm.202200047;https://doi.org/10.1002/pamm.202200047;11.10.2022;2750;optin
113;Friedrich-Alexander-Universität Erlangen-Nürnberg;OBESITY REVIEWS;1467-789X;10.1111/obr.13497;https://doi.org/10.1111/obr.13497;27.06.2022;2750;optin
114;Friedrich-Alexander-Universität Erlangen-Nürnberg;CONTACT DERMATITIS;1600-0536;10.1111/cod.14170;https://doi.org/10.1111/cod.14170;05.06.2022;2750;optin
115;Friedrich-Alexander-Universität Erlangen-Nürnberg;CHEMPHOTOCHEM;2367-0932;10.1002/cptc.202100274;https://doi.org/10.1002/cptc.202100274;03.02.2022;2750;optin
116;Friedrich-Alexander-Universität Erlangen-Nürnberg;CHEMPHYSCHEM;1439-7641;10.1002/cphc.202200384;https://doi.org/10.1002/cphc.202200384;03.07.2022;2750;optin
117;Friedrich-Alexander-Universität Erlangen-Nürnberg;PLASMA PROCESSES AND POLYMERS;1612-8869;10.1002/ppap.202200014;https://doi.org/10.1002/ppap.202200014;26.02.2022;2750;optin
118;Friedrich-Alexander-Universität Erlangen-Nürnberg;SYMBOLIC INTERACTION;1533-8665;10.1002/symb.598;https://doi.org/10.1002/symb.598;04.05.2022;2750;optin
119;Friedrich-Alexander-Universität Erlangen-Nürnberg;ADVANCED ENGINEERING MATERIALS;1527-2648;10.1002/adem.202201103;https://doi.org/10.1002/adem.202201103;11.12.2022;2750;optin
120;Friedrich-Alexander-Universität Erlangen-Nürnberg;ADVANCED MATERIALS INTERFACES;2196-7350;10.1002/admi.202200808;https://doi.org/10.1002/admi.202200808;05.06.2022;2750;optin
121;Friedrich-Alexander-Universität Erlangen-Nürnberg;JOURNAL OF THE LONDON MATHEMATICAL SOCIETY;1469-7750;10.1112/jlms.12714;https://doi.org/10.1112/jlms.12714;24.11.2022;2750;optin
122;Friedrich-Alexander-Universität Erlangen-Nürnberg;ADVANCED MATERIALS;1521-4095;10.1002/adma.202202683;https://doi.org/10.1002/adma.202202683;18.05.2022;2750;optin
123;Friedrich-Alexander-Universität Erlangen-Nürnberg;ADVANCED ENGINEERING MATERIALS;1527-2648;10.1002/adem.202201387;https://doi.org/10.1002/adem.202201387;02.11.2022;2750;optin
124;Friedrich-Alexander-Universität Erlangen-Nürnberg;ADVANCED ENGINEERING MATERIALS;1527-2648;10.1002/adem.202200274;https://doi.org/10.1002/adem.202200274;27.03.2022;2750;optin
125;Friedrich-Alexander-Universität Erlangen-Nürnberg;CHEMICAL ENGINEERING & TECHNOLOGY;1521-4125;10.1002/ceat.202200068;https://doi.org/10.1002/ceat.202200068;03.05.2022;2750;optin
126;Friedrich-Alexander-Universität Erlangen-Nürnberg;ADVANCED ENERGY MATERIALS;1614-6840;10.1002/aenm.202202564;https://doi.org/10.1002/aenm.202202564;03.10.2022;2750;optin
127;Friedrich-Alexander-Universität Erlangen-Nürnberg;CHEMISTRY - A EUROPEAN JOURNAL;1521-3765;10.1002/chem.202201446;https://doi.org/10.1002/chem.202201446;28.06.2022;2750;optin
128;Friedrich-Alexander-Universität Erlangen-Nürnberg;ADVANCED OPTICAL MATERIALS;2195-1071;10.1002/adom.202201642;https://doi.org/10.1002/adom.202201642;19.09.2022;2750;optin
129;Friedrich-Alexander-Universität Erlangen-Nürnberg;INTERNATIONAL JOURNAL FOR NUMERICAL METHODS IN ENGINEERING;1097-0207;10.1002/nme.7168;https://doi.org/10.1002/nme.7168;06.11.2022;2750;optin
130;Friedrich-Alexander-Universität Erlangen-Nürnberg;ANGEWANDTE CHEMIE;1521-3757;10.1002/ange.202202957;https://doi.org/10.1002/ange.202202957;13.04.2022;1375;optin
131;Friedrich-Alexander-Universität Erlangen-Nürnberg;ADVANCED FUNCTIONAL MATERIALS;1616-3028;10.1002/adfm.202206790;https://doi.org/10.1002/adfm.202206790;21.08.2022;2750;optin
132;Friedrich-Alexander-Universität Erlangen-Nürnberg;CHEMCATCHEM;1867-3899;10.1002/cctc.202200058;https://doi.org/10.1002/cctc.202200058;26.04.2022;2750;optin
133;Friedrich-Alexander-Universität Erlangen-Nürnberg;MEDICAL PHYSICS;2473-4209;10.1002/mp.15787;https://doi.org/10.1002/mp.15787;17.05.2022;2750;optin
135;Friedrich-Alexander-Universität Erlangen-Nürnberg;ANGEWANDTE CHEMIE INTERNATIONAL EDITION;1521-3773;10.1002/anie.202208475;https://doi.org/10.1002/anie.202208475;28.06.2022;2750;optin
136;Friedrich-Alexander-Universität Erlangen-Nürnberg;CHEMISTRY - A EUROPEAN JOURNAL;1521-3765;10.1002/chem.202202565;https://doi.org/10.1002/chem.202202565;28.09.2022;2750;optin
137;Friedrich-Alexander-Universität Erlangen-Nürnberg;INDOOR AIR;1600-0668;10.1111/ina.13112;https://doi.org/10.1111/ina.13112;30.08.2022;2750;optin
138;Friedrich-Alexander-Universität Erlangen-Nürnberg;SMALL;1613-6829;10.1002/smll.202203068;https://doi.org/10.1002/smll.202203068;27.09.2022;2750;optin
139;Friedrich-Alexander-Universität Erlangen-Nürnberg;PHYSICA STATUS SOLIDI (B) BASIC SOLID STATE PHYSICS;1521-3951;10.1002/pssb.202100591;https://doi.org/10.1002/pssb.202100591;12.03.2022;2750;optin
140;Friedrich-Alexander-Universität Erlangen-Nürnberg;ANGEWANDTE CHEMIE INTERNATIONAL EDITION;1521-3773;10.1002/anie.202200269;https://doi.org/10.1002/anie.202200269;05.04.2022;2750;optin
141;Friedrich-Alexander-Universität Erlangen-Nürnberg;ANGEWANDTE CHEMIE;1521-3757;10.1002/ange.202200269;https://doi.org/10.1002/ange.202200269;05.04.2022;1375;optin
142;Friedrich-Alexander-Universität Erlangen-Nürnberg;ADVANCED FUNCTIONAL MATERIALS;1616-3028;10.1002/adfm.202112379;https://doi.org/10.1002/adfm.202112379;02.02.2022;2750;optin
143;Friedrich-Alexander-Universität Erlangen-Nürnberg;SMALL;1613-6829;10.1002/smll.202107513;https://doi.org/10.1002/smll.202107513;10.02.2022;2750;optin
144;Friedrich-Alexander-Universität Erlangen-Nürnberg;CHEMPHYSCHEM;1439-7641;10.1002/cphc.202200199;https://doi.org/10.1002/cphc.202200199;22.05.2022;2750;optin
145;Friedrich-Alexander-Universität Erlangen-Nürnberg;ADVANCED MATERIALS INTERFACES;2196-7350;10.1002/admi.202202032;https://doi.org/10.1002/admi.202202032;27.11.2022;2750;optin
