institution;period;euro;doi;is_hybrid;
Wuerzburg U;2022;1895.75;10.3389/fped.2022.878163;FALSE;
Wuerzburg U;2022;3011.87;10.3389/fimmu.2022.878771;FALSE;
Wuerzburg U;2022;1960.79;10.1186/s12891-022-05146-7;FALSE;
Wuerzburg U;2022;2029.41;10.1186/s13223-022-00659-1;FALSE;
Wuerzburg U;2022;2001.37;10.1038/s41598-022-26183-1;FALSE;
Wuerzburg U;2022;2144.32;10.1136/bmjsem-2021-001270;FALSE;
Wuerzburg U;2022;3011.87;10.3389/fneur.2022.885026;FALSE;
Wuerzburg U;2022;2542.22;10.3389/fsurg.2022.885244;FALSE;
Wuerzburg U;2022;2433.25;10.3390/nu14071495;FALSE;
Wuerzburg U;2022;2221.19;10.3390/ijms23073928;FALSE;
Wuerzburg U;2022;2935.47;10.3389/fphys.2022.886432;FALSE;
Wuerzburg U;2022;2059.32;10.1186/s12893-022-01542-x;FALSE;
Wuerzburg U;2022;1696.07;10.1177/20417314221088514;FALSE;
Wuerzburg U;2022;1960.79;10.1186/s12883-022-02611-7;FALSE;
Wuerzburg U;2022;2059.32;10.1186/s12877-022-02919-6;FALSE;
Wuerzburg U;2022;1254.37;10.1186/s41181-022-00159-y;FALSE;
Wuerzburg U;2022;1770.52;10.3390/ijms23073683;FALSE;
Wuerzburg U;2022;2935.47;10.3389/fmicb.2022.888140;FALSE;
Wuerzburg U;2022;3022.96;10.3389/fimmu.2022.888274;FALSE;
Wuerzburg U;2022;3119.68;10.3389/fpls.2022.888930;FALSE;
Wuerzburg U;2022;3022.96;10.3389/fimmu.2022.892053;FALSE;
Wuerzburg U;2022;1770.52;10.3390/ijms23073624;FALSE;
Wuerzburg U;2022;2001.37;10.1038/s41598-022-09690-z;FALSE;
Wuerzburg U;2022;2723.77;10.3390/rs14153656;FALSE;
Wuerzburg U;2022;4142.66;10.1126/sciadv.abm9359;FALSE;
Wuerzburg U;2022;2387.16;10.1371/journal.pclm.0000028;FALSE;
Wuerzburg U;2022;1960.79;10.1186/s12891-022-05241-9;FALSE;
Wuerzburg U;2022;2221.19;10.3390/ijms23084432;FALSE;
Wuerzburg U;2022;3119.68;10.3389/fbioe.2022.896790;FALSE;
Wuerzburg U;2022;2146.08;10.3390/biomedicines10040762;FALSE;
Wuerzburg U;2022;3011.87;10.3389/fncir.2022.899370;FALSE;
Wuerzburg U;2022;2001.37;10.1038/s41598-022-09314-6;FALSE;
Wuerzburg U;2022;1931.47;10.3390/biology11050660;FALSE;
Wuerzburg U;2022;3011.87;10.3389/fnhum.2022.806513;FALSE;
Wuerzburg U;2022;3094;10.1002/1878-0261.13217;FALSE;
Wuerzburg U;2022;1779.56;10.1186/s13578-022-00778-7;FALSE;
Wuerzburg U;2022;2599.08;10.3389/fsurg.2022.905049;FALSE;
Wuerzburg U;2022;3011.87;10.3389/fnsyn.2022.901341;FALSE;
Wuerzburg U;2022;1174.11;10.3389/fnsyn.2022.901341;FALSE;
Wuerzburg U;2022;3022.96;10.3389/fnmol.2022.901309;FALSE;
Wuerzburg U;2022;3094;10.1016/j.isci.2022.105175;FALSE;
Wuerzburg U;2022;1713.6;10.1002/ece3.9386;FALSE;
Wuerzburg U;2022;1960.79;10.1186/s12891-022-05285-x;FALSE;
Wuerzburg U;2022;1369.59;10.1186/s41205-022-00139-7;FALSE;
Wuerzburg U;2022;2315.56;10.3390/biomedicines10081830 ;FALSE;
Wuerzburg U;2022;1158.88;10.3390/dermatopathology9020019;FALSE;
Wuerzburg U;2022;2317.76;10.3390/cancers14092294;FALSE;
Wuerzburg U;2022;1907.03;10.1186/s40798-022-00437-8;FALSE;
Wuerzburg U;2022;1904;10.1002/mgg3.2029;FALSE;
Wuerzburg U;2022;2001.37;10.1038/s41598-022-10489-1;FALSE;
Wuerzburg U;2022;3022.96;10.3389/fpls.2022.911073;FALSE;
Wuerzburg U;2022;2084.88;10.1186/s12969-022-00680-z;FALSE;
Wuerzburg U;2022;3079.23;10.3389/fendo.2022.914449;FALSE;
Wuerzburg U;2022;3011.87;10.3389/fimmu.2022.914033;FALSE;
Wuerzburg U;2022;1652.48;10.3390/antiox11050863;FALSE;
Wuerzburg U;2022;2065.84;10.1186/s12968-022-00864-2;FALSE;
Wuerzburg U;2022;1968.46;10.3389/frvir.2022.916575;FALSE;
Wuerzburg U;2022;1895.75;10.3389/fmolb.2022.914873;FALSE;
Wuerzburg U;2022;1096.29;10.1057/s41599-022-01161-0;FALSE;
Wuerzburg U;2022;3300.82;10.1038/s42003-022-03331-x;FALSE;
Wuerzburg U;2022;1982.29;10.1371/journal.pone.0264881;FALSE;
Wuerzburg U;2022;1960.79;10.1186/s12891-022-05338-1;FALSE;
Wuerzburg U;2022;2009.28;10.3389/frvir.2022.919163;FALSE;
Wuerzburg U;2022;2542.22;10.3389/fsurg.2022.919744;FALSE;
Wuerzburg U;2022;2009.28;10.3389/fradi.2022.919133;FALSE;
Wuerzburg U;2022;3022.96;10.3389/fphys.2022.920529;FALSE;
Wuerzburg U;2022;1939.84;10.3389/frvir.2022.876433;FALSE;
Wuerzburg U;2022;1939.84;10.3389/fphot.2022.886354;FALSE;
Wuerzburg U;2022;1713.6;10.1098/rsos.220565;FALSE;
Wuerzburg U;2022;2494.18;10.3390/cancers14112603;FALSE;
Wuerzburg U;2022;2221.19;10.3390/ijms23105345;FALSE;
Wuerzburg U;2022;1959.79;10.3389/fphys.2022.972104;FALSE; 
Wuerzburg U;2022;1982.29;10.1371/journal.pone.0267669;FALSE;
Wuerzburg U;2022;1723.48;10.1186/s12938-022-01001-x;FALSE;
Wuerzburg U;2022;1462.51;10.1002/ece3.9528;FALSE;
Wuerzburg U;2022;2080.41;10.1186/s40035-022-00304-2;FALSE;
Wuerzburg U;2022;2189.6;10.1111/ddi.13658;FALSE;
Wuerzburg U;2022;1960.79;10.1186/s12880-022-00820-7;FALSE;
Wuerzburg U;2022;595;10.1691/ph.2022.2419;FALSE;
Wuerzburg U;2022;523.6;10.1016/j.mex.2022.101712;FALSE;
Wuerzburg U;2022;3056.3;10.3389/fphar.2022.935086;FALSE;
Wuerzburg U;2022;2397.18;10.7150/thno.63205;FALSE;
Wuerzburg U;2022;1499.4;10.5194/egqsj-71-123-2022;FALSE;
Wuerzburg U;2022;1323.76;10.3390/rs14133190;FALSE;
Wuerzburg U;2022;1545.18;10.3390/dj10050084;FALSE;
Wuerzburg U;2022;3284.4;10.1002/1878-0261.13265;FALSE;
Wuerzburg U;2022;3125.07;10.3389/fmed.2022.952977;FALSE;
Wuerzburg U;2022;1820.7;10.1016/j.ctro.2022.05.003;FALSE;
Wuerzburg U;2022;2317.76;10.3390/cancers14112609;FALSE;
Wuerzburg U;2022;1824.16;10.3390/cells11111730;FALSE;
Wuerzburg U;2022;1191.44;10.3389/finsc.2022.951317;FALSE;
Wuerzburg U;2022;1963.93;10.1371/journal.pone.0270689;FALSE;
Wuerzburg U;2022;1825.45;10.1186/s12875-022-01756-1;FALSE;
Wuerzburg U;2022;2105.05;10.3390/ijms23137085;FALSE;
Wuerzburg U;2022;3125.07;10.3389/fcell.2022.954358;FALSE;
Wuerzburg U;2022;3079.23;10.3389/fimmu.2022.954985;FALSE;
Wuerzburg U;2022;3125.07;10.3389/fendo.2022.955945;FALSE;
Wuerzburg U;2022;2001.37;10.1038/s41597-022-01418-y;FALSE;
Wuerzburg U;2022;458.17;10.3390/a15070221;FALSE;
Wuerzburg U;2022;1369.59;10.1186/s41205-022-00143-x;FALSE;
Wuerzburg U;2022;2568.58;10.3390/jcm11154270;FALSE;
Wuerzburg U;2022;2175.25;10.3390/ijms23158101;FALSE;
Wuerzburg U;2022;2599.08;10.3389/fnsyn.2022.959875;FALSE;
Wuerzburg U;2022;2001.37;10.1038/s41598-022-13990-9;FALSE;
Wuerzburg U;2022;2435.7;10.3390/app12136740;FALSE;
Wuerzburg U;2022;2182.02;10.3390/biomedicines10071620;FALSE;
Wuerzburg U;2022;2931.87;10.1371/journal.ppat.1010514;FALSE;
Wuerzburg U;2022;5579.37;10.1038/s41467-022-30996-z;FALSE;
Wuerzburg U;2022;2379.43;10.1155/2022/4635171;FALSE;
Wuerzburg U;2022;2379.43;10.1155/2022/9810097;FALSE;
Wuerzburg U;2022;2733.08;10.1186/s13054-022-04053-6;FALSE;
Wuerzburg U;2022;2012.75;10.3389/frvir.2022.935449;FALSE;
Wuerzburg U;2022;1980.6;10.1371/journal.pone.0264741;FALSE;
Wuerzburg U;2022;3273.51;10.1103/PhysRevResearch.4.043016;FALSE;
Wuerzburg U;2022;1172.39;10.3389/frai.2022.976235;FALSE;
Wuerzburg U;2022;2867.9;10.1016/j.nbd.2022.105798;FALSE;
Wuerzburg U;2022;2001.37;10.1038/s41598-022-14775-w;FALSE;
Wuerzburg U;2022;2798.95;10.3390/nu14142917;FALSE;
Wuerzburg U;2022;3119.68;10.3389/fonc.2022.881439;FALSE;
Wuerzburg U;2022;2642.09;10.3390/cancers14153766;FALSE;
Wuerzburg U;2022;1369.59;10.1186/s41205-022-00149-5;FALSE;
Wuerzburg U;2022;2001.37;10.1038/s41598-022-15579-8;FALSE;
Wuerzburg U;2022;1191.44;10.3389/fcomp.2022.981435;FALSE;
Wuerzburg U;2022;1942.08;10.1186/s12906-022-03661-7;FALSE;
Wuerzburg U;2022;2475.2;10.1111/eva.13440;FALSE;
Wuerzburg U;2022;1968.46;10.3389/frobt.2022.983955;FALSE;
Wuerzburg U;2022;2075.09;10.1371/journal.pone.0270834;FALSE;
Wuerzburg U;2022;2510.94;10.3390/biomedicines10102440;FALSE;
Wuerzburg U;2022;1453.23;10.1186/s40658-022-00476-w;FALSE;
Wuerzburg U;2022;2542.19;10.3390/jcm11154343;FALSE;
Wuerzburg U;2022;1981.56;10.3390/life12081195;FALSE;
Wuerzburg U;2022;2501.53;10.3390/ijms23158228;FALSE;
Wuerzburg U;2022;2406.79;10.3390/cells11162532;FALSE;
Wuerzburg U;2022;2250.67;10.3390/ijms23158610;FALSE;
Wuerzburg U;2022;2236.61;10.3390/ijms23169115;FALSE;
Wuerzburg U;2022;2236.61;10.3390/ijms23169220;FALSE;
Wuerzburg U;2022;2001.37;10.1038/s41598-022-17013-5;FALSE;
Wuerzburg U;2022;1960.79;10.1186/s12891-022-05690-2;FALSE;
Wuerzburg U;2022;5579.37;10.1038/s41467-022-32040-6;FALSE;
Wuerzburg U;2022;357;10.5194/egqsj-71-243-2022;FALSE;
Wuerzburg U;2022;2320.26;10.3390/genes13081335;FALSE;
Wuerzburg U;2022;2001.37;10.1038/s41598-022-17732-9;FALSE;
Wuerzburg U;2022;5355;10.1016/j.celrep.2022.111382;FALSE;
Wuerzburg U;2022;3125.07;10.3389/fphys.2022.1002740;FALSE;
Wuerzburg U;2022;3056.3;10.3389/fmed.2022.1008527;FALSE;
Wuerzburg U;2022;1982.81;10.3390/ijms23179530;FALSE;
Wuerzburg U;2022;2771.01;10.3390/ijerph191710606;FALSE;
Wuerzburg U;2022;2335.35;10.1186/s13075-022-02887-7;FALSE;
Wuerzburg U;2022;2525.79;10.3390/ijms231810304;FALSE;
Wuerzburg U;2022;1552.74;10.3390/socsci11100466;FALSE;
Wuerzburg U;2022;2769.21;10.3390/ijerph191811709;FALSE;
Wuerzburg U;2022;2064.2;10.3389/frsen.2022.1010978;FALSE;
Wuerzburg U;2022;2037.71;10.3390/molecules27185920;FALSE;
Wuerzburg U;2022;2658.45;10.3390/cancers14194566;FALSE;
Wuerzburg U;2022;1825.45;10.1186/s13643-022-02048-6;FALSE;
Wuerzburg U;2022;2001.37;10.1038/s41598-022-18088-w;FALSE;
Wuerzburg U;2022;2635.6;10.3390/genes13091613;FALSE;
Wuerzburg U;2022;2380;10.1055/s-0042-1757873;FALSE;
Wuerzburg U;2022;357;10.5709/acp-0359-8;FALSE;
Wuerzburg U;2022;984.61;10.3390/land11091605;FALSE;
Wuerzburg U;2022;2704.57;10.3390/ijerph192214917;FALSE;
Wuerzburg U;2022;1662.29;10.1186/s13321-022-00640-5;FALSE;
Wuerzburg U;2022;2084.88;10.1186/s12978-022-01493-9;FALSE;
Wuerzburg U;2022;1665.19;10.1186/s40634-022-00511-w;FALSE;
Wuerzburg U;2022;3200.49;10.3389/fpubh.2022.1023431;FALSE;
Wuerzburg U;2022;5579.37;10.1038/s41467-022-34941-y;FALSE;
Wuerzburg U;2022;2733.07;10.1186/s13054-022-04139-1;FALSE;
Wuerzburg U;2022;999.6;10.1002/ccr3.6568;FALSE;
Wuerzburg U;2022;2207.13;10.1109/ACCESS.2022.3206451;FALSE;
Wuerzburg U;2022;2001.37;10.1038/s41598-022-19275-5;FALSE;
Wuerzburg U;2022;2391.9;10.1016/j.ejps.2022.106333;FALSE;
Wuerzburg U;2022;2001.37;10.1038/s41598-022-21124-4;FALSE;
Wuerzburg U;2022;2707.23;10.1155/2022/1217717;FALSE;
Wuerzburg U;2022;2538.6;10.3390/cancers14194956;FALSE;
Wuerzburg U;2022;2120.48;10.3389/frvir.2022.1031093;FALSE;
Wuerzburg U;2022;3341.21;10.3389/fnut.2022.1033265;FALSE;
Wuerzburg U;2022;2154.95;10.3389/fddev.2022.1027098;FALSE;
Wuerzburg U;2022;1925.23;10.3390/vaccines10101619;FALSE;
Wuerzburg U;2022;2001.37;10.1038/s41598-022-19107-6;FALSE;
Wuerzburg U;2022;2033.03;10.3390/ijms232112869;FALSE;
Wuerzburg U;2022;1166.66;10.1039/d2ra05758a;FALSE;
Wuerzburg U;2022;2001.37;10.1038/s41598-022-20491-2;FALSE;
Wuerzburg U;2022;1168.69;10.3390/cancers14205132;FALSE;
Wuerzburg U;2022;2620.9;10.1186/s13195-022-01087-4;FALSE;
Wuerzburg U;2022;3300.82;10.1038/s42003-022-03997-3;FALSE;
Wuerzburg U;2022;2001.37;10.1038/s41598-022-21157-9;FALSE;
Wuerzburg U;2022;3287.78;10.3389/fpsyt.2022.1054065;FALSE;
Wuerzburg U;2022;1880.32;10.3390/bioengineering9110639;FALSE;
Wuerzburg U;2022;3200.49;10.3389/fmolb.2022.1044964;FALSE;
Wuerzburg U;2022;3200.49;10.3389/fmed.2022.1057373;FALSE;
Wuerzburg U;2022;2787.81;10.3390/nu14214473;FALSE;
Wuerzburg U;2022;2629.54;10.3390/cancers14215177;FALSE;
Wuerzburg U;2022;2608.66;10.3390/jcm11236915;FALSE;
Wuerzburg U;2022;2001.37;10.1038/s41598-022-21732-0;FALSE;
Wuerzburg U;2022;2212.97;10.1186/s12987-022-00379-z;FALSE;
Wuerzburg U;2022;2001.37;10.1038/s41598-022-22101-7;FALSE;
Wuerzburg U;2022;2455.83;10.1523/ENEURO.0345-22.2022 ;FALSE;
Wuerzburg U;2022;2064.2;10.3389/frvir.2022.1059971;FALSE;
Wuerzburg U;2022;3287.78;10.3389/fncel.2022.1074304;FALSE;
Wuerzburg U;2022;3671.9;10.7554/eLife.76721;FALSE;
Wuerzburg U;2022;5579.37;10.1038/s41467-022-34228-2;FALSE;
Wuerzburg U;2022;4084.02;10.2196/42359;FALSE;
Wuerzburg U;2022;2856;10.1136/jitc-2022-005930;FALSE;
Wuerzburg U;2022;2001.37;10.1038/s41598-022-23325-3;FALSE;
Wuerzburg U;2022;1171.6;10.3390/jcm11226820;FALSE;
Wuerzburg U;2022;2495.41;10.3390/jcm11237210;FALSE;
Wuerzburg U;2022;2072.81;10.1371/journal.pone.0277316;FALSE;
Wuerzburg U;2022;2157.85;10.1186/s13014-022-02156-6;FALSE;
Wuerzburg U;2022;2001.37;10.1038/s41598-022-24192-8;FALSE;
Wuerzburg U;2022;2004.65;10.3389/fphys.2022.1089669;FALSE;
Wuerzburg U;2022;2004.65;10.3389/fpubh.2022.1093720;FALSE;
Wuerzburg U;2022;1862.25;10.1186/s12862-022-02093-8;FALSE;
Wuerzburg U;2022;2074.72;10.3390/f13111954;FALSE;
Wuerzburg U;2022;2001.37;10.1038/s41598-022-24555-1;FALSE;
Wuerzburg U;2022;3300.82;10.1038/s42004-022-00782-5;FALSE;
Wuerzburg U;2022;1825.45;10.1186/s12859-022-05071-5;FALSE;
Wuerzburg U;2022;1685.3;10.3390/microorganisms11010031;FALSE;
Wuerzburg U;2022;2001.37;10.1038/s41598-022-25481-y;FALSE;
Wuerzburg U;2022;2001.37;10.1038/s41598-022-25647-8;FALSE;
Wuerzburg U;2022;3398.22;10.7554/eLife.82756;FALSE;
Wuerzburg U;2022;1749.3;10.1016/j.puhip.2022.100348;FALSE;
Wuerzburg U;2022;2077.43;10.3390/ijms232415862;FALSE;
Wuerzburg U;2022;1960.79;10.1186/s12883-022-03017-1;FALSE;
Wuerzburg U;2022;1799.28;10.1186/s13063-022-06970-x;FALSE;
Wuerzburg U;2022;3201.1;10.1038/s43856-022-00227-z;FALSE;
Wuerzburg U;2022;2096.66;10.1167/jov.22.13.10;FALSE;
Wuerzburg U;2022;2581.55;10.3390/pharmaceutics15010185;FALSE;
Wuerzburg U;2022;2427.12;10.1186/s12974-022-02685-7;FALSE;
Wuerzburg U;2022;2001.37;10.1038/s41420-022-01289-7;FALSE;
Wuerzburg U;2022;2427.14;10.1186/s12974-022-02674-w;FALSE;
Wuerzburg U;2022;2001.37;10.1038/s41598-022-27098-7;FALSE;
Wuerzburg U;2022;2084.88;10.1186/s12868-022-00770-4;FALSE;
Wuerzburg U;2022;1915.52;10.1371/journal.pone.0274818;FALSE;
Wuerzburg U;2022;4676.55;10.1128/mbio.03093-22;FALSE;
Wuerzburg U;2022;2908.06;10.1093/femsml/uqac027;FALSE;
Wuerzburg U;2022;2908.06;10.1093/femsml/uqac020;FALSE;
