institution;period;euro;doi;is_hybrid;
Wuerzburg U;2023;3175.92;10.3389/fmed.2023.1146815;FALSE;
Wuerzburg U;2023;3168.35;10.3389/fpubh.2023.1143751;FALSE;
Wuerzburg U;2023;3086.38;10.3389/fpsyg.2023.1140693;FALSE;
Wuerzburg U;2023;5774.64;10.1038/s41467-023-36960-9;FALSE;
Wuerzburg U;2023;2822.74;10.3390/pharmaceutics15020690;FALSE;
Wuerzburg U;2023;3188.08;10.3389/fpubh.2023.1153088 ;FALSE;
Wuerzburg U;2023;654.5;10.1016/j.scr.2023.103038;FALSE;
Wuerzburg U;2023;3370.07;10.1128/mbio.03557-22;FALSE;
Wuerzburg U;2023;2915.5;10.1016/j.csbj.2023.01.045;FALSE;
Wuerzburg U;2023;3086.39;10.3389/fnhum.2023.1155584;FALSE;
Wuerzburg U;2023;1155.76;10.1186/s13256-023-03795-3;FALSE;
Wuerzburg U;2023;2012.29;10.1093/nar/gkad107;FALSE;
Wuerzburg U;2023;1841.83;10.1186/s13062-023-00365-x;FALSE;
Wuerzburg U;2023;1904;10.1002/2688-8319.12264;FALSE;
Wuerzburg U;2023;1984.52;10.3389/fnsys.2023.1160083;FALSE;
Wuerzburg U;2023;380.8;10.1002/ueg2.12418;FALSE;
Wuerzburg U;2023;2029.4;10.1186/s12871-023-02017-z;FALSE;
Wuerzburg U;2023;785.4;10.1002/acm2.14139;FALSE;
Wuerzburg U;2023;2360.96;10.1111/ecog.06807;FALSE;
Wuerzburg U;2023;3827.04;10.1002/ehf2.14462;FALSE;
Wuerzburg U;2023;2828.74;10.1186/s13054-023-04375-z;FALSE;
Wuerzburg U;2023;1211.81;10.3390/rs15061651;FALSE;
Wuerzburg U;2023;2243.15;10.1080/19490976.2023.2186109;FALSE;
Wuerzburg U;2023;1793.28;10.1007/s10856-023-06714-6;FALSE;
Wuerzburg U;2023;5774.64;10.1038/s41467-023-36251-3;FALSE;
Wuerzburg U;2023;2071.41;10.1038/s41598-023-31079-9;FALSE;
Wuerzburg U;2023;2162.58;10.3390/children10040681;FALSE;
Wuerzburg U;2023;3175.92;10.3389/fimmu.2023.1179311;FALSE;
Wuerzburg U;2023;2512.08;10.1186/s12974-023-02759-0;FALSE;
Wuerzburg U;2023;2023;10.1109/ACCESS.2023.3254913;FALSE;
Wuerzburg U;2023;1723.48;10.1186/s40634-023-00594-z;FALSE;
Wuerzburg U;2023;2045.72;10.3389/ffgc.2023.1186304 ;FALSE;
Wuerzburg U;2023;3171.84;10.3389/fimmu.2023.1189734;FALSE;
Wuerzburg U;2023;1713.6;10.1016/j.actpsy.2023.103892;FALSE;
Wuerzburg U;2023;1044.44;10.1186/s42162-023-00263-6;FALSE;
Wuerzburg U;2023;2380;10.1002/adpr.202300017 ;FALSE;
Wuerzburg U;2023;1981.41;10.1371/journal.pone.0283238;FALSE;
Wuerzburg U;2023;3284.4;10.1002/1878-0261.13398;FALSE;
Wuerzburg U;2023;1529.1;10.3390/socsci12050265;FALSE;
Wuerzburg U;2023;2159.77;10.3390/bioengineering10040476;FALSE;
Wuerzburg U;2023;2184.42;10.3390/diagnostics13091558;FALSE;
Wuerzburg U;2023;2593.05;10.3390/ijms24087281;FALSE;
Wuerzburg U;2023;2927.4;10.1016/j.ecoenv.2023.114850;FALSE;
Wuerzburg U;2023;2029.4;10.1186/s12880-023-01007-4;FALSE;
Wuerzburg U;2023;7859.08;10.1136/bmj-2023-076305;FALSE;
Wuerzburg U;2023;2071.41;10.1038/s41598-023-32652-y;FALSE;
Wuerzburg U;2023;3927;10.1016/j.stemcr.2023.03.012;FALSE;
Wuerzburg U;2023;3086.38;10.3389/fimmu.2023.1194610;FALSE;
Wuerzburg U;2023;3171.84;10.3389/fimmu.2023.1196999;FALSE;
Wuerzburg U;2023;3171.84;10.3389/fimmu.2023.1197894;FALSE;
Wuerzburg U;2023;3086.38;10.3389/fphys.2023.1199338;FALSE;
Wuerzburg U;2023;1441.03;10.1038/s41419-023-05787-z;FALSE;
Wuerzburg U;2023;1091.04;10.3390/life13051188;FALSE;
Wuerzburg U;2023;2071.41;10.1038/s41598-023-33262-4;FALSE;
Wuerzburg U;2023;2836.7;10.3390/cancers15102698;FALSE;
Wuerzburg U;2023;2856.31;10.3390/cancers15102850;FALSE;
Wuerzburg U;2023;1476.42;10.12688/f1000research.133295.2;FALSE;
Wuerzburg U;2023;3086.39;10.3389/fonc.2023.1205788;FALSE;
Wuerzburg U;2023;1739.45;10.3390/jfmk8020060;FALSE;
Wuerzburg U;2023;1513.11;10.3390/ijms24097814;FALSE;
Wuerzburg U;2023;3188.08;10.3389/fpsyg.2023.1219915;FALSE;
Wuerzburg U;2023;2071.41;10.1038/s41598-023-33783-y;FALSE;
Wuerzburg U;2023;2864.44;10.3390/cancers15112907;FALSE;
Wuerzburg U;2023;2182.07;10.3390/diagnostics13101677;FALSE;
Wuerzburg U;2023;2203.42;10.3390/cimb45060289;FALSE;
Wuerzburg U;2023;3034.5;10.1016/j.jlr.2023.100417;FALSE;
Wuerzburg U;2023;2071.41;10.1038/s41598-023-34311-8;FALSE;
Wuerzburg U;2023;2902.34;10.3390/jcm12175738;FALSE;
Wuerzburg U;2023;2867.75;10.3390/jcm12113802;FALSE;
Wuerzburg U;2023;3510.5;10.1016/j.csbj.2023.04.023;FALSE;
Wuerzburg U;2023;3282.6;10.7554/eLife.85605;FALSE;
Wuerzburg U;2023;499.72;10.3389/fpsyg.2023.1215737;FALSE;
Wuerzburg U;2023;1260.41;10.3389/fcomm.2023.1215960;FALSE;
Wuerzburg U;2023;2489.92;10.2196/41808;FALSE;
Wuerzburg U;2023;2757.1;10.3390/ijms241210189;FALSE;
Wuerzburg U;2023;1462.51;10.1002/ece3.10810;FALSE;
Wuerzburg U;2023;2629.17;10.3390/rs15122982;FALSE;
Wuerzburg U;2023;2222.54;10.3390/healthcare11152139;FALSE;
Wuerzburg U;2023;2927.72;10.1371/journal.ppat.1010992;FALSE;
Wuerzburg U;2023;3021.35;10.1038/s41531-023-00519-8;FALSE;
Wuerzburg U;2023;5355;10.1016/j.celrep.2023.112575;FALSE;
Wuerzburg U;2023;2071.41;10.1038/s41598-023-35367-2;FALSE;
Wuerzburg U;2023;2100.43;10.1186/s12888-023-05040-z;FALSE;
Wuerzburg U;2023;2071.41;10.1038/s41598-023-35540-7;FALSE;
Wuerzburg U;2023;3289.03;10.3389/fcell.2023.1223032;FALSE;
Wuerzburg U;2023;955.31;10.3389/fmmed.2023.1222986;FALSE;
Wuerzburg U;2023;1666;10.1098/rsos.211983;FALSE;
Wuerzburg U;2023;1205.84;10.3389/fbloc.2023.1126978;FALSE;
Wuerzburg U;2023;4029.96;10.1186/s13059-023-02974-1;FALSE;
Wuerzburg U;2023;2789.11;10.3390/cancers15133501;FALSE;
Wuerzburg U;2023;1974.29;10.3390/medicina59071256;FALSE;
Wuerzburg U;2023;2192.31;10.3390/diagnostics13132201;FALSE;
Wuerzburg U;2023;1541.62;10.3390/ma16134650;FALSE;
Wuerzburg U;2023;1996.89;10.3389/fonc.2023.1231601;FALSE;
Wuerzburg U;2023;5774.64;10.1038/s41467-023-38994-5;FALSE;
Wuerzburg U;2023;1713.6;10.1016/j.actpsy.2023.103921;FALSE;
Wuerzburg U;2023;2071.41;10.1038/s41598-023-36118-z;FALSE;
Wuerzburg U;2023;1785;10.1016/j.actpsy.2023.104121;FALSE;
Wuerzburg U;2023;1456.66;10.3390/e25070970;FALSE;
Wuerzburg U;2023;2029.4;10.1186/s12872-023-03330-8;FALSE;
Wuerzburg U;2023;3226.05;10.3389/fpubh.2023.1238144;FALSE;
Wuerzburg U;2023;1843.91;10.1021/acsomega.3c00726;FALSE; 
Wuerzburg U;2023;2855.88;10.3390/diagnostics13142406;FALSE;
Wuerzburg U;2023;3510.5;10.1016/j.csbj.2023.06.002;FALSE;
Wuerzburg U;2023;4950.4;10.15252/emmm.202318014;FALSE;
Wuerzburg U;2023;2335.35;10.1186/s12931-023-02479-2;FALSE;
Wuerzburg U;2023;142.8;10.5194/egqsj-72-185-2023;FALSE;
Wuerzburg U;2023;2071.41;10.1038/s41598-023-37351-2;FALSE;
Wuerzburg U;2023;1959.18;10.1371/journal.pone.0289047;FALSE;
Wuerzburg U;2023;5355;10.1016/j.celrep.2023.112724;FALSE;
Wuerzburg U;2023;3748.5;10.1016/j.neuroimage.2023.120246;FALSE;
Wuerzburg U;2023;1785;10.1016/j.actpsy.2023.104062;FALSE;
Wuerzburg U;2023;5774.64;10.1038/s41467-023-39787-6;FALSE;
Wuerzburg U;2023;1482.3;10.1103/PhysRevResearch.5.033075;FALSE;
Wuerzburg U;2023;1732.64;10.1016/j.asmr.2023.100767;FALSE;
Wuerzburg U;2023;1973.78;10.1186/s40798-023-00607-2;FALSE;
Wuerzburg U;2023;5774.64;10.1038/s41467-023-39817-3;FALSE;
Wuerzburg U;2023;2055.53;10.3389/frvir.2023.1272234;FALSE;
Wuerzburg U;2023;2071.41;10.1038/s41598-023-38525-8;FALSE;
Wuerzburg U;2023;1894.48;10.1186/s40635-023-00534-2;FALSE;
Wuerzburg U;2023;2165.8;10.1016/j.bioactmat.2023.07.010;FALSE;
Wuerzburg U;2023;1364.1;10.3390/ph16081181;FALSE;
Wuerzburg U;2023;2566.98;10.3390/app13169319;FALSE;
Wuerzburg U;2023;2990.04;10.3390/cancers15154008;FALSE;
Wuerzburg U;2023;973.97;10.3389/fspor.2023.1258562;FALSE;
Wuerzburg U;2023;2055.53;10.3389/fspor.2023.1258585;FALSE;
Wuerzburg U;2023;2071.41;10.1038/s41598-023-39063-z;FALSE;
Wuerzburg U;2023;1415.52;10.1109/JSTARS.2023.3297710;FALSE;
Wuerzburg U;2023;5774.64;10.1038/s41467-023-40217-w;FALSE;
Wuerzburg U;2023;3187.06;10.3389/fendo.2023.1267590;FALSE;
Wuerzburg U;2023;3187.06;10.3389/fcell.2023.1267837;FALSE;
Wuerzburg U;2023;1281.59;10.3389/feduc.2023.1304918;FALSE;
Wuerzburg U;2023;2290.42;10.1186/s12939-023-01966-8;FALSE;
Wuerzburg U;2023;979.6;10.1371/journal.pone.0289341 ;FALSE;
Wuerzburg U;2023;2020.66;10.3389/fimmu.2023.1269015;FALSE;
Wuerzburg U;2023;2788.8;10.3390/ijerph20206933;FALSE;
Wuerzburg U;2023;3229.53;10.3390/cancers15164089;FALSE;
Wuerzburg U;2023;3192.15;10.3390/nu15183942;FALSE;
Wuerzburg U;2023;3011.91;10.3390/cells12212529;FALSE;
Wuerzburg U;2023;2196.79;10.7554/eLife.91194.1;FALSE;
Wuerzburg U;2023;2403.93;10.3390/brainsci13091266;FALSE;
Wuerzburg U;2023;2914.61;10.3390/life13091858 ;FALSE;
Wuerzburg U;2023;3120.54;10.1371/journal.pgen.1010890;FALSE;
Wuerzburg U;2023;1431.51;10.1038/s41392-023-01582-6;FALSE;
Wuerzburg U;2023;2071.41;10.1038/s41598-023-40789-z;FALSE;
Wuerzburg U;2023;4153.1;10.1016/j.brs.2023.08.011;FALSE;
Wuerzburg U;2023;1867.65;10.1364/OME.492545;FALSE;
Wuerzburg U;2023;3355.8;10.1016/j.isci.2023.108155;FALSE;
Wuerzburg U;2023;1618.4;10.1038/s41408-023-00907-6;FALSE;
Wuerzburg U;2023;3216.44;10.3389/fimmu.2023.1285345;FALSE;
Wuerzburg U;2023;4153.1;10.1016/j.brs.2023.08.017;FALSE;
Wuerzburg U;2023;1808.8;10.1002/emp2.13091;FALSE;
Wuerzburg U;2023;628.32;10.1002/acm2.14172;FALSE;
Wuerzburg U;2023;3366.02;10.7554/eLife.92409;FALSE;
Wuerzburg U;2023;5774.64;10.1038/s41467-023-41526-w;FALSE;
Wuerzburg U;2023;1733.63;10.1109/ACCESS.2023.3314201;FALSE;
Wuerzburg U;2023;4560.08;10.1002/advs.202304502;FALSE;
Wuerzburg U;2023;1660.89;10.3390/toxins15100606;FALSE;
Wuerzburg U;2023;3215.7;10.3390/cancers15194830;FALSE;
Wuerzburg U;2023;2784.02;10.3390/healthcare11212893;FALSE;
Wuerzburg U;2023;2029.4;10.1186/s12890-023-02664-5;FALSE;
Wuerzburg U;2023;2057.45;10.3389/fimmu.2023.1295232 ;FALSE;
Wuerzburg U;2023;2057.45;10.3389/fneur.2023.1297341;FALSE;
Wuerzburg U;2023;5774.64;10.1038/s41467-023-41693-w;FALSE;
Wuerzburg U;2023;5774.64;10.1038/s41467-023-42634-3;FALSE;
Wuerzburg U;2023;2828.74;10.1186/s13054-023-04663-8;FALSE;
Wuerzburg U;2023;1504.08;10.1186/s40658-023-00582-3;FALSE;
Wuerzburg U;2023;2748.9;10.1016/j.ejps.2023.106640;FALSE;
Wuerzburg U;2023;2532.32;10.1111/ddi.13810;FALSE;
Wuerzburg U;2023;5774.64;10.1038/s41467-023-41938-8;FALSE;
Wuerzburg U;2023;3095.56;10.3390/ijms242115540;FALSE;
Wuerzburg U;2023;3271.42;10.3390/pharmaceutics15102506;FALSE;
Wuerzburg U;2023;1677.9;10.1016/j.isci.2023.108106;FALSE;
Wuerzburg U;2023;5774.64;10.1038/s41467-023-42238-x;FALSE;
Wuerzburg U;2023;2071.41;10.1038/s41598-023-44673-8;FALSE;
Wuerzburg U;2023;2186.79;10.7554/eLife.93094.1;FALSE;
Wuerzburg U;2023;3510.5;10.1016/j.csbj.2023.10.006;FALSE;
Wuerzburg U;2023;3352.9;10.7554/eLife.86384;FALSE;
Wuerzburg U;2023;4836.11;10.1128/msphere.00546-23;FALSE;
Wuerzburg U;2023;4247.17;10.26508/lsa.202302130;FALSE;
Wuerzburg U;2023;1431.51;10.1038/s41392-023-01681-4;FALSE;
Wuerzburg U;2023;3286.26;10.3389/fsurg.2023.1321217;FALSE;
Wuerzburg U;2023;5774.64;10.1038/s41467-023-42570-2;FALSE;
Wuerzburg U;2023;3192.19;10.1523/ENEURO.0263-23.2023;FALSE;
Wuerzburg U;2023;3913.72;10.1212/NXI.0000000000200187;FALSE;
Wuerzburg U;2023;2237.2;10.1016/j.heliyon.2023.e20752;FALSE;
Wuerzburg U;2023;2071.41;10.1038/s41598-023-45466-9;FALSE;
Wuerzburg U;2023;2967.31;10.1371/journal.pcbi.1011582;FALSE;
Wuerzburg U;2023;2029.4;10.1186/s12872-023-03582-4;FALSE;
Wuerzburg U;2023;5774.64;10.1038/s41467-023-42773-7;FALSE;
Wuerzburg U;2023;2029.4;10.1186/s12883-023-03450-w;FALSE;
Wuerzburg U;2023;3416.35;10.1038/s42005-023-01443-2;FALSE;
Wuerzburg U;2023;2682.14;10.3390/ijms242417128;FALSE;
Wuerzburg U;2023;5774.64;10.1038/s41467-023-43224-z;FALSE;
Wuerzburg U;2023;3064.2;10.3390/metabo14010020;FALSE;
Wuerzburg U;2023;1645.94;10.1098/rsos.230879;FALSE;
Wuerzburg U;2023;1642.21;10.1063/5.0180004;FALSE;
Wuerzburg U;2023;1565.56;10.1186/s41747-023-00398-x;FALSE;
Wuerzburg U;2023;1841.83;10.1186/s13244-023-01556-w;FALSE;
Wuerzburg U;2023;2622.86;10.3390/jcm13010283;FALSE;
Wuerzburg U;2023;2546.08;10.3390/ph17010025;FALSE;
Wuerzburg U;2023;5774.64;10.1038/s41467-023-43437-2;FALSE;
Wuerzburg U;2023;2071.41;10.1038/s41598-023-47857-4;FALSE;
Wuerzburg U;2023;3683.68;10.1186/s12943-023-01893-w;FALSE;
Wuerzburg U;2023;2946.46;10.3390/diagnostics13243645;FALSE;
Wuerzburg U;2023;3273.54;10.3390/ph17010044;FALSE;
Wuerzburg U;2023;2618;10.1016/j.ymgmr.2023.101029;FALSE;
Wuerzburg U;2023;1063.91;"10.1525/collabra.91094
10.1525/collabra.91094";FALSE;
Wuerzburg U;2023;2071.41;10.1038/s41598-023-47788-0;FALSE;
Wuerzburg U;2023;5774.64;10.1038/s41467-023-43885-w;FALSE;
Wuerzburg U;2023;5774.64;10.1038/s41467-023-43738-6;FALSE;
Wuerzburg U;2023;2512.08;10.1186/s12974-023-02969-6;FALSE;
Wuerzburg U;2023;2192.64;10.7554/eLife.95028;FALSE;
Wuerzburg U;2023;1894.48;10.1186/s40635-023-00574-8;FALSE;
Wuerzburg U;2023;2727.98;10.1097/PR9.0000000000001136;FALSE;
Wuerzburg U;2023;2997.44;10.1093/gbe/evad228;FALSE;
Wuerzburg U;2023;2071.41;10.1038/s41598-023-49502-6;FALSE;
Wuerzburg U;2023;2603.85;10.1093/jacamr/dlad148;FALSE;
Wuerzburg U;2023;1213.56;10.1186/s41235-023-00526-6;FALSE;
Wuerzburg U;2023;3416.35;10.1038/s42003-023-05683-4;FALSE;
Wuerzburg U;2023;1889.34;10.1186/s13643-023-02431-x;FALSE;
Wuerzburg U;2023;2237.2;10.1016/j.heliyon.2023.e23727;FALSE;
Wuerzburg U;2023;2446.32;10.3390/diagnostics14010092;FALSE;
Wuerzburg U;2023;3938.9;10.1016/j.molmet.2023.101859;FALSE;
Wuerzburg U;2023;4236.4;10.1016/j.redox.2023.103011;FALSE;
Wuerzburg U;2023;3948.65;10.1093/nar/gkae022 ;FALSE;
Wuerzburg U;2023;2071.41;10.1038/s41598-024-51331-0;FALSE;
Wuerzburg U;2023;2131.4;10.1186/s13034-023-00699-4;FALSE;
Wuerzburg U;2023;3227.28;10.1007/s10980-024-01798-z;FALSE;
Wuerzburg U;2023;1847.3;10.1021/acsomega.3c07136;FALSE;
Wuerzburg U;2023;3036.88;10.1007/s00432-023-05570-9;FALSE;
Wuerzburg U;2023;678.3;10.1016/j.scr.2023.103290;FALSE;
