institution,period,euro,doi,is_hybrid,opt-out
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1111/trf.15552,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1111/all.14069,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1002/hbm.24791,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1111/all.14037,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1111/all.14033,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1111/jch.13688,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1002/mds.27855,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1111/bph.14923,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1111/jch.13743,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1002/ejhf.1723,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1111/jch.13787,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1111/bjd.18621,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1111/bjd.18469,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1002/cncr.32823,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1111/birt.12476,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1111/1471-0528.15872,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1002/mnfr.201900019,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1111/iej.13232,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1111/micc.12590,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1002/jmv.25636,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1111/all.14247,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1111/pai.13148,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1111/cea.13559,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1111/1754-0208.12663,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1111/all.14234,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1002/ejhf.1695,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1111/cge.13645,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1002/mabi.201900184,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1002/ana.25552,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1002/ana.25551,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1002/ejhf.1619,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1111/srt.12813,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1002/lsm.23213,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1002/pon.5282,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1002/jbio.201960106,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1111/tri.13525,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1111/srt.12830,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1111/srt.12785,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1002/sim.8343,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1111/aas.13523,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1111/pai.13165,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1002/mds.27838,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1096/fj.201901202RR,TRUE,FALSE
Charité - Universitätsmedizin Berlin,2019,"4331,07",10.1111/aas.13535,TRUE,FALSE
